## Profile File Version 1.00
## Output by Program MBgrdviz
## Program Version $Id: mbgrdviz_callbacks.c 2268 2016-03-15 02:11:26Z caress $
## MB-System Version 5.5.2268
## Run by user <eve> on cpu <guate.shore.mbari.org> at <Fri Jul  1 14:24:07 2016>
## Number of profile points: 26055
## Profile point format:
##   <lateral distance (m)> <topography (m)> <boundary (boolean)> <longitude (deg)> <latitude (deg)> <distance over topo (m)> <bearing (deg)> <slope (m/m)>
## PROFILESOURCE Route
## PROFILELENGTH 19988.454293
## PROFILEZMIN -721.400523
## PROFILEZMAX 26055.000000
## PROFILEPOINTS 26055
lat_dist_m topo_m boundary long lat dist_topo_m bearing slope
5492.721693 -316.698948 0 -121.854121 36.796614 5665.914607 304.159931 0.133126
5492.972280 -316.674666 0 -121.854124 36.796616 5666.166368 304.159936 0.123755
5493.939776 -316.548204 0 -121.854133 36.796621 5667.142094 304.159941 0.068000
5494.680799 -316.558487 1 -121.854139 36.796624 5667.883188 304.159947 0.057949
5494.712531 -316.503423 0 -121.854140 36.796625 5667.946741 317.726096 0.142231
5495.270644 -316.474593 0 -121.854144 36.796628 5668.505598 317.726101 0.074002
5496.049456 -316.404488 0 -121.854150 36.796634 5669.287559 317.726105 0.082442
5496.776701 -316.350430 0 -121.854155 36.796639 5670.016810 317.726111 0.025838
5497.386381 -316.369945 0 -121.854159 36.796643 5670.626802 317.726115 0.044875
5498.282758 -316.418014 0 -121.854166 36.796649 5671.524468 317.726120 0.028299
5498.723306 -316.407778 0 -121.854169 36.796652 5671.965134 317.726125 0.055467
5499.788815 -316.334477 0 -121.854177 36.796659 5673.033162 317.726130 0.061991
5500.060230 -316.324901 0 -121.854179 36.796661 5673.304746 317.726135 0.017322
5501.294872 -316.360565 0 -121.854189 36.796669 5674.539903 317.726140 0.027917
5501.397155 -316.362224 0 -121.854189 36.796670 5674.642199 317.726143 0.062835
5502.734079 -316.450997 0 -121.854199 36.796679 5675.982067 317.726149 0.073477
5502.800929 -316.465369 0 -121.854200 36.796679 5676.050445 317.726155 0.209517
5504.071004 -316.731106 0 -121.854209 36.796688 5677.348021 317.726159 0.196511
5504.306986 -316.761326 0 -121.854211 36.796689 5677.585931 317.726164 0.001707
5505.407928 -316.733389 0 -121.854219 36.796697 5678.687227 317.726168 0.037588
5505.813043 -316.704716 0 -121.854222 36.796699 5679.093356 317.726174 0.059663
5506.744852 -316.653624 0 -121.854229 36.796706 5680.026565 317.726178 0.042776
5507.319100 -316.640293 0 -121.854233 36.796710 5680.600967 317.726183 0.072128
5508.081776 -316.750054 0 -121.854239 36.796715 5681.371501 317.726188 0.107061
5508.825157 -316.801533 0 -121.854245 36.796720 5682.116662 317.726193 0.015876
5509.418701 -316.771278 0 -121.854249 36.796724 5682.710976 317.726198 0.029687
5510.331213 -316.756822 0 -121.854256 36.796730 5683.623603 317.726203 0.029344
5510.755625 -316.732047 0 -121.854259 36.796733 5684.048737 317.726208 0.004684
5511.837270 -316.749768 0 -121.854267 36.796740 5685.130527 317.726213 0.021548
5512.092549 -316.760856 0 -121.854269 36.796742 5685.386047 317.726217 0.001078
5513.343326 -316.748144 0 -121.854278 36.796750 5686.636889 317.726223 0.008353
5513.429473 -316.749688 0 -121.854279 36.796751 5686.723049 317.726227 0.148364
5514.766396 -316.959276 0 -121.854289 36.796760 5688.076302 317.726232 0.153856
5514.849382 -316.968150 0 -121.854289 36.796760 5688.159761 317.726237 0.238197
5516.103320 -317.277727 0 -121.854299 36.796769 5689.451348 317.726242 0.221240
5516.355438 -317.301350 0 -121.854301 36.796771 5689.704571 317.726247 0.206454
5517.440244 -317.001714 0 -121.854309 36.796778 5690.829997 317.726251 0.295978
5517.861495 -316.855590 0 -121.854312 36.796781 5691.275872 317.726256 0.048981
5518.777167 -316.936231 0 -121.854319 36.796787 5692.195089 317.726261 0.122456
5519.367551 -317.040015 0 -121.854323 36.796791 5692.794525 317.726267 0.055886
5520.114091 -317.010946 0 -121.854329 36.796796 5693.541631 317.726271 0.025343
5520.873606 -317.001847 0 -121.854334 36.796801 5694.301201 317.726276 0.057376
5521.451014 -317.087653 0 -121.854339 36.796805 5694.884950 317.726281 0.197095
5522.379662 -317.298682 0 -121.854345 36.796811 5695.837274 317.726286 0.178828
5522.787938 -317.326733 0 -121.854348 36.796814 5696.246512 317.726291 0.003298
5523.885718 -317.303649 0 -121.854357 36.796821 5697.344535 317.726296 0.035040
5524.124861 -317.279887 0 -121.854358 36.796823 5697.584855 317.726301 0.059175
5525.391774 -317.214528 0 -121.854368 36.796831 5698.853453 317.726305 0.042109
5525.461784 -317.223590 0 -121.854368 36.796832 5698.924047 317.726310 0.223837
5526.798708 -317.529451 0 -121.854378 36.796841 5700.295512 317.726315 0.222856
5526.897829 -317.543622 0 -121.854379 36.796842 5700.395641 317.726320 0.103098
5528.135631 -317.667285 0 -121.854388 36.796850 5701.639605 317.726324 0.074868
5528.403885 -317.656377 0 -121.854390 36.796852 5701.908080 317.726330 0.082925
5529.472554 -317.778149 0 -121.854398 36.796859 5702.983665 317.726334 0.129413
5529.909940 -317.851281 0 -121.854401 36.796862 5703.427123 317.726339 0.128699
5530.809477 -317.950210 0 -121.854408 36.796868 5704.332083 317.726344 0.114041
5531.415995 -318.023033 0 -121.854413 36.796872 5704.942958 317.726349 0.051696
5532.146400 -318.019324 0 -121.854418 36.796877 5705.673372 317.726354 0.014977
5532.922051 -318.000477 0 -121.854424 36.796882 5706.449252 317.726359 0.001861
5533.483323 -318.021812 0 -121.854428 36.796886 5707.010929 317.726363 0.035290
5534.428106 -318.053626 0 -121.854435 36.796892 5707.956248 317.726369 0.045306
5534.820245 -318.082382 0 -121.854438 36.796895 5708.349440 317.726373 0.077094
5535.934161 -318.169735 0 -121.854446 36.796903 5709.466775 317.726378 0.073116
5536.157168 -318.180133 0 -121.854448 36.796904 5709.690025 317.726383 0.059325
5537.440216 -318.259082 0 -121.854457 36.796913 5710.975499 317.726388 0.064123
5537.494091 -318.265861 0 -121.854458 36.796913 5711.029799 317.726394 0.126791
5538.831013 -318.435422 0 -121.854468 36.796922 5712.377431 317.726398 0.124094
5538.946271 -318.446068 0 -121.854469 36.796923 5712.493179 317.726402 0.000472
5540.167936 -318.436054 0 -121.854478 36.796931 5713.714886 317.726407 0.024305
5540.452325 -318.409463 0 -121.854480 36.796933 5714.000516 317.726412 0.037618
5541.504858 -318.385761 0 -121.854488 36.796940 5715.053315 317.726417 0.013102
5541.958380 -318.389731 0 -121.854491 36.796943 5715.506854 317.726422 0.082409
5542.841780 -318.495935 0 -121.854498 36.796949 5716.396616 317.726427 0.147873
5543.464434 -318.612436 0 -121.854502 36.796953 5717.030075 317.726432 0.218066
5544.178703 -318.787473 0 -121.854508 36.796958 5717.765478 317.726436 0.270355
5544.970489 -319.019606 0 -121.854513 36.796963 5718.590591 317.726442 0.233265
5545.515625 -319.099330 0 -121.854518 36.796967 5719.141525 317.726446 0.088296
5546.476543 -319.152584 0 -121.854525 36.796974 5720.103918 317.726451 0.057739
5546.852547 -319.176523 0 -121.854527 36.796976 5720.480683 317.726456 0.062964
5547.982598 -319.247412 0 -121.854536 36.796984 5721.612955 317.726461 0.056497
5548.189469 -319.252056 0 -121.854537 36.796985 5721.819879 317.726466 0.001043
5549.488652 -319.248983 0 -121.854547 36.796994 5723.119065 317.726471 0.002350
5549.526391 -319.248914 0 -121.854547 36.796994 5723.156805 317.726475 0.031180
5550.863313 -319.206121 0 -121.854557 36.797003 5724.494411 317.726480 0.033265
5550.994706 -319.200071 0 -121.854558 36.797004 5724.625943 317.726486 0.039469
5552.200235 -319.153354 0 -121.854567 36.797012 5725.832377 317.726490 0.028212
5552.500760 -319.157582 0 -121.854570 36.797014 5726.132932 317.726495 0.006321
5553.537157 -319.144904 0 -121.854577 36.797021 5727.169406 317.726500 0.007620
5554.006814 -319.146105 0 -121.854581 36.797024 5727.639065 317.726505 0.023761
5554.874078 -319.176671 0 -121.854587 36.797030 5728.506868 317.726510 0.001867
5555.512868 -319.143293 0 -121.854592 36.797035 5729.146529 317.726515 0.058886
5556.211000 -319.097945 0 -121.854597 36.797039 5729.846132 317.726519 0.087017
5556.503161 -319.057121 1 -121.854599 36.797041 5730.141132 317.726523 0.043305
5557.223665 -319.054091 0 -121.854603 36.797047 5730.861642 330.945279 0.015379
5557.391234 -319.043464 0 -121.854604 36.797048 5731.029547 330.945282 0.051315
5558.527650 -318.987176 0 -121.854610 36.797057 5732.167357 330.945285 0.044458
5559.327583 -318.957378 0 -121.854614 36.797064 5732.967845 330.945290 0.028623
5559.664067 -318.954649 0 -121.854616 36.797066 5733.304339 330.945293 0.074693
5560.800483 -319.067393 0 -121.854622 36.797075 5734.446335 330.945298 0.088088
5561.431502 -319.110340 0 -121.854626 36.797080 5735.078813 330.945303 0.030355
5561.936900 -319.101888 0 -121.854628 36.797084 5735.584282 330.945306 0.021591
5563.073316 -319.074891 0 -121.854634 36.797093 5736.721019 330.945310 0.004708
5563.535420 -319.094362 0 -121.854637 36.797097 5737.183532 330.945315 0.011220
5564.209733 -319.087642 0 -121.854640 36.797102 5737.857879 330.945318 0.048743
5565.346149 -319.006102 0 -121.854646 36.797111 5738.997217 330.945323 0.064550
5565.639337 -318.995361 0 -121.854648 36.797114 5739.290602 330.945327 0.015842
5566.482566 -318.988099 0 -121.854652 36.797120 5740.133861 330.945330 0.021876
5567.618982 -318.952055 0 -121.854658 36.797129 5741.270849 330.945336 0.031362
5567.743255 -318.948561 0 -121.854659 36.797130 5741.395171 330.945338 0.021688
5568.755399 -318.976701 0 -121.854665 36.797138 5742.407706 330.945342 0.017839
5569.847173 -318.986092 0 -121.854670 36.797147 5743.499521 330.945348 0.006109
5569.891815 -318.983644 0 -121.854671 36.797147 5743.544230 330.945350 0.065529
5571.028231 -318.908699 0 -121.854677 36.797156 5744.683115 330.945355 0.029536
5571.951091 -318.922821 0 -121.854682 36.797164 5745.606082 330.945360 0.014330
5572.164647 -318.924984 0 -121.854683 36.797165 5745.819650 330.945363 0.022409
5573.301064 -318.892570 0 -121.854689 36.797174 5746.956528 330.945367 0.014459
5574.055008 -318.897650 0 -121.854693 36.797180 5747.710490 330.945372 0.008428
5574.437480 -318.902147 0 -121.854695 36.797183 5748.092988 330.945376 0.038309
5575.573896 -318.955837 0 -121.854701 36.797192 5749.230672 330.945380 0.065861
5576.158925 -319.015523 0 -121.854704 36.797197 5749.818738 330.945385 0.093760
5576.710312 -319.062387 0 -121.854707 36.797201 5750.372113 330.945388 0.041402
5577.846728 -319.085401 0 -121.854713 36.797210 5751.508762 330.945393 0.025737
5578.262843 -319.102345 0 -121.854715 36.797214 5751.925221 330.945397 0.059943
5578.983144 -319.153521 0 -121.854719 36.797219 5752.647338 330.945400 0.140790
5580.119560 -319.363751 0 -121.854725 36.797228 5753.803037 330.945405 0.185471
5580.366760 -319.410142 0 -121.854726 36.797230 5754.054551 330.945409 0.143107
5581.255976 -319.526380 0 -121.854731 36.797237 5754.951333 330.945412 0.070335
5582.392392 -319.552615 0 -121.854737 36.797247 5756.088052 330.945418 0.019497
5582.470677 -319.550063 0 -121.854738 36.797247 5756.166378 330.945421 0.019256
5583.528808 -319.574497 0 -121.854743 36.797256 5757.224791 330.945424 0.021237
5584.574594 -319.594743 0 -121.854749 36.797264 5758.270773 330.945430 0.014126
5584.665224 -319.590550 0 -121.854749 36.797265 5758.361500 330.945433 0.054131
5585.801640 -319.528322 0 -121.854755 36.797274 5759.499619 330.945437 0.016640
5586.678511 -319.557048 0 -121.854760 36.797281 5760.376960 330.945442 0.037862
5586.938056 -319.571349 0 -121.854761 36.797283 5760.636899 330.945446 0.040014
5588.074472 -319.612907 0 -121.854767 36.797292 5761.774074 330.945449 0.048839
5588.782428 -319.661427 0 -121.854771 36.797297 5762.483690 330.945455 0.092467
5589.210888 -319.717988 0 -121.854773 36.797301 5762.915868 330.945458 0.151381
5590.347304 -319.898320 0 -121.854780 36.797310 5764.066503 330.945462 0.162864
5590.886344 -319.990859 0 -121.854782 36.797314 5764.613429 330.945467 0.176226
5591.483719 -320.098586 0 -121.854786 36.797319 5765.220440 330.945470 0.117265
5592.620135 -320.194172 0 -121.854792 36.797328 5766.360868 330.945475 0.059428
5592.990261 -320.188116 0 -121.854794 36.797331 5766.731044 330.945479 0.045283
5593.756551 -320.142711 0 -121.854798 36.797337 5767.498677 330.945482 0.093731
5594.892966 -320.009774 0 -121.854804 36.797346 5768.642842 330.945487 0.101405
5595.094177 -320.007068 0 -121.854805 36.797347 5768.844071 330.945491 0.007980
5596.029382 -320.000705 0 -121.854810 36.797355 5769.779298 330.945494 0.026229
5597.165798 -319.952732 0 -121.854816 36.797364 5770.916725 330.945500 0.040292
5597.198094 -319.953616 0 -121.854816 36.797364 5770.949033 330.945504 0.086065
5598.302213 -320.050538 0 -121.854822 36.797373 5772.057399 330.945506 0.092836
5599.302010 -320.148935 0 -121.854827 36.797381 5773.062026 330.945512 0.022048
5599.318796 -320.072952 1 -121.854827 36.797381 5773.139841 330.945510 0.166253
5599.437949 -320.171535 0 -121.854828 36.797382 5773.294489 331.556917 0.215709
5600.567918 -320.342399 0 -121.854834 36.797391 5774.437303 331.556920 0.105386
5601.448125 -320.383380 0 -121.854838 36.797398 5775.318464 331.556925 0.038752
5601.697887 -320.386188 0 -121.854840 36.797400 5775.568241 331.556928 0.047774
5602.827856 -320.317465 0 -121.854846 36.797409 5776.700298 331.556932 0.036449
5603.594580 -320.317055 0 -121.854850 36.797415 5777.467022 331.556937 0.000580
5603.957824 -320.318120 0 -121.854852 36.797418 5777.830268 331.556941 0.054750
5605.087793 -320.398808 0 -121.854857 36.797427 5778.963114 331.556945 0.143797
5605.741034 -320.574541 0 -121.854861 36.797432 5779.639580 331.556949 0.282783
5606.217762 -320.718344 0 -121.854863 36.797436 5780.137524 331.556953 0.098984
5607.347731 -320.733578 0 -121.854869 36.797445 5781.267596 331.556957 0.038489
5607.887489 -320.654078 0 -121.854872 36.797449 5781.813177 331.556961 0.158955
5608.477699 -320.553964 0 -121.854875 36.797454 5782.411818 331.556965 0.096581
5609.607668 -320.487941 0 -121.854881 36.797463 5783.543714 331.556969 0.043527
5610.033943 -320.486224 0 -121.854883 36.797466 5783.969993 331.556973 0.012846
5610.737637 -320.473426 0 -121.854887 36.797472 5784.673803 331.556977 0.042413
5611.867605 -320.408453 0 -121.854893 36.797481 5785.805638 331.556982 0.060697
5612.180397 -320.385855 0 -121.854894 36.797483 5786.119245 331.556986 0.072155
5612.997574 -320.326920 0 -121.854899 36.797490 5786.938544 331.556989 0.014500
5614.127542 -320.357621 0 -121.854905 36.797499 5788.068929 331.556994 0.028839
5614.326851 -320.365255 0 -121.854906 36.797500 5788.268385 331.556997 0.014238
5615.257511 -320.373709 0 -121.854910 36.797508 5789.199083 331.557001 0.000007
5616.387479 -320.365270 0 -121.854916 36.797517 5790.329083 331.557006 0.009743
5616.473305 -320.361863 0 -121.854917 36.797518 5790.414976 331.557010 0.003603
5617.517448 -320.361198 0 -121.854922 36.797526 5791.459119 331.557013 0.013203
5618.619759 -320.333525 0 -121.854928 36.797535 5792.561778 331.557019 0.024722
5618.647416 -320.333264 0 -121.854928 36.797535 5792.589436 331.557022 0.009255
5619.777385 -320.322811 0 -121.854934 36.797544 5793.719452 331.557025 0.005000
5620.766213 -320.322671 0 -121.854939 36.797552 5794.708281 331.557031 0.001210
5620.907353 -320.324178 0 -121.854940 36.797553 5794.849429 331.557033 0.041556
5622.037321 -320.375492 0 -121.854946 36.797562 5795.980562 331.557037 0.044496
5622.912667 -320.413407 0 -121.854950 36.797569 5796.856728 331.557043 0.037720
5623.167290 -320.418115 0 -121.854952 36.797571 5797.111394 331.557046 0.000111
5624.297258 -320.413561 0 -121.854958 36.797580 5798.241372 331.557050 0.019676
5625.059120 -320.380890 0 -121.854962 36.797586 5799.003935 331.557055 0.044138
5625.427226 -320.363687 0 -121.854964 36.797589 5799.372442 331.557058 0.027603
5626.557194 -320.339538 0 -121.854969 36.797598 5800.502668 331.557062 0.013135
5627.205574 -320.340329 0 -121.854973 36.797603 5801.151048 331.557067 0.001346
5627.687163 -320.341059 0 -121.854975 36.797607 5801.632637 331.557070 0.012471
5628.817131 -320.320232 0 -121.854981 36.797616 5802.762798 331.557075 0.022320
5629.352027 -320.303899 0 -121.854984 36.797620 5803.297943 331.557079 0.029689
5629.947099 -320.286684 0 -121.854987 36.797625 5803.893264 331.557082 0.026238
5631.077067 -320.258638 0 -121.854993 36.797634 5805.023580 331.557087 0.031382
5631.498480 -320.237999 0 -121.854995 36.797637 5805.445499 331.557091 0.052167
5632.207035 -320.199691 0 -121.854999 36.797643 5806.155088 331.557094 0.030390
5633.337003 -320.182126 0 -121.855005 36.797652 5807.285193 331.557099 0.018303
5633.644934 -320.173373 0 -121.855006 36.797655 5807.593248 331.557103 0.009795
5634.466971 -320.171057 0 -121.855011 36.797661 5808.415288 331.557106 0.006779
5635.596939 -320.160141 0 -121.855017 36.797670 5809.545309 331.557112 0.000829
5635.791387 -320.172156 0 -121.855018 36.797672 5809.740127 331.557115 0.066556
5636.726907 -320.235347 0 -121.855023 36.797679 5810.677780 331.557118 0.070923
5637.856875 -320.318646 0 -121.855028 36.797688 5811.810814 331.557124 0.075121
5637.937840 -320.326314 0 -121.855029 36.797689 5811.892141 331.557128 0.073689
5638.986843 -320.401913 0 -121.855034 36.797697 5812.943864 331.557131 0.080877
5640.084292 -320.499913 0 -121.855040 36.797706 5814.045681 331.557136 0.089017
5640.116811 -320.502499 0 -121.855040 36.797706 5814.078302 331.557138 0.074089
5641.246779 -320.586040 0 -121.855046 36.797715 5815.211354 331.557143 0.036558
5642.230745 -320.579780 0 -121.855051 36.797723 5816.195340 331.557149 0.006748
5642.376746 -320.578415 0 -121.855052 36.797724 5816.341348 331.557151 0.048630
5643.506714 -320.641831 0 -121.855058 36.797733 5817.473094 331.557155 0.165630
5644.377198 -320.909749 0 -121.855062 36.797740 5818.383875 331.557160 0.331919
5644.636682 -321.016888 0 -121.855064 36.797742 5818.664607 331.557164 0.344959
5645.766650 -321.389053 0 -121.855070 36.797751 5819.854285 331.557167 0.241487
5646.523650 -321.472566 0 -121.855074 36.797757 5820.615879 331.557172 0.065063
5646.896617 -321.462572 0 -121.855076 36.797760 5820.988979 331.557176 0.082291
5648.026585 -321.348888 0 -121.855082 36.797769 5822.124652 331.557180 0.109893
5648.670103 -321.267678 0 -121.855085 36.797774 5822.773273 331.557185 0.089290
5649.156553 -321.247994 0 -121.855087 36.797778 5823.260121 331.557188 0.056137
5650.286520 -321.176936 0 -121.855093 36.797787 5824.392321 331.557192 0.032019
5650.816555 -321.194843 0 -121.855096 36.797792 5824.922658 331.557197 0.010375
5651.416488 -321.188660 0 -121.855099 36.797796 5825.522623 331.557200 0.005391
5652.546455 -321.185517 0 -121.855105 36.797805 5826.652595 331.557205 0.030222
5652.963007 -321.235399 0 -121.855107 36.797809 5827.072123 331.557209 0.115649
5653.676423 -321.316196 0 -121.855111 36.797814 5827.790099 331.557212 0.032061
5654.806390 -321.294500 0 -121.855117 36.797823 5828.920275 331.557217 0.008129
5655.109459 -321.304547 0 -121.855119 36.797826 5829.223510 331.557221 0.062003
5655.936358 -321.364562 0 -121.855123 36.797832 5830.052584 331.557224 0.093790
5656.072943 -321.394913 1 -121.855124 36.797833 5830.192501 331.557227 0.084619
5657.107118 -321.463630 0 -121.855130 36.797841 5831.228955 327.528648 0.066890
5657.118873 -321.464875 0 -121.855130 36.797841 5831.240776 327.528641 0.152127
5658.283486 -321.642587 0 -121.855137 36.797850 5832.418870 327.528655 0.126675
5659.016673 -321.705280 0 -121.855141 36.797856 5833.154733 327.528661 0.048819
5659.459854 -321.700016 0 -121.855144 36.797859 5833.597945 327.528664 0.077885
5660.636222 -321.579142 0 -121.855150 36.797868 5834.780507 327.528669 0.096766
5660.914473 -321.559259 0 -121.855152 36.797871 5835.059468 327.528673 0.069271
5661.812591 -321.497653 0 -121.855157 36.797877 5835.959695 327.528677 0.082956
5662.812273 -321.401825 0 -121.855163 36.797885 5836.963961 327.528682 0.085863
5662.988959 -321.396648 0 -121.855164 36.797886 5837.140722 327.528687 0.028944
5664.165327 -321.362662 0 -121.855171 36.797895 5838.317581 327.528690 0.018544
5664.710073 -321.364732 0 -121.855175 36.797900 5838.862331 327.528695 0.006018
5665.341695 -321.369742 0 -121.855178 36.797904 5839.493973 327.528699 0.005760
5666.518063 -321.375145 0 -121.855185 36.797913 5840.670353 327.528704 0.008833
5666.607873 -321.380926 0 -121.855186 36.797914 5840.760349 327.528707 0.124869
5667.694431 -321.522038 0 -121.855192 36.797922 5841.856032 327.528712 0.099464
5668.505673 -321.569688 0 -121.855197 36.797929 5842.668672 327.528717 0.042661
5668.870799 -321.572222 0 -121.855199 36.797932 5843.033807 327.528721 0.069659
5670.047167 -321.677067 0 -121.855206 36.797941 5844.214838 327.528725 0.086934
5670.403472 -321.705464 0 -121.855208 36.797943 5844.572273 327.528730 0.089887
5671.223535 -321.782807 0 -121.855213 36.797950 5845.395975 327.528734 0.138497
5672.301272 -321.968303 0 -121.855219 36.797958 5846.489559 327.528739 0.166753
5672.399903 -321.978971 0 -121.855220 36.797959 5846.588765 327.528744 0.014179
5673.576270 -321.950224 0 -121.855227 36.797968 5847.765484 327.528747 0.009294
5674.199072 -321.962249 0 -121.855231 36.797972 5848.388401 327.528752 0.024990
5674.752638 -321.920826 0 -121.855234 36.797977 5848.943515 327.528756 0.014873
5675.929006 -321.936519 0 -121.855241 36.797986 5850.119987 327.528761 0.029321
5676.096871 -321.960241 0 -121.855242 36.797987 5850.289520 327.528765 0.081071
5677.105374 -322.031888 0 -121.855248 36.797995 5851.300565 327.528768 0.064673
5677.994670 -322.082978 0 -121.855253 36.798001 5852.191328 327.528774 0.063277
5678.281741 -322.106325 0 -121.855255 36.798004 5852.479347 327.528778 0.056510
5679.458109 -322.165677 0 -121.855262 36.798013 5853.657211 327.528782 0.036715
5679.892469 -322.165462 0 -121.855264 36.798016 5854.091571 327.528786 0.061052
5680.634476 -322.237497 0 -121.855269 36.798022 5854.837067 327.528791 0.108220
5681.790268 -322.370842 0 -121.855275 36.798030 5856.000525 327.528796 0.114969
5681.810844 -322.372743 0 -121.855275 36.798031 5856.021188 327.528806 0.115200
5682.987212 -322.508729 0 -121.855282 36.798040 5857.205390 327.528803 0.108668
5683.688067 -322.576738 0 -121.855287 36.798045 5857.909537 327.528809 0.083236
5684.163579 -322.606646 0 -121.855289 36.798049 5858.385989 327.528813 0.043358
5685.339946 -322.648359 0 -121.855296 36.798058 5859.563095 327.528817 0.032195
5685.585866 -322.652436 0 -121.855298 36.798060 5859.809049 327.528821 0.039322
5686.516314 -322.694616 0 -121.855303 36.798067 5860.740452 327.528825 0.116619
5687.483665 -322.873757 0 -121.855309 36.798074 5861.724251 327.528831 0.176644
5687.692681 -322.902414 0 -121.855310 36.798076 5861.935222 327.528835 0.070495
5688.869048 -322.971420 0 -121.855317 36.798085 5863.113612 327.528839 0.073502
5689.381464 -323.026543 0 -121.855320 36.798089 5863.628983 327.528843 0.092808
5690.045416 -323.080596 0 -121.855324 36.798094 5864.295132 327.528847 0.088447
5691.221783 -323.189314 0 -121.855331 36.798103 5865.476512 327.528852 0.090013
5691.279262 -323.191659 0 -121.855331 36.798103 5865.534040 327.528856 0.021412
5692.398150 -323.214502 0 -121.855338 36.798112 5866.653161 327.528860 0.037292
5693.177061 -323.262432 0 -121.855343 36.798118 5867.433544 327.528866 0.060845
5693.574517 -323.286078 0 -121.855345 36.798121 5867.831704 327.528869 0.024354
5694.750884 -323.300761 0 -121.855352 36.798130 5869.008163 327.528874 0.008919
5695.074859 -323.299459 0 -121.855354 36.798132 5869.332140 327.528878 0.023898
5695.927251 -323.272649 0 -121.855359 36.798139 5870.184954 327.528882 0.028152
5696.972657 -323.246032 0 -121.855365 36.798147 5871.230698 327.528887 0.024449
5697.103618 -323.243888 0 -121.855366 36.798148 5871.361677 327.528891 0.001343
5698.279985 -323.244276 0 -121.855373 36.798157 5872.538044 327.528895 0.001537
5698.870455 -323.241172 0 -121.855376 36.798161 5873.128522 327.528900 0.002965
5699.456352 -323.240787 0 -121.855380 36.798166 5873.714419 327.528904 0.008089
5700.632719 -323.226917 0 -121.855387 36.798175 5874.890868 327.528909 0.015254
5700.768253 -323.220775 0 -121.855387 36.798176 5875.026541 327.528913 0.075719
5701.809086 -323.137843 0 -121.855394 36.798184 5876.070673 327.528917 0.082853
5702.666051 -323.063537 0 -121.855399 36.798190 5876.930854 327.528922 0.085045
5702.985453 -323.037798 0 -121.855400 36.798193 5877.251291 327.528926 0.040697
5704.161820 -323.002663 0 -121.855407 36.798202 5878.428182 327.528930 0.012871
5704.563849 -323.017483 0 -121.855410 36.798205 5878.830484 327.528935 0.060267
5705.338187 -323.073559 0 -121.855414 36.798211 5879.606850 327.528939 0.111856
5706.461647 -323.229763 0 -121.855421 36.798220 5880.741117 327.528944 0.136357
5706.514553 -323.233966 0 -121.855421 36.798220 5880.794190 327.528950 0.059133
5707.690920 -323.302453 0 -121.855428 36.798229 5881.972549 327.528951 0.039735
5708.359445 -323.307273 0 -121.855432 36.798234 5882.641091 327.528957 0.018684
5708.867287 -323.280474 0 -121.855435 36.798238 5883.149639 327.528961 0.015004
5710.043653 -323.282003 0 -121.855442 36.798247 5884.326007 327.528966 0.008223
5710.257242 -323.269044 0 -121.855443 36.798249 5884.539989 327.528970 0.217549
5710.294742 -323.227379 1 -121.855444 36.798249 5884.596044 327.528972 0.060531
5711.269208 -323.207789 0 -121.855450 36.798256 5885.570707 323.129904 0.009957
5711.954487 -323.243905 0 -121.855455 36.798261 5886.256937 323.129910 0.078347
5712.508110 -323.304853 0 -121.855458 36.798265 5886.813905 323.129913 0.054485
5713.647689 -323.336159 0 -121.855466 36.798273 5887.953914 323.129919 0.031329
5713.747012 -323.343667 0 -121.855466 36.798274 5888.053520 323.129922 0.072629
5714.985914 -323.433352 0 -121.855475 36.798283 5889.295664 323.129927 0.070002
5715.340890 -323.455241 0 -121.855477 36.798286 5889.651315 323.129933 0.049934
5716.224816 -323.495215 0 -121.855483 36.798292 5890.536144 323.129936 0.023997
5717.034092 -323.495872 0 -121.855488 36.798298 5891.345420 323.129942 0.027146
5717.463718 -323.461584 0 -121.855491 36.798301 5891.776412 323.129945 0.026159
5718.702620 -323.452225 0 -121.855499 36.798310 5893.015350 323.129951 0.008683
5718.727293 -323.450612 0 -121.855499 36.798310 5893.040076 323.129956 0.100322
5719.941522 -323.327936 0 -121.855507 36.798319 5894.260486 323.129959 0.100907
5720.420495 -323.279757 0 -121.855511 36.798323 5894.741876 323.129965 0.129864
5721.180424 -323.167048 0 -121.855516 36.798328 5895.510117 323.129969 0.121364
5722.113696 -323.074263 0 -121.855522 36.798335 5896.447991 323.129974 0.095466
5722.419326 -323.048775 0 -121.855524 36.798337 5896.754681 323.129978 0.006161
5723.658227 -323.064748 0 -121.855532 36.798346 5897.993686 323.129983 0.023625
5723.806897 -323.081557 0 -121.855533 36.798347 5898.143303 323.129989 0.201248
5724.897129 -323.314074 0 -121.855540 36.798355 5899.258054 323.129992 0.195089
5725.500099 -323.411881 0 -121.855544 36.798360 5899.868904 323.129997 0.125166
5726.136031 -323.469143 0 -121.855548 36.798364 5900.507409 323.130001 0.109039
5727.193300 -323.596506 0 -121.855555 36.798372 5901.572322 323.130007 0.127227
5727.374932 -323.626764 0 -121.855557 36.798373 5901.756458 323.130010 0.287587
5728.613834 -324.005033 0 -121.855565 36.798382 5903.051820 323.130015 0.311466
5728.886501 -324.097566 0 -121.855567 36.798384 5903.339761 323.130020 0.178597
5729.852735 -324.226296 0 -121.855573 36.798391 5904.314533 323.130024 0.008954
