      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 274.584869     20.000     19.857   4.202690   4.202682    16.0924    16.0945    16.0893    16.0913    82.1234     0.7878     4.2666     2.4034     2.4033     2.4823     0.1193  2340.7100     2.3907 1.0000e-12     0.0000      99.96     4.9980    5.79944  102.99310    33.2453    33.2435    24.3780    24.3762         33 0.0000e+00
 274.584869     21.000     20.850   4.202246   4.201977    16.0820    16.0824    16.0787    16.0792    82.1889     0.7846     4.2699     2.4004     2.4002     2.6681     0.1267  4808.9424     4.9116 1.0000e-12     0.0000      99.95     4.9975    5.78726  102.75854    33.2497    33.2470    24.3838    24.3816         43 0.0000e+00
 274.584900     22.000     21.836   4.202187   4.202011    16.0775    16.0785    16.0741    16.0751    82.1515     0.7864     4.2680     2.3970     2.3968     2.5862     0.1234  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9974    5.78199  102.65787    33.2526    33.2502    24.3870    24.3850         48 0.0000e+00
 274.584930     23.000     22.832   4.196916   4.196439    16.0253    16.0227    16.0217    16.0191    82.1683     0.7856     4.2689     2.3944     2.3942     2.7325     0.1293  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9975    5.77310  102.39311    33.2493    33.2473    24.3964    24.3954         42 0.0000e+00
 274.584961     24.000     23.824   4.190327   4.190085    15.9629    15.9631    15.9591    15.9593    82.1900     0.7845     4.2700     2.3888     2.3886     2.7235     0.1289  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9974    5.75701  101.97862    33.2430    33.2407    24.4056    24.4038         35 0.0000e+00
 274.584961     25.000     24.818   4.188771   4.188353    15.9462    15.9444    15.9423    15.9405    82.1030     0.7888     4.2655     2.3732     2.3731     2.7748     0.1310  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9974    5.68456  100.66238    33.2428    33.2406    24.4093    24.4080         56 0.0000e+00
 274.584991     26.000     25.806   4.173937   4.170466    15.8119    15.7777    15.8079    15.7737    82.1336     0.7873     4.2671     2.3584     2.3582     2.7628     0.1305  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9974    5.71731  100.96242    33.2235    33.2213    24.4246    24.4306         42 0.0000e+00
 274.585022     27.000     26.808   4.134620   4.138424    15.4480    15.4767    15.4439    15.4726    81.9686     0.7954     4.2586     2.3643     2.3641     2.7957     0.1318  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9974    5.77039  101.14053    33.1782    33.1883    24.4704    24.4719         41 0.0000e+00
 274.585083     28.000     27.781   4.041016   4.042022    14.5878    14.5965    14.5838    14.5924    81.6941     0.8088     4.2446     2.3341     2.3339     3.0200     0.1408  4895.5000     5.0000 1.0000e-12     0.0000      99.94     4.9971    5.77415   99.41462    33.0615    33.0633    24.5673    24.5669         37 0.0000e+00
 274.585083     29.000     28.777   4.030620   4.031280    14.4785    14.4828    14.4743    14.4786    81.8392     0.8017     4.2520     2.3368     2.3366     2.9568     0.1383  4895.5000     5.0000 1.0000e-12     0.0000      99.95     4.9973    5.82489  100.06634    33.0588    33.0612    24.5881    24.5890         19 0.0000e+00
