      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 273.691406      4.000      3.969   4.229934   4.229651    16.3082    16.3083    16.3076    16.3077    84.5027     0.6735     4.3884     2.3754     2.3753     1.4533     0.0781  41.679810     0.0426 7.8364e+01     2.3805     100.00     5.0000    5.66871  101.13767    33.3110    33.3084    24.3788    24.3767         61 0.0000e+00
 273.691467      5.000      4.961   4.228391   4.226212    16.2925    16.2736    16.2918    16.2729    84.4276     0.6771     4.3846     2.3867     2.3865     1.5677     0.0827  31.780869     0.0325 6.4776e+01     2.2983     100.00     5.0000    5.72688  102.14371    33.3101    33.3068    24.3817    24.3835         50 0.0000e+00
 273.691498      6.000      5.951   4.227039   4.227017    16.2779    16.2813    16.2770    16.2804    84.4554     0.6758     4.3860     2.3934     2.3933     1.5390     0.0816  26.490309     0.0271 5.6230e+01     2.2379     100.00     5.0000    5.73637  102.28368    33.3101    33.3070    24.3851    24.3819         31 0.0000e+00
 273.691498      7.000      6.951   4.226739   4.226833    16.2760    16.2797    16.2749    16.2786    84.3796     0.6794     4.3821     2.3922     2.3921     1.5222     0.0809  23.699697     0.0242 5.1141e+01     2.1969     100.00     5.0000    5.73174  102.19653    33.3087    33.3064    24.3845    24.3819         29 0.0000e+00
 273.691528      8.000      7.946   4.227638   4.227558    16.2838    16.2858    16.2826    16.2846    84.4327     0.6769     4.3849     2.3908     2.3907     1.4810     0.0792  21.268475     0.0217 4.5389e+01     2.1453     100.00     5.0000    5.72001  102.00357    33.3097    33.3073    24.3835    24.3812         37 0.0000e+00
 273.691559      9.000      8.934   4.217163   4.219006    16.1750    16.1978    16.1736    16.1964    84.2317     0.6864     4.3746     2.3816     2.3815     1.5265     0.0811  19.634369     0.0201 4.1542e+01     2.1077     100.00     5.0000    5.69765  101.38799    33.3081    33.3052    24.4071    24.3997         68 0.0000e+00
 273.691589     10.000      9.921   4.201143   4.201321    16.0074    16.0087    16.0059    16.0071    83.9687     0.6989     4.3611     2.3714     2.3713     1.7313     0.0893  18.035219     0.0184 3.7981e+01     2.0693     100.00     5.0000    5.68780  100.87998    33.3067    33.3072    24.4441    24.4442         36 0.0000e+00
 273.691589     11.000     10.921   4.190313   4.190304    15.8833    15.8860    15.8816    15.8843    83.5606     0.7184     4.3402     2.3671     2.3670     1.8819     0.0953  17.237734     0.0176 3.5618e+01     2.0416     100.00     5.0000    5.69926  100.84221    33.3146    33.3123    24.4782    24.4758         29 0.0000e+00
 273.691620     12.000     11.917   4.184119   4.184514    15.8143    15.8219    15.8125    15.8201    83.5590     0.7185     4.3401     2.3650     2.3649     2.0711     0.1028  16.200371     0.0165 3.2576e+01     2.0033     100.00     5.0000    5.70114  100.74030    33.3173    33.3144    24.4958    24.4918         51 0.0000e+00
 273.691650     13.000     12.902   4.177700   4.177671    15.7433    15.7453    15.7413    15.7433    83.3663     0.7277     4.3302     2.3571     2.3570     2.0566     0.1023  15.094206     0.0154 2.9382e+01     1.9592     100.00     5.0000    5.68679  100.34779    33.3197    33.3177    24.5135    24.5116         63 0.0000e+00
 273.691650     14.000     13.896   4.174847   4.174889    15.7126    15.7145    15.7105    15.7123    83.3530     0.7283     4.3295     2.3537     2.3535     2.1100     0.1044  13.655590     0.0139 2.5892e+01     1.9053     100.00     5.0000    5.67626  100.10152    33.3198    33.3186    24.5205    24.5191         40 0.0000e+00
 273.691681     15.000     14.889   4.170550   4.170666    15.6663    15.6689    15.6640    15.6666    83.2346     0.7340     4.3235     2.3448     2.3447     2.3275     0.1131  12.671964     0.0129 2.3023e+01     1.8553     100.00     5.0000    5.64382   99.43870    33.3202    33.3190    24.5312    24.5297         42 0.0000e+00
 273.691711     16.000     15.880   4.164437   4.164485    15.5982    15.6002    15.5957    15.5977    83.2362     0.7340     4.3236     2.3360     2.3359     2.2515     0.1101  11.791489     0.0120 2.1062e+01     1.8176     100.00     5.0000    5.62946   99.05407    33.3228    33.3216    24.5484    24.5470         38 0.0000e+00
 273.691711     17.000     16.877   4.152899   4.152919    15.4733    15.4751    15.4707    15.4726    83.0755     0.7417     4.3153     2.3282     2.3281     2.4004     0.1160  10.946733     0.0112 1.9397e+01     1.7826     100.00     5.0000    5.62194   98.67908    33.3249    33.3235    24.5777    24.5762         37 0.0000e+00
 273.691742     18.000     17.869   4.144753   4.144806    15.3822    15.3872    15.3795    15.3845    82.9965     0.7455     4.3113     2.3173     2.3172     2.4655     0.1186  10.507261     0.0107 1.7716e+01     1.7443     100.00     5.0000    5.58446   97.84689    33.3287    33.3249    24.6007    24.5967         51 0.0000e+00
 273.691772     19.000     18.859   4.135965   4.136229    15.2892    15.2933    15.2863    15.2904    82.9499     0.7477     4.3089     2.2969     2.2968     2.5223     0.1209  7.2512050     0.0074 1.5992e+01     1.7011     100.00     5.0000    5.52921   96.69983    33.3283    33.3272    24.6209    24.6191         48 0.0000e+00
 273.691803     20.000     19.853   4.118617   4.119955    15.1022    15.1134    15.0992    15.1104    82.8067     0.7546     4.3016     2.2781     2.2780     2.6631     0.1265  1.6963717     0.0017 1.3901e+01     1.6420     100.00     5.0000    5.48747   95.61522    33.3306    33.3331    24.6636    24.6631         48 0.0000e+00
 273.691803     21.000     20.843   4.097018   4.097769    14.8690    14.8706    14.8659    14.8674    82.5557     0.7668     4.2887     2.2567     2.2566     3.1170     0.1447  7.2563438     0.0074 1.2099e+01     1.5842     100.00     5.0000    5.44472   94.43166    33.3336    33.3391    24.7164    24.7203         42 0.0000e+00
 273.691833     22.000     21.835   4.082551   4.081677    14.7094    14.6967    14.7062    14.6935    82.3056     0.7789     4.2759     2.2363     2.2362     3.2770     0.1511  6.3557191     0.0065 1.0863e+01     1.5393     100.00     5.0000    5.36683   92.78654    33.3383    33.3412    24.7544    24.7593         31 0.0000e+00
 273.691833     23.000     22.833   4.063419   4.063244    14.5003    14.4932    14.4969    14.4899    82.0195     0.7929     4.2612     2.2089     2.2088     3.3744     0.1550  5.9783649     0.0061 9.8221e+00     1.4975     100.00     5.0000    5.28400   90.97420    33.3427    33.3472    24.8023    24.8073         30 0.0000e+00
 273.691864     24.000     23.827   4.041578   4.041908    14.2632    14.2592    14.2598    14.2557    81.9403     0.7967     4.2572     2.1737     2.1735     3.9198     0.1768  5.7455182     0.0059 8.8308e+00     1.4535     100.00     5.0000    5.19168   88.96121    33.3461    33.3526    24.8549    24.8608         44 0.0000e+00
 273.691895     25.000     24.813   3.985468   3.992871    13.6350    13.7100    13.6315    13.7066    81.9060     0.7984     4.2554     2.0730     2.0729     3.7717     0.1709  4.9577928     0.0051 7.6585e+00     1.3949     100.00     5.0000    4.83173   81.77074    33.3707    33.3743    25.0037    24.9911         50 0.0000e+00
 273.691925     26.000     25.804   3.942955   3.944555    13.1648    13.1673    13.1612    13.1638    81.9535     0.7961     4.2579     1.9623     1.9623     3.8176     0.1727  3.9519994     0.0040 6.7055e+00     1.3415     100.00     5.0000    4.54337   76.14242    33.3831    33.3960    25.1084    25.1179         33 0.0000e+00
 273.691925     27.000     26.798   3.894222   3.901195    12.6074    12.6624    12.6038    12.6588    82.1605     0.7860     4.2685     1.9231     1.9231     3.9512     0.1780  3.6285148     0.0037 6.5783e+00     1.3337     100.00     5.0000    4.52948   75.05379    33.4120    33.4298    25.2400    25.2433         26 0.0000e+00
 273.691956     28.000     27.796   3.850889   3.852236    12.1031    12.1050    12.0995    12.1014    82.4566     0.7716     4.2836     1.8920     1.8920     3.5036     0.1601  2.0696490     0.0021 5.5344e+00     1.2622     100.00     5.0000    4.47667   73.41777    33.4445    33.4557    25.3623    25.3707         27 0.0000e+00
 273.691956     29.000     28.794   3.849334   3.849545    12.0880    12.0807    12.0843    12.0770    82.5325     0.7679     4.2875     1.8487     1.8486     3.3225     0.1529  2.4547880     0.0025 4.4429e+00     1.1775     100.00     5.0000    4.31737   70.78189    33.4425    33.4511    25.3637    25.3717         39 0.0000e+00
 273.692017     30.000     29.773   3.799893   3.802150    11.4923    11.4947    11.4886    11.4910    83.0909     0.7410     4.3161     1.6272     1.6272     2.9929     0.1397  2.3648040     0.0024 3.7764e+00     1.1143     100.00     5.0000    3.46341   56.10199    33.4966    33.5165    25.5164    25.5315         39 0.0000e+00
