      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 281.933197      2.000      1.961   4.195332   4.195170    16.0091    16.0102    16.0088    16.0099    79.8242     0.9013     4.1488     2.3622     2.3621     2.4686     0.1187  49.223900     0.0503 1.7727e+02     2.7379     105.13     5.2566    5.68527  100.80785    33.2569    33.2545    24.4051    24.4030         13 0.0000e+00
 281.933228      3.000      2.986   4.195484   4.195221    16.0116    16.0121    16.0111    16.0117    79.0131     0.9423     4.1072     2.3628     2.3626     2.4458     0.1178  71.394478     0.0729 2.1183e+02     2.8073      89.81     4.4903    5.67965  100.71237    33.2558    33.2530    24.4037    24.4015         36 0.0000e+00
 281.933289      4.000      3.969   4.195566   4.195320    16.0108    16.0116    16.0102    16.0110    78.9504     0.9454     4.1040     2.3619     2.3618     2.4443     0.1178  83.207527     0.0850 2.1712e+02     2.8215      89.14     4.4568    5.67542  100.63654    33.2568    33.2539    24.4047    24.4023         40 0.0000e+00
 281.933350      5.000      4.962   4.195715   4.195492    16.0109    16.0118    16.0101    16.0111    79.6816     0.9085     4.1415     2.3619     2.3618     2.4768     0.1191  58.827274     0.0601 1.7540e+02     2.7246     100.33     5.0163    5.67358  100.60473    33.2576    33.2548    24.4054    24.4030         45 0.0000e+00
 281.933380      6.000      5.957   4.195971   4.195726    16.0127    16.0137    16.0117    16.0127    80.0322     0.8910     4.1594     2.3590     2.3588     2.4687     0.1187  38.783672     0.0396 1.2119e+02     2.5673     100.00     5.0000    5.66512  100.45823    33.2580    33.2550    24.4053    24.4028         56 0.0000e+00
 281.933411      7.000      6.951   4.196067   4.195802    16.0131    16.0138    16.0120    16.0127    80.4473     0.8703     4.1807     2.3606     2.3605     2.4425     0.1177  33.924572     0.0346 1.0394e+02     2.5021     100.00     5.0000    5.67915  100.70809    33.2581    33.2552    24.4053    24.4029         55 0.0000e+00
 281.933502      8.000      7.941   4.195375   4.195240    16.0061    16.0081    16.0048    16.0069    80.6564     0.8599     4.1914     2.3539     2.3537     2.6817     0.1273  26.494873     0.0271 8.1775e+01     2.3983     100.00     5.0000    5.65203  100.21291    33.2575    33.2546    24.4065    24.4038         51 0.0000e+00
 281.933533      9.000      8.935   4.195698   4.195348    16.0088    16.0087    16.0074    16.0073    80.7177     0.8569     4.1946     2.3530     2.3529     2.7087     0.1283  22.309343     0.0228 6.7668e+01     2.3177     100.00     5.0000    5.65045  100.19041    33.2577    33.2547    24.4060    24.4038         48 0.0000e+00
 281.933594     10.000      9.924   4.196012   4.195774    16.0114    16.0124    16.0099    16.0108    80.7268     0.8564     4.1950     2.3486     2.3484     2.6792     0.1272  20.420387     0.0209 5.9793e+01     2.2644     100.00     5.0000    5.63023   99.83704    33.2579    33.2550    24.4057    24.4032         54 0.0000e+00
 281.933624     11.000     10.921   4.195647   4.195473    16.0075    16.0092    16.0058    16.0075    80.6953     0.8580     4.1934     2.3477     2.3475     2.7139     0.1286  20.212799     0.0206 5.8312e+01     2.2535     100.00     5.0000    5.63574   99.92699    33.2575    33.2546    24.4063    24.4037         50 0.0000e+00
 281.933685     12.000     11.912   4.195312   4.195098    16.0039    16.0051    16.0020    16.0033    80.7595     0.8548     4.1967     2.3490     2.3489     2.7615     0.1305  18.515326     0.0189 5.3145e+01     2.2129     100.00     5.0000    5.64499  100.08367    33.2573    33.2543    24.4069    24.4044         57 0.0000e+00
 281.933716     13.000     12.907   4.195381   4.195090    16.0041    16.0046    16.0021    16.0026    80.8299     0.8513     4.2003     2.3504     2.3502     2.7200     0.1288  16.659483     0.0170 4.6304e+01     2.1547     100.00     5.0000    5.64070  100.00797    33.2573    33.2543    24.4070    24.4045         43 0.0000e+00
 281.933777     14.000     13.890   4.195435   4.195149    16.0042    16.0048    16.0021    16.0026    80.7570     0.8549     4.1966     2.3504     2.3502     2.7342     0.1294  15.418948     0.0157 4.0252e+01     2.0933     100.00     5.0000    5.65365  100.23784    33.2573    33.2543    24.4070    24.4046         30 0.0000e+00
 281.933807     15.000     14.889   4.195221   4.195008    16.0017    16.0030    15.9994    16.0007    80.8195     0.8518     4.1998     2.3519     2.3518     2.7575     0.1303  14.472684     0.0148 3.6292e+01     2.0497     100.00     5.0000    5.64929  100.15559    33.2572    33.2542    24.4075    24.4049         28 0.0000e+00
 281.933838     16.000     15.888   4.195308   4.195096    16.0022    16.0034    15.9997    16.0009    80.9506     0.8453     4.2065     2.3519     2.3518     2.7035     0.1281  13.689330     0.0140 3.3043e+01     2.0091     100.00     5.0000    5.65071  100.18172    33.2572    33.2542    24.4074    24.4049         48 0.0000e+00
 281.933899     17.000     16.876   4.195079   4.194861    15.9996    16.0008    15.9970    15.9982    81.0214     0.8418     4.2101     2.3521     2.3519     2.6529     0.1261  13.150726     0.0134 2.9626e+01     1.9629     100.00     5.0000    5.64629  100.09815    33.2569    33.2540    24.4078    24.4053         65 0.0000e+00
 281.933929     18.000     17.867   4.195031   4.194619    15.9986    15.9980    15.9958    15.9952    81.0227     0.8418     4.2102     2.3500     2.3498     2.6625     0.1265  12.349038     0.0126 2.7773e+01     1.9350     100.00     5.0000    5.64865  100.13789    33.2569    33.2538    24.4081    24.4058         47 0.0000e+00
 281.933960     19.000     18.859   4.195313   4.194935    16.0009    16.0007    15.9980    15.9977    80.8567     0.8500     4.2017     2.3484     2.3483     2.6478     0.1259  11.340381     0.0116 2.4550e+01     1.8827     100.00     5.0000    5.64730  100.11873    33.2571    33.2540    24.4078    24.4054         71 0.0000e+00
 281.934021     20.000     19.851   4.195251   4.194965    15.9999    16.0006    15.9968    15.9975    81.0358     0.8411     4.2109     2.3503     2.3501     2.6465     0.1259  10.852070     0.0111 2.2734e+01     1.8501     100.00     5.0000    5.65685  100.28589    33.2570    33.2539    24.4079    24.4054         61 0.0000e+00
 281.934082     21.000     20.841   4.194801   4.194480    15.9950    15.9954    15.9918    15.9922    81.0843     0.8387     4.2133     2.3476     2.3474     2.6754     0.1270  10.162660     0.0104 2.0948e+01     1.8154     100.00     5.0000    5.64466  100.06013    33.2568    33.2536    24.4089    24.4063         29 0.0000e+00
 281.934082     22.000     21.841   4.194722   4.194407    15.9935    15.9938    15.9901    15.9904    81.0737     0.8393     4.2128     2.3477     2.3476     2.6896     0.1276  9.5281029     0.0097 1.9533e+01     1.7857     100.00     5.0000    5.64789  100.11441    33.2570    33.2540    24.4094    24.4070         26 0.0000e+00
 281.934113     23.000     22.843   4.194742   4.194464    15.9933    15.9941    15.9897    15.9905    81.1626     0.8349     4.2173     2.3463     2.3461     2.6436     0.1257  8.2636051     0.0084 1.6579e+01     1.7151     100.00     5.0000    5.63683   99.91808    33.2569    33.2538    24.4095    24.4069         31 0.0000e+00
