      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 281.562164      5.000      4.969   4.192268   4.192722    15.9454    15.9536    15.9446    15.9529    81.4690     0.8198     4.2330     2.3415     2.3415     2.6235     0.1249  0.0002000     0.0000 1.0000e-12     0.1382     100.00     5.0000    5.61918   99.52681    33.2821    33.2792    24.4389    24.4349         20 0.0000e+00
 281.562195      6.000      5.958   4.193038   4.192805    15.9541    15.9541    15.9532    15.9532    82.1710     0.7855     4.2690     2.3364     2.3364     2.5548     0.1222  0.0002000     0.0000 1.0000e-12     0.1366     100.00     5.0000    5.59569   99.12721    33.2812    33.2791    24.4363    24.4348         54 0.0000e+00
 281.562225      7.000      6.944   4.192320   4.192060    15.9457    15.9459    15.9446    15.9448    82.3212     0.7782     4.2767     2.3352     2.3352     2.5580     0.1223  0.0002000     0.0000 1.0000e-12     0.1355     100.00     5.0000    5.61110   99.38387    33.2815    33.2791    24.4385    24.4366         41 0.0000e+00
 281.562256      8.000      7.939   4.192123   4.191920    15.9432    15.9439    15.9419    15.9427    82.3345     0.7775     4.2774     2.3362     2.3362     2.6174     0.1247  0.0002000     0.0000 1.0000e-12     0.1356     100.00     5.0000    5.60031   99.18795    33.2815    33.2791    24.4391    24.4371         32 0.0000e+00
 281.562256      9.000      8.928   4.192049   4.191836    15.9421    15.9427    15.9407    15.9414    82.3397     0.7773     4.2776     2.3328     2.3328     2.6338     0.1254  0.0002000     0.0000 1.0000e-12     0.1358     100.00     5.0000    5.58563   98.92579    33.2813    33.2789    24.4393    24.4373         26 0.0000e+00
 281.562256     10.000      9.927   4.192095   4.191894    15.9423    15.9429    15.9407    15.9414    82.3478     0.7769     4.2781     2.3310     2.3310     2.6677     0.1267  0.0002000     0.0000 1.0000e-12     0.1361     100.00     5.0000    5.59635   99.11581    33.2812    33.2789    24.4392    24.4373         22 0.0000e+00
 281.562286     11.000     10.928   4.192226   4.192017    15.9433    15.9439    15.9416    15.9422    82.3413     0.7772     4.2777     2.3333     2.3333     2.6970     0.1279  0.0002000     0.0000 1.0000e-12     0.1366     100.00     5.0000    5.60673   99.30174    33.2811    33.2788    24.4389    24.4370         27 0.0000e+00
 281.562317     12.000     11.914   4.192290   4.192082    15.9435    15.9441    15.9417    15.9423    82.3302     0.7777     4.2772     2.3367     2.3367     2.6549     0.1262  0.0002000     0.0000 1.0000e-12     0.1362     100.00     5.0000    5.61096   99.37708    33.2812    33.2788    24.4389    24.4370         42 0.0000e+00
 281.562347     13.000     12.900   4.192380   4.192175    15.9439    15.9446    15.9419    15.9426    82.3212     0.7782     4.2767     2.3355     2.3355     2.6319     0.1253  0.0002000     0.0000 1.0000e-12     0.1364     100.00     5.0000    5.60398   99.25420    33.2813    33.2789    24.4390    24.4370         37 0.0000e+00
 281.562347     14.000     13.895   4.192421   4.192218    15.9440    15.9448    15.9418    15.9426    82.3385     0.7773     4.2776     2.3362     2.3361     2.6214     0.1249  0.0002000     0.0000 1.0000e-12     0.1367     100.00     5.0000    5.61776   99.49831    33.2812    33.2787    24.4389    24.4368         27 0.0000e+00
 281.562378     15.000     14.891   4.192475   4.192267    15.9440    15.9447    15.9417    15.9424    82.3189     0.7783     4.2766     2.3379     2.3379     2.6562     0.1262  0.0002000     0.0000 1.0000e-12     0.1367     100.00     5.0000    5.62247   99.58183    33.2812    33.2788    24.4390    24.4369         24 0.0000e+00
 281.562378     16.000     15.889   4.192536   4.192347    15.9442    15.9451    15.9417    15.9426    82.3702     0.7758     4.2792     2.3386     2.3386     2.7055     0.1282  0.0002000     0.0000 1.0000e-12     0.1367     100.00     5.0000    5.61783   99.49998    33.2813    33.2788    24.4390    24.4369         42 0.0000e+00
 281.562408     17.000     16.871   4.192548   4.192379    15.9438    15.9449    15.9412    15.9423    82.3565     0.7765     4.2785     2.3349     2.3348     2.6824     0.1273  0.0002000     0.0000 1.0000e-12     0.1368     100.00     5.0000    5.60641   99.29709    33.2813    33.2789    24.4391    24.4370         44 0.0000e+00
 281.562439     18.000     17.863   4.192268   4.192060    15.9402    15.9408    15.9374    15.9380    82.3821     0.7752     4.2798     2.3346     2.3346     2.6700     0.1268  0.0002000     0.0000 1.0000e-12     0.1368     100.00     5.0000    5.61015   99.35631    33.2815    33.2792    24.4402    24.4382         29 0.0000e+00
 281.562439     19.000     18.856   4.192036   4.191662    15.9369    15.9355    15.9340    15.9326    81.4843     0.8195     4.2338     2.3352     2.3351     2.6453     0.1258  0.0002000     0.0000 1.0000e-12     0.1369     100.00     5.0000    5.61711   99.47337    33.2818    33.2797    24.4412    24.4398         23 0.0000e+00
