      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 273.451355      1.000      0.988   4.163257   4.163104    15.8478    15.8486    15.8476    15.8484    84.0086     0.6970     4.3631     2.4115     2.4113     2.3938     0.1158  0.0002000     0.0000 1.0000e-12     0.0930      82.39     4.1196    5.84892  103.28750    33.1080    33.1060    24.3269    24.3252         34 0.0000e+00
 273.451538      2.000      1.992   4.163358   4.163217    15.8483    15.8493    15.8480    15.8490    83.9738     0.6987     4.3613     2.4058     2.4057     2.5126     0.1205  0.0002000     0.0000 1.0000e-12     0.0850      99.70     4.9851    5.82457  102.85854    33.1081    33.1060    24.3269    24.3251         50 0.0000e+00
 273.451599      3.000      2.977   4.163436   4.163274    15.8487    15.8494    15.8482    15.8489    84.0155     0.6967     4.3635     2.3983     2.3982     2.3563     0.1143  0.0002000     0.0000 1.0000e-12     0.0823     100.00     5.0000    5.80453  102.50539    33.1081    33.1061    24.3269    24.3251         44 0.0000e+00
 273.451630      4.000      3.971   4.163478   4.163301    15.8486    15.8491    15.8480    15.8485    84.1389     0.6908     4.3698     2.4003     2.4002     2.2955     0.1118  0.0002000     0.0000 1.0000e-12     0.0811     100.00     5.0000    5.82003  102.77905    33.1082    33.1061    24.3270    24.3253         48 0.0000e+00
 273.451660      5.000      4.964   4.163506   4.163326    15.8484    15.8489    15.8477    15.8482    84.1554     0.6900     4.3706     2.3989     2.3987     2.2934     0.1117  0.0002000     0.0000 1.0000e-12     0.0806     100.00     5.0000    5.80084  102.43975    33.1082    33.1061    24.3270    24.3254         39 0.0000e+00
 273.451660      6.000      5.956   4.163523   4.163348    15.8483    15.8488    15.8474    15.8478    84.2351     0.6862     4.3747     2.3954     2.3952     2.3394     0.1136  0.0002000     0.0000 1.0000e-12     0.0803     100.00     5.0000    5.79752  102.38077    33.1080    33.1061    24.3270    24.3254         39 0.0000e+00
 273.451691      7.000      6.953   4.163456   4.163237    15.8470    15.8473    15.8460    15.8462    84.2093     0.6875     4.3734     2.3922     2.3920     2.4774     0.1191  0.0002000     0.0000 1.0000e-12     0.0797     100.00     5.0000    5.78898  102.22763    33.1081    33.1060    24.3274    24.3257         39 0.0000e+00
 273.451752      8.000      7.936   4.162896   4.162811    15.8413    15.8427    15.8401    15.8415    84.1961     0.6881     4.3727     2.3886     2.3885     2.4715     0.1189  0.0002000     0.0000 1.0000e-12     0.0797     100.00     5.0000    5.79483  102.31895    33.1076    33.1056    24.3283    24.3265         45 0.0000e+00
 273.451752      9.000      8.931   4.161764   4.161830    15.8295    15.8326    15.8281    15.8312    84.1939     0.6882     4.3726     2.3937     2.3936     2.5203     0.1208  0.0002000     0.0000 1.0000e-12     0.0806     100.00     5.0000    5.81353  102.62484    33.1071    33.1050    24.3306    24.3283         28 0.0000e+00
 273.451782     10.000      9.930   4.158687   4.158791    15.7973    15.8014    15.7958    15.7998    84.2108     0.6874     4.3735     2.3968     2.3967     2.5728     0.1229  0.0002000     0.0000 1.0000e-12     0.0799     100.00     5.0000    5.82754  102.80656    33.1062    33.1038    24.3372    24.3344         31 0.0000e+00
 273.451782     11.000     10.926   4.156335   4.156194    15.7722    15.7729    15.7706    15.7713    84.1780     0.6890     4.3718     2.3990     2.3988     2.7897     0.1316  0.0002000     0.0000 1.0000e-12     0.0797     100.00     5.0000    5.81815  102.59009    33.1060    33.1041    24.3426    24.3410         33 0.0000e+00
 273.451843     12.000     11.906   4.156424   4.156267    15.7725    15.7731    15.7707    15.7713    84.1361     0.6909     4.3697     2.3915     2.3914     2.8250     0.1330  0.0002000     0.0000 1.0000e-12     0.0801     100.00     5.0000    5.80303  102.32421    33.1061    33.1042    24.3427    24.3411         45 0.0000e+00
 273.451843     13.000     12.904   4.155891   4.155754    15.7666    15.7676    15.7646    15.7656    84.1338     0.6910     4.3695     2.3913     2.3912     2.8666     0.1347  0.0002000     0.0000 1.0000e-12     0.0800     100.00     5.0000    5.79981  102.25527    33.1060    33.1039    24.3440    24.3421         35 0.0000e+00
 273.451874     14.000     13.898   4.155511   4.155360    15.7622    15.7630    15.7600    15.7609    84.1360     0.6909     4.3697     2.3903     2.3901     2.8645     0.1346  0.0002000     0.0000 1.0000e-12     0.0801     100.00     5.0000    5.80094  102.26627    33.1059    33.1039    24.3449    24.3432         36 0.0000e+00
 273.451904     15.000     14.891   4.154729   4.154585    15.7527    15.7537    15.7503    15.7514    84.2075     0.6875     4.3733     2.3892     2.3891     2.8232     0.1329  0.0002000     0.0000 1.0000e-12     0.0804     100.00     5.0000    5.80114  102.25105    33.1066    33.1044    24.3476    24.3457         41 0.0000e+00
 273.451904     16.000     15.883   4.154520   4.154352    15.7486    15.7491    15.7461    15.7466    84.3003     0.6831     4.3781     2.3907     2.3905     2.6752     0.1270  0.0002000     0.0000 1.0000e-12     0.0804     100.00     5.0000    5.81082  102.41414    33.1078    33.1058    24.3494    24.3478         70 0.0000e+00
 273.451935     17.000     16.875   4.154514   4.154345    15.7468    15.7474    15.7442    15.7447    84.3561     0.6805     4.3809     2.3922     2.3920     2.5057     0.1202  0.0002000     0.0000 1.0000e-12     0.0805     100.00     5.0000    5.80769  102.35609    33.1088    33.1068    24.3507    24.3490         57 0.0000e+00
 273.451965     18.000     17.864   4.154366   4.154216    15.7413    15.7421    15.7385    15.7394    84.4573     0.6757     4.3861     2.3731     2.3730     2.5425     0.1217  0.0002000     0.0000 1.0000e-12     0.0806     100.00     5.0000    5.67909  100.08049    33.1117    33.1097    24.3542    24.3524         47 0.0000e+00
 273.451996     19.000     18.855   4.152581   4.152552    15.7157    15.7180    15.7128    15.7151    84.4486     0.6761     4.3857     2.3500     2.3499     2.5039     0.1202  0.0002000     0.0000 1.0000e-12     0.0811     100.00     5.0000    5.66164   99.72595    33.1169    33.1147    24.3639    24.3617         30 0.0000e+00
 273.451996     20.000     19.857   4.144587   4.145022    15.6167    15.6250    15.6136    15.6220    84.5468     0.6715     4.3907     2.3464     2.3462     2.5124     0.1205  0.0002000     0.0000 1.0000e-12     0.0815     100.00     5.0000    5.67791   99.82409    33.1284    33.1253    24.3948    24.3905         29 0.0000e+00
 273.452026     21.000     20.851   4.079789   4.081820    14.8757    14.9029    14.8726    14.8998    84.5847     0.6697     4.3926     2.3441     2.3439     2.6435     0.1257  0.0002000     0.0000 1.0000e-12     0.0810     100.00     5.0000    5.77234  100.02374    33.1713    33.1666    24.5896    24.5801         44 0.0000e+00
 273.452087     22.000     21.830   4.014447   4.015437    14.2476    14.2530    14.2444    14.2498    84.3424     0.6811     4.3802     2.3106     2.3105     3.0209     0.1408  0.0002000     0.0000 1.0000e-12     0.0812     100.00     5.0000    5.69958   97.49145    33.1104    33.1149    24.6759    24.6782         32 0.0000e+00
 273.452087     23.000     22.821   3.977605   3.979953    13.8554    13.8765    13.8522    13.8733    84.0544     0.6948     4.3655     2.2958     2.2957     3.1687     0.1467  0.0002000     0.0000 1.0000e-12     0.0820     100.00     5.0000    5.73149   97.25603    33.1071    33.1107    24.7551    24.7535         24 0.0000e+00
 273.452118     24.000     23.824   3.938636   3.942086    13.4436    13.4794    13.4403    13.4761    84.1619     0.6897     4.3710     2.2936     2.2935     3.0676     0.1427  0.0002000     0.0000 1.0000e-12     0.0822     100.00     5.0000    5.78803   97.38834    33.0996    33.1009    24.8331    24.8269         21 0.0000e+00
 273.452118     25.000     24.824   3.920388   3.922740    13.2469    13.2662    13.2435    13.2628    84.2019     0.6878     4.3730     2.2927     2.2926     3.0674     0.1427  0.0002000     0.0000 1.0000e-12     0.0822     100.00     5.0000    5.82345   97.58890    33.0989    33.1042    24.8720    24.8723         23 0.0000e+00
 273.452148     26.000     25.810   3.889035   3.891105    12.9377    12.9524    12.9342    12.9489    84.2917     0.6836     4.3776     2.2525     2.2524     3.1244     0.1450  0.0002000     0.0000 1.0000e-12     0.0823     100.00     5.0000    5.67648   94.51051    33.0721    33.0788    24.9126    24.9149         47 0.0000e+00
 273.452209     27.000     26.793   3.864336   3.866950    12.6039    12.6318    12.6003    12.6283    84.6675     0.6658     4.3969     2.1853     2.1852     2.8334     0.1333  0.0002000     0.0000 1.0000e-12     0.0829     100.00     5.0000    5.44502   90.05815    33.1295    33.1299    25.0220    25.0169         27 0.0000e+00
 273.452209     28.000     27.792   3.844544   3.846073    12.3804    12.3908    12.3768    12.3871    85.1033     0.6452     4.4192     2.1645     2.1644     2.2193     0.1088  0.0002000     0.0000 1.0000e-12     0.0831     100.00     5.0000    5.39945   88.89449    33.1366    33.1421    25.0707    25.0730         24 0.0000e+00
 273.452209     29.000     28.794   3.831062   3.832796    12.2384    12.2521    12.2347    12.2483    85.4159     0.6306     4.4352     2.1433     2.1432     2.0664     0.1027  0.0002000     0.0000 1.0000e-12     0.0828     100.00     5.0000    5.36330   88.03514    33.1321    33.1367    25.0943    25.0952         30 0.0000e+00
 273.452240     30.000     29.780   3.815691   3.817185    12.0448    12.0522    12.0410    12.0484    85.6100     0.6215     4.4452     2.1071     2.1070     1.6915     0.0877  0.0002000     0.0000 1.0000e-12     0.0822     100.00     5.0000    5.26131   86.02564    33.1549    33.1628    25.1485    25.1533         64 0.0000e+00
 273.452271     31.000     30.767   3.789778   3.790969    11.7671    11.7737    11.7632    11.7698    86.2057     0.5937     4.4757     2.0457     2.0456     1.4678     0.0787  0.0002000     0.0000 1.0000e-12     0.0822     100.00     5.0000    5.05507   82.16635    33.1502    33.1559    25.1968    25.2000         50 0.0000e+00
 273.452301     32.000     31.765   3.762549   3.763901    11.4361    11.4499    11.4321    11.4460    86.4204     0.5838     4.4867     2.0121     2.0120     1.3304     0.0732  0.0002000     0.0000 1.0000e-12     0.0826     100.00     5.0000    5.03703   81.31718    33.1797    33.1806    25.2804    25.2786         38 0.0000e+00
 273.452332     33.000     32.754   3.746348   3.746928    11.2329    11.2324    11.2289    11.2284    86.7136     0.5703     4.5017     1.9659     1.9658     1.1534     0.0661  0.0002000     0.0000 1.0000e-12     0.0823     100.00     5.0000    4.88118   78.47362    33.2026    33.2088    25.3351    25.3400         45 0.0000e+00
 273.452362     34.000     33.745   3.739193   3.739952    11.1167    11.1220    11.1126    11.1179    87.0539     0.5546     4.5191     1.9177     1.9176     1.0391     0.0616  0.0002000     0.0000 1.0000e-12     0.0828     100.00     5.0000    4.72237   75.74789    33.2363    33.2391    25.3822    25.3834         35 0.0000e+00
 273.452362     35.000     34.740   3.730620   3.731525    10.9821    10.9891    10.9779    10.9849    87.2184     0.5470     4.5276     1.8913     1.8912     0.9489     0.0580  0.0002000     0.0000 1.0000e-12     0.0827     100.00     5.0000    4.66046   74.55763    33.2728    33.2754    25.4346    25.4354         33 0.0000e+00
 273.452393     36.000     35.735   3.730481   3.730882    10.9546    10.9547    10.9503    10.9504    87.3334     0.5418     4.5334     1.8698     1.8698     0.8832     0.0553  0.0002000     0.0000 1.0000e-12     0.0825     100.00     5.0000    4.62096   73.89288    33.2960    33.2998    25.4575    25.4605         34 0.0000e+00
 273.452393     37.000     36.725   3.730898   3.731254    10.9357    10.9361    10.9313    10.9317    87.3373     0.5416     4.5336     1.8540     1.8539     0.8912     0.0556  0.0002000     0.0000 1.0000e-12     0.1274     100.00     5.0000    4.59500   73.45778    33.3168    33.3200    25.4771    25.4796         38 0.0000e+00
 273.452423     38.000     37.725   3.733951   3.734377    10.9474    10.9489    10.9428    10.9444    87.2892     0.5438     4.5312     1.8360     1.8360     0.9080     0.0563  0.0002000     0.0000 1.0000e-12     0.1432     100.00     5.0000    4.52885   72.42700    33.3361    33.3389    25.4901    25.4920         38 0.0000e+00
 273.452484     39.000     38.706   3.747839   3.748828    11.0264    11.0303    11.0217    11.0256    87.2837     0.5440     4.5309     1.7751     1.7751     0.9629     0.0585  0.0002000     0.0000 1.0000e-12     0.1400     100.00     5.0000    4.28379   68.65304    33.4017    33.4080    25.5272    25.5314         55 0.0000e+00
 273.452484     40.000     39.701   3.749050   3.749281    11.0180    11.0199    11.0132    11.0151    87.1327     0.5510     4.5232     1.7521     1.7521     0.8932     0.0557  0.0002000     0.0000 1.0000e-12     0.1429     100.00     5.0000    4.20593   67.40105    33.4210    33.4215    25.5437    25.5438         33 0.0000e+00
 273.452515     41.000     40.692   3.745382   3.745716    10.9696    10.9730    10.9647    10.9681    87.1365     0.5508     4.5234     1.7337     1.7337     0.8985     0.0559  0.0002000     0.0000 1.0000e-12     0.1430     100.00     5.0000    4.15296   66.48640    33.4282    33.4284    25.5579    25.5575         27 0.0000e+00
 273.452515     42.000     41.690   3.740192   3.740829    10.9015    10.9081    10.8965    10.9031    87.2683     0.5447     4.5301     1.7197     1.7197     0.9064     0.0563  0.0002000     0.0000 1.0000e-12     0.0918     100.00     5.0000    4.11780   65.83183    33.4382    33.4385    25.5778    25.5769         26 0.0000e+00
 273.452545     43.000     42.686   3.733984   3.734318    10.8271    10.8283    10.8220    10.8232    87.2978     0.5434     4.5316     1.7038     1.7038     0.8616     0.0545  0.0002000     0.0000 1.0000e-12     0.0827     100.00     5.0000    4.09119   65.30450    33.4439    33.4461    25.5954    25.5970         44 0.0000e+00
 273.452606     44.000     43.667   3.733459   3.733494    10.7836    10.7816    10.7783    10.7764    87.3231     0.5422     4.5329     1.6455     1.6455     0.9376     0.0575  0.0002000     0.0000 1.0000e-12     0.0820     100.00     5.0000    3.86231   61.60667    33.4780    33.4801    25.6297    25.6317         43 0.0000e+00
 273.452606     45.000     44.663   3.733402   3.733834    10.7447    10.7493    10.7394    10.7439    87.4178     0.5379     4.5378     1.6182     1.6183     0.8159     0.0526  0.0002000     0.0000 1.0000e-12     0.0820     100.00     5.0000    3.78788   60.38248    33.5126    33.5127    25.6635    25.6628         28 0.0000e+00
 273.452637     46.000     45.661   3.724861   3.725353    10.6390    10.6437    10.6336    10.6383    87.4480     0.5365     4.5393     1.6051     1.6051     0.7717     0.0509  0.0002000     0.0000 1.0000e-12     0.0821     100.00     5.0000    3.76968   59.96039    33.5237    33.5243    25.6906    25.6903         31 0.0000e+00
 273.452637     47.000     46.652   3.721403   3.721869    10.5949    10.5992    10.5894    10.5936    87.5242     0.5330     4.5432     1.5930     1.5930     0.7685     0.0507  0.0002000     0.0000 1.0000e-12     0.1354     100.00     5.0000    3.74082   59.44686    33.5291    33.5299    25.7026    25.7024         36 0.0000e+00
 273.452667     48.000     47.644   3.717424   3.717554    10.5442    10.5440    10.5386    10.5384    87.5013     0.5341     4.5420     1.5729     1.5729     0.7185     0.0487  0.0002000     0.0000 1.0000e-12     0.1347     100.00     5.0000    3.66130   58.12209    33.5354    33.5369    25.7163    25.7175         62 0.0000e+00
 273.452698     49.000     48.630   3.705481   3.706213    10.4117    10.4178    10.4060    10.4121    87.4425     0.5368     4.5390     1.5428     1.5429     0.6991     0.0480  0.0002000     0.0000 1.0000e-12     0.0978     100.00     5.0000    3.55962   56.34712    33.5369    33.5386    25.7404    25.7407         39 0.0000e+00
 273.452698     50.000     49.631   3.690734   3.691352    10.2280    10.2339    10.2222    10.2282    87.5803     0.5305     4.5461     1.5280     1.5280     0.6976     0.0479  0.0002000     0.0000 1.0000e-12     0.0838     100.00     5.0000    3.54387   55.88257    33.5572    33.5580    25.7878    25.7874         35 0.0000e+00
 273.452759     51.000     50.617   3.690719   3.690990    10.1987    10.1997    10.1928    10.1939    87.5104     0.5337     4.5425     1.5000     1.5001     0.7174     0.0487  0.0002000     0.0000 1.0000e-12     0.0822     100.00     5.0000    3.43389   54.12330    33.5838    33.5855    25.8135    25.8147         37 0.0000e+00
 273.452789     52.000     51.609   3.685117   3.685813    10.1271    10.1326    10.1212    10.1266    87.6024     0.5294     4.5472     1.4745     1.4746     0.6753     0.0470  0.0002000     0.0000 1.0000e-12     0.0818     100.00     5.0000    3.35217   52.75612    33.5929    33.5949    25.8328    25.8334         29 0.0000e+00
 273.452789     53.000     52.607   3.684253   3.684509    10.0923    10.0935    10.0863    10.0874    87.6405     0.5277     4.5492     1.4644     1.4644     0.6709     0.0468  0.0002000     0.0000 1.0000e-12     0.0827     100.00     5.0000    3.35389   52.75127    33.6160    33.6175    25.8567    25.8578         31 0.0000e+00
 273.452820     54.000     53.601   3.681105   3.681717    10.0413    10.0458    10.0352    10.0396    87.5906     0.5300     4.5466     1.4584     1.4585     0.6295     0.0452  0.0002000     0.0000 1.0000e-12     0.0828     100.00     5.0000    3.36196   52.82459    33.6310    33.6331    25.8771    25.8779         43 0.0000e+00
 273.452820     55.000     54.589   3.672714   3.673764     9.9561     9.9652     9.9499     9.9590    87.6001     0.5296     4.5471     1.4526     1.4527     0.5909     0.0436  0.0002000     0.0000 1.0000e-12     0.0829     100.00     5.0000    3.34302   52.42765    33.6245    33.6267    25.8863    25.8865         73 0.0000e+00
 273.452850     56.000     55.582   3.667303   3.667498     9.8989     9.8992     9.8926     9.8929    87.7705     0.5218     4.5558     1.4347     1.4348     0.5568     0.0423  0.0002000     0.0000 1.0000e-12     0.0839     100.00     5.0000    3.24236   50.78489    33.6221    33.6238    25.8941    25.8954         51 0.0000e+00
 273.452881     57.000     56.571   3.663164   3.663468     9.8394     9.8419     9.8330     9.8355    87.7271     0.5238     4.5536     1.4198     1.4199     0.5404     0.0416  0.0002000     0.0000 1.0000e-12     0.1113     100.00     5.0000    3.23235   50.56657    33.6349    33.6357    25.9140    25.9142         44 0.0000e+00
 273.452911     58.000     57.569   3.655041   3.656577     9.7394     9.7532     9.7330     9.7467    87.8108     0.5199     4.5579     1.4119     1.4119     0.5111     0.0404  0.0002000     0.0000 1.0000e-12     0.1179     100.00     5.0000    3.20466   50.02738    33.6447    33.6476    25.9383    25.9383         41 0.0000e+00
 273.452942     59.000     58.560   3.647750   3.648370     9.6539     9.6604     9.6474     9.6538    87.8484     0.5182     4.5598     1.3992     1.3993     0.4970     0.0399  0.0002000     0.0000 1.0000e-12     0.1425     100.00     5.0000    3.16005   49.24031    33.6495    33.6499    25.9562    25.9554         65 0.0000e+00
 273.452972     60.000     59.548   3.643529   3.644144     9.5964     9.6012     9.5897     9.5946    87.8300     0.5191     4.5589     1.3795     1.3796     0.4660     0.0386  0.0002000     0.0000 1.0000e-12     0.1438     100.00     5.0000    3.08718   48.04729    33.6597    33.6615    25.9736    25.9742         44 0.0000e+00
 273.452972     61.000     60.544   3.643192   3.643327     9.5697     9.5722     9.5630     9.5655    87.8915     0.5163     4.5620     1.3699     1.3700     0.4683     0.0387  0.0002000     0.0000 1.0000e-12     0.1249     100.00     5.0000    3.06333   47.65464    33.6807    33.6798    25.9945    25.9934         36 0.0000e+00
 273.453003     62.000     61.537   3.642113   3.642496     9.5518     9.5549     9.5450     9.5481    87.9014     0.5158     4.5625     1.3581     1.3582     0.4463     0.0379  0.0002000     0.0000 1.0000e-12     0.1043     100.00     5.0000    3.01632   46.90665    33.6860    33.6870    26.0015    26.0018         39 0.0000e+00
 273.453003     63.000     62.530   3.644830   3.644684     9.5708     9.5694     9.5638     9.5625    87.9115     0.5154     4.5631     1.3462     1.3463     0.4508     0.0380  0.0002000     0.0000 1.0000e-12     0.0990     100.00     5.0000    2.98283   46.40794    33.6957    33.6955    26.0060    26.0061         40 0.0000e+00
 273.453064     64.000     63.518   3.649106   3.649317     9.6034     9.6049     9.5964     9.5979    87.8685     0.5173     4.5609     1.3186     1.3188     0.4447     0.0378  0.0002000     0.0000 1.0000e-12     0.1201     100.00     5.0000    2.86677   44.63759    33.7086    33.7093    26.0107    26.0111         45 0.0000e+00
 273.453094     65.000     64.507   3.653905   3.653820     9.6352     9.6345     9.6280     9.6273    87.8669     0.5174     4.5608     1.2965     1.2966     0.4193     0.0368  0.0002000     0.0000 1.0000e-12     0.1435     100.00     5.0000    2.78728   43.43560    33.7276    33.7273    26.0204    26.0203         29 0.0000e+00
 273.453094     66.000     65.508   3.653104   3.653316     9.6115     9.6136     9.6042     9.6063    87.8280     0.5192     4.5588     1.2888     1.2890     0.4157     0.0366  0.0002000     0.0000 1.0000e-12     0.1431     100.00     5.0000    2.80084   43.62803    33.7412    33.7414    26.0350    26.0348         26 0.0000e+00
 273.453125     67.000     66.499   3.655148   3.655493     9.6272     9.6299     9.6197     9.6225    87.8427     0.5185     4.5595     1.2892     1.2894     0.4158     0.0366  0.0002000     0.0000 1.0000e-12     0.1430     100.00     5.0000    2.83805   44.22456    33.7470    33.7480    26.0369    26.0373         27 0.0000e+00
 273.453125     68.000     67.496   3.653020   3.654411     9.6059     9.6184     9.5984     9.6109    87.8267     0.5192     4.5587     1.2912     1.2914     0.4198     0.0368  0.0002000     0.0000 1.0000e-12     0.1432     100.00     5.0000    2.82380   43.98143    33.7447    33.7472    26.0386    26.0385         43 0.0000e+00
