      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 282.561188      5.000      4.958   4.170514   4.170302    15.8619    15.8624    15.8611    15.8616    83.1909     0.7361     4.3212     2.3484     2.3484     2.2974     0.1119  0.0002000     0.0000 1.0000e-12     0.1331     100.00     5.0000    5.66236  100.05199    33.1591    33.1568    24.3632    24.3613         19 0.0000e+00
 282.561188      6.000      5.963   4.170507   4.170282    15.8616    15.8619    15.8607    15.8610    83.1972     0.7358     4.3216     2.3513     2.3513     2.3957     0.1158  0.0002000     0.0000 1.0000e-12     0.1331     100.00     5.0000    5.66572  100.11057    33.1589    33.1566    24.3632    24.3613         35 0.0000e+00
 282.561249      7.000      6.943   4.170548   4.170345    15.8615    15.8622    15.8605    15.8611    83.1900     0.7362     4.3212     2.3449     2.3449     2.3760     0.1150  0.0002000     0.0000 1.0000e-12     0.1331      99.85     4.9924    5.63767   99.61497    33.1589    33.1566    24.3632    24.3613         43 0.0000e+00
 282.561279      8.000      7.943   4.170652   4.170443    15.8622    15.8629    15.8610    15.8616    83.0876     0.7411     4.3160     2.3428     2.3427     2.3797     0.1152  0.0002000     0.0000 1.0000e-12     0.1332     100.00     4.9999    5.63753   99.61375    33.1589    33.1565    24.3631    24.3611         44 0.0000e+00
 282.561279      9.000      8.936   4.170718   4.170494    15.8624    15.8630    15.8610    15.8616    83.2042     0.7355     4.3219     2.3429     2.3429     2.4318     0.1173  0.0002000     0.0000 1.0000e-12     0.1332     100.00     5.0000    5.64888   99.81456    33.1590    33.1565    24.3632    24.3611         49 0.0000e+00
 282.561340     10.000      9.915   4.170686   4.170453    15.8614    15.8619    15.8599    15.8603    83.1889     0.7362     4.3211     2.3428     2.3428     2.5326     0.1213  0.0002000     0.0000 1.0000e-12     0.1338     100.00     5.0000    5.63955   99.64796    33.1591    33.1567    24.3635    24.3615         34 0.0000e+00
 282.561371     11.000     10.911   4.170825   4.170599    15.8621    15.8627    15.8604    15.8610    83.1909     0.7361     4.3212     2.3434     2.3434     2.4760     0.1190  0.0002000     0.0000 1.0000e-12     0.1343     100.00     5.0000    5.64912   99.81858    33.1594    33.1569    24.3636    24.3615         20 0.0000e+00
 282.561371     12.000     11.918   4.170681   4.170414    15.8613    15.8617    15.8595    15.8599    83.1664     0.7373     4.3200     2.3443     2.3443     2.5323     0.1213  0.0002000     0.0000 1.0000e-12     0.1343     100.00     5.0000    5.65399   99.90257    33.1584    33.1557    24.3630    24.3608         19 0.0000e+00
 282.561401     13.000     12.913   4.170662   4.170445    15.8610    15.8617    15.8590    15.8597    83.1800     0.7367     4.3207     2.3439     2.3439     2.5390     0.1216  0.0002000     0.0000 1.0000e-12     0.1343     100.00     5.0000    5.65245   99.87458    33.1581    33.1556    24.3629    24.3608         37 0.0000e+00
 282.561432     14.000     13.884   4.170554   4.170354    15.8599    15.8605    15.8577    15.8584    83.2100     0.7352     4.3222     2.3389     2.3389     2.4537     0.1181  0.0002000     0.0000 1.0000e-12     0.1345     100.00     5.0000    5.63638   99.58815    33.1578    33.1554    24.3629    24.3610         24 0.0000e+00
 282.561462     15.000     14.899   4.170584   4.170376    15.8595    15.8602    15.8572    15.8579    83.1977     0.7358     4.3216     2.3408     2.3408     2.5025     0.1201  0.0002000     0.0000 1.0000e-12     0.1347     100.00     5.0000    5.64559   99.75021    33.1580    33.1555    24.3632    24.3611         21 0.0000e+00
 282.561462     16.000     15.891   4.170679   4.170444    15.8601    15.8607    15.8577    15.8582    83.1934     0.7360     4.3214     2.3416     2.3415     2.5399     0.1216  0.0002000     0.0000 1.0000e-12     0.1347     100.00     5.0000    5.64512   99.74316    33.1579    33.1553    24.3630    24.3609         42 0.0000e+00
 282.561523     17.000     16.867   4.170824   4.170630    15.8607    15.8614    15.8581    15.8588    83.1429     0.7384     4.3188     2.3400     2.3399     2.4642     0.1186  0.0002000     0.0000 1.0000e-12     0.1354     100.00     5.0000    5.63699   99.60081    33.1583    33.1560    24.3633    24.3613         37 0.0000e+00
 282.561523     18.000     17.867   4.170907   4.170648    15.8610    15.8616    15.8582    15.8588    83.2012     0.7356     4.3218     2.3388     2.3388     2.5023     0.1201  0.0002000     0.0000 1.0000e-12     0.1354     100.00     5.0000    5.62862   99.45355    33.1584    33.1557    24.3633    24.3611         28 0.0000e+00
 282.561554     19.000     18.864   4.170988   4.170737    15.8612    15.8618    15.8582    15.8588    83.1789     0.7367     4.3206     2.3362     2.3362     2.5623     0.1225  0.0002000     0.0000 1.0000e-12     0.1355     100.00     5.0000    5.62115   99.32208    33.1586    33.1559    24.3634    24.3612         33 0.0000e+00
 282.561584     20.000     19.855   4.170939   4.170710    15.8611    15.8618    15.8580    15.8587    83.1978     0.7358     4.3216     2.3354     2.3353     2.5445     0.1218  0.0002000     0.0000 1.0000e-12     0.1355     100.00     5.0000    5.62726   99.42937    33.1579    33.1552    24.3629    24.3608         46 0.0000e+00
 282.561584     21.000     20.843   4.171010   4.170765    15.8611    15.8618    15.8579    15.8586    83.2174     0.7349     4.3226     2.3382     2.3382     2.5064     0.1203  0.0002000     0.0000 1.0000e-12     0.1357     100.00     5.0000    5.64612   99.76282    33.1581    33.1553    24.3632    24.3608         41 0.0000e+00
 282.561615     22.000     21.838   4.171087   4.170855    15.8613    15.8620    15.8579    15.8586    83.2138     0.7350     4.3224     2.3386     2.3386     2.5524     0.1221  0.0002000     0.0000 1.0000e-12     0.1359     100.00     5.0000    5.62692   99.42401    33.1583    33.1556    24.3633    24.3611         33 0.0000e+00
 282.561646     23.000     22.834   4.171131   4.170935    15.8614    15.8622    15.8578    15.8586    83.1878     0.7363     4.3211     2.3365     2.3365     2.5642     0.1226  0.0002000     0.0000 1.0000e-12     0.1363     100.00     5.0000    5.63604   99.58540    33.1582    33.1558    24.3632    24.3612         42 0.0000e+00
 282.561646     24.000     23.820   4.171249   4.171113    15.8618    15.8628    15.8581    15.8591    83.1628     0.7375     4.3198     2.3392     2.3392     2.4953     0.1198  0.0002000     0.0000 1.0000e-12     0.1366     100.00     5.0000    5.64114   99.67648    33.1585    33.1564    24.3634    24.3616         57 0.0000e+00
 282.561676     25.000     24.817   4.171447   4.171356    15.8625    15.8639    15.8587    15.8600    83.1532     0.7379     4.3193     2.3379     2.3379     2.4897     0.1196  0.0002000     0.0000 1.0000e-12     0.1367     100.00     5.0000    5.63231   99.52238    33.1593    33.1573    24.3639    24.3621         42 0.0000e+00
 282.561707     26.000     25.809   4.171748   4.171577    15.8637    15.8645    15.8597    15.8605    83.1748     0.7369     4.3204     2.3353     2.3353     2.5366     0.1215  0.0002000     0.0000 1.0000e-12     0.1367     100.00     5.0000    5.62671   99.42653    33.1606    33.1584    24.3646    24.3628         51 0.0000e+00
 282.561737     27.000     26.800   4.171947   4.171667    15.8643    15.8647    15.8602    15.8606    83.1481     0.7382     4.3191     2.3319     2.3319     2.5598     0.1224  0.0002000     0.0000 1.0000e-12     0.1368     100.00     5.0000    5.61261   99.17903    33.1614    33.1586    24.3652    24.3629         49 0.0000e+00
 282.561737     28.000     27.791   4.172144   4.171971    15.8650    15.8659    15.8606    15.8615    83.1413     0.7385     4.3187     2.3323     2.3322     2.5759     0.1230  0.0002000     0.0000 1.0000e-12     0.1368     100.00     5.0000    5.63429   99.56388    33.1623    33.1600    24.3657    24.3638         36 0.0000e+00
 282.561768     29.000     28.790   4.172121   4.171927    15.8304    15.8329    15.8260    15.8285    83.1910     0.7361     4.3212     2.3330     2.3329     2.5556     0.1222  0.0002000     0.0000 1.0000e-12     0.1368     100.00     5.0000    5.60447   98.98701    33.1907    33.1868    24.3953    24.3918         34 0.0000e+00
 282.561798     30.000     29.774   4.167094   4.166852    15.7125    15.7053    15.7079    15.7007    83.3003     0.7309     4.3268     2.2935     2.2934     2.6560     0.1262  0.0002000     0.0000 1.0000e-12     0.1368     100.00     5.0000    5.48008   96.59676    33.2448    33.2486    24.4633    24.4679         37 0.0000e+00
 282.561829     31.000     30.764   4.147919   4.148121    15.4392    15.4443    15.4345    15.4396    83.8971     0.7023     4.3574     2.2795     2.2795     2.7057     0.1282  0.0002000     0.0000 1.0000e-12     0.1368     100.00     5.0000    5.51209   96.67281    33.3037    33.3012    24.5694    24.5664         22 0.0000e+00
 282.561829     32.000     31.772   4.140049   4.140136    15.3522    15.3552    15.3474    15.3503    84.0512     0.6950     4.3653     2.2830     2.2830     2.6178     0.1247  0.0002000     0.0000 1.0000e-12     0.1370     100.00     5.0000    5.54802   97.13708    33.3064    33.3047    24.5907    24.5887         20 0.0000e+00
 282.561859     33.000     32.765   4.124751   4.125662    15.1770    15.1935    15.1721    15.1885    84.1113     0.6921     4.3684     2.2823     2.2823     2.6082     0.1243  0.0002000     0.0000 1.0000e-12     0.1369     100.00     5.0000    5.48287   95.67103    33.3172    33.3114    24.6373    24.6293         40 0.0000e+00
 282.561890     34.000     33.730   4.128413   4.129312    15.2418    15.2609    15.2367    15.2558    83.8087     0.7065     4.3529     2.0871     2.0871     2.6971     0.1279  0.0002000     0.0000 1.0000e-12     0.1376     100.00     5.0000    4.78362   83.56559    33.2946    33.2865    24.6056    24.5953         29 0.0000e+00
 282.561920     35.000     34.745   3.968090   3.971989    13.5531    13.6057    13.5483    13.6009    84.1603     0.6898     4.3709     2.0738     2.0738     2.5841     0.1234  0.0002000     0.0000 1.0000e-12     0.1379     100.00     5.0000    4.95749   83.68683    33.2749    33.2656    24.9457    24.9277         21 0.0000e+00
 282.561920     36.000     35.742   3.871037   3.872407    12.5304    12.5361    12.5257    12.5314    84.5617     0.6708     4.3915     2.0523     2.0524     2.4436     0.1177  0.0002000     0.0000 1.0000e-12     0.1379     100.00     5.0000    5.04540   83.38422    33.2543    33.2624    25.1328    25.1379         34 0.0000e+00
