      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 272.890747      2.000      1.986   4.041184   4.039826    14.1822    14.1691    14.1819    14.1689    71.4407     1.3453     3.7193     2.4537     2.4536     4.1974     0.1879  238.58003     0.2437 4.5956e+02     3.1432     100.00     5.0000    6.17903  105.75427    33.4214    33.4202    24.9294    24.9312         46 0.0000e+00
 272.891907      3.000      2.976   4.037673   4.036097    14.1431    14.1282    14.1427    14.1278    72.1265     1.3070     3.7545     2.4438     2.4437     4.0506     0.1820  140.53441     0.1435 3.1156e+02     2.9776     100.00     5.0000    6.15225  105.21341    33.4225    33.4208    24.9384    24.9403         56 0.0000e+00
 272.891876      4.000      3.971   4.038141   4.037281    14.1481    14.1404    14.1475    14.1399    72.1674     1.3047     3.7566     2.4427     2.4426     3.8294     0.1732  82.792694     0.0846 2.3014e+02     2.8457     100.00     5.0000    6.15380  105.25015    33.4221    33.4208    24.9371    24.9377         50 0.0000e+00
 272.891907      5.000      4.962   4.034623   4.034046    14.1098    14.1055    14.1091    14.1048    72.2135     1.3022     3.7589     2.4450     2.4450     4.0141     0.1806  54.335766     0.0555 1.8435e+02     2.7504     100.00     5.0000    6.17100  105.46281    33.4224    33.4208    24.9454    24.9451         48 0.0000e+00
 272.891937      6.000      5.957   4.033685   4.033306    14.0997    14.0979    14.0988    14.0971    72.0638     1.3105     3.7513     2.4454     2.4453     4.1257     0.1850  32.588047     0.0333 1.5004e+02     2.6601     100.00     5.0000    6.16299  105.30421    33.4221    33.4201    24.9473    24.9461         52 0.0000e+00
 272.891968      7.000      6.948   4.032315   4.032507    14.0848    14.0886    14.0838    14.0876    72.0266     1.3125     3.7494     2.4440     2.4440     4.0753     0.1830  16.584740     0.0169 1.1292e+02     2.5374     100.00     5.0000    6.17109  105.41048    33.4220    33.4204    24.9504    24.9483         56 0.0000e+00
 272.891998      8.000      7.942   4.027721   4.027753    14.0341    14.0373    14.0330    14.0362    71.7092     1.3302     3.7331     2.4418     2.4418     4.4093     0.1964  11.819820     0.0121 8.6604e+01     2.4228     100.00     5.0000    6.15509  105.03017    33.4230    33.4206    24.9617    24.9592         66 0.0000e+00
 272.892029      9.000      8.929   4.025451   4.026381    14.0117    14.0211    14.0105    14.0198    71.5680     1.3381     3.7259     2.4335     2.4335     4.4038     0.1962  12.383210     0.0126 7.4692e+01     2.3603     100.00     5.0000    6.12362  104.44450    33.4211    33.4215    24.9649    24.9633         48 0.0000e+00
 272.892029     10.000      9.925   4.017366   4.017176    13.9232    13.9228    13.9218    13.9214    71.2083     1.3583     3.7074     2.4224     2.4224     4.7130     0.2085  5.6948123     0.0058 6.5373e+01     2.3025     100.00     5.0000    6.07105  103.36282    33.4227    33.4213    24.9846    24.9835         32 0.0000e+00
 272.892059     11.000     10.923   4.014467   4.015202    13.8920    13.9008    13.8904    13.8993    71.4597     1.3442     3.7203     2.4016     2.4015     5.5135     0.2405  0.8641551     0.0009 5.6783e+01     2.2415     100.00     5.0000    5.97580  101.67695    33.4225    33.4217    24.9909    24.9884         43 0.0000e+00
 272.892090     12.000     11.910   3.996097   3.996702    13.6913    13.6962    13.6897    13.6945    72.3334     1.2956     3.7651     2.3460     2.3459     5.2857     0.2314 -0.0172837    -0.0000 4.5342e+01     2.1432     100.00     5.0000    5.79905   98.27110    33.4261    33.4275    25.0349    25.0350         52 0.0000e+00
 272.892120     13.000     12.899   3.966758   3.966092    13.3665    13.3538    13.3647    13.3520    73.9735     1.2059     3.8491     2.2938     2.2937     4.8319     0.2133  0.0002000     0.0000 3.2986e+01     2.0087     100.00     5.0000    5.69661   95.89906    33.4354    33.4403    25.1081    25.1145         35 0.0000e+00
 272.892120     14.000     13.900   3.957058   3.956528    13.2538    13.2474    13.2519    13.2455    75.3186     1.1338     3.9180     2.2728     2.2728     4.0946     0.1838  0.0002000     0.0000 2.7166e+01     1.9253     100.00     5.0000    5.66280   95.11446    33.4427    33.4434    25.1364    25.1382         33 0.0000e+00
 272.892151     15.000     14.893   3.950650   3.951666    13.1819    13.1925    13.1798    13.1905    76.0003     1.0978     3.9529     2.2565     2.2565     3.8456     0.1738  0.0002000     0.0000 2.3885e+01     1.8711     100.00     5.0000    5.66664   95.03957    33.4452    33.4454    25.1528    25.1508         43 0.0000e+00
 272.892181     16.000     15.873   3.945304   3.945486    13.1175    13.1205    13.1153    13.1183    76.7406     1.0590     3.9908     2.2309     2.2308     3.0613     0.1425  0.0002000     0.0000 2.0665e+01     1.8093     100.00     5.0000    5.54155   92.82188    33.4510    33.4501    25.1701    25.1688         35 0.0000e+00
 272.892212     17.000     16.870   3.943948   3.943655    13.1013    13.0978    13.0990    13.0955    77.2428     1.0329     4.0166     2.2061     2.2061     2.7164     0.1287  0.0002000     0.0000 1.7819e+01     1.7467     100.00     5.0000    5.43099   90.94020    33.4521    33.4524    25.1742    25.1752         25 0.0000e+00
 272.892212     18.000     17.870   3.941789   3.941712    13.0734    13.0729    13.0709    13.0704    77.6087     1.0140     4.0353     2.1826     2.1826     2.9614     0.1385  0.0002000     0.0000 1.5492e+01     1.6876     100.00     5.0000    5.36526   89.79003    33.4559    33.4556    25.1827    25.1826         26 0.0000e+00
 272.892242     19.000     18.867   3.936013   3.936645    13.0036    13.0100    13.0011    13.0075    78.2636     0.9804     4.0688     2.1607     2.1606     2.8599     0.1344  0.0002000     0.0000 1.3512e+01     1.6301     100.00     5.0000    5.33679   89.18886    33.4624    33.4627    25.2016    25.2006         38 0.0000e+00
 272.892273     20.000     19.846   3.923040   3.922958    12.8559    12.8547    12.8532    12.8520    79.8326     0.9010     4.1492     2.1134     2.1134     1.5867     0.0835  0.0002000     0.0000 1.1295e+01     1.5551     100.00     5.0000    5.21781   86.93874    33.4695    33.4698    25.2363    25.2367         41 0.0000e+00
 272.892303     21.000     20.841   3.916386   3.916425    12.7842    12.7837    12.7814    12.7809    80.1854     0.8833     4.1673     2.0950     2.0950     1.3779     0.0751  0.0002000     0.0000 9.9840e+00     1.5043     100.00     5.0000    5.16499   85.93048    33.4693    33.4701    25.2503    25.2509         27 0.0000e+00
 272.892303     22.000     21.839   3.913685   3.913529    12.7538    12.7524    12.7509    12.7495    80.4159     0.8718     4.1791     2.0829     2.0829     2.7317     0.1293  0.0002000     0.0000 9.9795e+00     1.5038     100.00     5.0000    5.13190   85.32670    33.4701    33.4698    25.2568    25.2569         27 0.0000e+00
 272.892334     23.000     22.835   3.908453   3.908441    12.6983    12.6968    12.6953    12.6938    80.3509     0.8751     4.1758     2.0687     2.0687     1.7481     0.0899  0.0002000     0.0000 9.9412e+00     1.5026     100.00     5.0000    5.10333   84.75356    33.4690    33.4702    25.2669    25.2681         46 0.0000e+00
 272.892365     24.000     23.817   3.900050   3.899896    12.6069    12.6056    12.6038    12.6024    80.3899     0.8731     4.1778     2.0138     2.0138     1.2967     0.0719  0.0002000     0.0000 8.5872e+00     1.4417     100.00     5.0000    4.86148   80.58503    33.4695    33.4692    25.2851    25.2851         34 0.0000e+00
 272.892395     25.000     24.811   3.889968   3.889844    12.5006    12.4974    12.4974    12.4942    80.5989     0.8627     4.1885     1.9772     1.9773     1.4523     0.0781  0.0002000     0.0000 7.1259e+00     1.3645     100.00     5.0000    4.78185   79.08793    33.4671    33.4688    25.3038    25.3057         29 0.0000e+00
 272.892395     26.000     25.808   3.872275   3.872813    12.3080    12.3119    12.3046    12.3085    81.0205     0.8419     4.2101     1.9632     1.9632     1.2335     0.0693  0.0002000     0.0000 5.9439e+00     1.2928     100.00     5.0000    4.79557   78.99747    33.4685    33.4702    25.3419    25.3425         27 0.0000e+00
 272.892426     27.000     26.805   3.864760   3.864841    12.2250    12.2251    12.2215    12.2217    81.3489     0.8257     4.2269     1.9518     1.9518     1.3420     0.0737  0.0002000     0.0000 5.3902e+00     1.2536     100.00     5.0000    4.78602   78.70419    33.4698    33.4705    25.3588    25.3593         42 0.0000e+00
 272.892456     28.000     27.791   3.862111   3.862195    12.1944    12.1953    12.1908    12.1917    81.2326     0.8314     4.2209     1.9401     1.9401     1.4405     0.0776  0.0002000     0.0000 4.2661e+00     1.1592     100.00     5.0000    4.77414   78.45934    33.4712    33.4712    25.3657    25.3656         39 0.0000e+00
 272.892487     29.000     28.781   3.861803   3.861789    12.1894    12.1897    12.1856    12.1860    81.6380     0.8115     4.2417     1.9346     1.9346     0.9973     0.0599  0.0002000     0.0000 3.4762e+00     1.0831     100.00     5.0000    4.76147   78.24334    33.4723    33.4719    25.3676    25.3671         37 0.0000e+00
 272.892517     30.000     29.775   3.861962   3.861902    12.1894    12.1897    12.1856    12.1858    81.6513     0.8109     4.2424     1.9309     1.9309     1.0489     0.0620  0.0002000     0.0000 3.4877e+00     1.0842     100.00     5.0000    4.74531   77.97842    33.4734    33.4725    25.3684    25.3677         30 0.0000e+00
 272.892517     31.000     30.770   3.861821   3.861744    12.1875    12.1870    12.1835    12.1830    81.5664     0.8150     4.2380     1.9278     1.9278     1.0311     0.0612  0.0002000     0.0000 3.2769e+00     1.0607     100.00     5.0000    4.74246   77.92843    33.4733    33.4731    25.3687    25.3687         31 0.0000e+00
 272.892548     32.000     31.764   3.859930   3.859969    12.1658    12.1665    12.1617    12.1623    81.6746     0.8097     4.2436     1.9254     1.9254     2.2264     0.1091  0.0002000     0.0000 2.8166e+00     1.0033     100.00     5.0000    4.73883   77.83376    33.4741    33.4738    25.3735    25.3732         35 0.0000e+00
 272.892548     33.000     32.759   3.858070   3.858455    12.1457    12.1508    12.1415    12.1466    81.8749     0.8000     4.2538     1.9199     1.9199     1.2462     0.0698  0.0002000     0.0000 2.4428e+00     0.9519     100.00     5.0000    4.71124   77.34789    33.4737    33.4728    25.3770    25.3753         40 0.0000e+00
 272.892609     34.000     33.741   3.856642   3.856090    12.1304    12.1246    12.1260    12.1203    82.1869     0.7847     4.2698     1.8970     1.8971     1.1042     0.0642  0.0002000     0.0000 2.0155e+00     0.8841     100.00     5.0000    4.62114   75.84400    33.4731    33.4730    25.3795    25.3805         42 0.0000e+00
 272.892609     35.000     34.739   3.848404   3.848303    12.0419    12.0409    12.0374    12.0364    82.2013     0.7840     4.2706     1.8921     1.8921     1.1588     0.0664  0.0002000     0.0000 1.7835e+00     0.8417     100.00     5.0000    4.63935   76.00127    33.4723    33.4722    25.3956    25.3958         29 0.0000e+00
 272.892639     36.000     35.739   3.845016   3.845102    12.0060    12.0073    12.0014    12.0027    82.3684     0.7759     4.2791     1.8898     1.8898     0.9435     0.0577  0.0002000     0.0000 1.5861e+00     0.8025     100.00     5.0000    4.63543   75.87929    33.4712    33.4709    25.4016    25.4011         34 0.0000e+00
 272.892670     37.000     36.713   3.845183   3.845620    12.0084    12.0124    12.0037    12.0077    82.2772     0.7803     4.2744     1.8715     1.8715     1.8508     0.0940  0.0002000     0.0000 1.5130e+00     0.7868     100.00     5.0000    4.55496   74.56540    33.4703    33.4709    25.4004    25.4001         39 0.0000e+00
 272.892670     38.000     37.717   3.842633   3.842711    11.9786    11.9802    11.9737    11.9753    82.1125     0.7884     4.2660     1.8652     1.8652     2.2255     0.1090  0.0002000     0.0000 1.4304e+00     0.7678     100.00     5.0000    4.54376   74.33629    33.4719    33.4712    25.4073    25.4065         26 0.0000e+00
 272.892700     39.000     38.712   3.840229   3.840518    11.9514    11.9551    11.9465    11.9501    82.4776     0.7706     4.2847     1.8604     1.8605     0.9842     0.0594  0.0002000     0.0000 1.2621e+00     0.7289     100.00     5.0000    4.53562   74.16095    33.4725    33.4721    25.4129    25.4119         29 0.0000e+00
 272.892700     40.000     39.707   3.837898   3.838018    11.9263    11.9280    11.9212    11.9229    82.5005     0.7695     4.2859     1.8546     1.8546     1.1143     0.0646  0.0002000     0.0000 1.1372e+00     0.6968     100.00     5.0000    4.52479   73.94467    33.4720    33.4716    25.4173    25.4167         43 0.0000e+00
 272.892731     41.000     40.694   3.834553   3.834713    11.8903    11.8932    11.8851    11.8880    82.4031     0.7742     4.2809     1.8431     1.8431     1.0711     0.0628  0.0002000     0.0000 9.5177e-01     0.6443     100.00     5.0000    4.47418   73.06200    33.4714    33.4704    25.4236    25.4223         70 0.0000e+00
 272.892761     42.000     41.683   3.828377   3.828639    11.8231    11.8261    11.8178    11.8208    82.7404     0.7578     4.2982     1.8216     1.8216     1.1512     0.0660  0.0002000     0.0000 8.2217e-01     0.6039     100.00     5.0000    4.40723   71.86672    33.4714    33.4712    25.4361    25.4354         54 0.0000e+00
 272.892792     43.000     42.678   3.823222   3.823573    11.7661    11.7698    11.7607    11.7644    82.7928     0.7553     4.3009     1.8127     1.8127     1.4145     0.0766  0.0002000     0.0000 7.6656e-01     0.5851     100.00     5.0000    4.39913   71.64903    33.4720    33.4721    25.4472    25.4466         38 0.0000e+00
