      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 276.569855      1.000      0.954   4.506411   4.505827    19.3687    19.3694    19.3685    19.3693    69.6309     1.4438     3.6266     2.3404     2.3403     0.4496     0.0380  0.0002000     0.0000 1.0000e-12     0.1537     100.00     5.0000    5.23709   98.95890    33.1687    33.1633    23.5285    23.5242          7 0.0000e+00
 276.569855      2.000      1.986   4.506291   4.505158    19.3720    19.3733    19.3717    19.3729    71.1001     1.3695     3.7019     2.3405     2.3403     0.4417     0.0377  0.0002000     0.0000 1.0000e-12     0.1524     100.00     5.0000    5.23777   98.97557    33.1647    33.1544    23.5247    23.5165         41 0.0000e+00
 276.569946      3.000      2.973   4.506997   4.506837    19.3731    19.3748    19.3726    19.3743    85.3874     0.6288     4.4338     2.3399     2.3398     0.4540     0.0382  0.0002000     0.0000 1.0000e-12     0.1508     100.00     5.0000    5.24141   99.04916    33.1693    33.1667    23.5279    23.5255         41 0.0000e+00
 276.569977      4.000      3.972   4.507462   4.507036    19.3758    19.3764    19.3751    19.3757    87.2687     0.5448     4.5301     2.3399     2.3397     0.4393     0.0376  0.0002000     0.0000 1.0000e-12     0.1502     100.00     5.0000    5.23043   98.84734    33.1707    33.1667    23.5283    23.5251         50 0.0000e+00
 276.569977      5.000      4.958   4.507592   4.507337    19.3764    19.3791    19.3755    19.3783    87.4752     0.5353     4.5407     2.3362     2.3360     0.4378     0.0375  0.0002000     0.0000 1.0000e-12     0.1501     100.00     5.0000    5.22175   98.68455    33.1710    33.1666    23.5284    23.5244         29 0.0000e+00
 276.570007      6.000      5.963   4.510486   4.509585    19.4060    19.4012    19.4049    19.4002    87.4602     0.5359     4.5399     2.3367     2.3366     0.4365     0.0375  0.0002000     0.0000 1.0000e-12     0.1501     100.00     5.0000    5.22974   98.88995    33.1709    33.1672    23.5208    23.5193         31 0.0000e+00
 276.570007      7.000      6.949   4.510080   4.510151    19.4006    19.4070    19.3993    19.4058    87.4991     0.5342     4.5419     2.3367     2.3365     0.4406     0.0376  0.0002000     0.0000 1.0000e-12     0.1502     100.00     5.0000    5.21612   98.62276    33.1715    33.1670    23.5227    23.5176         38 0.0000e+00
 276.570038      8.000      7.942   4.510004   4.508201    19.3995    19.3862    19.3981    19.3848    87.4873     0.5347     4.5413     2.3304     2.3302     0.4358     0.0374  0.0002000     0.0000 1.0000e-12     0.1501     100.00     5.0000    5.20174   98.34880    33.1714    33.1671    23.5230    23.5231         32 0.0000e+00
 276.570068      9.000      8.937   4.509573   4.507771    19.3942    19.3810    19.3926    19.3794    87.4986     0.5342     4.5419     2.3315     2.3314     0.4361     0.0374  0.0002000     0.0000 1.0000e-12     0.1502     100.00     5.0000    5.21727   98.63280    33.1717    33.1674    23.5246    23.5247         39 0.0000e+00
 276.570068     10.000      9.923   4.507203   4.506778    19.3695    19.3709    19.3677    19.3691    87.4953     0.5343     4.5417     2.3340     2.3338     0.4328     0.0373  0.0002000     0.0000 1.0000e-12     0.1502     100.00     5.0000    5.22761   98.78291    33.1715    33.1669    23.5308    23.5269         32 0.0000e+00
