      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 277.231689      2.000      1.985   4.475483   4.474989    19.2164    19.2170    19.2161    19.2167    86.7547     0.5684     4.5038     2.3360     2.3358     0.4749     0.0390  0.0002000     0.0000 1.0000e-12     0.1443     100.00     5.0000    5.24107   98.67511    33.0344    33.0298    23.4648    23.4612         45 0.0000e+00
 277.231781      3.000      2.981   4.475550   4.475102    19.2169    19.2177    19.2163    19.2171    87.0530     0.5546     4.5191     2.3437     2.3436     0.4731     0.0389  0.0002000     0.0000 1.0000e-12     0.1444     100.00     5.0000    5.25885   99.01060    33.0342    33.0299    23.4646    23.4611         49 0.0000e+00
 277.231842      4.000      3.962   4.475605   4.475108    19.2171    19.2176    19.2164    19.2169    87.2105     0.5474     4.5271     2.3437     2.3435     0.4732     0.0389  0.0002000     0.0000 1.0000e-12     0.1437     100.00     5.0000    5.26336   99.09593    33.0341    33.0296    23.4645    23.4609         34 0.0000e+00
 277.231842      5.000      4.963   4.475700   4.475141    19.2174    19.2176    19.2165    19.2167    87.2059     0.5476     4.5269     2.3399     2.3397     0.4698     0.0388  0.0002000     0.0000 1.0000e-12     0.1431     100.00     5.0000    5.23697   98.59965    33.0343    33.0296    23.4646    23.4610         26 0.0000e+00
 277.231873      6.000      5.957   4.475657   4.475167    19.2170    19.2176    19.2159    19.2166    87.2126     0.5473     4.5273     2.3341     2.3339     0.4643     0.0386  0.0002000     0.0000 1.0000e-12     0.1429     100.00     5.0000    5.23333   98.53020    33.0339    33.0294    23.4645    23.4609         27 0.0000e+00
 277.231873      7.000      6.956   4.475675   4.475166    19.2167    19.2172    19.2155    19.2160    87.2032     0.5477     4.5268     2.3316     2.3315     0.4746     0.0390  0.0002000     0.0000 1.0000e-12     0.1429     100.00     5.0000    5.22621   98.39559    33.0340    33.0294    23.4646    23.4610         31 0.0000e+00
 277.231903      8.000      7.941   4.475854   4.475375    19.2175    19.2182    19.2161    19.2168    87.2126     0.5473     4.5273     2.3301     2.3299     0.4703     0.0388  0.0002000     0.0000 1.0000e-12     0.1429     100.00     5.0000    5.23367   98.53790    33.0344    33.0299    23.4648    23.4612         38 0.0000e+00
 277.231903      9.000      8.932   4.475914   4.475451    19.2178    19.2185    19.2162    19.2169    87.2057     0.5476     4.5269     2.3326     2.3324     0.4714     0.0389  0.0002000     0.0000 1.0000e-12     0.1430     100.00     5.0000    5.25177   98.87910    33.0344    33.0300    23.4648    23.4612         28 0.0000e+00
 277.231934     10.000      9.935   4.476001   4.475520    19.2178    19.2184    19.2160    19.2167    87.2143     0.5472     4.5273     2.3374     2.3372     0.4729     0.0389  0.0002000     0.0000 1.0000e-12     0.1435     100.00     5.0000    5.26306   99.09193    33.0348    33.0303    23.4651    23.4615         32 0.0000e+00
 277.231964     11.000     10.918   4.476089   4.475622    19.2181    19.2188    19.2161    19.2169    87.2236     0.5468     4.5278     2.3327     2.3326     0.4661     0.0386  0.0002000     0.0000 1.0000e-12     0.1437     100.00     5.0000    5.23454   98.55548    33.0349    33.0305    23.4652    23.4616         43 0.0000e+00
 277.231995     12.000     11.909   4.476176   4.475678    19.2185    19.2194    19.2164    19.2173    87.2221     0.5468     4.5277     2.3255     2.3254     0.4713     0.0389  0.0002000     0.0000 1.0000e-12     0.1437     100.00     5.0000    5.22857   98.44404    33.0349    33.0301    23.4651    23.4613         27 0.0000e+00
 277.231995     13.000     12.910   4.476240   4.475759    19.2186    19.2194    19.2163    19.2171    87.2245     0.5467     4.5279     2.3319     2.3318     0.4731     0.0389  0.0002000     0.0000 1.0000e-12     0.1440     100.00     5.0000    5.25918   99.02059    33.0350    33.0304    23.4652    23.4615         25 0.0000e+00
 277.232025     14.000     13.907   4.476301   4.475817    19.2186    19.2193    19.2161    19.2168    87.2306     0.5465     4.5282     2.3376     2.3374     0.4706     0.0388  0.0002000     0.0000 1.0000e-12     0.1441     100.00     5.0000    5.26746   99.17661    33.0352    33.0307    23.4654    23.4618         34 0.0000e+00
 277.232025     15.000     14.892   4.476407   4.475915    19.2190    19.2196    19.2163    19.2169    87.2290     0.5465     4.5281     2.3386     2.3384     0.4547     0.0382  0.0002000     0.0000 1.0000e-12     0.1441     100.00     5.0000    5.25612   98.96371    33.0354    33.0309    23.4656    23.4619         45 0.0000e+00
 277.232086     16.000     15.880   4.476895   4.476337    19.2210    19.2216    19.2182    19.2188    87.2324     0.5464     4.5283     2.3378     2.3377     0.4506     0.0380  0.0002000     0.0000 1.0000e-12     0.1441     100.00     5.0000    5.25261   98.90265    33.0375    33.0324    23.4667    23.4626         34 0.0000e+00
 277.232086     17.000     16.879   4.479304   4.478845    19.2304    19.2312    19.2274    19.2282    87.2399     0.5460     4.5287     2.3351     2.3350     0.4686     0.0387  0.0002000     0.0000 1.0000e-12     0.1444     100.00     5.0000    5.24767   98.83414    33.0496    33.0452    23.4735    23.4700         30 0.0000e+00
 277.232086     18.000     17.869   4.481563   4.481079    19.2347    19.2356    19.2315    19.2324    87.2555     0.5453     4.5294     2.3376     2.3374     0.4669     0.0387  0.0002000     0.0000 1.0000e-12     0.1442     100.00     5.0000    5.26704   99.21558    33.0645    33.0598    23.4839    23.4800         31 0.0000e+00
 277.232117     19.000     18.865   4.484028   4.483603    19.2383    19.2392    19.2349    19.2359    87.2638     0.5449     4.5299     2.3412     2.3410     0.4709     0.0388  0.0002000     0.0000 1.0000e-12     0.1450     100.00     5.0000    5.27160   99.31833    33.0816    33.0773    23.4961    23.4926         31 0.0000e+00
 277.232147     20.000     19.860   4.492104   4.491456    19.2633    19.2634    19.2597    19.2599    87.2820     0.5441     4.5308     2.3415     2.3413     0.4638     0.0386  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.26451   99.25818    33.1281    33.1226    23.5252    23.5210         37 0.0000e+00
 277.232147     21.000     20.852   4.496219   4.495692    19.2783    19.2787    19.2746    19.2750    87.2844     0.5440     4.5309     2.3424     2.3422     0.4597     0.0384  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.26466   99.30171    33.1497    33.1450    23.5379    23.5343         55 0.0000e+00
 277.232178     22.000     21.840   4.498404   4.497780    19.2854    19.2857    19.2814    19.2818    87.2828     0.5441     4.5308     2.3396     2.3394     0.4515     0.0381  0.0002000     0.0000 1.0000e-12     0.1455     100.00     5.0000    5.25520   99.14341    33.1618    33.1563    23.5454    23.5412         64 0.0000e+00
 277.232208     23.000     22.820   4.501232   4.500665    19.2948    19.2954    19.2907    19.2913    87.2995     0.5433     4.5317     2.3414     2.3413     0.4698     0.0388  0.0002000     0.0000 1.0000e-12     0.1464     100.00     5.0000    5.26889   99.42821    33.1772    33.1721    23.5548    23.5508         29 0.0000e+00
 277.232208     24.000     23.819   4.503311   4.502666    19.3009    19.3010    19.2966    19.2968    87.2953     0.5435     4.5315     2.3434     2.3433     0.4678     0.0387  0.0002000     0.0000 1.0000e-12     0.1465     100.00     5.0000    5.27052   99.47729    33.1892    33.1837    23.5625    23.5583         17 0.0000e+00
 277.232239     25.000     24.824   4.505336   4.504742    19.3036    19.3039    19.2992    19.2995    87.3033     0.5431     4.5319     2.3438     2.3436     0.4673     0.0387  0.0002000     0.0000 1.0000e-12     0.1465     100.00     5.0000    5.27014   99.48351    33.2033    33.1982    23.5726    23.5686         16 0.0000e+00
 277.232239     26.000     25.823   4.507646   4.507091    19.3070    19.3074    19.3023    19.3028    87.2877     0.5438     4.5311     2.3444     2.3443     0.4718     0.0389  0.0002000     0.0000 1.0000e-12     0.1465     100.00     5.0000    5.27058   99.50750    33.2194    33.2144    23.5840    23.5802         19 0.0000e+00
 277.232269     27.000     26.815   4.510067   4.508876    19.3098    19.3093    19.3050    19.3045    87.2869     0.5439     4.5311     2.3443     2.3442     0.4627     0.0385  0.0002000     0.0000 1.0000e-12     0.1466     100.00     5.0000    5.27193   99.54860    33.2367    33.2273    23.5966    23.5895         33 0.0000e+00
 277.232300     28.000     27.789   4.509609   4.507149    19.3074    19.3041    19.3024    19.2991    87.3041     0.5431     4.5319     2.3472     2.3470     0.4457     0.0378  0.0002000     0.0000 1.0000e-12     0.1474     100.00     5.0000    5.30901  100.24294    33.2346    33.2169    23.5956    23.5829         22 0.0000e+00
 277.232330     29.000     28.790   4.511288   4.510750    19.2975    19.2980    19.2923    19.2928    87.3060     0.5430     4.5320     2.3569     2.3567     0.4381     0.0375  0.0002000     0.0000 1.0000e-12     0.1477     100.00     5.0000    5.32449  100.52959    33.2559    33.2511    23.6145    23.6107         19 0.0000e+00
 277.232330     30.000     29.792   4.506197   4.505474    19.2202    19.2176    19.2149    19.2123    87.2820     0.5441     4.5308     2.3560     2.3558     0.4390     0.0376  0.0002000     0.0000 1.0000e-12     0.1475     100.00     5.0000    5.28827   99.71397    33.2753    33.2714    23.6490    23.6467         21 0.0000e+00
