      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 281.967621      1.000      0.990   4.194087   4.193681    16.0006    15.9997    16.0004    15.9996    80.3503     0.8751     4.1757     2.3666     2.3664     2.6691     0.1268  187.50079     0.1915 9.3788e+02     3.5275     107.04     5.3520    5.67404  100.58974    33.2534    33.2505    24.4043    24.4023         17 0.0000e+00
 281.967682      2.000      1.982   4.194141   4.193892    16.0000    16.0009    15.9997    16.0006    80.7817     0.8537     4.1978     2.3647     2.3646     2.4925     0.1197  101.06781     0.1032 3.4864e+02     3.0144      64.33     3.2163    5.68422  100.76957    33.2539    33.2510    24.4049    24.4025         52 0.0000e+00
 281.967804      3.000      2.979   4.194251   4.194025    16.0005    16.0014    16.0001    16.0010    80.5839     0.8635     4.1877     2.3637     2.3636     2.3712     0.1148  112.02239     0.1144 2.3975e+02     2.8644      94.59     4.7297    5.67357  100.58189    33.2541    33.2513    24.4050    24.4026         28 0.0000e+00
 281.967804      4.000      3.971   4.194229   4.194003    16.0001    16.0010    15.9995    16.0004    80.6806     0.8587     4.1927     2.3613     2.3612     2.3959     0.1158  82.188011     0.0839 1.8239e+02     2.7426      96.42     4.8212    5.67229  100.55814    33.2539    33.2511    24.4049    24.4026         43 0.0000e+00
 281.967865      5.000      4.967   4.194246   4.193970    16.0001    16.0006    15.9993    15.9999    79.9318     0.8960     4.1543     2.3615     2.3614     2.4054     0.1162  54.610344     0.0558 1.2761e+02     2.5895     100.02     5.0011    5.67674  100.63675    33.2537    33.2508    24.4048    24.4024         39 0.0000e+00
 281.967865      6.000      5.955   4.194393   4.194139    16.0011    16.0017    16.0001    16.0008    80.2135     0.8819     4.1687     2.3600     2.3599     2.3984     0.1159  35.446617     0.0362 9.1488e+01     2.4471     100.00     5.0000    5.66715  100.46885    33.2538    33.2510    24.4047    24.4024         43 0.0000e+00
 281.967896      7.000      6.950   4.194605   4.194244    16.0026    16.0024    16.0015    16.0013    81.0082     0.8425     4.2094     2.3597     2.3596     2.5000     0.1200  32.455109     0.0331 8.2053e+01     2.4006     100.00     5.0000    5.67455  100.60312    33.2540    33.2510    24.4045    24.4023         40 0.0000e+00
 281.967926      8.000      7.941   4.194671   4.194407    16.0028    16.0035    16.0015    16.0023    81.1246     0.8367     4.2154     2.3614     2.3612     2.5372     0.1215  23.704290     0.0242 6.4645e+01     2.2954     100.00     5.0000    5.67687  100.64478    33.2540    33.2511    24.4046    24.4021         60 0.0000e+00
 281.967957      9.000      8.928   4.194692   4.194418    16.0025    16.0030    16.0011    16.0016    81.1450     0.8357     4.2164     2.3592     2.3591     2.5587     0.1223  21.037096     0.0215 5.4604e+01     2.2255     100.00     5.0000    5.66238  100.38737    33.2541    33.2512    24.4047    24.4024         33 0.0000e+00
 281.967957     10.000      9.931   4.194729   4.194431    16.0024    16.0028    16.0008    16.0012    81.1531     0.8353     4.2169     2.3577     2.3575     2.5312     0.1212  20.026793     0.0205 5.1489e+01     2.1999     100.00     5.0000    5.66539  100.44043    33.2541    33.2512    24.4048    24.4025         29 0.0000e+00
