      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 275.080170      1.000      0.969   4.353117   4.350484    18.0884    18.0585    18.0882    18.0583    85.2468     0.6382     4.4266     2.3803     2.3801     0.6129     0.0445  13.077778     0.0134 3.1973e+01     2.0021     100.00     5.0000    5.51917  101.65723    32.9141    32.9158    23.6537    23.6623          2 0.0000e+00
 275.080322      2.000      1.985   4.352605   4.352144    18.0838    18.0832    18.0834    18.0828    84.4976     0.6740     4.3882     2.3832     2.3831     0.6155     0.0446  10.778913     0.0110 2.5847e+01     1.9028     100.00     5.0000    5.50834  101.44823    32.9131    32.9097    23.6541    23.6516         59 0.0000e+00
 275.080627      3.000      2.974   4.354434   4.354099    18.1117    18.1132    18.1112    18.1127    84.0589     0.6946     4.3657     2.3845     2.3843     0.6317     0.0453  8.7402687     0.0089 1.9285e+01     1.7811     100.00     5.0000    5.51202  101.56549    32.9057    32.9017    23.6416    23.6382         37 0.0000e+00
 275.080658      4.000      3.970   4.352829   4.352322    18.0879    18.0868    18.0872    18.0861    84.4337     0.6768     4.3849     2.3874     2.3873     0.6236     0.0449  6.6314859     0.0068 1.7453e+01     1.7379      69.97     3.4987    5.52793  101.81571    32.9110    32.9076    23.6515    23.6492         26 0.0000e+00
 275.080658      5.000      4.970   4.353413   4.352817    18.0946    18.0929    18.0938    18.0921    84.6959     0.6644     4.3983     2.3890     2.3889     0.6174     0.0447  7.1047196     0.0073 1.6131e+01     1.7047      86.10     4.3052    5.52640  101.80002    32.9101    32.9064    23.6493    23.6469         32 0.0000e+00
 275.080719      6.000      5.952   4.352658   4.352536    18.0800    18.0844    18.0790    18.0834    84.8422     0.6575     4.4058     2.3797     2.3796     0.6153     0.0446  6.4462962     0.0066 1.3115e+01     1.6169     100.42     5.0210    5.49747  101.24216    32.9151    32.9106    23.6567    23.6521         39 0.0000e+00
 275.080719      7.000      6.941   4.352642   4.353534    18.0794    18.0982    18.0782    18.0970    84.8947     0.6550     4.4085     2.3808     2.3807     0.6299     0.0452  5.9604721     0.0061 1.1772e+01     1.5730     100.00     5.0000    5.51387  101.54293    32.9151    32.9076    23.6569    23.6465         24 0.0000e+00
 275.080750      8.000      7.941   4.352511   4.352326    18.0739    18.0780    18.0725    18.0767    84.8679     0.6563     4.4071     2.3819     2.3817     0.6142     0.0446  5.9776115     0.0061 1.1264e+01     1.5544     100.00     5.0000    5.50723  101.41187    32.9181    32.9132    23.6606    23.6558         20 0.0000e+00
 275.080750      9.000      8.948   4.352667   4.352290    18.0768    18.0776    18.0753    18.0761    84.8904     0.6552     4.4083     2.3805     2.3804     0.6321     0.0453  5.5094151     0.0056 1.0845e+01     1.5387      96.67     4.8333    5.49642  101.21751    32.9167    32.9129    23.6589    23.6557         24 0.0000e+00
 275.080811     10.000      9.924   4.348693   4.348652    18.0188    18.0251    18.0171    18.0234    84.7698     0.6609     4.4021     2.3750     2.3748     0.6205     0.0448  4.5007524     0.0046 1.0321e+01     1.5181      87.16     4.3581    5.48725  100.94527    32.9294    32.9240    23.6827    23.6770         43 0.0000e+00
 275.080811     11.000     10.922   4.349052   4.348671    18.0219    18.0224    18.0201    18.0206    84.7228     0.6631     4.3997     2.3713     2.3711     0.6210     0.0448  4.7803745     0.0049 9.5930e+00     1.4879      99.89     4.9946    5.47519  100.72947    32.9296    32.9260    23.6821    23.6792         29 0.0000e+00
 275.080841     12.000     11.917   4.348701   4.348224    18.0185    18.0181    18.0164    18.0161    84.6746     0.6654     4.3972     2.3643     2.3641     0.6200     0.0448  4.7821293     0.0049 9.2019e+00     1.4707     100.00     5.0000    5.44656  100.19588    32.9291    32.9253    23.6826    23.6798         42 0.0000e+00
 275.080872     13.000     12.904   4.347941   4.347497    18.0108    18.0107    18.0086    18.0085    84.6661     0.6658     4.3968     2.3641     2.3639     0.6329     0.0453  4.7114472     0.0048 8.9336e+00     1.4586     100.00     5.0000    5.48020  100.79969    32.9284    32.9248    23.6840    23.6813         53 0.0000e+00
 275.080872     14.000     13.900   4.347258   4.346866    18.0019    18.0023    17.9996    17.9999    84.6446     0.6668     4.3957     2.3688     2.3686     0.6334     0.0453  4.2222729     0.0043 8.5708e+00     1.4414     100.00     5.0000    5.49277  101.01440    32.9295    32.9258    23.6870    23.6841         46 0.0000e+00
 275.080902     15.000     14.888   4.345274   4.344892    17.9736    17.9737    17.9711    17.9712    84.6247     0.6678     4.3947     2.3731     2.3729     0.6584     0.0463  3.7097681     0.0038 8.0189e+00     1.4142     100.00     5.0000    5.49487  101.00217    32.9351    32.9318    23.6983    23.6957         45 0.0000e+00
 275.080933     16.000     15.880   4.320461   4.319579    17.7480    17.7428    17.7454    17.7402    84.5320     0.6722     4.3899     2.3701     2.3700     0.6925     0.0477  3.6619723     0.0037 7.7557e+00     1.4006     100.00     5.0000    5.51432  100.90736    32.9061    32.9028    23.7307    23.7294         31 0.0000e+00
 275.080933     17.000     16.876   4.314662   4.314241    17.6954    17.6950    17.6925    17.6922    84.4650     0.6753     4.3865     2.3708     2.3707     0.7284     0.0491  3.6787488     0.0038 7.6156e+00     1.3932     100.00     5.0000    5.53083  101.10359    32.8990    32.8957    23.7379    23.7355         26 0.0000e+00
 275.080963     18.000     17.876   4.297909   4.296979    17.5344    17.5290    17.5314    17.5260    84.4554     0.6758     4.3860     2.3722     2.3721     0.7260     0.0490  3.6644731     0.0037 7.2937e+00     1.3755     100.00     5.0000    5.55192  101.16904    32.8859    32.8823    23.7665    23.7650         31 0.0000e+00
 275.080994     19.000     18.860   4.282482   4.281847    17.3855    17.3823    17.3823    17.3792    84.4813     0.6746     4.3873     2.3733     2.3732     0.7371     0.0495  3.5037401     0.0036 6.6971e+00     1.3408     100.00     5.0000    5.58052  101.39319    32.8742    32.8714    23.7931    23.7917         44 0.0000e+00
 275.081024     20.000     19.846   4.280131   4.279870    17.3598    17.3606    17.3566    17.3573    84.6139     0.6683     4.3941     2.3824     2.3822     0.7243     0.0490  3.0410321     0.0031 6.1652e+00     1.3077     100.00     5.0000    5.63724  102.37360    32.8745    32.8717    23.7994    23.7971         30 0.0000e+00
 275.081024     21.000     20.845   4.275266   4.275014    17.3060    17.3069    17.3026    17.3034    84.5936     0.6692     4.3931     2.3919     2.3917     0.7407     0.0496  2.7119310     0.0028 5.7848e+00     1.2820     100.00     5.0000    5.66183  102.71490    32.8761    32.8732    23.8134    23.8111         22 0.0000e+00
 275.081024     22.000     21.847   4.270348   4.270104    17.2441    17.2451    17.2405    17.2415    84.6112     0.6684     4.3940     2.3958     2.3957     0.7750     0.0510  2.5492101     0.0026 5.4273e+00     1.2566     100.00     5.0000    5.66691  102.68951    32.8838    32.8809    23.8341    23.8316         23 0.0000e+00
 275.081055     23.000     22.840   4.260620   4.260162    17.1302    17.1287    17.1265    17.1250    84.3929     0.6788     4.3828     2.4032     2.4030     0.8848     0.0554  2.3957112     0.0024 5.1970e+00     1.2394     100.00     5.0000    5.70547  103.16697    32.8924    32.8897    23.8675    23.8658         40 0.0000e+00
 275.081085     24.000     23.823   4.265576   4.264951    17.1520    17.1506    17.1481    17.1467    84.1713     0.6893     4.3715     2.4151     2.4150     0.9405     0.0576  2.3911645     0.0024 4.9919e+00     1.2234     100.00     5.0000    5.72914  103.65405    32.9170    32.9127    23.8813    23.8784         42 0.0000e+00
 275.081116     25.000     24.816   4.269255   4.268861    17.1736    17.1732    17.1695    17.1691    83.9850     0.6981     4.3619     2.4208     2.4207     0.9568     0.0583  2.3217304     0.0024 4.6074e+00     1.1918     100.00     5.0000    5.77969  104.62086    32.9308    32.9277    23.8868    23.8846         35 0.0000e+00
 275.081116     26.000     25.810   4.258962   4.258743    17.0545    17.0547    17.0502    17.0505    83.7981     0.7070     4.3523     2.4407     2.4406     1.0369     0.0615  2.0510602     0.0021 4.2465e+00     1.1600     100.00     5.0000    5.86337  105.89704    32.9389    32.9367    23.9211    23.9194         32 0.0000e+00
 275.081146     27.000     26.805   4.234629   4.234572    16.7783    16.7809    16.7739    16.7765    83.4065     0.7258     4.3323     2.4537     2.4536     1.1778     0.0671  1.7314233     0.0018 3.9267e+00     1.1296     100.00     5.0000    5.90513  106.09251    32.9539    32.9512    23.9970    23.9944         36 0.0000e+00
 275.081146     28.000     27.796   4.206058   4.205829    16.4861    16.4845    16.4817    16.4800    83.5250     0.7201     4.3384     2.4572     2.4570     1.4868     0.0795  1.3399888     0.0014 3.6387e+00     1.1004     100.00     5.0000    5.93126  105.95328    32.9448    32.9441    24.0576    24.0575         41 0.0000e+00
 275.081177     29.000     28.790   4.197556   4.197819    16.3716    16.3756    16.3671    16.3710    83.2857     0.7316     4.3261     2.4512     2.4510     1.7194     0.0888  1.2194049     0.0012 3.3449e+00     1.0683     100.00     5.0000    5.92428  105.60520    32.9645    32.9635    24.0990    24.0974         61 0.0000e+00
 275.081207     30.000     29.775   4.181867   4.182220    16.1993    16.2041    16.1946    16.1994    82.8660     0.7518     4.3046     2.4583     2.4581     1.9300     0.0972  1.1947272     0.0012 3.0675e+00     1.0359     100.00     5.0000    5.99947  106.58855    32.9688    32.9680    24.1416    24.1399         37 0.0000e+00
 275.081238     31.000     30.771   4.135018   4.135762    15.7540    15.7612    15.7492    15.7565    82.1545     0.7867     4.2682     2.4665     2.4663     2.1955     0.1078  1.1464131     0.0012 2.7920e+00     1.0009     100.00     5.0000    6.07322  106.92954    32.9240    32.9246    24.2074    24.2062         25 0.0000e+00
