      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 279.130371      2.000      1.986   4.320827   4.320320    17.5237    17.5240    17.5234    17.5236    72.9482     1.2529     3.7966     2.3714     2.3713     1.2215     0.0689  0.0002000     0.0000 1.0000e-12     0.1419     100.00     5.0000    5.53126  100.90020    33.0965    33.0919    23.9297    23.9262         33 0.0000e+00
 279.130524      3.000      2.980   4.321456   4.321293    17.5275    17.5284    17.5270    17.5279    82.4599     0.7724     4.2838     2.3797     2.3796     1.1589     0.0664  0.0002000     0.0000 1.0000e-12     0.1469     100.00     5.0000    5.55425  101.32807    33.0985    33.0963    23.9304    23.9285         47 0.0000e+00
 279.130554      4.000      3.965   4.322723   4.322237    17.5376    17.5371    17.5369    17.5364    84.2495     0.6856     4.3755     2.3812     2.3811     1.1589     0.0664  0.0002000     0.0000 1.0000e-12     0.1433     100.00     5.0000    5.56434  101.53317    33.1007    33.0969    23.9297    23.9270         47 0.0000e+00
 279.130585      5.000      4.966   4.322603   4.322321    17.5357    17.5376    17.5349    17.5367    84.8075     0.6591     4.4041     2.3822     2.3821     1.2037     0.0681  0.0002000     0.0000 1.0000e-12     0.1423     100.00     5.0000    5.55809  101.41557    33.1008    33.0969    23.9303    23.9269         37 0.0000e+00
 279.130585      6.000      5.954   4.322620   4.322408    17.5355    17.5379    17.5345    17.5369    84.7834     0.6603     4.4028     2.3785     2.3784     1.1970     0.0679  0.0002000     0.0000 1.0000e-12     0.1420     100.00     5.0000    5.54405  101.15878    33.1008    33.0970    23.9304    23.9269         45 0.0000e+00
 279.130615      7.000      6.940   4.322748   4.322364    17.5364    17.5369    17.5352    17.5357    84.7430     0.6622     4.4007     2.3755     2.3753     1.2002     0.0680  0.0002000     0.0000 1.0000e-12     0.1425     100.00     5.0000    5.53622  101.01765    33.1008    33.0971    23.9302    23.9273         23 0.0000e+00
 279.130615      8.000      7.943   4.322805   4.322456    17.5365    17.5374    17.5351    17.5361    84.7454     0.6621     4.4009     2.3745     2.3744     1.1901     0.0676  0.0002000     0.0000 1.0000e-12     0.1429     100.00     5.0000    5.53769  101.04482    33.1008    33.0971    23.9303    23.9272         19 0.0000e+00
 279.130646      9.000      8.946   4.322430   4.322080    17.5322    17.5332    17.5307    17.5317    84.8100     0.6590     4.4042     2.3733     2.3731     1.1816     0.0673  0.0002000     0.0000 1.0000e-12     0.1433     100.00     5.0000    5.53525  100.99197    33.1007    33.0969    23.9312    23.9281         25 0.0000e+00
 279.130676     10.000      9.929   4.322769   4.322582    17.5354    17.5379    17.5337    17.5362    84.8249     0.6583     4.4049     2.3722     2.3720     1.1758     0.0670  0.0002000     0.0000 1.0000e-12     0.1433     100.00     5.0000    5.54113  101.10522    33.1007    33.0970    23.9305    23.9271         40 0.0000e+00
 279.130707     11.000     10.910   4.323105   4.322615    17.5384    17.5380    17.5366    17.5362    84.8374     0.6577     4.4056     2.3763     2.3761     1.1363     0.0655  0.0002000     0.0000 1.0000e-12     0.1428      98.52     4.9262    5.55925  101.44189    33.1007    33.0969    23.9298    23.9270         28 0.0000e+00
 279.130707     12.000     11.919   4.323823   4.323496    17.5447    17.5459    17.5427    17.5439    84.8268     0.6582     4.4050     2.3757     2.3755     1.1575     0.0663  0.0002000     0.0000 1.0000e-12     0.1430      99.95     4.9976    5.53982  101.09981    33.1014    33.0976    23.9289    23.9257         28 0.0000e+00
