      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 280.450867      5.000      4.958   4.155567   4.155388    15.5152    15.5160    15.5144    15.5152    83.4814     0.7222     4.3361     2.3188     2.3187     2.2146     0.1086  0.0002000     0.0000 1.0000e-12     0.1385     100.00     5.0000    5.59600   98.30100    33.3179    33.3156    24.5627    24.5607         28 0.0000e+00
 280.450897      6.000      5.954   4.155489   4.155395    15.5140    15.5158    15.5130    15.5149    83.6303     0.7151     4.3438     2.3141     2.3141     2.3652     0.1146  0.0002000     0.0000 1.0000e-12     0.1380     100.00     5.0000    5.57925   98.00426    33.3179    33.3155    24.5629    24.5606         40 0.0000e+00
 280.450897      7.000      6.949   4.155505   4.155599    15.5135    15.5174    15.5124    15.5163    83.5378     0.7195     4.3390     2.3115     2.3115     2.4122     0.1165  0.0002000     0.0000 1.0000e-12     0.1380     100.00     5.0000    5.57393   97.90993    33.3181    33.3156    24.5632    24.5604         37 0.0000e+00
 280.450928      8.000      7.939   4.155396   4.155227    15.5119    15.5130    15.5107    15.5118    83.6261     0.7153     4.3435     2.3088     2.3088     2.4316     0.1173  0.0002000     0.0000 1.0000e-12     0.1380     100.00     5.0000    5.55803   97.62756    33.3180    33.3156    24.5636    24.5614         36 0.0000e+00
 280.450928      9.000      8.934   4.155245   4.155247    15.5097    15.5127    15.5084    15.5114    83.6659     0.7134     4.3456     2.3028     2.3028     2.3448     0.1138  0.0002000     0.0000 1.0000e-12     0.1382     100.00     5.0000    5.54325   97.36387    33.3181    33.3156    24.5641    24.5615         28 0.0000e+00
 280.450958     10.000      9.928   4.154212   4.153832    15.4976    15.4966    15.4961    15.4951    83.6307     0.7150     4.3438     2.3020     2.3020     2.1939     0.1078  0.0002000     0.0000 1.0000e-12     0.1387     100.00     5.0000    5.56225   97.67455    33.3187    33.3162    24.5673    24.5656         30 0.0000e+00
 280.450958     11.000     10.917   4.153214   4.152965    15.4862    15.4865    15.4845    15.4848    83.6114     0.7160     4.3428     2.3064     2.3064     2.1585     0.1063  0.0002000     0.0000 1.0000e-12     0.1389     100.00     5.0000    5.59273   98.18787    33.3191    33.3166    24.5702    24.5682         31 0.0000e+00
 280.450989     12.000     11.916   4.154059   4.153763    15.4952    15.4948    15.4933    15.4930    83.6540     0.7139     4.3450     2.3123     2.3123     2.1969     0.1079  0.0002000     0.0000 1.0000e-12     0.1387     100.00     5.0000    5.59778   98.29369    33.3187    33.3163    24.5679    24.5661         32 0.0000e+00
 280.450989     13.000     12.908   4.154130   4.154119    15.4952    15.4981    15.4932    15.4961    83.6553     0.7139     4.3450     2.3116     2.3116     2.2943     0.1118  0.0002000     0.0000 1.0000e-12     0.1388     100.00     5.0000    5.58385   98.04932    33.3189    33.3163    24.5681    24.5655         43 0.0000e+00
 280.451050     14.000     13.894   4.154605   4.154678    15.5001    15.5040    15.4980    15.5018    83.6623     0.7135     4.3454     2.3101     2.3101     2.3279     0.1131  0.0002000     0.0000 1.0000e-12     0.1392     100.00     5.0000    5.58015   97.99358    33.3186    33.3160    24.5668    24.5640         44 0.0000e+00
 280.451050     15.000     14.891   4.155233   4.155067    15.5064    15.5075    15.5041    15.5052    83.6273     0.7152     4.3436     2.3086     2.3086     2.3109     0.1124  0.0002000     0.0000 1.0000e-12     0.1392     100.00     5.0000    5.57666   97.94450    33.3186    33.3161    24.5654    24.5633         39 0.0000e+00
 280.451111     16.000     15.882   4.155346   4.155529    15.5071    15.5123    15.5046    15.5098    83.6938     0.7120     4.3470     2.3114     2.3114     2.2635     0.1105  0.0002000     0.0000 1.0000e-12     0.1396     100.00     5.0000    5.58278   98.05330    33.3186    33.3158    24.5653    24.5620         47 0.0000e+00
