      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 277.836548      1.000     11.080   4.471282   4.474573    19.1989    19.2323    19.1969    19.2303    87.3599     0.5405     4.5348     1.8963     1.8962     0.4463     0.0379  182.90900     0.1868 3.5040e+02     3.0293     100.00     5.0000    4.02267   75.70210    33.0140    33.0147    23.4537    23.4457          1 0.0000e+00
 277.836548      3.000     10.957   4.471290   4.474529    19.1988    19.2322    19.1969    19.2302    87.3599     0.5405     4.5348     1.8988     1.8987     0.4463     0.0379  181.71352     0.1856 3.5139e+02     3.0305     100.00     5.0000    4.03012   75.84185    33.0133    33.0135    23.4532    23.4450          1 0.0000e+00
 277.836548      5.000     10.998   4.471267   4.474514    19.1988    19.2323    19.1969    19.2303    87.3599     0.5405     4.5348     1.9000     1.8999     0.4463     0.0379  181.71352     0.1856 3.5139e+02     3.0305     100.00     5.0000    4.03350   75.90516    33.0124    33.0127    23.4526    23.4444          1 0.0000e+00
 277.836548      7.000     10.957   4.471259   4.474514    19.1987    19.2320    19.1968    19.2300    87.3599     0.5405     4.5348     1.8988     1.8987     0.4463     0.0379  180.51802     0.1844 3.5139e+02     3.0305     100.00     5.0000    4.02946   75.82858    33.0119    33.0124    23.4524    23.4443          1 0.0000e+00
 277.836548      8.000     10.928   4.471275   4.474528    19.1992    19.2316    19.1973    19.2296    87.3480     0.5411     4.5342     1.8982     1.8980     0.4463     0.0379  180.51802     0.1844 3.5238e+02     3.0317     100.00     5.0000    4.02588   75.76159    33.0112    33.0124    23.4517    23.4444          2 0.0000e+00
 277.836548      9.000     10.928   4.471281   4.474499    19.1989    19.2309    19.1970    19.2289    87.3574     0.5406     4.5347     1.8991     1.8990     0.4463     0.0379  180.99339     0.1849 3.5238e+02     3.0317     100.00     5.0000    4.02626   75.76830    33.0111    33.0123    23.4518    23.4446          2 0.0000e+00
 277.836548     10.000     10.847   4.471263   4.474472    19.1991    19.2307    19.1972    19.2287    87.3200     0.5424     4.5328     1.9009     1.9008     0.4590     0.0384  182.36488     0.1863 3.5321e+02     3.0328     100.00     5.0000    4.02530   75.75022    33.0104    33.0119    23.4513    23.4444          4 0.0000e+00
 277.837097     11.000     10.948   4.473144   4.473351    19.2086    19.2146    19.2067    19.2126    87.3927     0.5390     4.5365     2.2560     2.2559     0.4383     0.0375  144.28233     0.1474 3.1992e+02     2.9894     100.00     5.0000    5.02767   94.63528    33.0181    33.0151    23.4548    23.4510         28 0.0000e+00
 277.837219     12.000     11.909   4.473616   4.473185    19.2112    19.2119    19.2090    19.2098    87.3987     0.5388     4.5368     2.3316     2.3315     0.4374     0.0375  138.28925     0.1412 3.1301e+02     2.9804     100.00     5.0000    5.25028   98.83011    33.0196    33.0155    23.4553    23.4520         24 0.0000e+00
 277.837219     13.000     12.914   4.472907   4.472583    19.2045    19.2061    19.2022    19.2038    87.4015     0.5386     4.5369     2.3316     2.3315     0.4386     0.0375  137.79631     0.1407 3.1638e+02     2.9850     100.00     5.0000    5.24027   98.62893    33.0187    33.0148    23.4564    23.4529         28 0.0000e+00
 277.837250     14.000     13.899   4.472372   4.472262    19.1994    19.2032    19.1969    19.2007    87.3989     0.5388     4.5368     2.3313     2.3312     0.4361     0.0374  139.99841     0.1430 3.1598e+02     2.9844     100.00     5.0000    5.24329   98.67592    33.0180    33.0141    23.4572    23.4532         33 0.0000e+00
 277.837250     15.000     14.891   4.471596   4.471209    19.1920    19.1929    19.1893    19.1902    87.4009     0.5387     4.5369     2.3327     2.3326     0.4396     0.0376  137.05298     0.1400 3.1580e+02     2.9842     100.00     5.0000    5.25005   98.78912    33.0171    33.0132    23.4584    23.4552         32 0.0000e+00
 277.837280     16.000     15.889   4.469864   4.469482    19.1761    19.1771    19.1732    19.1743    87.3781     0.5397     4.5357     2.3339     2.3337     0.4432     0.0377  133.39970     0.1362 3.0949e+02     2.9753     100.00     5.0000    5.25459   98.84401    33.0151    33.0111    23.4610    23.4577         31 0.0000e+00
 277.837311     17.000     16.882   4.469811   4.469422    19.1752    19.1762    19.1722    19.1732    87.3793     0.5396     4.5358     2.3318     2.3317     0.4552     0.0382  132.36952     0.1352 3.0127e+02     2.9638     100.00     5.0000    5.24088   98.58441    33.0150    33.0110    23.4612    23.4578         61 0.0000e+00
 277.837311     18.000     17.862   4.469875   4.469485    19.1751    19.1762    19.1719    19.1730    87.3745     0.5399     4.5355     2.3282     2.3281     0.4334     0.0373  130.59512     0.1334 2.9096e+02     2.9487     100.00     5.0000    5.24295   98.62332    33.0153    33.0112    23.4614    23.4580         35 0.0000e+00
 277.837341     19.000     18.857   4.469791   4.469382    19.1739    19.1747    19.1705    19.1713    87.3827     0.5395     4.5360     2.3310     2.3309     0.4376     0.0375  130.93671     0.1337 2.8801e+02     2.9442     100.00     5.0000    5.25636   98.87326    33.0152    33.0112    23.4618    23.4584         21 0.0000e+00
 277.837341     20.000     19.853   4.469837   4.469420    19.1734    19.1742    19.1699    19.1707    87.3811     0.5396     4.5359     2.3338     2.3337     0.4580     0.0383  126.48077     0.1292 2.7799e+02     2.9289     100.00     5.0000    5.26999   99.12902    33.0156    33.0116    23.4622    23.4589         18 0.0000e+00
