      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 280.231720      2.000      1.983   4.147008   4.153412    15.5561    15.5576    15.5558    15.5573    79.4940     0.9174     4.1319     2.1054     2.1053     2.3024     0.1121  0.0002000     0.0000 1.0000e-12     0.1284     100.00     5.0000    4.76563   83.72546    33.2079    33.2639    24.4688    24.5115         15 0.0000e+00
 280.231781      3.000      2.971   4.149300   4.153585    15.5608    15.5623    15.5604    15.5619    82.0023     0.7937     4.2604     2.1061     2.1060     2.2555     0.1102  0.0002000     0.0000 1.0000e-12     0.1296     100.00     5.0000    5.07131   89.11320    33.2240    33.2611    24.4802    24.5084         29 0.0000e+00
 280.231812      4.000      3.972   4.150689   4.153769    15.5608    15.5614    15.5602    15.5608    83.3223     0.7298     4.3280     2.1561     2.1560     2.4040     0.1162  0.0002000     0.0000 1.0000e-12     0.1281     100.00     5.0000    5.12336   90.03395    33.2361    33.2631    24.4895    24.5102         46 0.0000e+00
 280.231842      5.000      4.964   4.154767   4.155440    15.5670    15.5681    15.5663    15.5674    83.3904     0.7266     4.3315     2.1199     2.1198     2.1810     0.1072  0.0002000     0.0000 1.0000e-12     0.1274     100.00     5.0000    4.88000   85.78465    33.2669    33.2720    24.5119    24.5156         34 0.0000e+00
 280.231842      6.000      5.958   4.154032   4.153714    15.5651    15.5617    15.5642    15.5608    83.5281     0.7200     4.3385     2.1222     2.1220     2.2772     0.1111  0.0002000     0.0000 1.0000e-12     0.1275     100.00     5.0000    5.16496   90.78717    33.2615    33.2616    24.5082    24.5091         48 0.0000e+00
 280.231873      7.000      6.946   4.153427   4.152929    15.5531    15.5492    15.5520    15.5481    83.6218     0.7155     4.3433     2.2447     2.2446     2.3204     0.1128  0.0002000     0.0000 1.0000e-12     0.1278     100.00     5.0000    5.61932   98.75321    33.2660    33.2648    24.5143    24.5143         40 0.0000e+00
 280.231903      8.000      7.943   4.154255   4.153728    15.5600    15.5615    15.5588    15.5603    83.6937     0.7120     4.3470     2.2921     2.2920     2.6173     0.1247  0.0002000     0.0000 1.0000e-12     0.1280     100.00     5.0000    5.59935   98.41632    33.2671    33.2611    24.5137    24.5088         33 0.0000e+00
 280.231903      9.000      8.933   4.158723   4.158101    15.5555    15.5553    15.5541    15.5539    83.5653     0.7182     4.3404     2.3076     2.3075     2.6416     0.1257  0.0002000     0.0000 1.0000e-12     0.1287     100.00     5.0000    5.59583   98.37196    33.3105    33.3051    24.5481    24.5440         38 0.0000e+00
 280.231934     10.000      9.924   4.159710   4.159353    15.5560    15.5560    15.5545    15.5545    83.7505     0.7093     4.3499     2.3147     2.3145     2.6423     0.1257  0.0002000     0.0000 1.0000e-12     0.1290     100.00     5.0000    5.60155   98.47819    33.3185    33.3153    24.5542    24.5518         34 0.0000e+00
 280.231934     11.000     10.925   4.159286   4.159000    15.5511    15.5514    15.5494    15.5498    83.7831     0.7078     4.3516     2.3181     2.3180     2.4797     0.1192  0.0002000     0.0000 1.0000e-12     0.1292     100.00     5.0000    5.60896   98.59896    33.3185    33.3157    24.5553    24.5531         31 0.0000e+00
 280.231995     12.000     11.913   4.159402   4.159329    15.5520    15.5541    15.5502    15.5523    83.8301     0.7055     4.3540     2.3164     2.3163     2.4515     0.1181  0.0002000     0.0000 1.0000e-12     0.1293     100.00     5.0000    5.59717   98.39344    33.3184    33.3159    24.5551    24.5527         45 0.0000e+00
 280.232025     13.000     12.903   4.159882   4.159638    15.5567    15.5568    15.5547    15.5548    83.8186     0.7061     4.3534     2.3120     2.3118     2.3416     0.1137  0.0002000     0.0000 1.0000e-12     0.1294     100.00     5.0000    5.57723   98.05188    33.3184    33.3161    24.5541    24.5523         42 0.0000e+00
