      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 279.039215      1.000      0.980   4.287097   4.286930    17.3739    17.3750    17.3737    17.3749    84.2033     0.6877     4.3731     2.3633     2.3632     0.8494     0.0540  65.906731     0.0673 1.2815e+03     3.6183     100.00     5.0000    5.52693  100.43082    32.9298    32.9274    23.8377    23.8356         24 0.0000e+00
 279.039246      2.000      1.991   4.287200   4.286935    17.3741    17.3750    17.3737    17.3747    84.5841     0.6697     4.3926     2.3631     2.3629     0.8193     0.0528  56.358505     0.0576 3.1756e+02     2.9371     100.00     5.0000    5.52956  100.47934    32.9302    32.9271    23.8380    23.8354         30 0.0000e+00
 279.039307      3.000      2.979   4.287265   4.286976    17.3738    17.3748    17.3733    17.3743    85.2068     0.6404     4.4245     2.3604     2.3602     0.8197     0.0528  77.315041     0.0790 2.3440e+02     2.8533     100.00     5.0000    5.51292  100.17670    32.9306    32.9272    23.8384    23.8356         39 0.0000e+00
 279.039337      4.000      3.971   4.287311   4.287053    17.3736    17.3749    17.3730    17.3742    85.1816     0.6415     4.4232     2.3554     2.3552     0.8078     0.0523  85.247581     0.0871 2.7398e+02     2.9226     100.00     5.0000    5.50462  100.02566    32.9307    32.9275    23.8386    23.8358         26 0.0000e+00
 279.039368      5.000      4.962   4.287332   4.287052    17.3733    17.3744    17.3725    17.3735    85.3417     0.6340     4.4314     2.3586     2.3584     0.8006     0.0520  55.034458     0.0562 1.9660e+02     2.7680     100.00     5.0000    5.53172  100.51750    32.9308    32.9275    23.8388    23.8360         23 0.0000e+00
 279.039368      6.000      5.962   4.287389   4.287120    17.3734    17.3746    17.3724    17.3736    85.2636     0.6377     4.4274     2.3613     2.3612     0.7985     0.0519  35.607540     0.0364 1.1058e+02     2.5250     100.00     5.0000    5.53230  100.52820    32.9309    32.9276    23.8389    23.8361         26 0.0000e+00
 279.039398      7.000      6.952   4.287471   4.287198    17.3735    17.3745    17.3724    17.3733    85.3094     0.6355     4.4298     2.3616     2.3614     0.8349     0.0534  29.334103     0.0300 8.9342e+01     2.4374     100.00     5.0000    5.52678  100.42834    32.9311    32.9280    23.8390    23.8364         41 0.0000e+00
 279.039429      8.000      7.931   4.287595   4.287320    17.3734    17.3745    17.3721    17.3731    85.3455     0.6339     4.4316     2.3616     2.3614     0.8459     0.0538  25.105946     0.0256 7.7268e+01     2.3750     100.00     5.0000    5.53320  100.54519    32.9319    32.9287    23.8398    23.8370         26 0.0000e+00
 279.039429      9.000      8.934   4.287749   4.287472    17.3747    17.3757    17.3732    17.3742    85.3281     0.6347     4.4307     2.3636     2.3635     0.8446     0.0538  24.364712     0.0249 7.6132e+01     2.3685     100.00     5.0000    5.54359  100.73654    32.9318    32.9286    23.8394    23.8367         21 0.0000e+00
 279.039429     10.000      9.938   4.287805   4.287556    17.3752    17.3764    17.3735    17.3748    85.3473     0.6338     4.4317     2.3658     2.3657     0.8504     0.0540  23.972614     0.0245 7.5294e+01     2.3637     100.00     5.0000    5.55061  100.86475    32.9315    32.9284    23.8391    23.8364         28 0.0000e+00
 279.039490     11.000     10.911   4.287911   4.287635    17.3764    17.3770    17.3746    17.3752    85.3287     0.6346     4.4308     2.3644     2.3643     0.8757     0.0550  22.820492     0.0233 7.3402e+01     2.3527     100.00     5.0000    5.53841  100.64515    32.9311    32.9282    23.8385    23.8362         41 0.0000e+00
 279.039490     12.000     11.907   4.288061   4.287765    17.3774    17.3784    17.3754    17.3764    85.3389     0.6342     4.4313     2.3632     2.3631     0.8525     0.0541  21.628323     0.0221 7.1084e+01     2.3387     100.00     5.0000    5.53559  100.59595    32.9312    32.9279    23.8384    23.8356         19 0.0000e+00
 279.039520     13.000     12.914   4.288082   4.287792    17.3771    17.3779    17.3749    17.3758    85.3581     0.6333     4.4323     2.3629     2.3627     0.8420     0.0537  19.353300     0.0198 6.3631e+01     2.2908     100.00     5.0000    5.53199  100.52991    32.9313    32.9281    23.8386    23.8359         19 0.0000e+00
 279.039520     14.000     13.906   4.288136   4.287843    17.3770    17.3781    17.3747    17.3758    85.3350     0.6343     4.4311     2.3615     2.3613     0.8440     0.0538  18.075594     0.0185 5.8094e+01     2.2518     100.00     5.0000    5.52260  100.35922    32.9314    32.9281    23.8388    23.8359         29 0.0000e+00
 279.039551     15.000     14.888   4.288179   4.287899    17.3772    17.3782    17.3747    17.3757    85.2940     0.6363     4.4290     2.3568     2.3566     0.8470     0.0539  17.592739     0.0180 5.4958e+01     2.2275     100.00     5.0000    5.51673  100.25291    32.9313    32.9281    23.8387    23.8360         40 0.0000e+00
 279.039581     16.000     15.880   4.288192   4.287911    17.3770    17.3779    17.3744    17.3753    85.3511     0.6336     4.4319     2.3573     2.3572     0.8442     0.0538  16.072327     0.0164 4.7492e+01     2.1652     100.00     5.0000    5.52842  100.46483    32.9312    32.9280    23.8386    23.8360         26 0.0000e+00
 279.039581     17.000     16.876   4.288217   4.287958    17.3768    17.3781    17.3741    17.3753    85.3594     0.6332     4.4323     2.3593     2.3592     0.8443     0.0538  15.359495     0.0157 4.5276e+01     2.1447     100.00     5.0000    5.52653  100.43031    32.9312    32.9279    23.8387    23.8359         25 0.0000e+00
 279.039612     18.000     17.877   4.288305   4.288021    17.3775    17.3786    17.3746    17.3756    85.3398     0.6341     4.4313     2.3568     2.3567     0.8431     0.0537  14.780007     0.0151 4.4023e+01     2.1326     100.00     5.0000    5.50950  100.12193    32.9310    32.9277    23.8385    23.8357         32 0.0000e+00
 279.039612     19.000     18.860   4.288298   4.288005    17.3757    17.3766    17.3726    17.3735    85.3398     0.6341     4.4313     2.3565     2.3564     0.8437     0.0537  14.831139     0.0151 4.4415e+01     2.1365     100.00     5.0000    5.53741  100.62621    32.9321    32.9288    23.8397    23.8370         52 0.0000e+00
 279.039642     20.000     19.849   4.288337   4.288050    17.3747    17.3759    17.3714    17.3726    85.3318     0.6345     4.4309     2.3676     2.3674     0.8442     0.0538  14.373498     0.0147 4.2012e+01     2.1125     100.00     5.0000    5.57736  101.35083    32.9328    32.9294    23.8406    23.8377         28 0.0000e+00
 279.039642     21.000     20.849   4.287367   4.287311    17.3414    17.3509    17.3379    17.3475    85.2907     0.6364     4.4288     2.3727     2.3725     0.8701     0.0548  13.334282     0.0136 3.7339e+01     2.0617     100.00     5.0000    5.58981  101.52325    32.9513    32.9430    23.8627    23.8541         26 0.0000e+00
 279.039673     22.000     21.845   4.286430   4.286194    17.2604    17.2624    17.2568    17.2588    85.0579     0.6474     4.4169     2.3774     2.3773     0.9688     0.0588  13.208939     0.0135 3.5281e+01     2.0376     100.00     5.0000    5.59809  101.55113    33.0089    33.0052    23.9261    23.9228         49 0.0000e+00
 279.039703     23.000     22.827   4.288527   4.288224    17.2223    17.2228    17.2185    17.2190    84.9226     0.6537     4.4100     2.3777     2.3776     1.0615     0.0625  13.316717     0.0136 3.7320e+01     2.0619     100.00     5.0000    5.62839  102.05589    33.0577    33.0547    23.9726    23.9701         54 0.0000e+00
 279.039703     24.000     23.812   4.292383   4.291917    17.1858    17.1883    17.1819    17.1844    84.6543     0.6664     4.3962     2.3998     2.3997     1.1097     0.0644  13.146069     0.0134 3.5244e+01     2.0371     100.00     5.0000    5.72275  103.73350    33.1205    33.1144    24.0293    24.0241         22 0.0000e+00
 279.039734     25.000     24.819   4.290643   4.290968    17.1356    17.1405    17.1315    17.1364    84.3811     0.6793     4.3822     2.4075     2.4074     1.2130     0.0685  12.113838     0.0124 3.1712e+01     1.9918     100.00     5.0000    5.72527  103.69492    33.1464    33.1451    24.0611    24.0590         17 0.0000e+00
 279.039734     26.000     25.824   4.247347   4.248695    16.7486    16.7653    16.7445    16.7611    84.3273     0.6819     4.3795     2.4113     2.4111     1.3318     0.0733  11.282616     0.0115 2.7957e+01     1.9376     100.00     5.0000    5.77499  103.77887    33.0891    33.0871    24.1076    24.1022         26 0.0000e+00
 279.039764     27.000     26.795   4.228204   4.227175    16.5068    16.5079    16.5026    16.5036    84.1664     0.6895     4.3712     2.4238     2.4237     1.7436     0.0897  10.893258     0.0111 2.6300e+01     1.9121     100.00     5.0000    5.82812  104.26558    33.1218    33.1119    24.1888    24.1810         35 0.0000e+00
 279.039795     28.000     27.785   4.236446   4.236026    16.5493    16.5500    16.5448    16.5455    84.3374     0.6814     4.3800     2.4268     2.4267     1.7712     0.0908  10.396362     0.0106 2.5131e+01     1.8927     100.00     5.0000    5.82882  104.38696    33.1583    33.1541    24.2071    24.2037         17 0.0000e+00
 279.039795     29.000     28.797   4.242535   4.242077    16.5771    16.5771    16.5725    16.5725    84.4328     0.6769     4.3849     2.4274     2.4273     1.8057     0.0922  9.5145140     0.0097 2.3216e+01     1.8589     100.00     5.0000    5.83317  104.54028    33.1881    33.1841    24.2235    24.2205         18 0.0000e+00
 279.039825     30.000     29.792   4.245144   4.244939    16.5834    16.5842    16.5786    16.5795    84.3776     0.6795     4.3820     2.4306     2.4305     1.8962     0.0958  9.4432802     0.0096 2.1307e+01     1.8224     100.00     5.0000    5.84107  104.70543    33.2054    33.2028    24.2354    24.2332         29 0.0000e+00
 279.039825     31.000     30.774   4.245923   4.245797    16.5769    16.5781    16.5719    16.5732    84.0764     0.6938     4.3666     2.4292     2.4291     2.2220     0.1089  8.3434429     0.0085 1.8683e+01     1.7662     100.00     5.0000    5.82250  104.36688    33.2172    33.2150    24.2460    24.2440         43 0.0000e+00
 279.039856     32.000     31.758   4.254232   4.253684    16.6205    16.6197    16.6154    16.6146    83.3892     0.7266     4.3314     2.4254     2.4252     2.6372     0.1255  7.2815619     0.0074 1.5810e+01     1.6968     100.00     5.0000    5.81025  104.25840    33.2532    33.2490    24.2636    24.2606         33 0.0000e+00
 279.039886     33.000     32.758   4.255435   4.255195    16.6203    16.6214    16.6150    16.6161    82.9843     0.7461     4.3107     2.4240     2.4239     2.7994     0.1320  6.8128586     0.0070 1.4526e+01     1.6607     100.00     5.0000    5.80341  104.14190    33.2635    33.2604    24.2716    24.2690         23 0.0000e+00
 279.039886     34.000     33.762   4.255180   4.254905    16.6137    16.6144    16.6083    16.6090    82.8454     0.7528     4.3035     2.4238     2.4237     2.9889     0.1396  6.1071591     0.0062 1.3272e+01     1.6227     100.00     5.0000    5.80807  104.21402    33.2663    33.2634    24.2753    24.2729         30 0.0000e+00
 279.039917     35.000     34.740   4.255349   4.255131    16.6112    16.6123    16.6056    16.6067    82.8636     0.7519     4.3045     2.4144     2.4142     3.0469     0.1419  5.9800777     0.0061 1.2466e+01     1.5967     100.00     5.0000    5.76493  103.43691    33.2696    33.2667    24.2784    24.2760         37 0.0000e+00
 279.039948     36.000     35.730   4.250680   4.250717    16.5598    16.5633    16.5540    16.5576    82.7633     0.7567     4.2993     2.4047     2.4045     3.0878     0.1435  5.6630731     0.0058 1.1586e+01     1.5661     100.00     5.0000    5.73397  102.77962    33.2711    33.2685    24.2915    24.2887         27 0.0000e+00
 279.039948     37.000     36.729   4.234440   4.234840    16.3914    16.3978    16.3855    16.3919    82.6891     0.7603     4.2955     2.3974     2.3972     3.4370     0.1575  4.8229914     0.0049 1.0189e+01     1.5126     100.00     5.0000    5.72971  102.36558    33.2687    33.2669    24.3284    24.3256         23 0.0000e+00
 279.039978     38.000     37.718   4.226285   4.226458    16.3061    16.3103    16.3001    16.3043    82.9855     0.7460     4.3107     2.3917     2.3915     3.6080     0.1643  4.4539146     0.0045 8.7271e+00     1.4486     100.00     5.0000    5.73000  102.20004    33.2678    33.2659    24.3473    24.3449         22 0.0000e+00
 279.039978     39.000     38.723   4.218362   4.218547    16.2230    16.2274    16.2169    16.2213    83.2275     0.7344     4.3231     2.3877     2.3875     3.5179     0.1607  3.6669247     0.0037 7.4949e+00     1.3862     100.00     5.0000    5.73234  102.07553    33.2672    33.2651    24.3658    24.3633         23 0.0000e+00
 279.040009     40.000     39.713   4.211674   4.211637    16.1469    16.1522    16.1407    16.1460    83.5184     0.7204     4.3380     2.3813     2.3811     3.3786     0.1551  3.5388346     0.0036 6.6061e+00     1.3351     100.00     5.0000    5.71822  101.67556    33.2714    33.2667    24.3864    24.3816         44 0.0000e+00
 279.040039     41.000     40.693   4.200937   4.201674    16.0329    16.0435    16.0265    16.0371    83.8958     0.7024     4.3574     2.3606     2.3604     3.0557     0.1422  3.2362580     0.0033 6.0495e+00     1.2999     100.00     5.0000    5.67653  100.70905    33.2717    33.2694    24.4125    24.4083         34 0.0000e+00
 279.040039     42.000     41.678   4.190200   4.190716    15.9205    15.9277    15.9140    15.9212    84.1685     0.6894     4.3713     2.3556     2.3554     3.0528     0.1421  2.5695937     0.0026 5.4411e+00     1.2575     100.00     5.0000    5.70900  101.06110    33.2706    33.2691    24.4370    24.4342         23 0.0000e+00
 279.040070     43.000     42.687   4.178791   4.179202    15.8007    15.8057    15.7941    15.7990    84.4011     0.6784     4.3832     2.3596     2.3594     3.0678     0.1427  2.3211617     0.0024 4.8286e+00     1.2101     100.00     5.0000    5.72521  101.10914    33.2696    33.2691    24.4632    24.4617         17 0.0000e+00
 279.040070     44.000     43.688   4.161194   4.162074    15.6176    15.6281    15.6108    15.6213    84.5691     0.6704     4.3918     2.3580     2.3578     2.9780     0.1391  2.1652694     0.0022 4.2694e+00     1.1619     100.00     5.0000    5.71928  100.63845    33.2667    33.2657    24.5019    24.4987         21 0.0000e+00
 279.040070     45.000     44.680   4.150004   4.149487    15.4943    15.4929    15.4874    15.4860    84.7554     0.6616     4.4014     2.3501     2.3499     2.9390     0.1376  1.8198459     0.0019 3.7905e+00     1.1159     100.00     5.0000    5.69810  100.02393    33.2705    33.2670    24.5321    24.5297         35 0.0000e+00
 279.040131     46.000     45.654   4.142399   4.141677    15.4166    15.4074    15.4097    15.4005    84.9673     0.6516     4.4122     2.3273     2.3272     2.5788     0.1232  1.3286040     0.0014 3.4609e+00     1.0813     100.00     5.0000    5.65323   99.08143    33.2675    33.2688    24.5469    24.5500         39 0.0000e+00
 279.040131     47.000     46.652   4.121281   4.121138    15.1927    15.1922    15.1856    15.1852    85.0242     0.6489     4.4152     2.3250     2.3248     2.6354     0.1254  1.1929314     0.0012 3.0530e+00     1.0340     100.00     5.0000    5.68704   99.23225    33.2672    33.2663    24.5959    24.5953         26 0.0000e+00
 279.040161     48.000     47.650   4.111399   4.110945    15.0861    15.0827    15.0789    15.0755    85.1037     0.6452     4.4192     2.3244     2.3243     2.7152     0.1286  1.1491281     0.0012 2.7028e+00     0.9887     100.00     5.0000    5.69618   99.18178    33.2682    33.2670    24.6199    24.6198         25 0.0000e+00
