      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 277.977936      1.000      0.986   4.443360   4.442976    19.0351    19.0354    19.0349    19.0352    86.6411     0.5736     4.4980     2.3502     2.3500     0.4373     0.0375  447.68497     0.4572 2.2324e+03     3.8446      84.25     4.2125    5.31265   99.61276    32.9129    32.9095    23.4179    23.4153         31 0.0000e+00
 277.977966      2.000      1.987   4.443923   4.443456    19.0399    19.0398    19.0395    19.0394    87.0004     0.5570     4.5164     2.3530     2.3528     0.4381     0.0375  456.14182     0.4659 9.0902e+02     3.4272      90.35     4.5174    5.31505   99.66709    32.9134    32.9097    23.4172    23.4143         41 0.0000e+00
 277.978027      3.000      2.978   4.444004   4.443601    19.0404    19.0406    19.0399    19.0400    87.0599     0.5543     4.5194     2.3477     2.3475     0.4385     0.0375  474.67145     0.4848 7.9188e+02     3.3815      77.46     3.8730    5.29652   99.32055    32.9133    32.9099    23.4170    23.4143         35 0.0000e+00
 277.978058      4.000      3.970   4.444206   4.443779    19.0418    19.0420    19.0411    19.0413    87.0806     0.5533     4.5205     2.3463     2.3461     0.4379     0.0375  320.31818     0.3272 5.6836e+02     3.2377      71.75     3.5877    5.29713   99.33466    32.9136    32.9098    23.4169    23.4140         22 0.0000e+00
 277.978058      5.000      4.966   4.442529   4.442204    19.0242    19.0261    19.0233    19.0252    87.1022     0.5524     4.5216     2.3455     2.3454     0.4401     0.0376  215.71034     0.2203 4.6763e+02     3.1532      99.71     4.9853    5.29028   99.17351    32.9133    32.9091    23.4211    23.4175         20 0.0000e+00
 277.978058      6.000      5.959   4.439467   4.439414    18.9935    18.9983    18.9925    18.9972    87.0576     0.5544     4.5193     2.3429     2.3427     0.4487     0.0379  182.34389     0.1862 3.8334e+02     3.0681     100.00     5.0000    5.28744   99.06253    32.9119    32.9077    23.4279    23.4234         24 0.0000e+00
 277.978088      7.000      6.952   4.437377   4.436828    18.9734    18.9727    18.9722    18.9714    87.0197     0.5561     4.5174     2.3420     2.3418     0.4669     0.0387  165.17574     0.1687 3.8867e+02     3.0742     100.00     5.0000    5.29497   99.16526    32.9102    32.9062    23.4316    23.4288         25 0.0000e+00
 277.978088      8.000      7.943   4.436639   4.436336    18.9659    18.9676    18.9645    18.9662    86.9974     0.5572     4.5162     2.3434     2.3433     0.4683     0.0387  151.07492     0.1543 3.7664e+02     3.0606     100.00     5.0000    5.30306   99.30251    32.9097    32.9058    23.4332    23.4298         25 0.0000e+00
 277.978119      9.000      8.939   4.436194   4.436283    18.9614    18.9668    18.9598    18.9652    87.0049     0.5568     4.5166     2.3428     2.3427     0.4689     0.0388  160.17404     0.1636 3.7539e+02     3.0591     100.00     5.0000    5.29579   99.15784    32.9092    32.9056    23.4340    23.4299         27 0.0000e+00
 277.978119     10.000      9.936   4.436072   4.435565    18.9599    18.9590    18.9581    18.9573    87.0098     0.5566     4.5169     2.3411     2.3410     0.4721     0.0389  155.91583     0.1592 3.6046e+02     3.0413     100.00     5.0000    5.29113   99.06770    32.9090    32.9055    23.4343    23.4318         40 0.0000e+00
 277.978180     11.000     10.912   4.435558   4.434968    18.9539    18.9526    18.9519    18.9507    87.0059     0.5568     4.5167     2.3467     2.3466     0.4529     0.0381  187.27171     0.1913 4.8895e+02     3.1710     100.00     5.0000    5.31320   99.46975    32.9092    32.9053    23.4360    23.4333         34 0.0000e+00
 277.978180     12.000     11.905   4.426947   4.426412    18.8688    18.8686    18.8667    18.8666    86.8988     0.5617     4.5112     2.3446     2.3445     0.4617     0.0385  200.61194     0.2049 4.1794e+02     3.1056     100.00     5.0000    5.31611   99.36313    32.9049    32.9006    23.4541    23.4509         22 0.0000e+00
 277.978180     13.000     12.901   4.425805   4.425594    18.8562    18.8593    18.8539    18.8570    86.7927     0.5666     4.5057     2.3457     2.3456     0.4679     0.0387  172.25453     0.1759 4.0929e+02     3.0965     100.00     5.0000    5.32065   99.42468    32.9051    32.9009    23.4575    23.4535         17 0.0000e+00
 277.978210     14.000     13.895   4.423252   4.423255    18.8248    18.8301    18.8224    18.8277    86.6727     0.5721     4.4996     2.3444     2.3442     0.4768     0.0391  186.24483     0.1902 4.0134e+02     3.0881     100.00     5.0000    5.32230   99.39904    32.9085    32.9043    23.4679    23.4634         16 0.0000e+00
 277.978210     15.000     14.893   4.422976   4.422587    18.8166    18.8175    18.8140    18.8149    86.5902     0.5759     4.4954     2.3453     2.3452     0.4808     0.0392  178.22186     0.1820 4.1621e+02     3.1038     100.00     5.0000    5.33555   99.63355    32.9123    32.9084    23.4730    23.4698         15 0.0000e+00
 277.978210     16.000     15.892   4.423867   4.423468    18.8200    18.8206    18.8172    18.8178    86.5640     0.5771     4.4940     2.3482     2.3481     0.4909     0.0396  176.47253     0.1802 3.8804e+02     3.0735     100.00     5.0000    5.34452   99.80999    32.9167    32.9129    23.4755    23.4725         15 0.0000e+00
