      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 277.895538      2.000      1.974   4.475576   4.475281    19.2417    19.2435    19.2413    19.2431    86.6817     0.5718     4.5001     2.3376     2.3375     0.4092     0.0364  641.25397     0.6549 1.3863e+03     3.6122      87.42     4.3711    5.23094   98.51944    33.0151    33.0112    23.4437    23.4402         27 0.0000e+00
 277.895630      3.000      2.986   4.475469   4.475120    19.2404    19.2415    19.2398    19.2409    86.9159     0.5609     4.5121     2.3397     2.3396     0.4123     0.0365  624.49255     0.6378 9.9382e+02     3.4787      99.32     4.9660    5.24071   98.70092    33.0149    33.0111    23.4439    23.4407         47 0.0000e+00
 277.895721      4.000      3.969   4.475616   4.475198    19.2409    19.2416    19.2402    19.2409    87.2244     0.5467     4.5279     2.3430     2.3429     0.4173     0.0367  449.03430     0.4586 7.5061e+02     3.3577     100.00     5.0000    5.25876   99.04203    33.0153    33.0113    23.4442    23.4409         46 0.0000e+00
 277.895752      5.000      4.963   4.475121   4.474532    19.2351    19.2339    19.2342    19.2330    87.3418     0.5414     4.5339     2.3410     2.3408     0.4236     0.0369  373.24829     0.3812 6.2280e+02     3.2781      98.39     4.9197    5.25622   98.98370    33.0155    33.0116    23.4458    23.4431         54 0.0000e+00
 277.895782      6.000      5.952   4.474512   4.474118    19.2277    19.2290    19.2267    19.2279    87.3800     0.5396     4.5358     2.3375     2.3374     0.4385     0.0375  317.17780     0.3239 5.3130e+02     3.2099     100.05     5.0023    5.24557   98.76983    33.0160    33.0117    23.4481    23.4445         30 0.0000e+00
 277.895782      7.000      6.951   4.474366   4.473582    19.2258    19.2228    19.2245    19.2216    87.3848     0.5394     4.5361     2.3387     2.3385     0.4380     0.0375  274.90826     0.2808 4.8175e+02     3.1668     100.00     5.0000    5.26448   99.12220    33.0160    33.0118    23.4486    23.4462         22 0.0000e+00
 277.895813      8.000      7.953   4.474114   4.473439    19.2229    19.2210    19.2215    19.2196    87.3967     0.5389     4.5367     2.3391     2.3389     0.4395     0.0376  233.81766     0.2388 3.9713e+02     3.0830     100.00     5.0000    5.24450   98.74078    33.0158    33.0118    23.4493    23.4466         36 0.0000e+00
 277.895844      9.000      8.919   4.474183   4.474349    19.2229    19.2303    19.2213    19.2287    87.4056     0.5384     4.5371     2.3293     2.3292     0.4636     0.0385  212.30650     0.2168 3.5731e+02     3.0380     100.00     5.0000    5.23854   98.62860    33.0160    33.0115    23.4495    23.4441         33 0.0000e+00
 277.895874     10.000      9.927   4.473985   4.473438    19.2204    19.2198    19.2187    19.2181    87.4004     0.5387     4.5369     2.3318     2.3317     0.4416     0.0377  218.24669     0.2229 3.8536e+02     3.0705     100.00     5.0000    5.24030   98.65720    33.0160    33.0120    23.4501    23.4472         20 0.0000e+00
 277.895874     11.000     10.928   4.474075   4.473152    19.2209    19.2167    19.2190    19.2148    87.3985     0.5388     4.5368     2.3326     2.3324     0.4433     0.0377  190.05754     0.1941 3.5940e+02     3.0400     100.00     5.0000    5.24657   98.77622    33.0160    33.0117    23.4501    23.4478         21 0.0000e+00
