      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 276.434265      2.000      1.983   4.512033   4.511771    19.4139    19.4140    19.4136    19.4136    80.5796     0.8710     4.1875     2.3401     2.3399     0.4076     0.0363  0.0002000     0.0000 1.0000e-12     0.1553     100.00     5.0000    5.22651   98.84797    33.1787    33.1765    23.5246    23.5229         41 0.0000e+00
 276.434357      3.000      2.977   4.513876   4.513740    19.4171    19.4196    19.4166    19.4191    80.4614     0.8698     4.1814     2.3362     2.3360     0.4373     0.0375  0.0002000     0.0000 1.0000e-12     0.1540     100.00     5.0000    5.22050   98.74725    33.1909    33.1879    23.5332    23.5302         32 0.0000e+00
 276.434387      4.000      3.972   4.514311   4.514153    19.4179    19.4211    19.4171    19.4204    86.4842     0.5814     4.4899     2.3381     2.3380     0.4370     0.0375  0.0002000     0.0000 1.0000e-12     0.1552     100.00     5.0000    5.22720   98.87687    33.1936    33.1897    23.5351    23.5313         33 0.0000e+00
 276.434387      5.000      4.968   4.514521   4.514083    19.4191    19.4202    19.4182    19.4194    87.4893     0.5346     4.5414     2.3352     2.3351     0.4389     0.0376  0.0002000     0.0000 1.0000e-12     0.1552     100.00     5.0000    5.21355   98.62117    33.1940    33.1895    23.5351    23.5313         41 0.0000e+00
 276.434448      6.000      5.959   4.514375   4.513967    19.4199    19.4211    19.4189    19.4200    87.5378     0.5324     4.5439     2.3357     2.3356     0.4286     0.0371  0.0002000     0.0000 1.0000e-12     0.1540     100.00     5.0000    5.22597   98.85638    33.1918    33.1875    23.5332    23.5297         29 0.0000e+00
 276.434448      7.000      6.949   4.513537   4.513070    19.4154    19.4161    19.4141    19.4149    87.5343     0.5326     4.5437     2.3353     2.3351     0.4220     0.0369  0.0002000     0.0000 1.0000e-12     0.1543     100.00     5.0000    5.21676   98.67170    33.1882    33.1837    23.5317    23.5281         53 0.0000e+00
 276.434479      8.000      7.940   4.514112   4.513604    19.4156    19.4163    19.4142    19.4149    87.5509     0.5318     4.5446     2.3358     2.3357     0.4067     0.0363  0.0002000     0.0000 1.0000e-12     0.1536     100.00     5.0000    5.23147   98.95286    33.1924    33.1876    23.5349    23.5311         28 0.0000e+00
 276.434479      9.000      8.940   4.514513   4.514132    19.4156    19.4165    19.4140    19.4149    87.5560     0.5316     4.5448     2.3394     2.3392     0.4094     0.0364  0.0002000     0.0000 1.0000e-12     0.1540     100.00     5.0000    5.23790   99.07617    33.1953    33.1915    23.5372    23.5340         34 0.0000e+00
 276.434509     10.000      9.926   4.516059   4.515540    19.4173    19.4179    19.4155    19.4161    87.5588     0.5314     4.5450     2.3411     2.3410     0.4269     0.0371  0.0002000     0.0000 1.0000e-12     0.1541     100.00     5.0000    5.23805   99.08875    33.2064    33.2016    23.5452    23.5414         44 0.0000e+00
 276.434540     11.000     10.919   4.518061   4.517121    19.4186    19.4191    19.4167    19.4171    87.5514     0.5318     4.5446     2.3381     2.3379     0.4263     0.0371  0.0002000     0.0000 1.0000e-12     0.1538     100.00     5.0000    5.21791   98.71892    33.2214    33.2133    23.5564    23.5501         29 0.0000e+00
 276.434540     12.000     11.920   4.519723   4.519227    19.4199    19.4206    19.4177    19.4185    87.5512     0.5318     4.5446     2.3371     2.3370     0.4340     0.0374  0.0002000     0.0000 1.0000e-12     0.1539     100.00     5.0000    5.22856   98.93007    33.2338    33.2291    23.5655    23.5618         39 0.0000e+00
 276.434570     13.000     12.903   4.519917   4.519443    19.4195    19.4202    19.4172    19.4179    87.5551     0.5316     4.5448     2.3365     2.3363     0.4286     0.0371  0.0002000     0.0000 1.0000e-12     0.1539     100.00     5.0000    5.22070   98.78149    33.2353    33.2309    23.5668    23.5633         44 0.0000e+00
