      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 282.014404      2.000      1.989   4.205806   4.205532    16.1699    16.1707    16.1696    16.1704    81.1578     0.8352     4.2171     2.3447     2.3446     2.4809     0.1192  67.269142     0.0687 1.5600e+02     2.6753      71.45     3.5727    5.64219  100.33414    33.2148    33.2117    24.3364    24.3337         51 0.0000e+00
 282.014465      3.000      2.975   4.212658   4.212480    16.1715    16.1724    16.1710    16.1719    81.7139     0.8078     4.2456     2.3711     2.3710     2.4424     0.1177  47.425121     0.0484 1.0986e+02     2.5239      79.89     3.9946    5.69094  101.24021    33.2736    33.2713    24.3812    24.3792         27 0.0000e+00
 282.014526      4.000      3.971   4.207829   4.212718    16.1726    16.1734    16.1720    16.1727    81.1199     0.8373     4.2152     2.3765     2.3763     2.4163     0.1167  36.635059     0.0374 9.0009e+01     2.4401      77.27     3.8634    5.70043  101.38412    33.2299    33.2721    24.3474    24.3797         55 0.0000e+00
 282.014557      5.000      4.957   4.213168   4.212818    16.1731    16.1737    16.1723    16.1729    80.9720     0.8443     4.2076     2.3723     2.3722     2.4930     0.1197  23.267162     0.0238 6.8710e+01     2.3243     100.73     5.0365    5.68332  101.10927    33.2759    33.2723    24.3827    24.3798         39 0.0000e+00
 282.014587      6.000      5.961   4.213048   4.212874    16.1732    16.1739    16.1723    16.1730    80.8167     0.8520     4.1996     2.3716     2.3715     2.5166     0.1207  21.564957     0.0220 6.0167e+01     2.2664      87.26     4.3629    5.67930  101.03719    33.2744    33.2723    24.3815    24.3797         47 0.0000e+00
 282.014618      7.000      6.945   4.213090   4.212907    16.1732    16.1739    16.1721    16.1728    81.0076     0.8425     4.2094     2.3690     2.3689     2.5014     0.1201  18.881884     0.0193 4.9827e+01     2.1852      98.75     4.9374    5.68038  101.05635    33.2744    33.2722    24.3816    24.3798         36 0.0000e+00
 282.014679      8.000      7.937   4.212552   4.212807    15.9427    16.1728    15.9414    16.1715    81.4937     0.8187     4.2343     2.3677     2.3675     2.4833     0.1193  16.480642     0.0168 4.2237e+01     2.1139     100.01     5.0007    5.69522  100.95177    33.5017    33.2719    24.6033    24.3798         43 0.0000e+00
 282.014709      9.000      8.940   4.214439   4.212878    16.1673    16.1723    16.1659    16.1709    81.6479     0.8111     4.2422     2.3667     2.3665     2.5173     0.1207  14.429190     0.0147 3.4751e+01     2.0304     100.00     5.0000    5.67610  100.97779    33.2914    33.2725    24.3959    24.3804         48 0.0000e+00
 282.014771     10.000      9.922   4.213830   4.212901    16.1715    16.1720    16.1699    16.1704    81.9275     0.7974     4.2565     2.3674     2.3672     2.5678     0.1227  11.485785     0.0117 2.5352e+01     1.8922     100.00     5.0000    5.67437  100.95020    33.2812    33.2726    24.3873    24.3806         30 0.0000e+00
 282.014771     11.000     10.921   4.213704   4.213020    16.1720    16.1728    16.1703    16.1711    81.9784     0.7949     4.2591     2.3661     2.3659     2.5536     0.1221  10.520370     0.0107 2.1994e+01     1.8359     100.00     5.0000    5.66559  100.79395    33.2793    33.2726    24.3857    24.3804         39 0.0000e+00
 282.014832     12.000     11.915   4.213579   4.213057    16.1721    16.1728    16.1702    16.1709    81.9951     0.7940     4.2600     2.3672     2.3670     2.5582     0.1223  8.4190664     0.0086 1.8262e+01     1.7559      93.82     4.6910    5.67876  101.02731    33.2778    33.2726    24.3846    24.3804         61 0.0000e+00
 282.014862     13.000     12.901   4.213523   4.213134    16.1723    16.1731    16.1703    16.1711    82.0186     0.7929     4.2612     2.3716     2.3715     2.5733     0.1229  8.3966007     0.0086 1.6054e+01     1.7031     100.47     5.0236    5.69649  101.34256    33.2767    33.2726    24.3837    24.3804         54 0.0000e+00
 282.014893     14.000     13.899   4.213595   4.213212    16.1730    16.1736    16.1708    16.1714    82.0788     0.7900     4.2643     2.3703     2.3702     2.5650     0.1226  8.0281897     0.0082 1.5278e+01     1.6818     100.00     5.0000    5.68031  101.05593    33.2764    33.2725    24.3834    24.3803         59 0.0000e+00
