      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 282.227509      2.000      1.983   4.187452   4.187017    15.9625    15.9634    15.9622    15.9631    77.6708     1.0108     4.0385     2.3534     2.3533     3.2172     0.1487  0.0002000     0.0000 1.0000e-12     0.1365     100.00     5.0000    5.63942   99.88474    33.2261    33.2215    24.3920    24.3882         44 0.0000e+00
 282.227539      3.000      2.972   4.187993   4.187651    15.9627    15.9636    15.9623    15.9632    79.5667     0.9149     4.1356     2.3518     2.3517     3.2154     0.1486  0.0002000     0.0000 1.0000e-12     0.1310     100.00     5.0000    5.65604  100.18207    33.2304    33.2266    24.3952    24.3921         39 0.0000e+00
 282.227570      4.000      3.973   4.188314   4.187978    15.9626    15.9634    15.9620    15.9628    81.8909     0.7992     4.2547     2.3545     2.3545     3.1394     0.1456  0.0002000     0.0000 1.0000e-12     0.1318     100.00     5.0000    5.66418  100.32771    33.2330    33.2293    24.3973    24.3943         32 0.0000e+00
 282.227600      5.000      4.965   4.188376   4.188051    15.9627    15.9635    15.9619    15.9627    82.1025     0.7888     4.2655     2.3555     2.3554     3.3837     0.1553  0.0002000     0.0000 1.0000e-12     0.1325     100.00     5.0000    5.66637  100.36669    33.2330    33.2295    24.3974    24.3945         42 0.0000e+00
 282.227600      6.000      5.954   4.188491   4.188179    15.9634    15.9641    15.9625    15.9632    82.1146     0.7882     4.2661     2.3587     2.3586     3.2279     0.1491  0.0002000     0.0000 1.0000e-12     0.1308     100.00     5.0000    5.67490  100.51929    33.2331    33.2297    24.3973    24.3945         57 0.0000e+00
 282.227631      7.000      6.948   4.188562   4.188255    15.9636    15.9643    15.9625    15.9632    82.1216     0.7879     4.2665     2.3580     2.3579     3.4216     0.1569  0.0002000     0.0000 1.0000e-12     0.1306     100.00     5.0000    5.67090  100.44880    33.2332    33.2298    24.3973    24.3946         33 0.0000e+00
 282.227661      8.000      7.940   4.188637   4.188311    15.9638    15.9645    15.9625    15.9633    82.1300     0.7875     4.2669     2.3570     2.3569     3.4297     0.1572  0.0002000     0.0000 1.0000e-12     0.1307     100.00     5.0000    5.66469  100.33916    33.2333    33.2298    24.3974    24.3946         34 0.0000e+00
 282.227661      9.000      8.936   4.188652   4.188391    15.9630    15.9640    15.9616    15.9626    82.1065     0.7886     4.2657     2.3569     2.3568     3.3762     0.1550  0.0002000     0.0000 1.0000e-12     0.1307     100.00     5.0000    5.67128  100.45473    33.2337    33.2306    24.3979    24.3953         27 0.0000e+00
 282.227692     10.000      9.927   4.188678   4.188390    15.9626    15.9635    15.9611    15.9619    82.1091     0.7885     4.2658     2.3553     2.3552     3.3675     0.1547  0.0002000     0.0000 1.0000e-12     0.1306     100.00     5.0000    5.66154  100.28160    33.2339    33.2306    24.3982    24.3955         39 0.0000e+00
 282.227722     11.000     10.908   4.188722   4.188469    15.9620    15.9632    15.9603    15.9615    82.1079     0.7885     4.2658     2.3535     2.3534     3.4197     0.1568  0.0002000     0.0000 1.0000e-12     0.1306     100.00     5.0000    5.66620  100.36314    33.2344    33.2312    24.3988    24.3960         24 0.0000e+00
