      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 280.942322      2.000      1.950   4.174149   4.173992    15.7285    15.7296    15.7282    15.7293    80.3787     0.8726     4.1772     2.3596     2.3594     1.4353     0.0774  689.18066     0.7039 1.5983e+03     3.7022     100.00     5.0000    5.69889  100.52272    33.3048    33.3025    24.5050    24.5030          9 0.0000e+00
 280.942383      3.000      2.977   4.174506   4.174550    15.7325    15.7343    15.7321    15.7339    79.3555     0.9264     4.1248     2.3568     2.3566     1.3463     0.0739  511.16156     0.5221 1.2983e+03     3.5820     100.00     5.0000    5.67861  100.17270    33.3041    33.3030    24.5036    24.5024         49 0.0000e+00
 280.942566      4.000      3.975   4.174696   4.174562    15.7327    15.7338    15.7321    15.7332    81.1831     0.8339     4.2184     2.3600     2.3598     1.3596     0.0744  341.78946     0.3491 7.6039e+02     3.3634     100.00     5.0000    5.68297  100.25051    33.3053    33.3032    24.5046    24.5026         30 0.0000e+00
 280.942596      5.000      4.960   4.174745   4.174638    15.7326    15.7337    15.7318    15.7329    80.7774     0.8539     4.1976     2.3534     2.3532     1.4175     0.0767  203.44128     0.2078 5.0487e+02     3.1764     100.00     5.0000    5.66549   99.94204    33.3055    33.3036    24.5047    24.5030         34 0.0000e+00
 280.942627      6.000      5.954   4.175543   4.175246    15.7407    15.7402    15.7398    15.7393    80.5147     0.8669     4.1842     2.3488     2.3486     1.4769     0.0791  231.35658     0.2363 4.5927e+02     3.1445     100.00     5.0000    5.67103  100.05579    33.3053    33.3031    24.5028    24.5012         29 0.0000e+00
 280.942627      7.000      6.954   4.175748   4.175610    15.7431    15.7441    15.7421    15.7430    80.2023     0.8827     4.1682     2.3525     2.3523     1.6128     0.0845  163.84007     0.1673 4.0004e+02     3.0803     100.00     5.0000    5.68272  100.26648    33.3048    33.3027    24.5019    24.5001         33 0.0000e+00
 280.942657      8.000      7.937   4.175344   4.175275    15.7386    15.7404    15.7374    15.7392    81.3708     0.8246     4.2280     2.3525     2.3523     1.9260     0.0970  107.60789     0.1099 2.5849e+02     2.8981     100.00     5.0000    5.68178  100.24086    33.3046    33.3024    24.5028    24.5007         35 0.0000e+00
 280.942688      9.000      8.938   4.174846   4.175102    15.7330    15.7382    15.7316    15.7368    81.3455     0.8259     4.2267     2.3546     2.3545     2.0439     0.1018  91.564613     0.0935 2.2377e+02     2.8342     100.00     5.0000    5.69254  100.41955    33.3045    33.3024    24.5040    24.5012         44 0.0000e+00
 280.942688     10.000      9.919   4.172756   4.172814    15.7113    15.7147    15.7098    15.7132    81.3561     0.8253     4.2273     2.3539     2.3537     2.1416     0.1057  72.197197     0.0737 1.9365e+02     2.7724     100.00     5.0000    5.68005  100.15589    33.3038    33.3014    24.5083    24.5058         43 0.0000e+00
 280.942719     11.000     10.923   4.165450   4.165813    15.6305    15.6370    15.6288    15.6354    81.1755     0.8343     4.2180     2.3484     2.3483     2.2032     0.1081  75.342476     0.0770 1.9306e+02     2.7709     100.00     5.0000    5.66177   99.67619    33.3064    33.3042    24.5284    24.5252         40 0.0000e+00
 280.942719     12.000     11.908   4.160482   4.160284    15.5753    15.5755    15.5735    15.5736    81.4696     0.8198     4.2331     2.3422     2.3421     2.3097     0.1124  66.109741     0.0675 1.7979e+02     2.7398     100.00     5.0000    5.66415   99.61057    33.3083    33.3064    24.5421    24.5407         31 0.0000e+00
 280.942749     13.000     12.906   4.160379   4.160229    15.5725    15.5737    15.5705    15.5717    81.5442     0.8161     4.2369     2.3417     2.3416     2.3408     0.1136  59.391251     0.0607 1.6289e+02     2.6972     100.00     5.0000    5.67041   99.71577    33.3094    33.3071    24.5436    24.5416         28 0.0000e+00
