      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 281.897614      2.000      1.973   4.193842   4.193901    16.0056    16.0061    16.0053    16.0058    48.8678     2.8540     2.5631     2.3652     2.3651     2.0121     0.1005  201.04700     0.2053 6.7275e+02     3.3158     100.00     5.0000    5.68844  100.85088    33.2466    33.2467    24.3980    24.3979         31 0.0000e+00
 281.897675      3.000      2.985   4.194746   4.194547    15.9992    16.0008    15.9987    16.0003    66.2238     1.6663     3.4521     2.3636     2.3634     2.0318     0.1013  129.12746     0.1319 3.8809e+02     3.0690     100.00     5.0000    5.67970  100.69122    33.2596    33.2565    24.4095    24.4067         43 0.0000e+00
 281.897736      4.000      3.973   4.194708   4.194621    15.9956    15.9984    15.9949    15.9977    79.6901     0.9105     4.1419     2.3573     2.3572     2.2956     0.1118  115.90231     0.1184 2.7473e+02     2.9202     100.00     5.0000    5.65646  100.27347    33.2619    33.2588    24.4121    24.4091         57 0.0000e+00
 281.897766      5.000      4.960   4.194255   4.193986    15.9883    15.9882    15.9875    15.9874    80.5800     0.8637     4.1875     2.3541     2.3539     2.3937     0.1157  74.502014     0.0761 1.8599e+02     2.7538     100.00     5.0000    5.64270  100.01631    33.2637    33.2614    24.4151    24.4134         50 0.0000e+00
 281.897797      6.000      5.958   4.194205   4.194010    15.9872    15.9880    15.9863    15.9871    80.5598     0.8647     4.1865     2.3492     2.3491     2.4844     0.1194  50.894802     0.0520 1.3975e+02     2.6309     100.00     5.0000    5.63866   99.94257    33.2638    33.2613    24.4155    24.4134         49 0.0000e+00
 281.897888      7.000      6.955   4.194279   4.194079    15.9874    15.9883    15.9863    15.9872    80.4806     0.8686     4.1824     2.3509     2.3507     2.4380     0.1175  25.272867     0.0258 8.6247e+01     2.4126     100.00     5.0000    5.65148  100.17039    33.2639    33.2614    24.4156    24.4134         39 0.0000e+00
 281.897919      8.000      7.941   4.194337   4.194138    15.9876    15.9882    15.9863    15.9870    80.5227     0.8665     4.1846     2.3490     2.3488     2.4610     0.1184  28.360094     0.0290 8.7534e+01     2.4284     100.00     5.0000    5.63645   99.90424    33.2638    33.2615    24.4155    24.4136         59 0.0000e+00
 281.897949      9.000      8.933   4.194468   4.194253    15.9883    15.9891    15.9869    15.9877    80.5039     0.8675     4.1836     2.3463     2.3462     2.4225     0.1169  29.267151     0.0299 8.7679e+01     2.4294     100.00     5.0000    5.63963   99.96209    33.2640    33.2615    24.4156    24.4134         41 0.0000e+00
 281.897980     10.000      9.930   4.194524   4.194309    15.9884    15.9891    15.9868    15.9876    80.5028     0.8675     4.1835     2.3474     2.3473     2.4459     0.1178  31.464651     0.0321 9.2144e+01     2.4509     100.00     5.0000    5.63674   99.91105    33.2641    33.2615    24.4156    24.4135         46 0.0000e+00
 281.898071     11.000     10.914   4.194584   4.194403    15.9888    15.9897    15.9871    15.9879    80.5368     0.8658     4.1853     2.3496     2.3495     2.5056     0.1202  29.512823     0.0301 8.9765e+01     2.4396     100.00     5.0000    5.64279  100.01910    33.2639    33.2615    24.4154    24.4134         39 0.0000e+00
 281.898071     12.000     11.913   4.194666   4.194492    15.9894    15.9902    15.9876    15.9884    80.4936     0.8680     4.1831     2.3497     2.3495     2.4788     0.1192  26.818331     0.0274 8.4185e+01     2.4118     100.00     5.0000    5.64703  100.09544    33.2637    33.2615    24.4151    24.4133         35 0.0000e+00
