      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 277.798706     23.000     22.835   4.487845   4.485074    19.2085    19.2039    19.2044    19.1998    87.3244     0.5422     4.5330     2.3497     2.3494     0.4526     0.0381  126.84098     0.1295 2.5995e+02     2.8998     100.00     5.0000    5.29358   99.70905    33.1354    33.1162    23.5449    23.5314         29 0.0000e+00
 277.798706     22.000     21.842   4.484476   4.482624    19.2002    19.1980    19.1963    19.1941    87.3583     0.5406     4.5347     2.3492     2.3489     0.4531     0.0381  132.38698     0.1352 2.7007e+02     2.9164     100.00     5.0000    5.29091   99.63097    33.1146    33.1011    23.5311    23.5213         18 0.0000e+00
 277.798737     21.000     20.850   4.481153   4.480981    19.1931    19.1944    19.1894    19.1907    87.3599     0.5405     4.5348     2.3487     2.3485     0.4729     0.0389  140.28447     0.1433 2.8606e+02     2.9413     100.00     5.0000    5.28823   99.55450    33.0931    33.0906    23.5164    23.5142         18 0.0000e+00
 277.798737     20.000     19.857   4.479844   4.479446    19.1896    19.1905    19.1860    19.1869    87.3619     0.5404     4.5349     2.3455     2.3452     0.4725     0.0389  136.42189     0.1393 2.8526e+02     2.9401     100.00     5.0000    5.27387   99.27316    33.0855    33.0814    23.5114    23.5081         41 0.0000e+00
 277.799500     19.000     18.864   4.472230   4.472041    19.1725    19.1729    19.1692    19.1695    87.4146     0.5380     4.5376     2.3428     2.3425     0.4505     0.0380  175.66963     0.1794 3.7332e+02     3.0573     100.00     5.0000    5.27701   99.27174    33.0364    33.0346    23.4783    23.4768         41 0.0000e+00
 277.799500     18.000     17.871   4.471889   4.471311    19.1820    19.1813    19.1788    19.1781    87.4300     0.5373     4.5384     2.3421     2.3418     0.4331     0.0373  161.22423     0.1647 3.4640e+02     3.0244     100.00     5.0000    5.27700   99.28321    33.0264    33.0222    23.4682    23.4651         22 0.0000e+00
 277.799500     17.000     16.878   4.471635   4.471150    19.1798    19.1798    19.1768    19.1768    87.4526     0.5363     4.5395     2.3433     2.3430     0.4376     0.0375  172.40570     0.1761 3.5563e+02     3.0357     100.00     5.0000    5.28384   99.40774    33.0264    33.0224    23.4687    23.4656         25 0.0000e+00
 277.799561     16.000     15.886   4.471341   4.471195    19.1764    19.1787    19.1736    19.1759    87.4325     0.5372     4.5385     2.3436     2.3433     0.4351     0.0374  152.19019     0.1554 3.1199e+02     2.9787     100.00     5.0000    5.27504   99.23635    33.0270    33.0240    23.4700    23.4671        105 0.0000e+00
 277.799591     15.000     14.893   4.470563   4.470391    19.1706    19.1738    19.1680    19.1711    87.4553     0.5362     4.5397     2.3414     2.3411     0.4399     0.0376  157.06213     0.1604 3.1495e+02     2.9830     100.00     5.0000    5.26164   98.97266    33.0256    33.0216    23.4703    23.4665         24 0.0000e+00
 277.799591     14.000     13.900   4.470587   4.470093    19.1719    19.1722    19.1694    19.1697    87.4597     0.5360     4.5399     2.3368     2.3366     0.4404     0.0376  168.51335     0.1721 3.3469e+02     3.0093     100.00     5.0000    5.25672   98.88214    33.0251    33.0208    23.4696    23.4662         26 0.0000e+00
 277.799622     13.000     12.907   4.470571   4.470038    19.1718    19.1721    19.1695    19.1699    87.4530     0.5363     4.5396     2.3422     2.3419     0.4373     0.0375  182.45052     0.1863 3.6483e+02     3.0463     100.00     5.0000    5.28020   99.32400    33.0253    33.0207    23.4697    23.4661         74 0.0000e+00
 277.799683     12.000     11.914   4.470550   4.470068    19.1718    19.1724    19.1697    19.1703    87.4540     0.5362     4.5396     2.3478     2.3476     0.4380     0.0375  161.78006     0.1652 3.3321e+02     3.0079     100.00     5.0000    5.28958   99.50060    33.0255    33.0211    23.4698    23.4663         82 0.0000e+00
 277.799683     11.000     10.921   4.470200   4.469804    19.1704    19.1715    19.1685    19.1695    87.4552     0.5362     4.5397     2.3449     2.3447     0.4395     0.0376  172.33293     0.1760 3.3351e+02     3.0078     100.00     5.0000    5.27554   99.23285    33.0241    33.0200    23.4691    23.4656         27 0.0000e+00
 277.799713     10.000      9.929   4.470173   4.469850    19.1708    19.1724    19.1691    19.1706    87.4641     0.5358     4.5401     2.3442     2.3439     0.4359     0.0374  191.76456     0.1959 3.6432e+02     3.0461     100.00     5.0000    5.27631   99.24794    33.0239    33.0200    23.4688    23.4653         43 0.0000e+00
