      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 281.023376     38.000     37.716   3.706020   3.706089    10.2366    10.2376    10.2322    10.2333    87.1260     0.5513     4.5228     1.3046     1.3045     1.2672     0.0707  1.1955205     0.0012 2.5121e+00     0.9623     100.00     5.0000    2.79433   44.11434    33.7094    33.7091    25.9048    25.9044         27 0.0000e+00
 281.023407     39.000     38.717   3.705548   3.705588    10.2268    10.2276    10.2224    10.2231    87.1462     0.5503     4.5239     1.2992     1.2992     1.1884     0.0675  1.1956823     0.0012 2.3552e+00     0.9390     100.00     5.0000    2.77573   43.81255    33.7132    33.7129    25.9094    25.9091         33 0.0000e+00
 281.023407     40.000     39.706   3.705051   3.705112    10.2168    10.2190    10.2122    10.2144    87.1355     0.5508     4.5233     1.2839     1.2839     1.2157     0.0686  1.1459616     0.0012 2.2274e+00     0.9191     100.00     5.0000    2.70438   42.67800    33.7171    33.7156    25.9142    25.9127         48 0.0000e+00
 281.023438     41.000     40.697   3.702475   3.702554    10.1718    10.1742    10.1671    10.1695    87.2559     0.5453     4.5295     1.2618     1.2617     1.2738     0.0710  1.0984414     0.0011 2.0581e+00     0.8911     100.00     5.0000    2.63024   41.47181    33.7323    33.7309    25.9338    25.9323         49 0.0000e+00
 281.023468     42.000     41.684   3.701587   3.701618    10.1537    10.1548    10.1489    10.1500    87.3463     0.5412     4.5341     1.2431     1.2430     1.2387     0.0695  0.6764569     0.0007 1.8190e+00     0.8486     100.00     5.0000    2.55074   40.20435    33.7398    33.7391    25.9427    25.9420         41 0.0000e+00
 281.023499     43.000     42.681   3.700698   3.700734    10.1345    10.1355    10.1296    10.1306    87.3653     0.5403     4.5351     1.2269     1.2269     1.1195     0.0648  0.7101132     0.0007 1.6921e+00     0.8240     100.00     5.0000    2.52103   39.72155    33.7482    33.7476    25.9526    25.9520         32 0.0000e+00
 281.023499     44.000     43.672   3.699956   3.699990    10.1152    10.1164    10.1102    10.1114    87.3836     0.5395     4.5360     1.2248     1.2248     1.0232     0.0609  0.3373924     0.0003 1.5948e+00     0.8042     100.00     5.0000    2.56708   40.43289    33.7582    33.7575    25.9636    25.9629         25 0.0000e+00
 281.023529     45.000     44.672   3.698276   3.698116    10.0822    10.0797    10.0771    10.0746    87.3902     0.5391     4.5363     1.2159     1.2158     0.9404     0.0576  0.2867119     0.0003 1.4367e+00     0.7698     100.00     5.0000    2.50595   39.44508    33.7715    33.7722    25.9796    25.9807         38 0.0000e+00
 281.023560     46.000     45.657   3.696083   3.696180    10.0419    10.0441    10.0367    10.0389    87.5213     0.5332     4.5431     1.1863     1.1863     0.8238     0.0530 -0.0065943    -0.0000 1.3003e+00     0.7383     100.00     5.0000    2.40074   37.75958    33.7864    33.7853    25.9981    25.9969         42 0.0000e+00
 281.023590     47.000     46.647   3.695515   3.695530    10.0317    10.0325    10.0264    10.0272    87.5948     0.5298     4.5468     1.1807     1.1807     0.7568     0.0503  0.0002000     0.0000 1.2335e+00     0.7219     100.00     5.0000    2.39488   37.65982    33.7897    33.7891    26.0024    26.0018         33 0.0000e+00
 281.023590     48.000     47.637   3.695147   3.695139    10.0260    10.0265    10.0206    10.0211    87.6278     0.5283     4.5485     1.1776     1.1776     0.7484     0.0499  0.0002000     0.0000 1.1744e+00     0.7067     100.00     5.0000    2.38974   37.57458    33.7908    33.7902    26.0043    26.0038         23 0.0000e+00
 281.023621     49.000     48.631   3.694752   3.694754    10.0197    10.0204    10.0142    10.0148    87.6258     0.5284     4.5484     1.1763     1.1762     0.7221     0.0489  0.0002000     0.0000 1.1122e+00     0.6903     100.00     5.0000    2.39780   37.69659    33.7922    33.7916    26.0065    26.0059         19 0.0000e+00
 281.023621     50.000     49.636   3.694217   3.694223    10.0111    10.0119    10.0054    10.0062    87.6875     0.5256     4.5516     1.1766     1.1766     0.6973     0.0479  0.0002000     0.0000 1.0432e+00     0.6712     100.00     5.0000    2.41159   37.90676    33.7944    33.7937    26.0096    26.0090         19 0.0000e+00
 281.023621     51.000     50.635   3.693724   3.693754    10.0037    10.0049     9.9980     9.9991    87.6928     0.5253     4.5519     1.1748     1.1748     0.6936     0.0477  0.0002000     0.0000 9.5138e-01     0.6443     100.00     5.0000    2.39849   37.69499    33.7958    33.7950    26.0120    26.0112         29 0.0000e+00
 281.023682     52.000     51.605   3.692549   3.692485     9.9830     9.9825     9.9771     9.9766    87.7134     0.5244     4.5529     1.1581     1.1580     0.6941     0.0478  0.0002000     0.0000 8.5196e-01     0.6136     100.00     5.0000    2.30829   36.26288    33.8028    33.8026    26.0210    26.0210         17 0.0000e+00
 281.023712     53.000     52.615   3.691413   3.691421     9.9643     9.9653     9.9583     9.9592    87.7929     0.5208     4.5570     1.1549     1.1548     0.6534     0.0461  0.0002000     0.0000 8.0950e-01     0.5996     100.00     5.0000    2.30150   36.14272    33.8082    33.8075    26.0284    26.0276         16 0.0000e+00
 281.023712     54.000     53.613   3.690871   3.690891     9.9558     9.9569     9.9497     9.9508    87.8092     0.5200     4.5578     1.1515     1.1515     0.6095     0.0444  0.0002000     0.0000 7.6677e-01     0.5852     100.00     5.0000    2.29771   36.07707    33.8102    33.8094    26.0314    26.0306         31 0.0000e+00
 281.023743     55.000     54.593   3.690341   3.690360     9.9455     9.9464     9.9393     9.9402    87.7626     0.5221     4.5554     1.1463     1.1463     0.5879     0.0435  0.0002000     0.0000 7.3210e-01     0.5731     100.00     5.0000    2.28033   35.79693    33.8141    33.8134    26.0361    26.0355         53 0.0000e+00
 281.023773     56.000     55.579   3.690714   3.690757     9.9392     9.9399     9.9329     9.9336    87.8475     0.5183     4.5598     1.1147     1.1147     0.5779     0.0431  0.0002000     0.0000 6.4722e-01     0.5419     100.00     5.0000    2.14562   33.67971    33.8233    33.8231    26.0444    26.0441         35 0.0000e+00
 281.023804     57.000     57.409   3.693252   3.692852     9.9534     9.9501     9.9468     9.9436    87.8478     0.5183     4.5598     1.1062     1.1062     0.5759     0.0430  0.0002000     0.0000 5.5475e-01     0.5049     100.00     5.0000    2.16161   33.94377    33.8354    33.8344    26.0516    26.0513          4 0.0000e+00
 281.023804     58.000     58.247   3.693988   3.693175     9.9582     9.9505     9.9515     9.9439    87.7595     0.5223     4.5553     1.1069     1.1068     0.5961     0.0438  0.0002000     0.0000 5.1868e-01     0.4900     100.00     5.0000    2.17507   34.15924    33.8380    33.8369    26.0528    26.0532          4 0.0000e+00
 281.023865     59.000     58.634   3.693404   3.693238     9.9525     9.9507     9.9458     9.9441    87.8086     0.5200     4.5578     1.0962     1.0962     0.5978     0.0439  0.0002000     0.0000 5.1771e-01     0.4897     100.00     5.0000    2.08863   32.79752    33.8369    33.8369    26.0529    26.0532         27 0.0000e+00
 281.023865     60.000     59.545   3.692359   3.692447     9.9402     9.9418     9.9334     9.9350    87.8497     0.5182     4.5599     1.0783     1.0783     0.5721     0.0429  0.0002000     0.0000 5.0532e-01     0.4844     100.00     5.0000    1.99509   31.32030    33.8373    33.8367    26.0553    26.0546         20 0.0000e+00
 281.023895     61.000     60.545   3.694006   3.694003     9.9491     9.9497     9.9422     9.9427    87.8526     0.5180     4.5600     1.0708     1.0708     0.5648     0.0426  0.0002000     0.0000 4.7399e-01     0.4706     100.00     5.0000    1.99372   31.30641    33.8454    33.8448    26.0601    26.0596         18 0.0000e+00
 281.023895     62.000     61.549   3.694655   3.694685     9.9504     9.9514     9.9434     9.9443    87.8148     0.5198     4.5581     1.0673     1.0673     0.5657     0.0426  0.0002000     0.0000 4.3947e-01     0.4548      93.80     4.6902    2.01661   31.66775    33.8503    33.8497    26.0638    26.0631         23 0.0000e+00
 281.023895     63.000     62.538   3.695769   3.695712     9.9539     9.9542     9.9468     9.9470    87.8224     0.5194     4.5585     1.0659     1.0659     0.5685     0.0427  0.0002000     0.0000 3.9829e-01     0.4353      91.33     4.5664    2.00992   31.56662    33.8579    33.8571    26.0691    26.0685         36 0.0000e+00
 281.023956     64.000     63.515   3.693295   3.693287     9.9246     9.9248     9.9174     9.9176    87.8336     0.5189     4.5591     1.0579     1.0579     0.5618     0.0425  0.0002000     0.0000 3.7278e-01     0.4227     100.64     5.0322    1.99814   31.36195    33.8597    33.8595    26.0755    26.0753         41 0.0000e+00
 281.023956     65.000     64.510   3.692963   3.693010     9.9206     9.9215     9.9132     9.9141    87.7881     0.5210     4.5567     1.0585     1.0585     0.5279     0.0411  0.0002000     0.0000 3.4555e-01     0.4088     100.01     5.0004    1.99941   31.37923    33.8597    33.8593    26.0761    26.0757         25 0.0000e+00
 281.023987     66.000     65.511   3.692281   3.692292     9.9117     9.9124     9.9042     9.9049    87.8678     0.5173     4.5608     1.0578     1.0578     0.5113     0.0405  0.0002000     0.0000 3.1793e-01     0.3943     100.00     5.0000    1.99439   31.29450    33.8606    33.8600    26.0784    26.0778         22 0.0000e+00
 281.024017     67.000     66.506   3.691638   3.691671     9.9038     9.9046     9.8962     9.8970    87.8845     0.5166     4.5617     1.0580     1.0579     0.5071     0.0403  0.0002000     0.0000 2.9245e-01     0.3805     100.00     5.0000    2.00145   31.40005    33.8610    33.8606    26.0800    26.0796         29 0.0000e+00
 281.024048     68.000     67.487   3.691219   3.691220     9.8991     9.8994     9.8914     9.8917    87.8872     0.5165     4.5618     1.0603     1.0603     0.4851     0.0394  0.0002000     0.0000 2.7925e-01     0.3732     100.00     5.0000    2.01588   31.62306    33.8607    33.8604    26.0806    26.0803         17 0.0000e+00
 281.024048     69.000     68.492   3.689632   3.689708     9.8819     9.8829     9.8742     9.8751    87.9165     0.5151     4.5633     1.0610     1.0610     0.4786     0.0391  0.0002000     0.0000 2.5985e-01     0.3621     100.00     5.0000    2.01495   31.59664    33.8601    33.8600    26.0830    26.0828         17 0.0000e+00
 281.024078     70.000     69.493   3.687429   3.687544     9.8520     9.8539     9.8441     9.8460    87.9386     0.5141     4.5644     1.0600     1.0600     0.4808     0.0392  0.0002000     0.0000 2.3753e-01     0.3491     100.00     5.0000    2.00485   31.41878    33.8653    33.8646    26.0921    26.0913         30 0.0000e+00
 281.024109     71.000     70.456   3.685999   3.686091     9.8367     9.8378     9.8287     9.8298    87.9528     0.5135     4.5652     1.0547     1.0547     0.4814     0.0393  0.0002000     0.0000 2.2294e-01     0.3404     100.00     5.0000    1.95806   30.67514    33.8646    33.8645    26.0941    26.0939         20 0.0000e+00
 281.024109     72.000     71.452   3.684479   3.684530     9.8187     9.8198     9.8106     9.8117    87.9575     0.5133     4.5654     1.0509     1.0509     0.4663     0.0387  0.0002000     0.0000 2.1205e-01     0.3338     100.00     5.0000    1.95317   30.58669    33.8655    33.8650    26.0979    26.0973         15 0.0000e+00
 281.024139     73.000     72.467   3.686169   3.686159     9.8268     9.8271     9.8186     9.8189    87.9795     0.5123     4.5665     1.0485     1.0485     0.4692     0.0388  0.0002000     0.0000 2.0020e-01     0.3264     100.00     5.0000    1.95643   30.64494    33.8747    33.8743    26.1038    26.1033         16 0.0000e+00
 281.024139     74.000     73.453   3.686023   3.686075     9.8216     9.8223     9.8132     9.8140    87.9774     0.5124     4.5664     1.0479     1.0479     0.4653     0.0386  0.0002000     0.0000 1.8695e-01     0.3181     100.00     5.0000    1.96801   30.82330    33.8777    33.8775    26.1070    26.1067         21 0.0000e+00
 281.024139     75.000     74.449   3.685949   3.685978     9.8163     9.8176     9.8079     9.8091    87.9649     0.5129     4.5658     1.0479     1.0479     0.4493     0.0380  0.0002000     0.0000 1.7131e-01     0.3080     100.00     5.0000    1.96884   30.83361    33.8814    33.8805    26.1108    26.1099         32 0.0000e+00
 281.024200     76.000     75.429   3.685164   3.684798     9.8054     9.8001     9.7969     9.7915    87.9674     0.5128     4.5659     1.0433     1.0433     0.4604     0.0384  0.0002000     0.0000 1.4912e-01     0.2933     100.00     5.0000    1.94918   30.51874    33.8832    33.8845    26.1140    26.1159         43 0.0000e+00
 281.024200     77.000     76.411   3.683300   3.683387     9.7809     9.7820     9.7723     9.7734    88.0013     0.5113     4.5677     1.0414     1.0414     0.4468     0.0379  0.0002000     0.0000 1.3581e-01     0.2842     100.00     5.0000    1.94978   30.51255    33.8867    33.8865    26.1208    26.1205         26 0.0000e+00
 281.024200     78.000     77.409   3.682383   3.682427     9.7677     9.7684     9.7590     9.7597    87.9941     0.5116     4.5673     1.0411     1.0411     0.4343     0.0374  0.0002000     0.0000 1.2701e-01     0.2781     100.00     5.0000    1.94794   30.47541    33.8893    33.8891    26.1251    26.1248         18 0.0000e+00
 281.024231     79.000     78.413   3.681505   3.681581     9.7559     9.7569     9.7471     9.7481    88.0119     0.5108     4.5682     1.0407     1.0407     0.4301     0.0372  0.0002000     0.0000 1.1775e-01     0.2716     100.00     5.0000    1.95143   30.52255    33.8909    33.8907    26.1283    26.1280         17 0.0000e+00
 281.024231     80.000     79.410   3.680840   3.680835     9.7476     9.7475     9.7386     9.7385    88.0148     0.5107     4.5683     1.0413     1.0413     0.4317     0.0373  0.0002000     0.0000 1.0841e-01     0.2649     100.00     5.0000    1.95406   30.55829    33.8915    33.8915    26.1302    26.1302         21 0.0000e+00
 281.024261     81.000     80.400   3.680203   3.680304     9.7381     9.7397     9.7290     9.7306    88.0246     0.5102     4.5688     1.0321     1.0321     0.4310     0.0372  0.0002000     0.0000 9.8937e-02     0.2581     100.00     5.0000    1.89801   29.67598    33.8935    33.8930    26.1333    26.1327         28 0.0000e+00
 281.024292     82.000     81.378   3.681811   3.681774     9.7481     9.7480     9.7389     9.7388    88.0273     0.5101     4.5690     1.0193     1.0193     0.4344     0.0374  0.0002000     0.0000 9.3594e-02     0.2542     100.00     5.0000    1.84026   28.78046    33.9000    33.8998    26.1368    26.1366         18 0.0000e+00
 281.024292     83.000     82.382   3.682306   3.682334     9.7502     9.7506     9.7409     9.7414    88.0065     0.5110     4.5679     1.0159     1.0159     0.4088     0.0364  0.0002000     0.0000 8.8722e-02     0.2506     100.00     5.0000    1.83251   28.66113    33.9027    33.9026    26.1385    26.1384         17 0.0000e+00
 281.024292     84.000     83.375   3.682381   3.682417     9.7469     9.7475     9.7375     9.7381    87.9895     0.5118     4.5671     1.0121     1.0121     0.4231     0.0369  0.0002000     0.0000 8.3270e-02     0.2465     100.00     5.0000    1.82515   28.54461    33.9062    33.9059    26.1418    26.1415         20 0.0000e+00
 281.024323     85.000     84.370   3.682273   3.682315     9.7412     9.7420     9.7317     9.7325    88.0080     0.5110     4.5680     1.0091     1.0092     0.4195     0.0368  0.0002000     0.0000 7.7720e-02     0.2423     100.00     5.0000    1.82056   28.46987    33.9099    33.9096    26.1457    26.1453         26 0.0000e+00
 281.024323     86.000     85.350   3.681963   3.681992     9.7344     9.7350     9.7248     9.7254    88.0279     0.5101     4.5690     1.0046     1.0046     0.4071     0.0363  0.0002000     0.0000 7.0900e-02     0.2371     100.00     5.0000    1.80733   28.25931    33.9127    33.9124    26.1490    26.1487         33 0.0000e+00
 281.024353     87.000     86.341   3.681681   3.681713     9.7279     9.7287     9.7181     9.7189    88.0103     0.5109     4.5681     1.0019     1.0019     0.4323     0.0373  0.0002000     0.0000 6.3410e-02     0.2313     100.00     5.0000    1.80520   28.22245    33.9155    33.9151    26.1523    26.1519         23 0.0000e+00
 281.024353     88.000     87.342   3.681304   3.681348     9.7187     9.7196     9.7089     9.7098    87.9690     0.5127     4.5660     1.0006     1.0007     0.4303     0.0372  0.0002000     0.0000 5.5428e-02     0.2251     100.00     5.0000    1.80978   28.28931    33.9199    33.9194    26.1573    26.1568         21 0.0000e+00
 281.024384     89.000     88.342   3.681040   3.681097     9.7134     9.7143     9.7035     9.7044    88.0314     0.5099     4.5692     1.0000     1.0000     0.4276     0.0371  0.0002000     0.0000 4.6632e-02     0.2181     100.00     5.0000    1.81466   28.36257    33.9216    33.9214    26.1596    26.1592         31 0.0000e+00
 281.024414     90.000     89.317   3.680460   3.680557     9.7035     9.7047     9.6935     9.6946    88.0068     0.5110     4.5679     0.9945     0.9945     0.4223     0.0369  0.0002000     0.0000 4.2562e-02     0.2148     100.00     5.0000    1.79469   28.04494    33.9246    33.9245    26.1635    26.1633         14 0.0000e+00
 281.024445     91.000     90.315   3.679484   3.679569     9.6872     9.6884     9.6770     9.6782    87.9712     0.5126     4.5661     0.9947     0.9947     0.4092     0.0364  0.0002000     0.0000 3.9245e-02     0.2121     100.00     5.0000    1.80307   28.16665    33.9296    33.9293    26.1702    26.1697         14 0.0000e+00
