      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 280.063477      2.000      1.987   4.164340   4.164358    15.6145    15.6169    15.6142    15.6166    83.0936     0.7408     4.3163     2.3309     2.3308     2.1999     0.1080  9.6848001     0.0099 2.4527e+01     1.8837     100.00     5.0000    5.63046   99.09791    33.3135    33.3116    24.5371    24.5351          1 0.0000e+00
 280.063568      3.000      2.975   4.165020   4.164941    15.6212    15.6224    15.6208    15.6220    83.1811     0.7366     4.3207     2.3450     2.3449     2.1486     0.1059  9.2335024     0.0094 2.3552e+01     1.8621     100.00     5.0000    5.67463   99.88867    33.3135    33.3118    24.5356    24.5341         38 0.0000e+00
 280.063599      4.000      3.970   4.164452   4.164846    15.6146    15.6210    15.6139    15.6204    83.1708     0.7371     4.3202     2.3463     2.3462     2.0890     0.1036  7.8725815     0.0080 1.5635e+01     1.6910     100.00     5.0000    5.66844   99.76652    33.3137    33.3118    24.5373    24.5344         42 0.0000e+00
 280.063599      5.000      4.961   4.165208   4.165082    15.6226    15.6233    15.6218    15.6225    83.1701     0.7371     4.3202     2.3445     2.3444     2.1604     0.1064  7.3069282     0.0075 1.3709e+01     1.6365     100.00     5.0000    5.65741   99.58796    33.3133    33.3116    24.5353    24.5338         35 0.0000e+00
 280.063629      6.000      5.954   4.165554   4.165655    15.6256    15.6291    15.6247    15.6282    83.2066     0.7354     4.3221     2.3397     2.3395     2.1426     0.1057  7.0011473     0.0072 1.2372e+01     1.5934     100.00     5.0000    5.64175   99.31831    33.3134    33.3114    24.5347    24.5324         29 0.0000e+00
 280.063629      7.000      6.944   4.164983   4.165918    15.6187    15.6314    15.6176    15.6303    83.1956     0.7359     4.3215     2.3391     2.3390     2.1275     0.1051  6.2222323     0.0064 1.1011e+01     1.5449     100.00     5.0000    5.65621   99.55958    33.3138    33.3114    24.5366    24.5319         23 0.0000e+00
 280.063629      8.000      7.952   4.165280   4.164928    15.6215    15.6199    15.6203    15.6186    83.2256     0.7345     4.3230     2.3402     2.3401     2.1566     0.1063  5.9462156     0.0061 9.9169e+00     1.5013     100.00     5.0000    5.65568   99.55570    33.3137    33.3119    24.5359    24.5349         26 0.0000e+00
 280.063660      9.000      8.932   4.163911   4.163437    15.6062    15.6027    15.6048    15.6013    83.2158     0.7349     4.3225     2.3393     2.3391     2.1305     0.1052  5.2743316     0.0054 8.8460e+00     1.4545     100.00     5.0000    5.65445   99.50399    33.3140    33.3128    24.5396    24.5394         52 0.0000e+00
 280.063690     10.000      9.925   4.164058   4.163925    15.6072    15.6080    15.6057    15.6064    83.2123     0.7351     4.3223     2.3380     2.3379     2.1766     0.1071  4.8566184     0.0050 8.0383e+00     1.4150     100.00     5.0000    5.64420   99.32576    33.3141    33.3123    24.5395    24.5379         31 0.0000e+00
 280.063690     11.000     10.923   4.165031   4.164900    15.6175    15.6183    15.6158    15.6166    83.1416     0.7385     4.3187     2.3359     2.3358     2.1633     0.1065  4.2650299     0.0044 7.1245e+00     1.3657     100.00     5.0000    5.64336   99.33087    33.3137    33.3119    24.5369    24.5353         35 0.0000e+00
 280.063721     12.000     11.905   4.164884   4.164749    15.6153    15.6160    15.6135    15.6142    83.2081     0.7353     4.3221     2.3352     2.3351     2.1267     0.1051  3.6205101     0.0037 6.5429e+00     1.3316     100.00     5.0000    5.64604   99.37387    33.3138    33.3120    24.5375    24.5360         37 0.0000e+00
