      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 279.269318      1.000      0.959   4.281972   4.281122    17.5372    17.5362    17.5371    17.5360    86.3968     0.5848     4.4855     2.3419     2.3417     0.5723     0.0429  0.0002000     0.0000 1.0000e-12     0.1397     100.00     5.0000    5.48099   99.80252    32.7535    32.7471    23.6638    23.6591          8 0.0000e+00
 279.269318      2.000      1.987   4.282134   4.281603    17.5391    17.5387    17.5388    17.5383    85.8743     0.6093     4.4587     2.3447     2.3446     0.6079     0.0443  0.0002000     0.0000 1.0000e-12     0.1371     100.00     5.0000    5.46279   99.47437    32.7530    32.7489    23.6630    23.6599         52 0.0000e+00
 279.269409      3.000      2.974   4.282158   4.281784    17.5384    17.5394    17.5379    17.5389    87.0962     0.5526     4.5213     2.3409     2.3408     0.5957     0.0438  0.0002000     0.0000 1.0000e-12     0.1418     100.00     5.0000    5.45506   99.33241    32.7535    32.7494    23.6635    23.6602         41 0.0000e+00
 279.269440      4.000      3.962   4.282194   4.281808    17.5385    17.5394    17.5379    17.5387    86.5312     0.5787     4.4924     2.3427     2.3425     0.5951     0.0438  0.0002000     0.0000 1.0000e-12     0.1376     100.00     5.0000    5.46198   99.45866    32.7533    32.7493    23.6634    23.6602         33 0.0000e+00
 279.269470      5.000      4.965   4.282292   4.281911    17.5392    17.5401    17.5384    17.5393    87.0434     0.5551     4.5186     2.3440     2.3439     0.5860     0.0434  0.0002000     0.0000 1.0000e-12     0.1371     100.00     5.0000    5.45959   99.41634    32.7532    32.7492    23.6633    23.6600         26 0.0000e+00
 279.269470      6.000      5.963   4.282258   4.281830    17.5385    17.5387    17.5375    17.5377    87.1427     0.5505     4.5237     2.3395     2.3394     0.5914     0.0437  0.0002000     0.0000 1.0000e-12     0.1385     100.00     5.0000    5.43056   98.88634    32.7532    32.7494    23.6634    23.6605         38 0.0000e+00
 279.269501      7.000      6.945   4.282369   4.281940    17.5391    17.5398    17.5379    17.5386    87.1479     0.5503     4.5239     2.3342     2.3340     0.5896     0.0436  0.0002000     0.0000 1.0000e-12     0.1385     100.00     5.0000    5.43725   99.00935    32.7533    32.7491    23.6634    23.6600         57 0.0000e+00
 279.269531      8.000      7.932   4.282260   4.282052    17.5374    17.5405    17.5361    17.5392    87.1473     0.5503     4.5239     2.3358     2.3357     0.5887     0.0435  0.0002000     0.0000 1.0000e-12     0.1377     100.00     5.0000    5.43451   98.95628    32.7533    32.7490    23.6639    23.6598         24 0.0000e+00
 279.269531      9.000      8.946   4.282333   4.281971    17.5378    17.5391    17.5363    17.5376    87.1491     0.5502     4.5240     2.3336     2.3335     0.5868     0.0435  0.0002000     0.0000 1.0000e-12     0.1382     100.00     5.0000    5.43229   98.91655    32.7533    32.7491    23.6638    23.6603         25 0.0000e+00
 279.269562     10.000      9.923   4.282490   4.282054    17.5389    17.5394    17.5373    17.5377    87.1552     0.5499     4.5243     2.3371     2.3370     0.5914     0.0437  0.0002000     0.0000 1.0000e-12     0.1379     100.00     5.0000    5.44036   99.06574    32.7533    32.7493    23.6636    23.6604         43 0.0000e+00
 279.269592     11.000     10.914   4.282732   4.282322    17.5409    17.5416    17.5391    17.5398    87.1274     0.5512     4.5229     2.3353     2.3352     0.5748     0.0430  0.0002000     0.0000 1.0000e-12     0.1377     100.00     5.0000    5.43280   98.93182    32.7535    32.7494    23.6633    23.6600         23 0.0000e+00
