      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 280.972961      1.000      0.942   4.195901   4.194409    15.9756    15.9764    15.9755    15.9763    77.9829     0.9943     4.0545     2.3808     2.3806     1.8441     0.0938  384.06711     0.3923 4.2918e+03     4.2362     100.00     5.0000    5.74464  101.81450    33.2904    33.2765    24.4384    24.4275         11 0.0000e+00
 280.972961      2.000      1.990   4.196045   4.195783    15.9755    15.9767    15.9751    15.9764    80.1492     0.8852     4.1654     2.3808     2.3806     2.1244     0.1050  212.08743     0.2166 1.2800e+03     3.5420     100.00     5.0000    5.73209  101.59248    33.2914    33.2880    24.4393    24.4364         37 0.0000e+00
 280.973022      3.000      2.975   4.196614   4.196411    15.9810    15.9817    15.9805    15.9812    80.5016     0.8676     4.1835     2.3791     2.3789     2.3885     0.1155  232.83000     0.2378 6.2533e+02     3.2704     100.00     5.0000    5.73093  101.58289    33.2915    33.2891    24.4381    24.4361         47 0.0000e+00
 280.973022      4.000      3.970   4.196759   4.196554    15.9818    15.9827    15.9812    15.9821    80.8727     0.8492     4.2025     2.3791     2.3789     2.4291     0.1172  181.37657     0.1852 4.1541e+02     3.0982     100.00     5.0000    5.72343  101.45184    33.2916    33.2891    24.4380    24.4359         49 0.0000e+00
 280.973053      5.000      4.960   4.196734   4.196441    15.9809    15.9810    15.9801    15.9803    80.8874     0.8484     4.2032     2.3750     2.3749     2.4155     0.1166  146.06241     0.1492 3.1615e+02     2.9844     100.00     5.0000    5.70353  101.09721    33.2918    33.2891    24.4384    24.4363         35 0.0000e+00
 280.973083      6.000      5.952   4.196758   4.196596    15.9806    15.9820    15.9797    15.9811    80.8942     0.8481     4.2036     2.3712     2.3711     2.3974     0.1159  149.25473     0.1524 3.4894e+02     3.0274     100.00     5.0000    5.69716  100.98380    33.2919    33.2893    24.4386    24.4363         27 0.0000e+00
 280.973083      7.000      6.948   4.196854   4.196664    15.9810    15.9823    15.9799    15.9812    80.8878     0.8484     4.2033     2.3696     2.3695     2.3124     0.1125  110.22368     0.1126 2.9710e+02     2.9574     100.00     5.0000    5.69988  101.03289    33.2920    33.2893    24.4387    24.4363         21 0.0000e+00
 280.973083      8.000      7.943   4.197001   4.196755    15.9821    15.9827    15.9809    15.9815    80.8619     0.8497     4.2019     2.3700     2.3699     2.3362     0.1134  105.82984     0.1081 2.7341e+02     2.9213     100.00     5.0000    5.70779  101.17532    33.2920    33.2893    24.4384    24.4362         23 0.0000e+00
 280.973114      9.000      8.940   4.196806   4.196832    15.9796    15.9829    15.9782    15.9815    80.9014     0.8478     4.2040     2.3707     2.3706     2.4052     0.1162  84.317581     0.0861 2.2646e+02     2.8394     100.00     5.0000    5.70599  101.13835    33.2921    33.2895    24.4391    24.4363         27 0.0000e+00
 280.973145     10.000      9.925   4.197001   4.196842    15.9814    15.9828    15.9798    15.9812    80.8766     0.8490     4.2027     2.3595     2.3594     2.5275     0.1211  66.133331     0.0675 1.8429e+02     2.7481     100.00     5.0000    5.66173  100.35724    33.2919    33.2893    24.4386    24.4363         43 0.0000e+00
 280.973175     11.000     10.908   4.197050   4.196817    15.9812    15.9819    15.9795    15.9802    80.8918     0.8482     4.2035     2.3511     2.3510     2.5879     0.1235  48.248428     0.0493 1.4991e+02     2.6617     100.00     5.0000    5.65228  100.18964    33.2921    33.2895    24.4388    24.4366         24 0.0000e+00
 280.973175     12.000     11.910   4.187916   4.188731    15.8793    15.8943    15.8774    15.8925    80.8460     0.8505     4.2011     2.3534     2.3533     2.5644     0.1226  42.843178     0.0438 1.3845e+02     2.6269     100.00     5.0000    5.67191  100.33880    33.2963    33.2909    24.4650    24.4575         18 0.0000e+00
 280.973175     13.000     12.913   4.170581   4.171373    15.6923    15.7048    15.6903    15.7028    80.8053     0.8525     4.1990     2.3520     2.3519     2.8325     0.1333  40.201782     0.0411 1.2957e+02     2.5982     100.00     5.0000    5.67400  100.00890    33.2993    33.2958    24.5092    24.5037         22 0.0000e+00
 280.973206     14.000     13.905   4.165185   4.165304    15.6336    15.6385    15.6314    15.6363    80.6996     0.8577     4.1936     2.3472     2.3471     3.2673     0.1507  38.492699     0.0393 1.1946e+02     2.5629     100.00     5.0000    5.66569   99.74748    33.3003    33.2973    24.5231    24.5197         33 0.0000e+00
 280.973236     15.000     14.889   4.159429   4.159429    15.5674    15.5757    15.5651    15.5734    80.8326     0.8512     4.2004     2.3418     2.3417     3.5976     0.1639  33.383827     0.0341 1.0531e+02     2.5078     100.00     5.0000    5.65922   99.50597    33.3044    33.2975    24.5410    24.5338         62 0.0000e+00
 280.973267     16.000     15.881   4.154065   4.154028    15.5087    15.5116    15.5063    15.5092    81.1776     0.8341     4.2181     2.3194     2.3193     3.4849     0.1594  28.227757     0.0288 9.2369e+01     2.4520     100.00     5.0000    5.48146   96.26929    33.3057    33.3029    24.5551    24.5522         43 0.0000e+00
 280.973267     17.000     16.866   4.153395   4.153219    15.4990    15.5000    15.4964    15.4974    81.5371     0.8165     4.2365     2.2564     2.2563     3.2964     0.1519  25.984562     0.0265 8.3935e+01     2.4105     100.00     5.0000    5.16874   90.76077    33.3076    33.3051    24.5587    24.5566         24 0.0000e+00
 280.973267     18.000     17.871   4.152831   4.152640    15.4916    15.4925    15.4889    15.4898    81.9049     0.7984     4.2554     2.2002     2.2001     3.2064     0.1483  23.222958     0.0237 7.4464e+01     2.3586     100.00     5.0000    4.98773   87.56992    33.3084    33.3059    24.5609    24.5589         23 0.0000e+00
 280.973297     19.000     18.864   4.141295   4.141599    15.3584    15.3646    15.3556    15.3618    82.2422     0.7820     4.2726     2.1395     2.1394     3.0535     0.1421  20.735922     0.0212 6.4255e+01     2.2947     100.00     5.0000    4.81385   84.30144    33.3174    33.3148    24.5972    24.5939         27 0.0000e+00
 280.973297     20.000     19.857   4.046244   4.040550    14.2591    14.1917    14.2562    14.1889    82.3700     0.7758     4.2792     2.0323     2.0322     3.3058     0.1522  18.162069     0.0185 5.2409e+01     2.2065     100.00     5.0000    4.53503   77.74194    33.3940    33.3997    24.8920    24.9103         54 0.0000e+00
 280.973328     21.000     20.837   3.949751   3.947423    13.1689    13.1462    13.1660    13.1434    81.1473     0.8356     4.2166     1.8630     1.8629     4.1214     0.1849  17.468204     0.0178 4.8958e+01     2.1783     100.00     5.0000    4.07052   68.24522    33.4458    33.4438    25.1560    25.1591         37 0.0000e+00
 280.973358     22.000     21.836   3.895766   3.897239    12.5625    12.5792    12.5596    12.5763    81.2225     0.8319     4.2204     1.7877     1.7876     4.1139     0.1846  15.643927     0.0160 4.2117e+01     2.1132     100.00     5.0000    3.95300   65.46398    33.4687    33.4679    25.2926    25.2888         26 0.0000e+00
 280.973358     23.000     22.830   3.838819   3.840179    11.9227    11.9348    11.9198    11.9319    81.9096     0.7982     4.2556     1.7410     1.7410     3.8191     0.1728  14.218014     0.0145 3.5754e+01     2.0431     100.00     5.0000    3.94974   64.55006    33.4914    33.4938    25.4326    25.4322         23 0.0000e+00
 280.973358     24.000     23.826   3.811957   3.813401    11.5945    11.6079    11.5915    11.6049    82.2665     0.7809     4.2739     1.7135     1.7134     3.4307     0.1572  12.969772     0.0132 3.0550e+01     1.9756     100.00     5.0000    3.96062   64.29494    33.5249    33.5270    25.5196    25.5188         24 0.0000e+00
 280.973389     25.000     24.822   3.795772   3.796336    11.4066    11.4036    11.4035    11.4005    83.0597     0.7425     4.3145     1.6899     1.6898     2.8975     0.1359  11.921255     0.0122 2.5767e+01     1.9025     100.00     5.0000    3.94507   63.79277    33.5360    33.5442    25.5627    25.5697         44 0.0000e+00
 280.973419     26.000     25.805   3.790242   3.790886    11.3422    11.3429    11.3390    11.3397    83.5827     0.7174     4.3413     1.6603     1.6603     2.6463     0.1259  10.552955     0.0108 2.1816e+01     1.8324     100.00     5.0000    3.86628   62.43447    33.5396    33.5453    25.5773    25.5816         52 0.0000e+00
 280.973419     27.000     26.797   3.788930   3.789825    11.3242    11.3320    11.3209    11.3287    83.8939     0.7025     4.3573     1.6369     1.6368     2.6567     0.1263  8.9072561     0.0091 1.7911e+01     1.7486     100.00     5.0000    3.77466   60.93298    33.5426    33.5443    25.5829    25.5828         29 0.0000e+00
 280.973450     28.000     27.797   3.776026   3.776699    11.1787    11.1836    11.1753    11.1802    84.0746     0.6939     4.3665     1.6167     1.6167     2.5768     0.1231  7.6739116     0.0078 1.4777e+01     1.6670     100.00     5.0000    3.69938   59.53532    33.5471    33.5493    25.6128    25.6136         32 0.0000e+00
 280.973450     29.000     28.781   3.765580   3.766052    11.0575    11.0600    11.0540    11.0565    84.5428     0.6716     4.3905     1.5839     1.5839     2.4001     0.1160  7.1187906     0.0073 1.2705e+01     1.6048     100.00     5.0000    3.54106   56.84280    33.5538    33.5562    25.6397    25.6411         33 0.0000e+00
 280.973480     30.000     29.781   3.756022   3.756401    10.9412    10.9440    10.9376    10.9404    85.0257     0.6489     4.4152     1.5408     1.5408     2.2530     0.1101  7.0874448     0.0072 1.2396e+01     1.5944     100.00     5.0000    3.34569   53.57662    33.5647    33.5659    25.6690    25.6695         28 0.0000e+00
 280.973480     31.000     30.775   3.748695   3.749049    10.8423    10.8441    10.8386    10.8404    85.2592     0.6379     4.4272     1.4899     1.4899     2.0170     0.1007  6.2875905     0.0064 1.1290e+01     1.5550     100.00     5.0000    3.18683   50.93131    33.5820    33.5838    25.7000    25.7011         37 0.0000e+00
 280.973511     32.000     31.763   3.733157   3.733538    10.6143    10.6191    10.6106    10.6154    85.5654     0.6236     4.4429     1.4298     1.4298     1.8154     0.0926  5.6687860     0.0058 9.7418e+00     1.4941     100.00     5.0000    3.03507   48.28474    33.6358    33.6352    25.7820    25.7807         43 0.0000e+00
