      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 274.001068      5.000      4.965   4.382070   4.381616    18.1406    18.1403    18.1398    18.1394    84.9763     0.6512     4.4127     2.3535     2.3535     0.7600     0.0504  36.178764     0.0370 9.2141e+01     2.4512      95.64     4.7819    5.42488  100.14043    33.1152    33.1116    23.7949    23.7923         20 0.0000e+00
 274.001099      6.000      5.960   4.380103   4.380082    18.1200    18.1236    18.1190    18.1226    84.9377     0.6530     4.4107     2.3586     2.3586     0.7567     0.0503  32.499870     0.0332 8.5787e+01     2.4198      99.75     4.9876    5.43600  100.30614    33.1149    33.1118    23.7998    23.7965         49 0.0000e+00
 274.001160      7.000      6.949   4.377293   4.377676    18.0909    18.0979    18.0897    18.0968    84.9327     0.6532     4.4105     2.3554     2.3554     0.7798     0.0512  27.196482     0.0278 7.6382e+01     2.3695     100.00     5.0000    5.41409   99.84660    33.1143    33.1118    23.8065    23.8029         50 0.0000e+00
 274.001190      8.000      7.940   4.375804   4.375473    18.0743    18.0746    18.0730    18.0733    84.7918     0.6599     4.4032     2.3553     2.3552     0.8171     0.0527  23.639744     0.0241 6.9060e+01     2.3264     100.00     5.0000    5.43170  100.14020    33.1148    33.1117    23.8109    23.8085         56 0.0000e+00
 274.001190      9.000      8.935   4.375853   4.375528    18.0743    18.0747    18.0728    18.0732    84.8064     0.6592     4.4040     2.3577     2.3577     0.8266     0.0531  22.130058     0.0226 6.5921e+01     2.3063     100.00     5.0000    5.43135  100.13364    33.1148    33.1118    23.8110    23.8086         43 0.0000e+00
 274.001221     10.000      9.929   4.375797   4.375497    18.0732    18.0738    18.0715    18.0722    84.8125     0.6589     4.4043     2.3573     2.3573     0.8138     0.0526  20.648285     0.0211 6.1627e+01     2.2775     100.00     5.0000    5.44315  100.34921    33.1149    33.1118    23.8114    23.8089         41 0.0000e+00
 274.001282     11.000     10.914   4.375831   4.375499    18.0729    18.0734    18.0710    18.0716    84.8120     0.6589     4.4043     2.3564     2.3564     0.8216     0.0529  19.389584     0.0198 6.0531e+01     2.2696      95.39     4.7695    5.42334   99.98345    33.1151    33.1118    23.8116    23.8090         46 0.0000e+00
 274.001282     12.000     11.911   4.375747   4.375423    18.0716    18.0721    18.0696    18.0701    84.8164     0.6587     4.4045     2.3555     2.3555     0.8185     0.0527  18.229321     0.0186 5.6750e+01     2.2418     100.04     5.0020    5.42852  100.07644    33.1150    33.1119    23.8119    23.8094         31 0.0000e+00
 274.001312     13.000     12.909   4.375572   4.375243    18.0693    18.0698    18.0671    18.0676    84.8218     0.6585     4.4048     2.3559     2.3559     0.8218     0.0529  17.783712     0.0182 5.5304e+01     2.2307     100.00     5.0000    5.43130  100.12333    33.1151    33.1119    23.8126    23.8100         36 0.0000e+00
 274.001343     14.000     13.896   4.375500   4.375159    18.0680    18.0684    18.0656    18.0660    84.8496     0.6572     4.4062     2.3509     2.3509     0.8647     0.0546  16.856956     0.0172 5.4021e+01     2.2206     100.00     5.0000    5.41884   99.89130    33.1152    33.1120    23.8130    23.8105         43 0.0000e+00
 274.001373     15.000     14.888   4.375161   4.374868    18.0643    18.0650    18.0617    18.0625    84.8484     0.6572     4.4062     2.3540     2.3540     0.8703     0.0548  16.734882     0.0171 5.3316e+01     2.2150     100.00     5.0000    5.43769  100.23154    33.1150    33.1118    23.8138    23.8112         36 0.0000e+00
