      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 273.838226      5.000      4.963   4.369167   4.368221    18.0055    17.9991    18.0047    17.9983    86.2537     0.5915     4.4781     2.3431     2.3431     0.6182     0.0447  197.20648     0.2014 3.9880e+02     3.0863     100.00     5.0000    5.41286   99.66294    33.1154    33.1125    23.8280    23.8274         29 0.0000e+00
 273.838257      6.000      5.955   4.366556   4.366428    17.9677    17.9708    17.9667    17.9698    86.1378     0.5969     4.4722     2.3491     2.3490     0.6302     0.0452  173.43442     0.1771 3.5763e+02     3.0380     100.00     5.0000    5.41881   99.70567    33.1235    33.1200    23.8435    23.8400         66 0.0000e+00
 273.838318      7.000      6.950   4.366723   4.366455    17.9645    17.9650    17.9633    17.9638    86.0477     0.6011     4.4676     2.3498     2.3497     0.6631     0.0465  148.91711     0.1521 3.1412e+02     2.9814     100.00     5.0000    5.42215   99.76325    33.1272    33.1245    23.8471    23.8450         55 0.0000e+00
 273.838348      8.000      7.939   4.367178   4.366886    17.9630    17.9634    17.9616    17.9621    85.9900     0.6038     4.4646     2.3512     2.3512     0.6687     0.0467  131.93048     0.1347 2.8335e+02     2.9373     100.00     5.0000    5.43079   99.92219    33.1319    33.1291    23.8512    23.8489         50 0.0000e+00
 273.838348      9.000      8.935   4.365868   4.365958    17.9344    17.9392    17.9329    17.9377    85.9275     0.6067     4.4614     2.3564     2.3564     0.6906     0.0476  122.49514     0.1251 2.6538e+02     2.9086     100.00     5.0000    5.45065  100.24021    33.1436    33.1405    23.8671    23.8635         50 0.0000e+00
 273.838379     10.000      9.926   4.359376   4.359594    17.8427    17.8469    17.8410    17.8452    85.7305     0.6159     4.4513     2.3592     2.3591     0.8138     0.0526  115.26888     0.1177 2.3925e+02     2.8624     100.00     5.0000    5.46209  100.28698    33.1627    33.1611    23.9040    23.9017         59 0.0000e+00
 273.838409     11.000     10.919   4.356924   4.356925    17.8068    17.8082    17.8050    17.8063    85.4891     0.6271     4.4390     2.3586     2.3586     0.9009     0.0560  105.01701     0.1073 2.0443e+02     2.7958     100.00     5.0000    5.46239  100.22880    33.1706    33.1695    23.9188    23.9176         46 0.0000e+00
 273.838440     12.000     11.911   4.355549   4.355556    17.7851    17.7872    17.7830    17.7852    85.3380     0.6342     4.4312     2.3601     2.3600     0.9674     0.0587  96.131523     0.0982 1.9289e+02     2.7703     100.00     5.0000    5.49305  100.75283    33.1763    33.1746    23.9284    23.9266         44 0.0000e+00
 273.838440     13.000     12.903   4.338156   4.339543    17.5658    17.5782    17.5636    17.5760    85.1650     0.6423     4.4224     2.3736     2.3736     1.0593     0.0624  86.866104     0.0887 1.7717e+02     2.7337     100.00     5.0000    5.56373  101.64098    33.2065    33.2082    24.0043    24.0026         35 0.0000e+00
 273.838470     14.000     13.898   4.312894   4.314595    17.2655    17.2782    17.2632    17.2759    84.7795     0.6605     4.4026     2.3833     2.3833     1.2988     0.0720  80.520813     0.0822 1.6729e+02     2.7088     100.00     5.0000    5.62681  102.22102    33.2355    33.2397    24.0982    24.0984         38 0.0000e+00
 273.838501     15.000     14.889   4.292494   4.294053    17.0336    17.0446    17.0311    17.0422    84.4258     0.6772     4.3845     2.3959     2.3958     1.7227     0.0889  73.431343     0.0750 1.5524e+02     2.6764     100.00     5.0000    5.68852  102.89102    33.2501    33.2545    24.1642    24.1650         39 0.0000e+00
 273.838501     16.000     15.886   4.272684   4.273605    16.8109    16.8159    16.8084    16.8133    84.0517     0.6950     4.3653     2.4009     2.4008     2.0625     0.1025  67.994957     0.0694 1.4527e+02     2.6476     100.00     5.0000    5.70361  102.72911    33.2619    33.2659    24.2255    24.2273         46 0.0000e+00
 273.838531     17.000     16.874   4.265214   4.265377    16.7240    16.7232    16.7213    16.7205    83.7707     0.7084     4.3509     2.3996     2.3996     2.4156     0.1166  61.132206     0.0624 1.3450e+02     2.6143     100.00     5.0000    5.70859  102.64980    33.2687    33.2707    24.2509    24.2527         66 0.0000e+00
