      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 281.736176      5.000      4.949   4.193148   4.192986    15.9639    15.9646    15.9631    15.9638    82.1857     0.7848     4.2698     2.3454     2.3454     1.7449     0.0898  85.024155     0.0868 1.6655e+02     2.7088     100.00     5.0000    5.62432   99.64935    33.2743    33.2723    24.4288    24.4271         19 0.0000e+00
 281.736176      6.000      5.953   4.193213   4.193082    15.9639    15.9648    15.9630    15.9639    82.1589     0.7861     4.2684     2.3453     2.3452     1.8388     0.0936  65.208092     0.0666 1.3658e+02     2.6204     100.00     5.0000    5.64143   99.95257    33.2745    33.2726    24.4290    24.4273         25 0.0000e+00
 281.736176      7.000      6.955   4.193245   4.193089    15.9639    15.9646    15.9628    15.9636    82.1644     0.7858     4.2687     2.3506     2.3506     1.9589     0.0984  49.154064     0.0502 1.0986e+02     2.5255     100.00     5.0000    5.67078  100.47247    33.2744    33.2724    24.4290    24.4273         25 0.0000e+00
 281.736206      8.000      7.942   4.193307   4.193173    15.9642    15.9651    15.9630    15.9638    82.1337     0.7873     4.2671     2.3561     2.3560     2.1114     0.1045  36.651318     0.0374 8.7054e+01     2.4254     100.00     5.0000    5.67860  100.61171    33.2743    33.2724    24.4289    24.4272         32 0.0000e+00
 281.736206      9.000      8.932   4.193325   4.193173    15.9640    15.9648    15.9626    15.9634    82.1713     0.7855     4.2690     2.3574     2.3574     2.1647     0.1066  33.190998     0.0339 7.7708e+01     2.3773     100.00     5.0000    5.66233  100.32301    33.2743    33.2722    24.4289    24.4272         34 0.0000e+00
 281.736237     10.000      9.932   4.193460   4.193345    15.9649    15.9660    15.9633    15.9644    82.1529     0.7864     4.2681     2.3543     2.3543     2.2127     0.1085  28.823328     0.0294 7.0878e+01     2.3372     100.00     5.0000    5.65946  100.27383    33.2744    33.2724    24.4288    24.4271         39 0.0000e+00
 281.736267     11.000     10.918   4.193489   4.193323    15.9648    15.9654    15.9631    15.9637    82.1723     0.7854     4.2691     2.3540     2.3539     2.3028     0.1121  23.571232     0.0241 6.0305e+01     2.2681     100.00     5.0000    5.65145  100.13171    33.2743    33.2724    24.4289    24.4272         60 0.0000e+00
 281.736267     12.000     11.901   4.193549   4.193399    15.9650    15.9657    15.9631    15.9639    82.1836     0.7849     4.2696     2.3483     2.3482     2.2781     0.1111  21.822676     0.0223 5.5968e+01     2.2359     100.00     5.0000    5.63342   99.81262    33.2743    33.2723    24.4288    24.4271         28 0.0000e+00
 281.736298     13.000     12.900   4.193609   4.193440    15.9651    15.9657    15.9631    15.9637    82.1736     0.7853     4.2691     2.3467     2.3467     2.3035     0.1121  20.638393     0.0211 5.3017e+01     2.2125     100.00     5.0000    5.63053   99.76186    33.2743    33.2724    24.4288    24.4272         19 0.0000e+00
 281.736298     14.000     13.902   4.193659   4.193503    15.9651    15.9659    15.9630    15.9637    82.1708     0.7855     4.2690     2.3443     2.3443     2.3409     0.1136  19.573494     0.0200 4.9925e+01     2.1866     100.00     5.0000    5.62797   99.71645    33.2744    33.2724    24.4289    24.4272         20 0.0000e+00
 281.736328     15.000     14.900   4.193716   4.193548    15.9654    15.9660    15.9631    15.9637    82.1400     0.7870     4.2674     2.3449     2.3449     2.3409     0.1136  18.568382     0.0190 4.6401e+01     2.1551     100.00     5.0000    5.63781   99.89134    33.2743    33.2723    24.4288    24.4271         31 0.0000e+00
 281.736328     16.000     15.882   4.193725   4.193554    15.9652    15.9657    15.9627    15.9632    82.1690     0.7856     4.2689     2.3442     2.3442     2.3789     0.1152  17.609280     0.0180 4.3200e+01     2.1245     100.00     5.0000    5.62714   99.70171    33.2742    33.2722    24.4288    24.4272         58 0.0000e+00
