      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 274.062103      5.000      4.963   4.377632   4.380155    18.0971    18.1277    18.0962    18.1268    84.5123     0.6731     4.3889     2.3639     2.3639     0.8721     0.0549  0.0002000     0.0000 3.4553e+01     2.0295     100.00     5.0000    5.44254  100.38206    33.1129    33.1094    23.8038    23.7937         19 0.0000e+00
 274.062103      6.000      5.959   4.377661   4.377344    18.0968    18.0984    18.0958    18.0974    84.4955     0.6739     4.3881     2.3610     2.3610     0.8446     0.0538  0.0002000     0.0000 3.0485e+01     1.9749     100.00     5.0000    5.43661  100.27222    33.1130    33.1090    23.8040    23.8006         42 0.0000e+00
 274.062134      7.000      6.949   4.377270   4.376956    18.0919    18.0934    18.0907    18.0922    84.3513     0.6807     4.3807     2.3624     2.3624     0.8760     0.0550  0.0002000     0.0000 2.7322e+01     1.9281     100.00     5.0000    5.43951  100.31657    33.1133    33.1094    23.8054    23.8021         41 0.0000e+00
 274.062164      8.000      7.941   4.377212   4.376725    18.0914    18.0911    18.0900    18.0898    84.3218     0.6821     4.3792     2.3587     2.3587     0.8833     0.0553  0.0002000     0.0000 2.5421e+01     1.8977     100.00     5.0000    5.43405  100.21477    33.1129    33.1090    23.8053    23.8024         44 0.0000e+00
 274.062164      9.000      8.932   4.377731   4.376927    18.0966    18.0931    18.0951    18.0916    84.3188     0.6823     4.3790     2.3612     2.3612     0.8710     0.0548  0.0002000     0.0000 2.3594e+01     1.8658     100.00     5.0000    5.43656  100.27084    33.1127    33.1087    23.8039    23.8017         38 0.0000e+00
 274.062195     10.000      9.928   4.378582   4.378176    18.1049    18.1054    18.1032    18.1037    84.3436     0.6811     4.3803     2.3579     2.3579     0.8718     0.0549  0.0002000     0.0000 2.2028e+01     1.8367     100.00     5.0000    5.42692  100.10883    33.1128    33.1090    23.8021    23.7990         33 0.0000e+00
 274.062195     11.000     10.921   4.378632   4.378122    18.1044    18.1042    18.1026    18.1023    84.3577     0.6804     4.3810     2.3571     2.3571     0.8584     0.0543  0.0002000     0.0000 2.0884e+01     1.8140     100.00     5.0000    5.42749  100.11874    33.1132    33.1091    23.8025    23.7995         43 0.0000e+00
 274.062225     12.000     11.911   4.378260   4.377741    18.1005    18.1000    18.0984    18.0980    84.3570     0.6805     4.3810     2.3583     2.3583     0.8581     0.0543  0.0002000     0.0000 1.9950e+01     1.7947     100.00     5.0000    5.43446  100.23957    33.1129    33.1089    23.8033    23.8003         51 0.0000e+00
 274.062256     13.000     12.904   4.378421   4.378067    18.1019    18.1030    18.0997    18.1008    84.3445     0.6810     4.3803     2.3573     2.3573     0.8422     0.0537  0.0002000     0.0000 1.9080e+01     1.7758     100.00     5.0000    5.42957  100.15192    33.1128    33.1089    23.8029    23.7996         44 0.0000e+00
 274.062286     14.000     13.897   4.376031   4.375718    18.0767    18.0778    18.0743    18.0754    84.3265     0.6819     4.3794     2.3563     2.3563     0.8932     0.0557  0.0002000     0.0000 1.8525e+01     1.7633     100.00     5.0000    5.42923  100.09773    33.1126    33.1091    23.8089    23.8060         40 0.0000e+00
 274.062286     15.000     14.888   4.373465   4.372841    18.0451    18.0429    18.0426    18.0403    84.3115     0.6826     4.3786     2.3585     2.3584     0.9452     0.0578  0.0002000     0.0000 1.7762e+01     1.7456     100.00     5.0000    5.45111  100.44309    33.1161    33.1126    23.8194    23.8172         34 0.0000e+00
 274.062317     16.000     15.886   4.372269   4.371886    18.0308    18.0312    18.0280    18.0285    84.3047     0.6829     4.3783     2.3599     2.3599     0.9773     0.0591  0.0002000     0.0000 1.7074e+01     1.7288     100.00     5.0000    5.44817  100.36217    33.1173    33.1136    23.8238    23.8209         33 0.0000e+00
 274.062317     17.000     16.879   4.372795   4.372380    18.0362    18.0367    18.0333    18.0338    84.3003     0.6831     4.3781     2.3589     2.3589     0.9718     0.0589  0.0002000     0.0000 1.6101e+01     1.7040     100.00     5.0000    5.44751  100.36016    33.1170    33.1130    23.8223    23.8191         49 0.0000e+00
 274.062347     18.000     17.865   4.373033   4.372595    18.0379    18.0382    18.0348    18.0352    84.3138     0.6825     4.3788     2.3624     2.3624     1.0101     0.0604  0.0002000     0.0000 1.5493e+01     1.6879     100.00     5.0000    5.45711  100.54044    33.1172    33.1133    23.8221    23.8190         63 0.0000e+00
 274.062378     19.000     18.856   4.373715   4.373350    18.0457    18.0469    18.0424    18.0437    84.2810     0.6841     4.3771     2.3611     2.3611     1.0052     0.0602  0.0002000     0.0000 1.4776e+01     1.6680     100.00     5.0000    5.45293  100.47778    33.1164    33.1123    23.8196    23.8161         35 0.0000e+00
 274.062378     20.000     19.853   4.374523   4.374117    18.0550    18.0554    18.0516    18.0520    84.3179     0.6823     4.3790     2.3626     2.3626     0.9684     0.0587  0.0002000     0.0000 1.3950e+01     1.6438     100.00     5.0000    5.46354  100.69051    33.1153    33.1115    23.8165    23.8135         27 0.0000e+00
 274.062408     21.000     20.851   4.370756   4.370711    18.0108    18.0149    18.0072    18.0113    84.3166     0.6824     4.3789     2.3656     2.3656     0.9904     0.0596  0.0002000     0.0000 1.3091e+01     1.6171     100.00     5.0000    5.48317  100.96954    33.1188    33.1151    23.8300    23.8262         34 0.0000e+00
 274.062439     22.000     21.839   4.357887   4.358516    17.8636    17.8733    17.8599    17.8696    84.1750     0.6891     4.3717     2.3774     2.3774     1.1570     0.0663  0.0002000     0.0000 1.2424e+01     1.5953     100.00     5.0000    5.54223  101.77762    33.1287    33.1261    23.8734    23.8690         64 0.0000e+00
 274.062469     23.000     22.829   4.341325   4.341302    17.6531    17.6553    17.6493    17.6515    83.6892     0.7122     4.3468     2.3842     2.3841     1.4024     0.0761  0.0002000     0.0000 1.1776e+01     1.5730     100.00     5.0000    5.57082  101.91155    33.1585    33.1566    23.9471    23.9451         46 0.0000e+00
