      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 274.190826      1.000      0.944   4.367190   4.367048    17.8575    17.8604    17.8573    17.8603    83.3668     0.7277     4.3303     2.3739     2.3737     1.4678     0.0787  0.0002000     0.0000 1.0000e-12     0.1474      70.19     3.5096    5.49298  100.91759    33.2203    33.2167    23.9442    23.9407          4 0.0000e+00
 274.190979      2.000      1.985   4.369068   4.368904    17.8815    17.8834    17.8811    17.8830    83.4439     0.7240     4.3342     2.3756     2.3754     1.4700     0.0788  0.0002000     0.0000 1.0000e-12     0.1468      97.59     4.8793    5.49130  100.93027    33.2164    33.2135    23.9354    23.9327         59 0.0000e+00
 274.191162      3.000      2.974   4.371164   4.370853    17.9055    17.9061    17.9050    17.9056    83.4190     0.7252     4.3329     2.3742     2.3740     1.5077     0.0803  0.0002000     0.0000 1.0000e-12     0.1463     100.09     5.0045    5.48916  100.93590    33.2143    33.2111    23.9280    23.9254         52 0.0000e+00
 274.191162      4.000      3.972   4.370563   4.370076    17.8969    17.8954    17.8962    17.8947    83.4874     0.7219     4.3364     2.3745     2.3743     1.4414     0.0777  0.0002000     0.0000 1.0000e-12     0.1454     100.00     5.0000    5.49320  100.99437    33.2158    33.2129    23.9313    23.9294         40 0.0000e+00
 274.191193      5.000      4.965   4.368987   4.368487    17.8772    17.8752    17.8764    17.8744    83.5159     0.7205     4.3379     2.3739     2.3737     1.4400     0.0776  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.49359  100.96522    33.2181    33.2155    23.9378    23.9363         54 0.0000e+00
 274.191223      6.000      5.952   4.368783   4.368492    17.8750    17.8755    17.8740    17.8745    83.4903     0.7218     4.3366     2.3704     2.3703     1.4600     0.0784  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.48040  100.71832    33.2178    33.2149    23.9382    23.9358         47 0.0000e+00
 274.191254      7.000      6.950   4.370721   4.370430    17.8981    17.8989    17.8969    17.8978    83.5166     0.7205     4.3379     2.3662     2.3661     1.4355     0.0774  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.45864  100.36091    33.2151    33.2119    23.9305    23.9279         35 0.0000e+00
 274.191254      8.000      7.942   4.371054   4.370502    17.9011    17.8989    17.8998    17.8975    83.5487     0.7190     4.3396     2.3618     2.3616     1.4915     0.0797  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.45457  100.29187    33.2151    33.2122    23.9299    23.9282         39 0.0000e+00
 274.191284      9.000      8.934   4.370265   4.370260    17.8910    17.8955    17.8895    17.8940    83.5819     0.7174     4.3413     2.3610     2.3609     1.5283     0.0811  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.46122  100.39544    33.2163    33.2126    23.9333    23.9293         36 0.0000e+00
 274.191284     10.000      9.928   4.366783   4.366534    17.8513    17.8525    17.8496    17.8508    83.4705     0.7227     4.3356     2.3624     2.3622     1.5103     0.0804  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.46688  100.42509    33.2187    33.2156    23.9448    23.9421         38 0.0000e+00
 274.191315     11.000     10.921   4.365600   4.365300    17.8397    17.8404    17.8379    17.8386    83.4214     0.7251     4.3331     2.3622     2.3621     1.5800     0.0832  0.0002000     0.0000 1.0000e-12     0.1454     100.00     5.0000    5.47208  100.49792    33.2176    33.2145    23.9468    23.9443         47 0.0000e+00
 274.191345     12.000     11.910   4.365314   4.365005    17.8363    17.8369    17.8343    17.8349    83.4249     0.7249     4.3332     2.3624     2.3623     1.5627     0.0825  0.0002000     0.0000 1.0000e-12     0.1454     100.00     5.0000    5.47679  100.57784    33.2177    33.2146    23.9477    23.9452         44 0.0000e+00
