      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 280.736237      5.000      4.957   4.150247   4.150016    15.4681    15.4677    15.4673    15.4669    82.4306     0.7729     4.2823     2.3262     2.3262     1.3725     0.0749  226.77533     0.2316 6.4025e+02     3.2921     100.00     5.0000    5.62210   98.66272    33.3102    33.3084    24.5671    24.5658         12 0.0000e+00
 280.736237      6.000      5.963   4.151388   4.151386    15.4800    15.4817    15.4791    15.4808    82.4267     0.7730     4.2821     2.3221     2.3221     1.4058     0.0762  222.54488     0.2273 5.3866e+02     3.2144     100.00     5.0000    5.60818   98.44138    33.3099    33.3084    24.5643    24.5628         36 0.0000e+00
 280.736267      7.000      6.943   4.151134   4.151629    15.4765    15.4839    15.4755    15.4829    82.5781     0.7657     4.2899     2.3198     2.3197     1.3728     0.0749  228.76823     0.2337 5.5933e+02     3.2314     100.00     5.0000    5.60727   98.41888    33.3102    33.3083    24.5653    24.5623         36 0.0000e+00
 280.736298      8.000      7.941   4.150612   4.150586    15.4710    15.4726    15.4698    15.4714    82.5898     0.7651     4.2905     2.3166     2.3166     1.3644     0.0746  164.04309     0.1675 4.4038e+02     3.1273     100.00     5.0000    5.59267   98.15171    33.3098    33.3082    24.5663    24.5647         25 0.0000e+00
 280.736298      9.000      8.934   4.150660   4.150664    15.4709    15.4731    15.4695    15.4717    82.6128     0.7640     4.2916     2.3156     2.3156     1.3890     0.0756  148.77811     0.1520 3.5932e+02     3.0402     100.00     5.0000    5.59614   98.21233    33.3100    33.3081    24.5665    24.5646         25 0.0000e+00
 280.736328     10.000      9.932   4.150508   4.150470    15.4687    15.4706    15.4672    15.4691    82.5512     0.7670     4.2885     2.3143     2.3143     1.5416     0.0817  143.14339     0.1462 3.7240e+02     3.0554     100.00     5.0000    5.59290   98.15151    33.3100    33.3081    24.5670    24.5651         35 0.0000e+00
 280.736328     11.000     10.919   4.150680   4.150525    15.4702    15.4708    15.4685    15.4691    82.5753     0.7658     4.2897     2.3122     2.3121     1.7362     0.0894  128.09892     0.1308 3.3718e+02     3.0123     100.00     5.0000    5.58554   98.02514    33.3099    33.3080    24.5666    24.5651         45 0.0000e+00
 280.736359     12.000     11.906   4.150497   4.150386    15.4679    15.4687    15.4661    15.4669    82.6174     0.7638     4.2919     2.3119     2.3119     1.7757     0.0910  96.587677     0.0986 2.9022e+02     2.9461     100.00     5.0000    5.59496   98.18589    33.3098    33.3081    24.5671    24.5656         35 0.0000e+00
 280.736359     13.000     12.904   4.150562   4.150326    15.4680    15.4676    15.4660    15.4656    82.5525     0.7669     4.2885     2.3117     2.3117     1.8501     0.0940  78.687149     0.0804 2.3203e+02     2.8503     100.00     5.0000    5.58709   98.04798    33.3100    33.3082    24.5673    24.5660         26 0.0000e+00
 280.736389     14.000     13.901   4.150526   4.150374    15.4671    15.4676    15.4650    15.4654    82.5267     0.7682     4.2872     2.3123     2.3122     1.8169     0.0927  70.948013     0.0725 2.0979e+02     2.8067     100.00     5.0000    5.60312   98.32774    33.3100    33.3083    24.5675    24.5661         33 0.0000e+00
