      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 273.278137      2.000      1.984   4.128295   4.128184    15.2714    15.2713    15.2711    15.2710    81.5856     0.8141     4.2390     2.4500     2.4499     3.5562     0.1622  0.0002000     0.0000 1.0000e-12     0.1377      88.84     4.4421    6.02660  105.33064    33.2810    33.2800    24.5878    24.5871         41 0.0000e+00
 273.278503      3.000      2.979   4.125165   4.125265    15.2411    15.2449    15.2407    15.2445    81.5922     0.8138     4.2394     2.4496     2.4495     3.6252     0.1650  0.0002000     0.0000 1.0000e-12     0.1391     100.44     5.0220    6.03501  105.41251    33.2780    33.2757    24.5922    24.5896         53 0.0000e+00
 273.278564      4.000      3.971   4.116278   4.114547    15.1578    15.1462    15.1572    15.1456    81.8489     0.8012     4.2525     2.4486     2.4485     3.7007     0.1680  0.0002000     0.0000 1.0000e-12     0.1386     100.00     5.0000    6.03921  105.30488    33.2684    33.2626    24.6030    24.6011         50 0.0000e+00
 273.278625      5.000      4.965   4.110190   4.108626    15.1028    15.0908    15.1021    15.0900    82.1276     0.7876     4.2668     2.4461     2.4459     3.4439     0.1578  0.0002000     0.0000 1.0000e-12     0.1381      98.44     4.9221    6.04047  105.20609    33.2598    33.2559    24.6084    24.6080         27 0.0000e+00
 273.278656      6.000      5.950   4.106145   4.106085    15.0644    15.0660    15.0635    15.0651    82.4870     0.7701     4.2852     2.4442     2.4440     3.1173     0.1447  0.0002000     0.0000 1.0000e-12     0.1380      95.73     4.7864    6.04033  105.12035    33.2555    33.2536    24.6135    24.6117         45 0.0000e+00
 273.278687      7.000      6.946   4.105596   4.105464    15.0581    15.0588    15.0571    15.0578    82.5446     0.7673     4.2881     2.4429     2.4428     3.2077     0.1483  0.0002000     0.0000 1.0000e-12     0.1380     100.07     5.0033    6.04170  105.13103    33.2555    33.2537    24.6149    24.6133         28 0.0000e+00
 273.278687      8.000      7.948   4.104901   4.104981    15.0503    15.0532    15.0491    15.0520    82.5352     0.7678     4.2877     2.4425     2.4423     3.2479     0.1499  0.0002000     0.0000 1.0000e-12     0.1384     100.00     5.0000    6.03696  105.03224    33.2555    33.2537    24.6166    24.6146         33 0.0000e+00
 273.278748      9.000      8.931   4.103654   4.103434    15.0371    15.0371    15.0358    15.0357    82.6994     0.7598     4.2961     2.4356     2.4355     3.2183     0.1487  0.0002000     0.0000 1.0000e-12     0.1383     100.00     5.0000    6.01684  104.65437    33.2550    33.2531    24.6191    24.6176         49 0.0000e+00
 273.278748     10.000      9.926   4.101750   4.101612    15.0168    15.0176    15.0154    15.0161    82.8993     0.7502     4.3063     2.4323     2.4322     3.0522     0.1421  0.0002000     0.0000 1.0000e-12     0.1383     100.00     5.0000    6.00898  104.47517    33.2547    33.2528    24.6233    24.6217         34 0.0000e+00
 273.278778     11.000     10.919   4.100087   4.099974    14.9983    14.9993    14.9966    14.9977    82.9956     0.7455     4.3112     2.4285     2.4283     3.0806     0.1432  0.0002000     0.0000 1.0000e-12     0.1385     100.00     5.0000    5.99566  104.20515    33.2551    33.2531    24.6277    24.6260         34 0.0000e+00
