      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 282.938843      2.000      1.974   4.180653   4.180487    15.9839    15.9850    15.9836    15.9847    81.3087     0.8277     4.2248     2.3696     2.3694     2.3369     0.1135  282.56619     0.2886 4.7926e+02     3.1761     100.00     5.0000    5.71933  101.29433    33.1480    33.1456    24.3271    24.3250         24 0.0000e+00
 282.938965      3.000      2.987   4.180559   4.180439    15.9824    15.9841    15.9820    15.9836    81.4278     0.8218     4.2309     2.3668     2.3666     2.2728     0.1109  178.74525     0.1826 3.0439e+02     2.9652     100.00     5.0000    5.69619  100.88164    33.1480    33.1456    24.3275    24.3252         49 0.0000e+00
 282.939056      4.000      3.971   4.180490   4.180274    15.9826    15.9826    15.9820    15.9820    81.3144     0.8274     4.2251     2.3640     2.3639     2.1291     0.1052  127.84338     0.1306 2.1895e+02     2.8235     100.00     5.0000    5.68453  100.67474    33.1469    33.1449    24.3266    24.3251         40 0.0000e+00
 282.939087      5.000      4.962   4.180932   4.180636    15.9847    15.9850    15.9839    15.9842    81.3742     0.8245     4.2282     2.3623     2.3621     2.1651     0.1066  106.57854     0.1089 1.9542e+02     2.7757     100.00     5.0000    5.67906  100.58308    33.1487    33.1458    24.3275    24.3253         38 0.0000e+00
 282.939117      6.000      5.959   4.180225   4.180181    15.9789    15.9812    15.9780    15.9802    81.5419     0.8162     4.2368     2.3595     2.3594     2.2864     0.1115  77.025917     0.0787 1.5265e+02     2.6673     100.00     5.0000    5.66976  100.40591    33.1468    33.1446    24.3275    24.3252         53 0.0000e+00
 282.939148      7.000      6.944   4.179750   4.179568    15.9746    15.9760    15.9735    15.9749    81.6093     0.8129     4.2402     2.3573     2.3572     2.4664     0.1187  62.196274     0.0635 1.2803e+02     2.5933     100.00     5.0000    5.67224  100.44070    33.1459    33.1431    24.3277    24.3253         46 0.0000e+00
 282.939178      8.000      7.941   4.179797   4.179559    15.9748    15.9756    15.9735    15.9743    81.6589     0.8105     4.2428     2.3577     2.3576     2.4666     0.1187  51.609631     0.0527 1.1489e+02     2.5458     100.00     5.0000    5.67329  100.45949    33.1458    33.1430    24.3277    24.3254         38 0.0000e+00
 282.939178      9.000      8.930   4.180067   4.179718    15.9763    15.9762    15.9749    15.9748    81.6667     0.8101     4.2432     2.3579     2.3578     2.4920     0.1197  43.711460     0.0446 9.9656e+01     2.4847     100.00     5.0000    5.66849  100.37815    33.1465    33.1435    24.3279    24.3257         27 0.0000e+00
 282.939209     10.000      9.934   4.180857   4.180754    15.9824    15.9844    15.9809    15.9829    81.5890     0.8139     4.2392     2.3557     2.3556     2.4915     0.1197  37.873787     0.0387 8.9297e+01     2.4369     100.00     5.0000    5.66928  100.40498    33.1480    33.1454    24.3277    24.3253         35 0.0000e+00
 282.939240     11.000     10.919   4.181455   4.181239    15.9868    15.9877    15.9851    15.9860    81.6004     0.8134     4.2398     2.3570     2.3568     2.5505     0.1220  30.587626     0.0312 7.5413e+01     2.3638     100.00     5.0000    5.66878  100.40559    33.1493    33.1466    24.3277    24.3255         52 0.0000e+00
 282.939270     12.000     11.911   4.181046   4.180775    15.9832    15.9838    15.9814    15.9820    81.6914     0.8089     4.2444     2.3575     2.3574     2.5540     0.1222  28.010759     0.0286 7.1449e+01     2.3411     100.00     5.0000    5.68324  100.65397    33.1482    33.1453    24.3278    24.3254         40 0.0000e+00
 282.939270     13.000     12.909   4.180320   4.180045    15.9771    15.9774    15.9751    15.9754    81.5991     0.8134     4.2397     2.3598     2.3597     2.5293     0.1212  25.141903     0.0257 6.5640e+01     2.3044     100.00     5.0000    5.68167  100.61298    33.1466    33.1439    24.3280    24.3258         39 0.0000e+00
 282.939331     14.000     13.893   4.180788   4.180645    15.9804    15.9819    15.9782    15.9797    81.7110     0.8079     4.2454     2.3557     2.3556     2.5894     0.1236  21.839680     0.0223 5.7416e+01     2.2469     100.00     5.0000    5.67150  100.44009    33.1476    33.1451    24.3280    24.3257         44 0.0000e+00
 282.939331     15.000     14.889   4.180797   4.180500    15.9800    15.9805    15.9777    15.9781    81.6651     0.8102     4.2431     2.3564     2.3563     2.5385     0.1215  20.718195     0.0212 5.3459e+01     2.2161     100.00     5.0000    5.67959  100.58268    33.1476    33.1446    24.3281    24.3257         33 0.0000e+00
 282.939362     16.000     15.888   4.181390   4.181333    15.9842    15.9865    15.9818    15.9841    81.6889     0.8090     4.2443     2.3601     2.3599     2.5023     0.1201  20.712673     0.0212 5.1599e+01     2.2005     100.00     5.0000    5.69083  100.79082    33.1489    33.1465    24.3283    24.3259         43 0.0000e+00
 282.939423     17.000     16.871   4.180491   4.180162    15.9756    15.9757    15.9729    15.9730    81.7305     0.8070     4.2464     2.3545     2.3544     2.5052     0.1202  17.985106     0.0184 4.2828e+01     2.1212     100.00     5.0000    5.66453  100.30728    33.1479    33.1449    24.3294    24.3271         54 0.0000e+00
 282.939453     18.000     17.865   4.179167   4.178959    15.9639    15.9649    15.9611    15.9621    81.8074     0.8032     4.2504     2.3553     2.3552     2.5590     0.1224  17.168236     0.0175 3.9885e+01     2.0902     100.00     5.0000    5.67563  100.47943    33.1455    33.1428    24.3303    24.3280         30 0.0000e+00
 282.939453     19.000     18.868   4.178824   4.178490    15.9600    15.9598    15.9571    15.9569    81.8736     0.8000     4.2538     2.3541     2.3540     2.5921     0.1237  16.058859     0.0164 3.6075e+01     2.0470     100.00     5.0000    5.66534  100.28944    33.1453    33.1425    24.3310    24.3289         37 0.0000e+00
 282.939514     20.000     19.844   4.178392   4.178165    15.9552    15.9562    15.9521    15.9531    81.8636     0.8005     4.2533     2.3535     2.3534     2.6169     0.1247  15.079583     0.0154 3.2877e+01     2.0076     100.00     5.0000    5.67396  100.43246    33.1452    33.1423    24.3320    24.3296         36 0.0000e+00
 282.939514     21.000     20.850   4.175616   4.175495    15.9215    15.9233    15.9182    15.9201    81.9797     0.7948     4.2592     2.3538     2.3536     2.5864     0.1235  14.345178     0.0147 3.0433e+01     1.9743     100.00     5.0000    5.67367  100.36282    33.1484    33.1458    24.3421    24.3397         31 0.0000e+00
 282.939575     22.000     21.837   4.174665   4.174245    15.9048    15.9013    15.9014    15.8979    82.1888     0.7846     4.2699     2.3299     2.3298     2.6325     0.1253  12.696652     0.0130 2.6220e+01     1.9103     100.00     5.0000    5.57361   98.56355    33.1535    33.1528    24.3498    24.3501         44 0.0000e+00
 282.939606     23.000     22.834   4.166931   4.166096    15.7777    15.7684    15.7741    15.7649    82.4333     0.7727     4.2824     2.3133     2.3131     2.5633     0.1225  11.953965     0.0122 2.3670e+01     1.8671     100.00     5.0000    5.54955   97.91538    33.1911    33.1914    24.4073    24.4096         48 0.0000e+00
 282.939636     24.000     23.823   4.143289   4.141761    15.4721    15.4573    15.4684    15.4537    83.0159     0.7446     4.3123     2.3005     2.3003     2.5812     0.1232  11.490477     0.0117 2.2248e+01     1.8406     100.00     5.0000    5.54334   97.24497    33.2371    33.2359    24.5106    24.5129         74 0.0000e+00
 282.939667     25.000     24.814   4.133256   4.132751    15.3434    15.3395    15.3396    15.3357    83.2106     0.7352     4.3223     2.2786     2.2785     2.6373     0.1255  10.758657     0.0110 2.0017e+01     1.7963     100.00     5.0000    5.46483   95.63434    33.2556    33.2544    24.5533    24.5531         58 0.0000e+00
