      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 279.893463      2.000      1.988   4.148800   4.148655    15.4587    15.4583    15.4584    15.4580    79.2538     0.9300     4.1196     2.3281     2.3280     1.0774     0.0631  518.58173     0.5297 1.9386e+03     3.7821     100.00     5.0000    5.62214   98.64269    33.3063    33.3053    24.5661    24.5655         27 0.0000e+00
 279.893707      3.000      2.973   4.148421   4.148391    15.4592    15.4602    15.4587    15.4598    80.0028     0.8933     4.1579     2.3309     2.3308     1.0817     0.0633  393.47531     0.4019 9.3202e+02     3.4548     100.00     5.0000    5.64861   99.10556    33.3021    33.3009    24.5628    24.5617         40 0.0000e+00
 279.893829      4.000      3.977   4.148929   4.148933    15.4591    15.4604    15.4585    15.4598    81.4938     0.8188     4.2343     2.3307     2.3307     1.0517     0.0621  250.67465     0.2560 6.1139e+02     3.2609     100.00     5.0000    5.64195   98.99116    33.3063    33.3053    24.5661    24.5650         26 0.0000e+00
 279.893860      5.000      4.965   4.149200   4.149168    15.4609    15.4615    15.4601    15.4608    82.1280     0.7876     4.2668     2.3301     2.3300     1.0740     0.0630  101.65862     0.1038 2.7108e+02     2.9087      96.59     4.8294    5.64457   99.04099    33.3069    33.3060    24.5661    24.5654         58 0.0000e+00
 279.893890      6.000      5.952   4.149194   4.149166    15.4598    15.4611    15.4589    15.4602    82.8244     0.7538     4.3025     2.3332     2.3331     1.0909     0.0636  104.11230     0.1063 2.6397e+02     2.9067     100.16     5.0081    5.66113   99.32970    33.3073    33.3060    24.5668    24.5654         32 0.0000e+00
 279.893890      7.000      6.949   4.149255   4.149234    15.4601    15.4611    15.4590    15.4600    82.8653     0.7518     4.3046     2.3341     2.3340     1.1180     0.0647  98.040215     0.1001 2.6139e+02     2.9022     100.00     5.0000    5.65542   99.23008    33.3072    33.3062    24.5667    24.5657         26 0.0000e+00
 279.893921      8.000      7.950   4.149429   4.149356    15.4615    15.4620    15.4603    15.4608    82.9027     0.7500     4.3065     2.3321     2.3320     1.1551     0.0662  97.153297     0.0992 2.6088e+02     2.9012     100.00     5.0000    5.64205   98.99819    33.3072    33.3062    24.5664    24.5655         37 0.0000e+00
 279.893951      9.000      8.926   4.148792   4.148897    15.4543    15.4567    15.4529    15.4553    82.9198     0.7492     4.3074     2.3283     2.3282     1.4127     0.0765  94.263725     0.0963 2.5538e+02     2.8921     100.00     5.0000    5.64232   98.98875    33.3073    33.3062    24.5681    24.5667         37 0.0000e+00
 279.893951     10.000      9.926   4.148776   4.148909    15.4537    15.4564    15.4522    15.4549    82.9254     0.7489     4.3076     2.3294     2.3293     1.5299     0.0812  102.56361     0.1048 2.6818e+02     2.9132     100.00     5.0000    5.64960   99.11530    33.3072    33.3061    24.5682    24.5668         28 0.0000e+00
 279.893982     11.000     10.931   4.148833   4.148902    15.4537    15.4558    15.4521    15.4541    82.9181     0.7493     4.3073     2.3307     2.3306     1.6558     0.0862  106.34019     0.1086 2.7822e+02     2.9293     100.00     5.0000    5.64764   99.08104    33.3073    33.3062    24.5683    24.5669         27 0.0000e+00
 279.894073     12.000     11.905   4.148077   4.148100    15.4443    15.4458    15.4425    15.4440    82.9802     0.7463     4.3105     2.3243     2.3242     2.0374     0.1015  80.919121     0.0826 2.1223e+02     2.8125     100.00     5.0000    5.63297   98.80570    33.3082    33.3071    24.5711    24.5699         42 0.0000e+00
 279.894104     13.000     12.905   4.148239   4.148234    15.4456    15.4470    15.4436    15.4450    82.9679     0.7469     4.3098     2.3242     2.3242     1.9720     0.0989  84.932236     0.0867 2.1835e+02     2.8242     100.00     5.0000    5.62763   98.71452    33.3081    33.3069    24.5708    24.5695         27 0.0000e+00
 279.894104     14.000     13.899   4.148306   4.148304    15.4456    15.4470    15.4435    15.4449    82.9668     0.7469     4.3098     2.3223     2.3222     1.9446     0.0978  90.476173     0.0924 2.2200e+02     2.8314     100.00     5.0000    5.61932   98.56893    33.3083    33.3071    24.5709    24.5697         46 0.0000e+00
 279.894135     15.000     14.888   4.148263   4.148151    15.4455    15.4453    15.4432    15.4430    83.0446     0.7432     4.3137     2.3172     2.3171     2.0380     0.1015  94.628014     0.0966 2.2635e+02     2.8398     100.00     5.0000    5.59818   98.19747    33.3077    33.3068    24.5705    24.5699         37 0.0000e+00
 279.894165     16.000     15.886   4.147084   4.147051    15.4295    15.4301    15.4271    15.4276    83.0675     0.7421     4.3149     2.3122     2.3121     2.0807     0.1032  76.479980     0.0781 1.9490e+02     2.7741     100.00     5.0000    5.56853   97.64802    33.3103    33.3095    24.5761    24.5753         42 0.0000e+00
 279.894196     17.000     16.871   4.140285   4.139924    15.3527    15.3482    15.3501    15.3456    83.1105     0.7400     4.3171     2.2462     2.2461     2.1477     0.1059  50.845562     0.0519 1.4548e+02     2.6471     100.00     5.0000    5.24802   91.89082    33.3140    33.3146    24.5959    24.5973         37 0.0000e+00
 279.894196     18.000     17.862   4.127803   4.127506    15.2107    15.2082    15.2080    15.2055    83.2917     0.7313     4.3264     2.1868     2.1867     2.3116     0.1125  53.179089     0.0543 1.4610e+02     2.6503     100.00     5.0000    5.11175   89.25544    33.3219    33.3213    24.6331    24.6332         28 0.0000e+00
 279.894226     19.000     18.850   4.083858   4.085506    14.7189    14.7394    14.7161    14.7366    83.4531     0.7235     4.3347     2.1681     2.1680     2.1295     0.1052  49.980492     0.0510 1.4216e+02     2.6384     100.00     5.0000    5.18802   89.71358    33.3432    33.3406    24.7559    24.7496         20 0.0000e+00
 279.894226     20.000     19.842   4.054792   4.058664    14.3908    14.4324    14.3879    14.4295    83.4476     0.7238     4.3344     2.1638     2.1637     2.2944     0.1118  46.443005     0.0474 1.3394e+02     2.6126     100.00     5.0000    5.23808   89.99364    33.3592    33.3588    24.8381    24.8291         15 0.0000e+00
 279.894226     21.000     20.860   4.038506   4.037735    14.2083    14.1932    14.2053    14.1902    83.3539     0.7283     4.3296     2.1617     2.1616     2.3789     0.1152  42.736546     0.0436 1.2513e+02     2.5831     100.00     5.0000    5.24605   89.80267    33.3664    33.3724    24.8820    24.8897         16 0.0000e+00
 279.894257     22.000     21.849   4.009702   4.012198    13.8822    13.9121    13.8791    13.9090    83.3601     0.7280     4.3299     2.1311     2.1311     2.5532     0.1221  36.514019     0.0373 1.1079e+02     2.5294     100.00     5.0000    5.12330   87.13673    33.3823    33.3795    24.9621    24.9537         36 0.0000e+00
 279.894287     23.000     22.830   3.988844   3.994691    13.6522    13.7134    13.6490    13.7102    83.0851     0.7412     4.3158     1.9983     1.9982     2.9353     0.1374  27.372047     0.0280 8.5861e+01     2.4199     100.00     5.0000    4.56065   77.20445    33.3881    33.3893    25.0139    25.0022         31 0.0000e+00
 279.894318     24.000     23.825   3.949187   3.951474    13.2033    13.2236    13.2001    13.2203    82.9301     0.7487     4.3079     1.9327     1.9327     3.1654     0.1466  24.607460     0.0251 7.4908e+01     2.3612     100.00     5.0000    4.44967   74.64634    33.4088    33.4125    25.1204    25.1192         38 0.0000e+00
 279.894318     25.000     24.815   3.871046   3.875540    12.3337    12.3836    12.3305    12.3803    82.7206     0.7588     4.2972     1.8764     1.8763     3.2690     0.1508  22.994686     0.0235 6.8659e+01     2.3239     100.00     5.0000    4.42512   72.91796    33.4338    33.4326    25.3095    25.2991         43 0.0000e+00
 279.894348     26.000     25.809   3.812137   3.814863    11.6953    11.7235    11.6920    11.7202    82.7625     0.7568     4.2993     1.8359     1.8359     3.3202     0.1528  21.808456     0.0223 6.4164e+01     2.2945     100.00     5.0000    4.35254   70.76827    33.4348    33.4361    25.4311    25.4268         41 0.0000e+00
 279.894379     27.000     26.799   3.797769   3.799064    11.5211    11.5345    11.5178    11.5312    82.8249     0.7538     4.3025     1.7647     1.7647     3.3417     0.1537  20.044146     0.0205 5.6839e+01     2.2425     100.00     5.0000    4.06053   65.78647    33.4509    33.4515    25.4757    25.4737         57 0.0000e+00
