      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 277.733521      1.000      0.987   4.472541   4.472179    19.1903    19.1910    19.1901    19.1908    87.2788     0.5443     4.5306     2.3363     2.3362     0.4323     0.0373  239.64838     0.2448 1.4522e+03     3.7214     111.43     5.5716    5.24141   98.63168    33.0311    33.0276    23.4689    23.4661          5 0.0000e+00
 277.733521      2.000      1.985   4.472640   4.472267    19.1910    19.1920    19.1907    19.1917    87.2370     0.5462     4.5285     2.3385     2.3384     0.4361     0.0374  251.04239     0.2564 6.9520e+02     3.2981      86.32     4.3159    5.25633   98.91370    33.0310    33.0272    23.4687    23.4655         42 0.0000e+00
 277.733643      3.000      2.988   4.472795   4.472383    19.1921    19.1927    19.1916    19.1922    87.3044     0.5431     4.5320     2.3398     2.3397     0.4319     0.0373  218.79234     0.2235 3.8550e+02     3.0836     101.61     5.0807    5.25236   98.84109    33.0311    33.0272    23.4685    23.4654         35 0.0000e+00
 277.733704      4.000      3.980   4.472608   4.472232    19.1897    19.1908    19.1890    19.1901    87.3801     0.5396     4.5358     2.3389     2.3388     0.4388     0.0376  161.97350     0.1654 3.4789e+02     3.0249     100.00     5.0000    5.25309   98.85038    33.0311    33.0272    23.4692    23.4659         31 0.0000e+00
 277.733734      5.000      4.958   4.472547   4.472162    19.1904    19.1912    19.1895    19.1903    87.3646     0.5403     4.5350     2.3372     2.3371     0.4377     0.0375  110.06556     0.1124 2.4154e+02     2.8709     100.00     5.0000    5.25963   98.97379    33.0297    33.0259    23.4680    23.4649         43 0.0000e+00
 277.733734      6.000      5.955   4.472644   4.472271    19.1912    19.1923    19.1901    19.1912    87.3885     0.5392     4.5363     2.3375     2.3374     0.4402     0.0376  113.33307     0.1158 2.4342e+02     2.8713     100.00     5.0000    5.24458   98.69195    33.0296    33.0256    23.4677    23.4644         30 0.0000e+00
 277.733765      7.000      6.951   4.472361   4.471978    19.1873    19.1881    19.1860    19.1869    87.3883     0.5392     4.5363     2.3319     2.3318     0.4394     0.0376  100.88369     0.1030 2.2653e+02     2.8401     100.00     5.0000    5.22514   98.31928    33.0300    33.0261    23.4691    23.4659         31 0.0000e+00
 277.733765      8.000      7.947   4.472312   4.471941    19.1850    19.1860    19.1836    19.1846    87.3845     0.5394     4.5361     2.3293     2.3292     0.4393     0.0376  89.453865     0.0914 2.0731e+02     2.8016     100.00     5.0000    5.23508   98.50270    33.0310    33.0272    23.4705    23.4673         35 0.0000e+00
 277.733795      9.000      8.938   4.472528   4.472117    19.1861    19.1867    19.1845    19.1851    87.3851     0.5394     4.5361     2.3319     2.3318     0.4384     0.0375  79.571373     0.0813 1.9444e+02     2.7739     100.00     5.0000    5.24096   98.61568    33.0316    33.0277    23.4707    23.4675         50 0.0000e+00
 277.733826     10.000      9.924   4.472629   4.472218    19.1858    19.1869    19.1841    19.1851    87.3887     0.5392     4.5363     2.3291     2.3290     0.4385     0.0375  73.326920     0.0749 1.8240e+02     2.7464     100.00     5.0000    5.23072   98.42284    33.0323    33.0280    23.4713    23.4678         55 0.0000e+00
 277.733856     11.000     10.922   4.472742   4.472334    19.1845    19.1856    19.1826    19.1836    87.3877     0.5393     4.5362     2.3295     2.3294     0.4386     0.0375  72.184212     0.0737 1.8033e+02     2.7414     100.00     5.0000    5.23874   98.57233    33.0339    33.0297    23.4730    23.4695         36 0.0000e+00
 277.733856     12.000     11.910   4.472814   4.472429    19.1837    19.1847    19.1816    19.1826    87.3803     0.5396     4.5358     2.3307     2.3306     0.4421     0.0377  70.201805     0.0717 1.7818e+02     2.7361     100.00     5.0000    5.23768   98.55148    33.0348    33.0308    23.4739    23.4706         29 0.0000e+00
 277.733887     13.000     12.910   4.472744   4.472325    19.1832    19.1841    19.1809    19.1818    87.3837     0.5394     4.5360     2.3288     2.3287     0.4373     0.0375  65.991646     0.0674 1.6962e+02     2.7148     100.00     5.0000    5.23348   98.47117    33.0343    33.0301    23.4737    23.4703         27 0.0000e+00
 277.733887     14.000     13.905   4.472879   4.472494    19.1833    19.1841    19.1808    19.1816    87.3909     0.5391     4.5364     2.3313     2.3312     0.4366     0.0375  65.322762     0.0667 1.6815e+02     2.7111     100.00     5.0000    5.24955   98.77400    33.0350    33.0311    23.4743    23.4711         41 0.0000e+00
 277.733917     15.000     14.893   4.473188   4.472711    19.1844    19.1848    19.1817    19.1822    87.3935     0.5390     4.5365     2.3335     2.3334     0.4461     0.0378  62.553993     0.0639 1.6604e+02     2.7056     100.00     5.0000    5.24971   98.77999    33.0363    33.0320    23.4750    23.4716         73 0.0000e+00
 277.733948     16.000     15.876   4.473451   4.472993    19.1855    19.1862    19.1827    19.1834    87.3923     0.5391     4.5365     2.3352     2.3351     0.4645     0.0386  65.559814     0.0670 1.6956e+02     2.7147     100.00     5.0000    5.26024   98.98074    33.0372    33.0329    23.4754    23.4720         41 0.0000e+00
 277.733978     17.000     16.868   4.474253   4.473747    19.1869    19.1876    19.1839    19.1846    87.3873     0.5393     4.5362     2.3360     2.3359     0.4540     0.0382  64.855606     0.0662 1.6530e+02     2.7037     100.00     5.0000    5.25956   98.97353    33.0424    33.0377    23.4791    23.4753         19 0.0000e+00
 277.733978     18.000     17.876   4.474740   4.474348    19.1867    19.1877    19.1835    19.1845    87.3851     0.5394     4.5361     2.3369     2.3369     0.4329     0.0373  62.384720     0.0637 1.6090e+02     2.6920     100.00     5.0000    5.26547   99.08660    33.0463    33.0422    23.4822    23.4788         18 0.0000e+00
 277.733978     19.000     18.878   4.474549   4.474178    19.1859    19.1868    19.1826    19.1834    87.3959     0.5389     4.5366     2.3380     2.3379     0.4345     0.0374  60.138000     0.0614 1.5698e+02     2.6813     100.00     5.0000    5.26283   99.03475    33.0450    33.0412    23.4814    23.4783         29 0.0000e+00
 277.734039     20.000     19.852   4.475146   4.474680    19.1866    19.1876    19.1831    19.1840    87.4107     0.5382     4.5374     2.3362     2.3361     0.4518     0.0381  63.533886     0.0649 1.6370e+02     2.6995     100.00     5.0000    5.26438   99.06767    33.0490    33.0444    23.4843    23.4806         41 0.0000e+00
