      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 276.927856     19.000     18.867   4.470412   4.470086    19.1627    19.1649    19.1594    19.1615    86.9881     0.5576     4.5158     2.3391     2.3389     0.4301     0.0372  201.47752     0.2058 3.9538e+02     3.0814     100.00     5.0000    5.26750   99.07048    33.0292    33.0248    23.4752    23.4713         17 0.0000e+00
 276.927887     20.000     19.869   4.468977   4.468475    19.1494    19.1501    19.1458    19.1465    86.9789     0.5580     4.5153     2.3387     2.3385     0.4336     0.0373  256.24899     0.2617 5.0107e+02     3.1828     100.00     5.0000    5.26976   99.08739    33.0276    33.0229    23.4774    23.4737         22 0.0000e+00
 276.927917     21.000     20.850   4.468402   4.468035    19.1377    19.1405    19.1340    19.1368    86.9697     0.5584     4.5148     2.3408     2.3406     0.4413     0.0377  177.65607     0.1814 4.2234e+02     3.1099     100.00     5.0000    5.28350   99.32660    33.0318    33.0265    23.4836    23.4789         40 0.0000e+00
 276.927948     22.000     21.836   4.469674   4.470284    19.1416    19.1472    19.1377    19.1433    86.9709     0.5584     4.5149     2.3421     2.3420     0.4377     0.0375  150.93661     0.1542 3.5540e+02     3.0346     100.00     5.0000    5.27969   99.26633    33.0388    33.0394    23.4881    23.4871         25 0.0000e+00
 276.927948     23.000     22.831   4.475704   4.475325    19.1669    19.1684    19.1629    19.1643    86.9964     0.5572     4.5162     2.3414     2.3412     0.4433     0.0377  193.84695     0.1980 4.0892e+02     3.0956     100.00     5.0000    5.27832   99.30474    33.0682    33.0639    23.5041    23.5005         21 0.0000e+00
 276.927948     24.000     23.828   4.487402   4.486825    19.2147    19.2149    19.2104    19.2106    87.0209     0.5561     4.5174     2.3419     2.3417     0.4510     0.0380  181.22325     0.1851 4.0227e+02     3.0884     100.00     5.0000    5.27462   99.35802    33.1265    33.1216    23.5366    23.5327         19 0.0000e+00
 276.927979     25.000     24.820   4.497410   4.496789    19.2525    19.2530    19.2481    19.2486    87.0347     0.5555     4.5181     2.3423     2.3421     0.4590     0.0384  145.44441     0.1485 3.3912e+02     3.0148     100.00     5.0000    5.27477   99.46169    33.1787    33.1731    23.5668    23.5625         19 0.0000e+00
 276.927979     26.000     25.814   4.502140   4.501540    19.2638    19.2644    19.2592    19.2598    87.0239     0.5560     4.5176     2.3447     2.3446     0.4386     0.0375  159.34592     0.1627 3.4536e+02     3.0229     100.00     5.0000    5.28060   99.61032    33.2083    33.2030    23.5866    23.5824         19 0.0000e+00
 276.927979     27.000     26.806   4.504869   4.504204    19.2647    19.2653    19.2599    19.2605    87.0585     0.5544     4.5194     2.3451     2.3450     0.4351     0.0374  159.31647     0.1627 3.5201e+02     3.0312     100.00     5.0000    5.27842   99.58344    33.2298    33.2238    23.6028    23.5981         19 0.0000e+00
 276.928009     28.000     27.809   4.508274   4.507701    19.2615    19.2624    19.2565    19.2574    87.0436     0.5550     4.5186     2.3465     2.3464     0.4410     0.0376  138.12947     0.1411 3.1847e+02     2.9876     100.00     5.0000    5.28574   99.73350    33.2602    33.2547    23.6269    23.6225         24 0.0000e+00
 276.928009     29.000     28.801   4.509304   4.507834    19.2458    19.2471    19.2407    19.2419    87.0961     0.5526     4.5213     2.3470     2.3468     0.4686     0.0387  140.43854     0.1434 3.0588e+02     2.9705     100.00     5.0000    5.28485   99.70005    33.2808    33.2677    23.6467    23.6363         23 0.0000e+00
 276.928070     30.000     29.771   4.508133   4.506632    19.2275    19.2318    19.2221    19.2265    87.1337     0.5509     4.5232     2.3416     2.3414     0.4341     0.0374  131.78664     0.1346 2.8819e+02     2.9444     100.00     5.0000    5.29605   99.87982    33.2855    33.2696    23.6549    23.6417         38 0.0000e+00
 276.928070     31.000     30.765   4.505762   4.505380    19.1880    19.1898    19.1825    19.1844    87.1484     0.5502     4.5240     2.3547     2.3545     0.4430     0.0377  124.91180     0.1276 2.9074e+02     2.9482     100.00     5.0000    5.35248  100.87708    33.2971    33.2925    23.6739    23.6699         18 0.0000e+00
 276.928070     32.000     31.765   4.496675   4.496626    19.0941    19.0974    19.0884    19.0917    87.1378     0.5507     4.5234     2.3629     2.3628     0.4405     0.0376  117.62077     0.1201 2.6820e+02     2.9133     100.00     5.0000    5.39010  101.40777    33.2968    33.2937    23.6975    23.6943         16 0.0000e+00
 276.928070     33.000     32.765   4.468158   4.468579    18.8137    18.8202    18.8079    18.8144    87.1266     0.5512     4.5229     2.3712     2.3711     0.4402     0.0376  122.89297     0.1255 2.6232e+02     2.9038     100.00     5.0000    5.45817  102.14357    33.2846    33.2829    23.7589    23.7559         15 0.0000e+00
 276.928101     34.000     33.760   4.442966   4.443369    18.5737    18.5803    18.5678    18.5744    87.1419     0.5505     4.5236     2.3835     2.3833     0.4362     0.0374  119.28600     0.1218 2.6197e+02     2.9031     100.00     5.0000    5.52863  102.98688    33.2672    33.2653    23.8056    23.8024         15 0.0000e+00
 276.928101     35.000     34.755   4.425685   4.426263    18.4079    18.4185    18.4019    18.4124    87.1243     0.5513     4.5227     2.3964     2.3962     0.4361     0.0374  101.59017     0.1038 2.3748e+02     2.8603     100.00     5.0000    5.54022  102.87448    33.2559    33.2522    23.8380    23.8326         18 0.0000e+00
 276.928101     36.000     35.750   4.407830   4.407898    18.2258    18.2309    18.2196    18.2248    87.1069     0.5521     4.5218     2.3876     2.3874     0.4388     0.0376  90.275887     0.0922 2.1037e+02     2.8079     100.00     5.0000    5.46905  101.20276    33.2526    33.2490    23.8805    23.8764         25 0.0000e+00
 276.928131     37.000     36.739   4.395006   4.392889    18.0767    18.0649    18.0704    18.0586    87.0897     0.5529     4.5210     2.3711     2.3709     0.4659     0.0386  96.642532     0.0987 2.1795e+02     2.8232     100.00     5.0000    5.46291  100.81113    33.2649    33.2566    23.9264    23.9229         45 0.0000e+00
 276.928162     38.000     37.716   4.378816   4.390772    17.9013    18.0564    17.8949    18.0500    87.1071     0.5521     4.5219     2.3884     2.3882     0.4560     0.0382  93.939781     0.0959 2.0361e+02     2.7941      89.05     4.4523    5.62443  103.44090    33.2696    33.2449    23.9721    23.9154         42 0.0000e+00
 276.928162     39.000     38.705   4.286921   4.288687    17.0510    17.0677    17.0447    17.0614    87.0414     0.5551     4.5185     2.4062     2.4060     0.4409     0.0376  91.051933     0.0930 2.0817e+02     2.8036     100.37     5.0187    5.75662  104.11051    33.1783    33.1798    24.1057    24.1030         19 0.0000e+00
 276.928192     40.000     39.717   4.200650   4.202281    16.2585    16.2756    16.2522    16.2693    87.0460     0.5549     4.5187     2.4123     2.4121     0.4446     0.0378  91.122757     0.0931 2.0243e+02     2.7914      91.09     4.5543    5.85765  104.26074    33.0812    33.0813    24.2149    24.2110         18 0.0000e+00
 276.928192     41.000     40.716   4.175929   4.177041    16.0330    16.0433    16.0266    16.0369    87.0579     0.5544     4.5193     2.4163     2.4161     0.4693     0.0388  75.632057     0.0772 1.8551e+02     2.7534      99.54     4.9769    5.88829  104.32479    33.0505    33.0517    24.2424    24.2410         25 0.0000e+00
 276.928192     42.000     41.697   4.156435   4.157350    15.8599    15.8672    15.8534    15.8607    87.0586     0.5544     4.5194     2.4228     2.4226     0.4862     0.0394  73.018845     0.0746 1.7505e+02     2.7285      99.41     4.9705    5.94793  105.00529    33.0218    33.0239    24.2594    24.2593         39 0.0000e+00
 276.928223     43.000     42.689   4.145463   4.145566    15.7510    15.7493    15.7444    15.7427    87.0650     0.5541     4.5197     2.4398     2.4396     0.4815     0.0393  76.079994     0.0777 1.7308e+02     2.7236      88.42     4.4210    6.03388  106.29002    33.0149    33.0172    24.2784    24.2806         32 0.0000e+00
 276.928223     44.000     43.680   4.135282   4.135354    15.5924    15.5937    15.5857    15.5869    87.0533     0.5546     4.5191     2.4551     2.4549     0.4933     0.0397  66.878822     0.0683 1.6183e+02     2.6943      95.76     4.7880    6.09996  107.14552    33.0566    33.0562    24.3458    24.3452         28 0.0000e+00
 276.928253     45.000     44.676   4.132305   4.132381    15.5056    15.5069    15.4988    15.5000    87.0406     0.5552     4.5184     2.4683     2.4681     0.4942     0.0398  55.581657     0.0568 1.4462e+02     2.6457     100.02     5.0010    6.14162  107.72276    33.1025    33.1021    24.4003    24.3998         28 0.0000e+00
 276.928253     46.000     45.665   4.137724   4.137541    15.5369    15.5376    15.5299    15.5306    87.0550     0.5545     4.5192     2.4779     2.4777     0.4962     0.0398  60.406425     0.0617 1.4300e+02     2.6409      93.45     4.6727    6.14304  107.82861    33.1243    33.1221    24.4102    24.4084         30 0.0000e+00
 276.928284     47.000     46.663   4.162025   4.161376    15.6752    15.6733    15.6680    15.6661    87.0773     0.5535     4.5203     2.4807     2.4805     0.4964     0.0399  62.940250     0.0643 1.4712e+02     2.6532      90.21     4.5107    6.11701  107.73161    33.2244    33.2202    24.4566    24.4538         28 0.0000e+00
 276.928284     48.000     47.656   4.167741   4.167606    15.6912    15.6921    15.6838    15.6848    87.0946     0.5527     4.5212     2.4816     2.4814     0.4976     0.0399  54.375717     0.0555 1.3000e+02     2.5990      83.98     4.1991    6.10726  107.61825    33.2616    33.2595    24.4817    24.4799         38 0.0000e+00
 276.928314     49.000     48.637   4.165546   4.165625    15.6251    15.6280    15.6176    15.6205    87.0886     0.5530     4.5209     2.4803     2.4801     0.4942     0.0398  48.347775     0.0494 1.2060e+02     2.5673      93.38     4.6690    6.11569  107.64977    33.2974    33.2956    24.5239    24.5219         33 0.0000e+00
 276.928314     50.000     49.625   4.156217   4.156269    15.5173    15.5194    15.5097    15.5118    87.1567     0.5499     4.5244     2.4815     2.4813     0.4978     0.0399  52.934914     0.0541 1.2301e+02     2.5758      86.27     4.3133    6.12456  107.58156    33.3046    33.3033    24.5535    24.5520         19 0.0000e+00
 276.928345     51.000     50.632   4.150271   4.150483    15.4572    15.4600    15.4495    15.4522    87.1513     0.5501     4.5241     2.4784     2.4782     0.4978     0.0399  44.403553     0.0454 1.1862e+02     2.5600     100.09     5.0043    6.11308  107.25038    33.3019    33.3014    24.5647    24.5637         16 0.0000e+00
 276.928345     52.000     51.638   4.141531   4.141949    15.3668    15.3732    15.3589    15.3654    87.1610     0.5497     4.5246     2.4753     2.4751     0.4943     0.0398  39.534912     0.0404 1.0926e+02     2.5243     100.00     5.0000    6.11604  107.10884    33.2997    33.2980    24.5830    24.5802         21 0.0000e+00
 276.928345     53.000     52.619   4.133433   4.135782    15.2714    15.3036    15.2634    15.2956    87.1558     0.5499     4.5243     2.4627     2.4625     0.5104     0.0404  37.992069     0.0388 9.9161e+01     2.4825      91.80     4.5902    6.07137  106.12979    33.3075    33.3012    24.6099    24.5980         44 0.0000e+00
 276.928375     54.000     53.601   4.123826   4.124115    15.1715    15.1756    15.1634    15.1675    87.1620     0.5496     4.5247     2.4451     2.4449     0.5192     0.0408  35.748215     0.0365 9.6447e+01     2.4706      89.05     4.4524    6.05031  105.55117    33.3055    33.3045    24.6302    24.6286         29 0.0000e+00
 276.928406     55.000     54.596   4.112655   4.112957    15.0601    15.0651    15.0519    15.0569    87.1812     0.5487     4.5256     2.4427     2.4425     0.5265     0.0411  36.983475     0.0378 8.9477e+01     2.4382      71.70     3.5852    6.05142  105.33266    33.2990    33.2975    24.6495    24.6472         21 0.0000e+00
 276.928406     56.000     55.589   4.094564   4.095422    14.8884    14.8986    14.8802    14.8903    87.1817     0.5487     4.5257     2.4360     2.4358     0.5218     0.0409  31.203760     0.0319 8.6860e+01     2.4254      94.67     4.7335    6.02985  104.58657    33.2811    33.2802    24.6729    24.6700         19 0.0000e+00
 276.928406     57.000     56.589   4.083406   4.083776    14.7776    14.7825    14.7692    14.7741    87.1916     0.5482     4.5262     2.4266     2.4264     0.5199     0.0408  32.972450     0.0337 8.5464e+01     2.4184      81.07     4.0533    6.00443  103.91040    33.2740    33.2732    24.6913    24.6896         17 0.0000e+00
 276.928436     58.000     57.582   4.080264   4.080350    14.7459    14.7480    14.7373    14.7395    87.1918     0.5482     4.5262     2.4166     2.4165     0.5170     0.0407  30.382719     0.0310 8.1314e+01     2.3968      88.21     4.4106    5.98658  103.53446    33.2722    33.2711    24.6967    24.6954         19 0.0000e+00
 276.928436     59.000     58.574   4.079488   4.079469    14.7376    14.7389    14.7289    14.7303    87.1863     0.5485     4.5259     2.4094     2.4092     0.5389     0.0416  25.980618     0.0265 7.5090e+01     2.3624      94.24     4.7118    5.99612  103.68190    33.2718    33.2705    24.6982    24.6969         21 0.0000e+00
 276.928436     60.000     59.568   4.074346   4.074726    14.6862    14.6932    14.6774    14.6845    87.1940     0.5481     4.5263     2.4094     2.4092     0.5458     0.0418  25.782005     0.0263 7.1292e+01     2.3401      92.25     4.6127    6.02245  104.02766    33.2685    33.2659    24.7067    24.7032         23 0.0000e+00
 276.928467     61.000     60.563   4.050664   4.051385    14.4556    14.4647    14.4467    14.4559    87.2020     0.5478     4.5267     2.4057     2.4055     0.5448     0.0418  24.119251     0.0246 6.9021e+01     2.3262      96.60     4.8300    6.01175  103.35085    33.2493    33.2481    24.7409    24.7380         31 0.0000e+00
 276.928467     62.000     61.549   4.036999   4.055945    14.3309    14.5218    14.3220    14.5128    87.2207     0.5469     4.5277     2.3784     2.3783     0.5757     0.0430  23.103769     0.0236 6.4178e+01     2.2945      92.78     4.6392    5.92450  101.58262    33.2307    33.2402    24.7528    24.7196         37 0.0000e+00
 276.928497     63.000     62.527   4.013778   4.024450    14.1185    14.2191    14.1095    14.2101    87.1579     0.5498     4.5245     2.3549     2.3547     0.5791     0.0432  22.453289     0.0229 6.1652e+01     2.2776     100.36     5.0182    5.91892  101.03253    33.1992    33.2108    24.7730    24.7608         26 0.0000e+00
 276.928528     64.000     63.527   3.996671   3.997151    13.9677    13.9706    13.9586    13.9616    87.1919     0.5482     4.5262     2.3528     2.3526     0.5702     0.0428  21.357334     0.0218 5.9746e+01     2.2640     100.00     5.0000    5.92755  100.85320    33.1707    33.1726    24.7823    24.7831         16 0.0000e+00
 276.928528     65.000     64.534   3.984509   3.985293    13.8532    13.8602    13.8441    13.8511    87.1986     0.5479     4.5265     2.3504     2.3503     0.5684     0.0427  19.972486     0.0204 5.5347e+01     2.2309     100.00     5.0000    5.93619  100.75634    33.1564    33.1576    24.7948    24.7943         17 0.0000e+00
 276.928528     66.000     65.529   3.977824   3.977954    13.7700    13.7733    13.7607    13.7641    87.2073     0.5475     4.5270     2.3467     2.3465     0.5671     0.0427  18.743286     0.0191 5.0139e+01     2.1884     100.00     5.0000    5.92846  100.46057    33.1658    33.1642    24.8192    24.8172         23 0.0000e+00
 276.928558     67.000     66.512   3.982276   3.982054    13.7810    13.7822    13.7716    13.7729    87.2544     0.5454     4.5294     2.3397     2.3396     0.5821     0.0433  18.550093     0.0189 4.8102e+01     2.1707     100.00     5.0000    5.89628   99.95725    33.1973    33.1941    24.8413    24.8386         31 0.0000e+00
 276.928558     68.000     67.501   3.971056   3.971660    13.6545    13.6633    13.6451    13.6538    87.2414     0.5460     4.5287     2.3307     2.3306     0.6153     0.0446  18.845932     0.0192 4.8490e+01     2.1742     100.00     5.0000    5.88812   99.56466    33.2020    33.2000    24.8708    24.8675         25 0.0000e+00
 276.928558     69.000     68.495   3.959584   3.959743    13.5457    13.5494    13.5362    13.5398    87.2143     0.5472     4.5273     2.3264     2.3262     0.6230     0.0449  17.755136     0.0181 4.5292e+01     2.1447     100.00     5.0000    5.90044   99.54327    33.1889    33.1873    24.8828    24.8808         23 0.0000e+00
 276.928589     70.000     69.494   3.946193   3.946718    13.4158    13.4233    13.4062    13.4137    87.1930     0.5482     4.5263     2.3232     2.3230     0.6294     0.0452  16.622177     0.0170 4.1197e+01     2.1040     100.00     5.0000    5.91201   99.46542    33.1761    33.1745    24.8992    24.8964         21 0.0000e+00
 276.928589     71.000     70.489   3.936293   3.936801    13.3204    13.3269    13.3107    13.3172    87.2145     0.5472     4.5274     2.3198     2.3197     0.6448     0.0458  15.828654     0.0162 3.8079e+01     2.0703     100.00     5.0000    5.90816   99.20001    33.1658    33.1650    24.9104    24.9084         27 0.0000e+00
 276.928619     72.000     71.475   3.925623   3.926131    13.2176    13.2234    13.2078    13.2137    87.2319     0.5464     4.5282     2.3137     2.3136     0.6598     0.0464  15.759194     0.0161 3.7064e+01     2.0588     100.00     5.0000    5.90451   98.92237    33.1547    33.1544    24.9223    24.9209         33 0.0000e+00
 276.928619     73.000     72.469   3.919281   3.919452    13.1568    13.1599    13.1469    13.1500    87.2663     0.5448     4.5300     2.3086     2.3084     0.6680     0.0467  15.388216     0.0157 3.5086e+01     2.0351     100.00     5.0000    5.89948   98.71014    33.1475    33.1465    24.9289    24.9275         37 0.0000e+00
 276.928650     74.000     73.460   3.911942   3.912132    13.0861    13.0896    13.0761    13.0796    87.2841     0.5440     4.5309     2.3036     2.3034     0.6835     0.0473  14.443008     0.0148 3.1490e+01     1.9890     100.00     5.0000    5.90443   98.64414    33.1396    33.1384    24.9368    24.9352         42 0.0000e+00
 276.928650     75.000     74.448   3.905567   3.905658    13.0242    13.0262    13.0141    13.0161    87.3038     0.5431     4.5319     2.3041     2.3039     0.6837     0.0473  14.271597     0.0146 2.9608e+01     1.9628     100.00     5.0000    5.93866   99.08516    33.1331    33.1322    24.9441    24.9430         36 0.0000e+00
 276.928680     76.000     75.432   3.903374   3.903398    13.0026    13.0040    12.9924    12.9937    87.3080     0.5429     4.5321     2.3101     2.3099     0.6835     0.0473  13.786830     0.0141 2.9095e+01     1.9553     100.00     5.0000    5.99287   99.94381    33.1308    33.1298    24.9466    24.9456         22 0.0000e+00
 276.928680     77.000     76.430   3.901520   3.901577    12.9833    12.9845    12.9729    12.9741    87.2885     0.5438     4.5311     2.3186     2.3185     0.6734     0.0469  13.302711     0.0136 2.8082e+01     1.9401     100.00     5.0000    6.02346  100.41310    33.1297    33.1292    24.9496    24.9490         16 0.0000e+00
 276.928680     78.000     77.422   3.900983   3.900935    12.9743    12.9754    12.9638    12.9650    87.3266     0.5421     4.5331     2.3229     2.3228     0.6764     0.0471  12.877213     0.0132 2.6477e+01     1.9150     100.00     5.0000    6.01585  100.26905    33.1321    33.1307    24.9532    24.9519         13 0.0000e+00
 276.928711     79.000     78.418   3.907383   3.906853    13.0179    13.0165    13.0072    13.0059    87.3342     0.5417     4.5335     2.3239     2.3238     0.6804     0.0472  12.042323     0.0123 2.4743e+01     1.8861     100.00     5.0000    5.99311   99.99368    33.1542    33.1503    24.9617    24.9591         12 0.0000e+00
 276.928711     80.000     79.439   3.919901   3.919159    13.0985    13.0968    13.0877    13.0860    87.3697     0.5401     4.5353     2.3227     2.3226     0.6753     0.0470  11.516070     0.0118 2.3047e+01     1.8558     100.00     5.0000    5.96472   99.71527    33.2015    33.1960    24.9825    24.9785         16 0.0000e+00
 276.928711     81.000     80.422   3.924006   3.924392    13.1234    13.1276    13.1125    13.1166    87.4033     0.5386     4.5370     2.3211     2.3209     0.6849     0.0474  11.086598     0.0113 2.1535e+01     1.8270     100.00     5.0000    5.95557   99.62373    33.2181    33.2181    24.9904    24.9896         34 0.0000e+00
 276.928772     82.000     81.384   3.922098   3.921193    13.1250    13.1189    13.1139    13.1078    87.3632     0.5404     4.5350     2.3292     2.3290     0.7002     0.0480  10.730708     0.0110 2.0671e+01     1.8097     100.00     5.0000    6.00700  100.47511    33.1983    33.1951    24.9747    24.9735         29 0.0000e+00
 276.928772     83.000     82.388   3.923386   3.923187    13.0888    13.0890    13.0776    13.0778    87.3484     0.5411     4.5342     2.3283     2.3282     0.7325     0.0493  10.188334     0.0104 1.9376e+01     1.7823     100.00     5.0000    5.97697   99.92528    33.2417    33.2397    25.0156    25.0140         19 0.0000e+00
 276.928772     84.000     83.388   3.923263   3.923257    13.0824    13.0846    13.0710    13.0732    87.3608     0.5405     4.5348     2.3242     2.3240     0.7377     0.0495  9.6343861     0.0098 1.8287e+01     1.7578     100.00     5.0000    5.96848   99.77264    33.2458    33.2438    25.0201    25.0181         20 0.0000e+00
 276.928802     85.000     84.381   3.916253   3.916662    13.0158    13.0217    13.0044    13.0103    87.3523     0.5409     4.5344     2.3235     2.3233     0.7210     0.0488  9.5098820     0.0097 1.7357e+01     1.7358     100.00     5.0000    5.98409   99.89102    33.2374    33.2361    25.0268    25.0246         22 0.0000e+00
 276.928802     86.000     85.362   3.912637   3.912627    12.9743    12.9763    12.9627    12.9648    87.3357     0.5416     4.5336     2.3221     2.3220     0.7288     0.0492  9.2607422     0.0095 1.6675e+01     1.7189     100.00     5.0000    6.00723  100.19253    33.2392    33.2373    25.0364    25.0345         20 0.0000e+00
 276.928802     87.000     86.357   3.909651   3.910197    12.9303    12.9361    12.9186    12.9244    87.3555     0.5407     4.5346     2.3271     2.3270     0.7495     0.0500  8.3780670     0.0086 1.5889e+01     1.6985     100.00     5.0000    6.06736  101.10931    33.2492    33.2492    25.0528    25.0517         17 0.0000e+00
 276.928833     88.000     87.358   3.889484   3.890515    12.7420    12.7520    12.7303    12.7403    87.3200     0.5424     4.5328     2.3361     2.3359     0.7704     0.0508  8.1463680     0.0083 1.4947e+01     1.6728     100.00     5.0000    6.12047  101.58061    33.2227    33.2237    25.0691    25.0680         16 0.0000e+00
 276.928833     89.000     88.355   3.877375   3.877586    12.6237    12.6268    12.6119    12.6151    87.2988     0.5433     4.5317     2.3396     2.3394     0.7834     0.0513  7.6904225     0.0079 1.3921e+01     1.6429     100.00     5.0000    6.07629  100.59303    33.2110    33.2103    25.0831    25.0819         21 0.0000e+00
 276.928833     90.000     89.350   3.858114   3.858567    12.4388    12.4447    12.4271    12.4329    87.2813     0.5441     4.5308     2.3253     2.3251     0.8319     0.0533  7.2155037     0.0074 1.2980e+01     1.6135     100.00     5.0000    6.02121   99.28497    33.1895    33.1886    25.1020    25.1002         36 0.0000e+00
