      TimeJ       PrDM      DepSM      C0S/m      C1S/m      T090C      T190C Potemp090C Potemp190C      Xmiss        Bat         V1    Sbeox0V         V2  FlECO-AFL         V3     Upoly0         V4        Par         V5       AltM         V6 Sbeox0ML/L   Sbeox0PS      Sal00      Sal11  Sigma-é00  Sigma-é11       Nbin       Flag
 278.157654      2.000      1.978   4.482757   4.482271    19.2864    19.2873    19.2860    19.2869    87.2743     0.5445     4.5304     2.3433     2.3432     0.4672     0.0387  0.0002000     0.0000 1.0000e-12     0.1442     100.00     5.0000    5.25735   99.11330    33.0388    33.0341    23.4504    23.4466         29 0.0000e+00
 278.157684      3.000      2.981   4.482820   4.482331    19.2865    19.2873    19.2860    19.2868    87.2504     0.5456     4.5292     2.3423     2.3422     0.4685     0.0387  0.0002000     0.0000 1.0000e-12     0.1432     100.00     5.0000    5.25649   99.09747    33.0389    33.0342    23.4505    23.4467         48 0.0000e+00
 278.157715      4.000      3.976   4.482672   4.482172    19.2843    19.2849    19.2836    19.2842    87.3212     0.5423     4.5328     2.3449     2.3448     0.4668     0.0387  0.0002000     0.0000 1.0000e-12     0.1439     100.00     5.0000    5.26955   99.33970    33.0391    33.0345    23.4512    23.4475         52 0.0000e+00
 278.157806      5.000      4.956   4.482855   4.482412    19.2860    19.2873    19.2851    19.2864    87.3047     0.5431     4.5320     2.3444     2.3443     0.4664     0.0387  0.0002000     0.0000 1.0000e-12     0.1443      96.51     4.8256    5.25494   99.06715    33.0389    33.0342    23.4508    23.4468         44 0.0000e+00
 278.157806      6.000      5.962   4.482827   4.482349    19.2850    19.2859    19.2840    19.2849    87.2877     0.5438     4.5311     2.3421     2.3419     0.4704     0.0388  0.0002000     0.0000 1.0000e-12     0.1442      99.80     4.9902    5.25272   99.02370    33.0391    33.0344    23.4512    23.4474         40 0.0000e+00
 278.157837      7.000      6.950   4.482940   4.482440    19.2858    19.2864    19.2846    19.2852    87.3384     0.5415     4.5337     2.3416     2.3415     0.4686     0.0387  0.0002000     0.0000 1.0000e-12     0.1450     100.00     5.0000    5.25518   99.07150    33.0391    33.0344    23.4510    23.4473         64 0.0000e+00
 278.157867      8.000      7.945   4.482881   4.482366    19.2844    19.2848    19.2830    19.2834    87.3383     0.5415     4.5337     2.3398     2.3396     0.4660     0.0386  0.0002000     0.0000 1.0000e-12     0.1443     100.00     5.0000    5.25039   98.97879    33.0393    33.0348    23.4516    23.4480         54 0.0000e+00
 278.157898      9.000      8.933   4.482854   4.482373    19.2834    19.2841    19.2818    19.2825    87.3502     0.5410     4.5343     2.3397     2.3396     0.4661     0.0386  0.0002000     0.0000 1.0000e-12     0.1447     100.00     5.0000    5.25201   99.00750    33.0396    33.0351    23.4520    23.4484         40 0.0000e+00
 278.157928     10.000      9.931   4.482964   4.482460    19.2841    19.2848    19.2823    19.2830    87.3443     0.5413     4.5340     2.3352     2.3351     0.4687     0.0387  0.0002000     0.0000 1.0000e-12     0.1457     100.00     5.0000    5.22593   98.51717    33.0396    33.0349    23.4519    23.4482         38 0.0000e+00
 278.157928     11.000     10.917   4.482963   4.482462    19.2836    19.2842    19.2816    19.2823    87.3331     0.5418     4.5334     2.3326     2.3325     0.4688     0.0388  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.23658   98.71715    33.0396    33.0350    23.4521    23.4485         38 0.0000e+00
 278.157959     12.000     11.916   4.482987   4.482491    19.2831    19.2838    19.2809    19.2817    87.3458     0.5412     4.5341     2.3338     2.3337     0.4559     0.0382  0.0002000     0.0000 1.0000e-12     0.1454     100.00     5.0000    5.23542   98.69447    33.0399    33.0352    23.4525    23.4488         29 0.0000e+00
 278.157959     13.000     12.910   4.482963   4.482440    19.2825    19.2827    19.2802    19.2804    87.3539     0.5408     4.5345     2.3327     2.3326     0.4606     0.0384  0.0002000     0.0000 1.0000e-12     0.1453     100.00     5.0000    5.23449   98.67588    33.0398    33.0353    23.4526    23.4492         42 0.0000e+00
 278.157990     14.000     13.902   4.483017   4.482527    19.2825    19.2833    19.2800    19.2808    87.3575     0.5406     4.5347     2.3311     2.3309     0.4673     0.0387  0.0002000     0.0000 1.0000e-12     0.1460     100.00     5.0000    5.23095   98.60912    33.0399    33.0352    23.4528    23.4490         52 0.0000e+00
 278.158020     15.000     14.892   4.482124   4.481816    19.2683    19.2714    19.2657    19.2687    87.3560     0.5407     4.5346     2.3367     2.3366     0.4411     0.0376  0.0002000     0.0000 1.0000e-12     0.1466     100.00     5.0000    5.25513   99.04092    33.0434    33.0385    23.4591    23.4546         61 0.0000e+00
 278.158081     16.000     15.884   4.482055   4.481622    19.2661    19.2680    19.2632    19.2652    87.3654     0.5403     4.5351     2.3389     2.3388     0.4608     0.0384  0.0002000     0.0000 1.0000e-12     0.1472     100.00     5.0000    5.25619   99.05718    33.0443    33.0392    23.4604    23.4560         37 0.0000e+00
 278.158112     17.000     16.876   4.482599   4.482240    19.2735    19.2764    19.2705    19.2734    87.3610     0.5405     4.5349     2.3390     2.3389     0.4666     0.0387  0.0002000     0.0000 1.0000e-12     0.1474     100.00     5.0000    5.25382   99.02512    33.0426    33.0373    23.4572    23.4525         50 0.0000e+00
 278.158142     18.000     17.872   4.483246   4.482792    19.2825    19.2839    19.2793    19.2807    87.3686     0.5401     4.5352     2.3359     2.3357     0.4578     0.0383  0.0002000     0.0000 1.0000e-12     0.1475     100.00     5.0000    5.24370   98.84964    33.0404    33.0356    23.4534    23.4493         55 0.0000e+00
 278.158173     19.000     18.860   4.483168   4.482589    19.2805    19.2799    19.2771    19.2766    87.3735     0.5399     4.5355     2.3366     2.3364     0.4499     0.0380  0.0002000     0.0000 1.0000e-12     0.1477     100.00     5.0000    5.25489   99.05738    33.0410    33.0367    23.4543    23.4512         39 0.0000e+00
