TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
279.871399	12.000	11.911	12.0221	3.871015	3.6021	1.3521	71.3253	1.8620	26.7303	2.2893	45.79	2.7361	2.7361	33.7193	5.89140	96.62453	256.533	256.533	25.5905	1495.57	0.00	11	0.0000e+00
279.871490	13.000	12.904	11.9933	3.869198	3.6817	1.2630	72.9257	1.9817	28.5249	1.5669	31.34	2.6366	2.6365	33.7272	5.70527	93.51807	248.427	248.427	25.6022	1495.50	0.00	14	0.0000e+00
279.871521	14.000	13.896	11.8286	3.853219	3.7207	1.2202	73.7098	1.5936	22.7035	1.9483	38.97	2.5798	2.5798	33.7205	5.50760	89.96282	239.825	239.825	25.6279	1494.94	0.00	11	0.0000e+00
279.871552	15.000	14.889	11.8813	3.858884	3.7424	1.1968	74.1449	1.8001	25.8009	1.7831	35.66	2.5290	2.5290	33.7275	5.48189	89.64535	238.703	238.703	25.6235	1495.15	0.00	14	0.0000e+00
279.871582	16.000	15.881	11.7029	3.841939	3.7147	1.2268	73.5889	1.4658	20.7864	1.1874	23.75	2.4959	2.4959	33.7236	5.32577	86.76340	231.909	231.909	25.6538	1494.54	0.00	13	0.0000e+00
279.871613	17.000	16.874	11.6403	3.836070	3.8319	1.1010	75.9460	1.1281	15.7215	1.1430	22.86	2.4522	2.4521	33.7227	5.24499	85.33425	228.393	228.393	25.6647	1494.34	0.00	9	0.0000e+00
279.871643	18.000	17.866	11.6516	3.837647	3.8432	1.0887	76.1729	1.6006	22.8087	1.3552	27.10	2.4284	2.4284	33.7274	5.23001	85.11325	227.740	227.740	25.6663	1494.40	0.00	16	0.0000e+00
279.871704	19.000	18.859	11.5428	3.827142	3.8852	1.0447	77.0179	1.3319	18.7791	1.0499	21.00	2.4155	2.4154	33.7230	5.16425	83.84789	224.879	224.879	25.6831	1494.04	0.00	9	0.0000e+00
279.871735	20.000	19.851	11.5128	3.824698	3.8764	1.0538	76.8404	1.3962	19.7434	1.2710	25.42	2.3775	2.3775	33.7259	5.07382	82.32865	220.941	220.941	25.6908	1493.95	600.99	16	0.0000e+00
279.871765	21.000	20.844	11.4163	3.815622	3.9157	1.0131	77.6294	1.1389	15.8829	0.9350	18.70	2.3490	2.3489	33.7243	4.98676	80.74982	217.153	217.153	25.7073	1493.63	1566.15	10	0.0000e+00
279.871796	22.000	21.836	11.3291	3.807983	3.9541	0.9734	78.4020	0.9208	12.6123	0.8886	17.77	2.3117	2.3117	33.7282	4.86664	78.66172	211.923	211.923	25.7263	1493.35	1493.94	12	0.0000e+00
279.871826	23.000	22.829	11.2028	3.796934	3.9487	0.9788	78.2945	1.2765	17.9473	1.4091	28.18	2.2400	2.2400	33.7342	4.66254	75.16285	203.037	203.037	25.7539	1492.93	1493.91	15	0.0000e+00
279.871887	24.000	23.821	11.0778	3.785799	4.0057	0.9207	79.4407	0.6752	8.9284	1.1860	23.72	2.1780	2.1779	33.7380	4.49312	72.24183	195.661	195.661	25.7794	1492.52	1493.86	11	0.0000e+00
279.871918	25.000	24.814	11.0117	3.780421	4.0171	0.9093	79.6684	0.5968	7.7515	0.7399	14.80	2.1104	2.1103	33.7450	4.32945	69.51405	188.535	188.535	25.7967	1492.31	1493.80	12	0.0000e+00
279.871948	26.000	25.806	11.0232	3.782477	4.0494	0.8768	80.3186	0.5627	7.2408	0.8379	16.76	2.0730	2.0729	33.7544	4.27677	68.68923	186.239	186.239	25.8019	1492.38	1493.74	15	0.0000e+00
279.871979	27.000	26.799	10.9828	3.779596	4.0817	0.8445	80.9681	0.7040	9.3596	1.0493	20.99	2.0595	2.0594	33.7624	4.24129	68.06477	184.693	184.693	25.8155	1492.26	1493.69	11	0.0000e+00
279.872009	28.000	27.791	10.9213	3.775028	4.0359	0.8903	80.0465	0.6507	8.5605	1.3246	26.49	2.0115	2.0114	33.7732	4.05198	64.94522	176.450	176.450	25.8349	1492.08	1493.63	12	0.0000e+00
279.872040	29.000	28.784	10.9147	3.774847	3.9696	0.9574	78.7142	0.6600	8.7002	0.5462	10.92	1.9616	1.9615	33.7770	3.96863	63.60172	172.820	172.820	25.8390	1492.08	1493.58	15	0.0000e+00
279.872101	30.000	29.776	10.9125	3.774828	3.8791	1.0511	76.8937	0.5979	7.7678	0.5031	10.06	1.9471	1.9470	33.7784	3.95502	63.38119	172.227	172.227	25.8406	1492.09	1493.53	11	0.0000e+00
279.872131	31.000	30.769	10.9092	3.774690	3.8643	1.0665	76.5971	0.6377	8.3657	0.4573	9.15	1.9396	1.9395	33.7797	3.94158	63.16182	171.641	171.641	25.8421	1492.09	1493.48	14	0.0000e+00
279.872162	32.000	31.761	10.9020	3.774155	3.8268	1.1061	75.8426	0.5978	7.7663	0.9025	18.05	1.9349	1.9348	33.7806	3.92936	62.95660	171.109	171.109	25.8441	1492.08	1493.44	9	0.0000e+00
279.872192	33.000	32.754	10.9013	3.774190	3.8265	1.1064	75.8364	0.7047	9.3707	0.3615	7.23	1.9304	1.9303	33.7810	3.92078	62.81850	170.736	170.736	25.8446	1492.10	1493.40	15	0.0000e+00
279.872253	34.000	33.746	10.9001	3.774157	3.8157	1.1179	75.6193	0.6676	8.8140	0.7570	15.14	1.9288	1.9287	33.7814	3.92181	62.83350	170.780	170.780	25.8451	1492.11	1493.36	11	0.0000e+00
279.872284	35.000	34.739	10.8927	3.773553	3.8234	1.1097	75.7733	0.8161	11.0413	1.6317	32.63	1.9274	1.9273	33.7818	3.91469	62.70958	170.470	170.470	25.8468	1492.10	1493.32	13	0.0000e+00
279.872528	36.000	35.731	10.8870	3.773147	3.8189	1.1145	75.6832	0.5994	7.7904	4.2875	85.75	1.9189	1.9188	33.7826	3.89479	62.38345	169.604	169.604	25.8484	1492.10	1493.29	12	0.0000e+00
