TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
301.800171	12.000	11.911	13.7998	4.016188	3.9008	1.0288	77.3313	0.4807	6.0108	5.0000	100.00	2.8342	2.8342	33.5186	6.10235	103.69701	265.727	265.727	25.0842	1501.28	0.00	8	0.0000e+00
301.800201	13.000	12.904	13.7975	4.016015	3.9590	0.9683	78.5003	0.4629	5.7432	5.0000	100.00	2.8314	2.8314	33.5186	6.09453	103.55934	265.386	265.386	25.0846	1501.29	0.00	7	0.0000e+00
301.800232	14.000	13.896	13.7973	4.016049	3.9563	0.9711	78.4456	0.5238	6.6567	5.0000	100.00	2.8268	2.8268	33.5187	6.08298	103.36274	264.883	264.883	25.0848	1501.31	0.00	10	0.0000e+00
301.800232	15.000	14.889	13.7950	4.015868	3.9643	0.9629	78.6066	0.4564	5.6462	5.0000	100.00	2.8225	2.8225	33.5186	6.07334	103.19415	264.463	264.463	25.0852	1501.31	0.00	10	0.0000e+00
301.800262	16.000	15.881	13.7928	4.015702	3.9685	0.9586	78.6913	0.4805	6.0077	5.0000	100.00	2.8197	2.8197	33.5186	6.07089	103.14777	264.357	264.357	25.0857	1501.32	0.00	6	0.0000e+00
301.800293	17.000	16.874	13.7906	4.015542	3.9848	0.9419	79.0196	0.4937	6.2057	5.0000	100.00	2.8178	2.8179	33.5186	6.06377	103.02222	264.047	264.047	25.0862	1501.33	0.00	7	0.0000e+00
301.800293	18.000	17.867	13.7880	4.015347	3.9911	0.9355	79.1459	0.4944	6.2153	5.0000	100.00	2.8148	2.8148	33.5186	6.05489	102.86605	263.660	263.660	25.0868	1501.34	0.00	7	0.0000e+00
301.800323	19.000	18.859	13.7854	4.015128	3.9991	0.9274	79.3066	0.4669	5.8031	5.0000	100.00	2.8097	2.8097	33.5185	6.04362	102.66895	263.169	263.169	25.0872	1501.35	0.00	9	0.0000e+00
301.800354	20.000	19.852	13.7849	4.015127	4.0095	0.9168	79.5168	0.4429	5.4436	5.0000	100.00	2.8069	2.8069	33.5185	6.04126	102.62769	263.066	263.066	25.0874	1501.36	762.35	6	0.0000e+00
301.800385	21.000	20.844	13.7828	4.014956	4.0161	0.9102	79.6492	0.4516	5.5746	5.0000	100.00	2.8053	2.8054	33.5183	6.03399	102.49986	262.750	262.750	25.0877	1501.37	1463.61	5	0.0000e+00
301.800385	22.000	21.837	13.7787	4.014602	4.0192	0.9071	79.7107	0.4407	5.4104	5.0000	100.00	2.8022	2.8022	33.5182	6.02550	102.34700	262.381	262.381	25.0885	1501.38	1501.36	7	0.0000e+00
301.800446	23.000	22.829	13.7713	4.013899	4.0334	0.8927	79.9970	0.4132	4.9986	5.0000	100.00	2.7974	2.7974	33.5178	6.01692	102.18558	262.007	262.007	25.0897	1501.37	1501.36	8	0.0000e+00
301.800446	24.000	23.822	13.7631	4.013147	4.0449	0.8811	80.2291	0.4197	5.0955	5.0000	100.00	2.7950	2.7951	33.5175	6.01335	102.10773	261.852	261.852	25.0912	1501.36	1501.36	6	0.0000e+00
301.800476	25.000	24.814	13.7500	4.011920	4.0405	0.8856	80.1400	0.4054	4.8807	5.0000	100.00	2.7917	2.7917	33.5171	5.99744	101.81026	261.159	261.159	25.0936	1501.33	1501.36	6	0.0000e+00
301.800507	26.000	25.807	13.7162	4.008650	4.0492	0.8768	80.3156	0.3915	4.6730	5.0000	100.00	2.7828	2.7829	33.5158	5.97045	101.28153	259.985	259.985	25.0995	1501.23	1501.36	10	0.0000e+00
301.800537	27.000	26.799	13.6260	4.000190	4.0635	0.8626	80.6021	0.4595	5.6922	5.0000	100.00	2.7653	2.7653	33.5155	5.90861	100.04795	257.293	257.293	25.1178	1500.95	1501.35	8	0.0000e+00
301.800537	28.000	27.792	13.3904	3.977255	4.0915	0.8348	81.1644	0.3639	4.2582	5.0000	100.00	2.7389	2.7389	33.5069	5.80948	97.89242	252.981	252.981	25.1589	1500.18	1501.32	6	0.0000e+00
301.800568	29.000	28.784	13.1935	3.958608	4.0931	0.8332	81.1968	0.4135	5.0032	5.0000	100.00	2.6761	2.6761	33.5043	5.64445	94.72663	245.798	245.798	25.1966	1499.54	1501.27	12	0.0000e+00
301.800598	30.000	29.777	13.0433	3.944867	4.1051	0.8213	81.4381	0.4207	5.1112	5.0000	100.00	2.6081	2.6081	33.5067	5.52864	92.49628	240.756	240.756	25.2283	1499.06	1501.20	8	0.0000e+00
301.800629	31.000	30.769	12.8809	3.929620	4.1330	0.7939	81.9989	0.3145	3.5182	5.0000	100.00	2.5817	2.5817	33.5053	5.45729	90.99651	237.652	237.652	25.2594	1498.54	1501.12	6	0.0000e+00
301.800629	32.000	31.762	12.8040	3.923494	4.1373	0.7896	82.0858	0.4194	5.0912	5.0000	100.00	2.5423	2.5423	33.5149	5.36519	89.32362	233.640	233.640	25.2820	1498.31	1501.03	10	0.0000e+00
301.800659	33.000	32.754	12.7649	3.920971	4.1428	0.7843	82.1960	0.3632	4.2475	5.0000	100.00	2.5057	2.5056	33.5252	5.29749	88.13049	230.691	230.691	25.2976	1498.20	1500.95	7	0.0000e+00
301.800690	34.000	33.747	12.7001	3.915636	4.1518	0.7755	82.3769	0.3597	4.1952	5.0000	100.00	2.4832	2.4832	33.5314	5.22941	86.88480	227.726	227.726	25.3151	1498.01	1500.86	7	0.0000e+00
301.800720	35.000	34.739	12.6506	3.911897	4.1563	0.7711	82.4676	0.3146	3.5188	5.0000	100.00	2.4470	2.4470	33.5394	5.14112	85.33441	223.881	223.881	25.3310	1497.87	1500.78	11	0.0000e+00
301.800751	36.000	35.731	12.5943	3.907380	4.1610	0.7665	82.5619	0.3415	3.9220	5.0000	100.00	2.4137	2.4137	33.5459	5.07308	84.10986	220.918	220.918	25.3470	1497.70	1500.70	8	0.0000e+00
301.800751	37.000	36.724	12.5505	3.903401	4.1690	0.7587	82.7235	0.2386	2.3790	5.0000	100.00	2.3952	2.3952	33.5465	5.03072	83.33183	219.074	219.074	25.3560	1497.57	1500.61	7	0.0000e+00
301.800781	38.000	37.716	12.5259	3.901430	4.1722	0.7556	82.7876	0.2487	2.5308	5.0000	100.00	2.3794	2.3794	33.5491	4.99734	82.73809	217.620	217.620	25.3628	1497.51	1500.53	7	0.0000e+00
301.800812	39.000	38.709	12.4940	3.898621	4.1759	0.7520	82.8623	0.2294	2.2417	5.0000	100.00	2.3661	2.3660	33.5502	4.96910	82.21645	216.391	216.391	25.3699	1497.42	1500.45	7	0.0000e+00
301.800812	40.000	39.701	12.4703	3.896692	4.1661	0.7615	82.6658	0.2368	2.3526	5.0000	100.00	2.3536	2.3535	33.5525	4.94183	81.72603	215.203	215.203	25.3762	1497.36	1500.37	6	0.0000e+00
301.800842	41.000	40.694	12.4436	3.894302	4.1800	0.7480	82.9440	0.2683	2.8240	5.0000	100.00	2.3448	2.3448	33.5529	4.92044	81.32742	214.272	214.272	25.3817	1497.28	1500.30	6	0.0000e+00
301.800873	42.000	41.686	12.4241	3.892826	4.1765	0.7513	82.8751	0.2382	2.3726	5.0000	100.00	2.3318	2.3318	33.5557	4.88903	80.77689	212.904	212.904	25.3877	1497.24	1500.22	9	0.0000e+00
301.800873	43.000	42.679	12.3653	3.887232	4.1857	0.7424	83.0598	0.2328	2.2926	5.0000	100.00	2.3208	2.3208	33.5541	4.86027	80.20245	211.653	211.653	25.3978	1497.05	1500.15	5	0.0000e+00
301.800903	44.000	43.671	12.3210	3.882969	4.1882	0.7401	83.1094	0.2267	2.2001	5.0000	100.00	2.3108	2.3107	33.5523	4.83514	79.71300	210.559	210.559	25.4049	1496.92	1500.08	5	0.0000e+00
301.800903	45.000	44.663	12.2897	3.880080	4.1874	0.7409	83.0927	0.2235	2.1527	5.0000	100.00	2.3008	2.3008	33.5521	4.81442	79.31944	209.658	209.658	25.4107	1496.83	1500.01	5	0.0000e+00
301.800934	46.000	45.656	12.2467	3.875898	4.1898	0.7385	83.1417	0.2121	1.9810	5.0000	100.00	2.2917	2.2916	33.5499	4.79607	78.94501	208.860	208.860	25.4173	1496.69	1499.93	5	0.0000e+00
301.800934	47.000	46.648	12.1849	3.869643	4.1888	0.7395	83.1209	0.2215	2.1220	5.0000	100.00	2.2817	2.2816	33.5445	4.77306	78.46210	207.859	207.859	25.4249	1496.49	1499.86	7	0.0000e+00
301.800964	48.000	47.641	12.1351	3.864890	4.1918	0.7365	83.1823	0.2215	2.1220	5.0000	100.00	2.2692	2.2692	33.5428	4.75041	78.00755	206.874	206.874	25.4330	1496.34	1499.79	8	0.0000e+00
301.800995	49.000	48.633	12.0795	3.859427	4.1949	0.7336	83.2442	0.2084	1.9263	5.0000	100.00	2.2597	2.2596	33.5395	4.73603	77.67915	206.249	206.249	25.4410	1496.16	1499.72	6	0.0000e+00
301.800995	50.000	49.625	12.0251	3.854084	4.1964	0.7321	83.2754	0.2326	2.2890	5.0000	100.00	2.2540	2.2539	33.5362	4.72525	77.41223	205.781	205.781	25.4487	1495.99	1499.64	5	0.0000e+00
301.801025	51.000	50.618	11.9594	3.847537	4.1942	0.7342	83.2306	0.2203	2.1045	5.0000	100.00	2.2470	2.2470	33.5313	4.70723	77.00838	204.998	204.998	25.4573	1495.77	1499.57	6	0.0000e+00
301.801025	52.000	51.610	11.8730	3.839252	4.1949	0.7336	83.2441	0.2345	2.3170	5.0000	100.00	2.2374	2.2373	33.5281	4.67720	76.37670	203.692	203.692	25.4711	1495.49	1499.50	5	0.0000e+00
301.801056	53.000	52.602	11.7873	3.831172	4.2005	0.7282	83.3563	0.1967	1.7502	5.0000	100.00	2.2252	2.2251	33.5262	4.63478	75.54667	201.847	201.847	25.4856	1495.21	1499.41	5	0.0000e+00
301.801056	54.000	53.595	11.7253	3.825510	4.1873	0.7410	83.0906	0.2081	1.9208	5.0000	100.00	2.2051	2.2050	33.5265	4.57813	74.52589	199.381	199.381	25.4974	1495.01	1499.33	7	0.0000e+00
301.801086	55.000	54.587	11.6839	3.822103	4.2037	0.7251	83.4206	0.2047	1.8710	5.0000	100.00	2.1823	2.1822	33.5302	4.53039	73.68594	197.302	197.302	25.5079	1494.89	1499.25	7	0.0000e+00
301.801117	56.000	55.580	11.6255	3.816710	4.2105	0.7185	83.5579	0.2055	1.8818	5.0000	100.00	2.1654	2.1653	33.5298	4.48553	72.86615	195.349	195.349	25.5184	1494.70	1499.18	6	0.0000e+00
301.801117	57.000	56.572	11.5973	3.814553	4.2102	0.7188	83.5524	0.2363	2.3445	5.0000	100.00	2.1476	2.1475	33.5337	4.43476	72.00036	193.138	193.138	25.5267	1494.63	1499.09	5	0.0000e+00
301.801147	58.000	57.564	11.5257	3.808630	4.2121	0.7170	83.5905	0.2340	2.3100	5.0000	100.00	2.1322	2.1321	33.5401	4.38292	71.05386	190.881	190.881	25.5449	1494.40	1499.02	5	0.0000e+00
301.801147	59.000	58.557	11.4094	3.799819	4.2113	0.7177	83.5751	0.1750	1.4253	5.0000	100.00	2.1065	2.1064	33.5586	4.27469	69.13718	186.167	186.167	25.5806	1494.04	1498.93	6	0.0000e+00
301.801178	60.000	59.549	11.3781	3.800887	4.2138	0.7154	83.6236	0.1714	1.3706	5.0000	100.00	2.0552	2.0550	33.5972	4.09464	66.19662	178.321	178.321	25.6163	1493.99	1498.85	7	0.0000e+00
301.801178	61.000	60.541	11.2997	3.798545	4.2062	0.7226	83.4719	0.1561	1.1417	5.0000	100.00	2.0023	2.0021	33.6451	3.93711	63.56401	171.456	171.456	25.6678	1493.79	1498.77	6	0.0000e+00
301.801208	62.000	61.534	11.1778	3.789492	4.1727	0.7551	82.7985	0.1505	1.0581	5.0000	100.00	1.9496	1.9494	33.6665	3.79085	61.05228	165.086	165.086	25.7066	1493.41	1498.68	5	0.0000e+00
301.801208	63.000	62.526	11.0242	3.776565	4.1874	0.7408	83.0932	0.1453	0.9789	5.0000	100.00	1.8990	1.8987	33.6785	3.67633	59.01868	160.100	160.100	25.7435	1492.90	1498.59	6	0.0000e+00
301.801239	64.000	63.518	10.9596	3.771607	4.2174	0.7119	83.6962	0.1416	0.9243	5.0000	100.00	1.8527	1.8525	33.6881	3.57926	57.38439	155.873	155.873	25.7625	1492.70	1498.50	6	0.0000e+00
301.801270	65.000	64.511	10.9483	3.771120	4.2152	0.7140	83.6516	0.1438	0.9576	5.0000	100.00	1.8129	1.8127	33.6932	3.53069	56.59373	153.757	153.757	25.7686	1492.69	1498.41	9	0.0000e+00
301.801270	66.000	65.503	10.9438	3.770998	4.2160	0.7133	83.6676	0.1444	0.9666	5.0000	100.00	1.7932	1.7929	33.6956	3.51764	56.38007	153.189	153.189	25.7713	1492.69	1498.33	5	0.0000e+00
301.801300	67.000	66.495	10.9393	3.770803	4.2268	0.7028	83.8860	0.1394	0.8913	5.0000	100.00	1.7878	1.7875	33.6974	3.51223	56.28863	152.953	152.953	25.7735	1492.69	1498.23	4	0.0000e+00
301.801300	68.000	67.488	10.9331	3.770468	4.2263	0.7033	83.8756	0.1427	0.9399	5.0000	100.00	1.7834	1.7831	33.6994	3.50239	56.12401	152.524	152.524	25.7761	1492.69	1498.16	4	0.0000e+00
301.801331	69.000	68.480	10.9237	3.769901	4.2249	0.7047	83.8470	0.1416	0.9243	5.0000	100.00	1.7775	1.7773	33.7019	3.48489	55.83328	151.762	151.762	25.7798	1492.68	1498.08	5	0.0000e+00
301.801331	70.000	69.472	10.9193	3.769830	4.2239	0.7056	83.8281	0.1450	0.9753	5.0000	100.00	1.7668	1.7665	33.7048	3.45713	55.38436	150.553	150.553	25.7829	1492.68	1498.00	12	0.0000e+00
301.801361	71.000	70.464	10.8958	3.768022	4.2159	0.7133	83.6664	0.1462	0.9934	5.0000	100.00	1.7572	1.7569	33.7080	3.43396	54.98663	149.544	149.544	25.7895	1492.62	1497.92	6	0.0000e+00
301.801392	72.000	71.457	10.8495	3.764261	4.2056	0.7232	83.4597	0.1635	1.2529	5.0000	100.00	1.7492	1.7490	33.7127	3.39680	54.33937	147.926	147.926	25.8014	1492.48	1497.85	5	0.0000e+00
301.801392	73.000	72.449	10.8082	3.761123	4.2090	0.7200	83.5272	0.1432	0.9487	5.0000	100.00	1.7361	1.7358	33.7189	3.34554	53.47412	145.694	145.694	25.8136	1492.35	1497.78	5	0.0000e+00
301.801422	74.000	73.441	10.7574	3.756959	4.1984	0.7302	83.3154	0.1372	0.8582	5.0000	100.00	1.7233	1.7230	33.7237	3.30212	52.72422	143.803	143.803	25.8263	1492.20	1497.69	4	0.0000e+00
301.801422	75.000	74.434	10.7128	3.753430	4.1812	0.7468	82.9696	0.1370	0.8551	5.0000	100.00	1.7075	1.7072	33.7291	3.24798	51.81207	141.446	141.446	25.8384	1492.06	1497.62	5	0.0000e+00
301.801453	76.000	75.426	10.6717	3.750166	4.1898	0.7385	83.1426	0.1467	1.0002	5.0000	100.00	1.6845	1.6842	33.7340	3.18561	50.77384	138.730	138.730	25.8494	1491.94	1497.55	7	0.0000e+00
301.801453	77.000	76.418	10.6503	3.748778	4.1878	0.7404	83.1019	0.1404	0.9063	5.0000	100.00	1.6553	1.6549	33.7393	3.13008	49.86749	136.311	136.311	25.8574	1491.89	1497.48	8	0.0000e+00
301.801483	78.000	77.410	10.6007	3.744686	4.1947	0.7338	83.2393	0.1369	0.8529	5.0000	100.00	1.6401	1.6398	33.7437	3.10174	49.36470	135.077	135.077	25.8695	1491.73	1497.40	6	0.0000e+00
301.801514	79.000	78.403	10.5423	3.739836	4.2016	0.7271	83.3790	0.1324	0.7858	5.0000	100.00	1.6258	1.6255	33.7486	3.05489	48.55950	133.037	133.037	25.8835	1491.55	1497.33	7	0.0000e+00
301.801514	80.000	79.395	10.4979	3.736185	4.2082	0.7207	83.5123	0.1322	0.7823	5.0000	100.00	1.6082	1.6078	33.7526	3.00771	47.76503	130.983	130.983	25.8943	1491.41	1497.26	6	0.0000e+00
301.801544	81.000	80.387	10.4601	3.733047	4.2254	0.7042	83.8581	0.1303	0.7549	5.0000	100.00	1.5940	1.5936	33.7556	2.97850	47.26344	129.711	129.711	25.9033	1491.30	1497.18	6	0.0000e+00
301.801544	82.000	81.379	10.4308	3.730700	4.2343	0.6957	84.0363	0.1302	0.7532	5.0000	100.00	1.5821	1.5817	33.7587	2.95204	46.81495	128.559	128.559	25.9108	1491.21	1497.11	6	0.0000e+00
301.801575	83.000	82.371	10.4238	3.730315	4.2427	0.6876	84.2061	0.1315	0.7722	5.0000	100.00	1.5728	1.5724	33.7609	2.93339	46.51285	127.747	127.747	25.9137	1491.21	1497.03	5	0.0000e+00
301.801575	84.000	83.364	10.4198	3.730115	4.2410	0.6893	84.1708	0.1303	0.7546	5.0000	100.00	1.5665	1.5662	33.7622	2.92463	46.37014	127.365	127.365	25.9154	1491.21	1496.97	5	0.0000e+00
301.801605	85.000	84.356	10.4177	3.730067	4.2374	0.6927	84.0997	0.1316	0.7743	5.0000	100.00	1.5610	1.5606	33.7632	2.91714	46.24964	127.039	127.039	25.9166	1491.22	1496.90	7	0.0000e+00
301.801636	86.000	85.348	10.4176	3.730231	4.2375	0.6926	84.1006	0.1323	0.7840	5.0000	100.00	1.5559	1.5555	33.7645	2.90900	46.12097	126.685	126.685	25.9176	1491.24	1496.83	9	0.0000e+00
301.801636	87.000	86.340	10.4055	3.729244	4.2375	0.6926	84.1001	0.1303	0.7549	5.0000	100.00	1.5527	1.5523	33.7653	2.89604	45.90367	126.120	126.120	25.9204	1491.21	1496.77	5	0.0000e+00
301.801666	88.000	87.333	10.3853	3.727646	4.2358	0.6942	84.0676	0.1287	0.7306	5.0000	100.00	1.5488	1.5484	33.7674	2.87619	45.56992	125.256	125.256	25.9255	1491.16	1496.71	4	0.0000e+00
301.801666	89.000	88.325	10.3455	3.724165	4.2360	0.6941	84.0698	0.1309	0.7639	5.0000	100.00	1.5412	1.5408	33.7689	2.83999	44.95805	123.680	123.680	25.9336	1491.04	1496.64	6	0.0000e+00
301.801697	90.000	89.317	10.3277	3.722922	4.2344	0.6956	84.0378	0.1310	0.7646	5.0000	100.00	1.5217	1.5213	33.7724	2.77586	43.92692	120.887	120.887	25.9394	1490.99	1496.58	9	0.0000e+00
301.801727	91.000	90.309	10.3068	3.721388	4.2525	0.6783	84.4029	0.1328	0.7916	5.0000	100.00	1.5063	1.5059	33.7759	2.74506	43.42080	119.545	119.545	25.9457	1490.94	1496.52	6	0.0000e+00
301.801727	92.000	91.301	10.3004	3.721076	4.2554	0.6756	84.4598	0.1295	0.7428	5.0000	100.00	1.4970	1.4967	33.7782	2.72285	43.06421	118.578	118.578	25.9486	1490.94	1496.45	4	0.0000e+00
301.801758	93.000	92.294	10.2974	3.721025	4.2601	0.6711	84.5552	0.1399	0.8992	5.0000	100.00	1.4897	1.4893	33.7801	2.71236	42.89605	118.121	118.121	25.9506	1490.94	1496.40	5	0.0000e+00
301.801758	94.000	93.286	10.2872	3.720505	4.2570	0.6740	84.4934	0.1332	0.7974	5.0000	100.00	1.4845	1.4841	33.7838	2.70746	42.81020	117.908	117.908	25.9553	1490.93	1496.34	7	0.0000e+00
301.801788	95.000	94.278	10.2678	3.719059	4.2585	0.6726	84.5228	0.1334	0.8005	5.0000	100.00	1.4797	1.4793	33.7868	2.69620	42.61508	117.417	117.417	25.9610	1490.88	1496.28	7	0.0000e+00
301.801788	96.000	95.270	10.2435	3.716999	4.2611	0.6701	84.5753	0.1322	0.7828	5.0000	100.00	1.4742	1.4738	33.7882	2.68052	42.34533	116.735	116.735	25.9662	1490.81	1496.22	7	0.0000e+00
301.801819	97.000	96.262	10.2284	3.715823	4.2608	0.6704	84.5692	0.1329	0.7938	5.0000	100.00	1.4699	1.4695	33.7899	2.67362	42.22286	116.434	116.434	25.9702	1490.77	1496.16	5	0.0000e+00
301.801849	98.000	97.254	10.2218	3.715354	4.2600	0.6712	84.5531	0.1309	0.7629	5.0000	100.00	1.4674	1.4670	33.7908	2.67283	42.20469	116.400	116.400	25.9720	1490.77	1496.11	5	0.0000e+00
301.801849	99.000	98.247	10.2166	3.714891	4.2601	0.6710	84.5562	0.1359	0.8388	5.0000	100.00	1.4661	1.4657	33.7906	2.67344	42.20947	116.427	116.427	25.9728	1490.77	1496.05	5	0.0000e+00
301.801880	100.000	99.239	10.2143	3.714705	4.2552	0.6757	84.4576	0.1348	0.8218	5.0000	100.00	1.4661	1.4657	33.7904	2.67816	42.28186	116.632	116.632	25.9730	1490.77	1496.00	9	0.0000e+00
301.801880	101.000	100.231	10.2094	3.714285	4.2590	0.6721	84.5331	0.1341	0.8108	5.0000	100.00	1.4666	1.4662	33.7902	2.67969	42.30156	116.699	116.699	25.9737	1490.77	1495.95	6	0.0000e+00
301.801910	102.000	101.223	10.1932	3.712567	4.2615	0.6697	84.5841	0.1290	0.7345	5.0000	100.00	1.4666	1.4662	33.7875	2.68244	42.32928	116.819	116.819	25.9744	1490.73	1495.90	5	0.0000e+00
301.801910	103.000	102.215	10.1771	3.710748	4.2609	0.6703	84.5713	0.1284	0.7263	5.0000	100.00	1.4676	1.4672	33.7836	2.69245	42.47143	117.256	117.256	25.9741	1490.68	1495.85	5	0.0000e+00
301.801941	104.000	103.207	10.1722	3.710305	4.2562	0.6748	84.4761	0.1343	0.8148	5.0000	100.00	1.4712	1.4708	33.7833	2.70680	42.69310	117.881	117.881	25.9747	1490.68	1495.80	8	0.0000e+00
301.801971	105.000	104.199	10.1496	3.708046	4.2623	0.6690	84.5995	0.1280	0.7204	5.0000	100.00	1.4737	1.4734	33.7810	2.71037	42.72777	118.037	118.037	25.9768	1490.61	1495.75	5	0.0000e+00
301.801971	106.000	105.191	10.1139	3.704521	4.2641	0.6673	84.6349	0.1284	0.7257	5.0000	100.00	1.4747	1.4744	33.7781	2.71401	42.75126	118.196	118.196	25.9806	1490.50	1495.70	6	0.0000e+00
301.802002	107.000	106.184	10.1021	3.703951	4.2631	0.6682	84.6162	0.1287	0.7299	5.0000	100.00	1.4752	1.4748	33.7828	2.70784	42.64441	117.927	117.927	25.9863	1490.48	1495.65	8	0.0000e+00
301.802002	108.000	107.176	10.0664	3.701920	4.2645	0.6669	84.6433	0.1272	0.7081	5.0000	100.00	1.4724	1.4720	33.7950	2.68281	42.22083	116.836	116.836	26.0019	1490.38	1495.60	4	0.0000e+00
301.802032	109.000	108.168	10.0216	3.698572	4.2688	0.6628	84.7298	0.1264	0.6966	5.0000	100.00	1.4646	1.4642	33.8024	2.63940	41.49929	114.946	114.946	26.0153	1490.24	1495.55	5	0.0000e+00
301.802032	110.000	109.160	9.9935	3.696723	4.2670	0.6645	84.6945	0.1268	0.7027	5.0000	100.00	1.4521	1.4517	33.8095	2.59663	40.80369	113.083	113.083	26.0255	1490.17	1495.50	6	0.0000e+00
301.802063	111.000	110.152	9.9875	3.696802	4.2660	0.6655	84.6737	0.1281	0.7216	5.0000	100.00	1.4308	1.4303	33.8154	2.55077	40.07935	111.086	111.086	26.0312	1490.17	1495.46	12	0.0000e+00
301.802094	112.000	111.144	9.9521	3.694388	4.2648	0.6666	84.6491	0.1272	0.7076	5.0000	100.00	1.4178	1.4174	33.8235	2.52573	39.65739	109.995	109.995	26.0435	1490.07	1495.41	4	0.0000e+00
301.802094	113.000	112.136	9.9207	3.692311	4.2639	0.6674	84.6326	0.1250	0.6744	5.0000	100.00	1.4127	1.4123	33.8313	2.50470	39.30222	109.079	109.079	26.0549	1489.98	1495.36	4	0.0000e+00
301.802124	114.000	113.128	9.8886	3.689450	4.2431	0.6874	84.2136	0.1248	0.6721	5.0000	100.00	1.4050	1.4046	33.8317	2.48195	38.91827	108.089	108.089	26.0606	1489.88	1495.31	5	0.0000e+00
301.802124	115.000	114.120	9.8526	3.686399	4.2618	0.6694	84.5896	0.1272	0.7078	5.0000	100.00	1.3961	1.3957	33.8339	2.46942	38.69179	107.543	107.543	26.0683	1489.77	1495.26	6	0.0000e+00
301.802155	116.000	115.112	9.8006	3.682355	4.2474	0.6832	84.2990	0.1272	0.7077	5.0000	100.00	1.3905	1.3901	33.8408	2.46350	38.55716	107.286	107.286	26.0825	1489.61	1495.21	5	0.0000e+00
301.802155	117.000	116.104	9.7770	3.680887	4.2490	0.6816	84.3330	0.1269	0.7042	5.0000	100.00	1.3841	1.3837	33.8475	2.44550	38.25732	106.501	106.501	26.0916	1489.55	1495.17	8	0.0000e+00
301.802185	118.000	117.097	9.7689	3.680723	4.2486	0.6820	84.3235	0.1284	0.7257	5.0000	100.00	1.3753	1.3749	33.8531	2.42137	37.87452	105.451	105.451	26.0973	1489.54	1495.12	9	0.0000e+00
301.802216	119.000	118.089	9.7550	3.680216	4.2420	0.6883	84.1921	0.1257	0.6852	5.0000	100.00	1.3689	1.3684	33.8605	2.40017	37.53320	104.527	104.527	26.1054	1489.52	1495.07	5	0.0000e+00
301.802216	120.000	119.081	9.7398	3.679525	4.2386	0.6916	84.1231	0.1268	0.7021	5.0000	100.00	1.3626	1.3621	33.8672	2.37526	37.13298	103.442	103.442	26.1132	1489.49	1495.03	5	0.0000e+00
