TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
301.685272	11.000	10.919	13.4854	3.993808	3.7076	1.2345	73.4457	1.1184	15.5763	5.0000	100.00	2.9751	2.9751	33.5857	6.51903	110.11511	283.861	283.861	25.2003	1500.31	0.00	9	0.0000e+00
301.685303	12.000	11.911	13.4857	3.993878	3.7024	1.2402	73.3418	1.0913	15.1694	5.0000	100.00	2.9759	2.9759	33.5857	6.52229	110.17090	284.004	284.004	25.2002	1500.33	0.00	8	0.0000e+00
301.685333	13.000	12.904	13.4856	3.993912	3.7072	1.2349	73.4380	1.1509	16.0632	5.0000	100.00	2.9761	2.9761	33.5857	6.52232	110.17110	284.005	284.005	25.2003	1500.34	0.00	9	0.0000e+00
301.685333	14.000	13.896	13.4838	3.993786	3.7039	1.2385	73.3717	1.0300	14.2506	5.0000	100.00	2.9753	2.9753	33.5857	6.51893	110.10985	283.857	283.857	25.2007	1500.35	0.00	6	0.0000e+00
301.685364	15.000	14.889	13.4825	3.993713	3.7089	1.2330	73.4726	1.2427	17.4409	5.0000	100.00	2.9742	2.9743	33.5858	6.51737	110.08064	283.789	283.789	25.2010	1500.37	0.00	9	0.0000e+00
301.685394	16.000	15.881	13.4837	3.993884	3.6987	1.2443	73.2668	1.2315	17.2720	5.0000	100.00	2.9731	2.9732	33.5859	6.51671	110.07214	283.760	283.760	25.2009	1500.39	0.00	8	0.0000e+00
301.685425	17.000	16.874	13.4837	3.993928	3.6900	1.2539	73.0928	1.0533	14.5989	5.0000	100.00	2.9729	2.9729	33.5859	6.51688	110.07515	283.768	283.768	25.2009	1500.40	0.00	7	0.0000e+00
301.685425	18.000	17.866	13.4846	3.994039	3.7078	1.2343	73.4492	1.1551	16.1267	5.0000	100.00	2.9731	2.9731	33.5857	6.51936	110.11886	283.876	283.876	25.2007	1500.42	0.00	9	0.0000e+00
301.685455	19.000	18.859	13.4855	3.994179	3.7073	1.2348	73.4394	1.1668	16.3026	5.0000	100.00	2.9725	2.9725	33.5859	6.51613	110.06644	283.735	283.735	25.2006	1500.44	0.00	8	0.0000e+00
301.685486	20.000	19.852	13.4855	3.994210	3.7083	1.2338	73.4589	1.0920	15.1799	5.0000	100.00	2.9720	2.9720	33.5858	6.51647	110.07203	283.750	283.750	25.2005	1500.46	776.28	8	0.0000e+00
301.685516	21.000	20.844	13.4851	3.994220	3.7111	1.2307	73.5159	1.0182	14.0724	5.0000	100.00	2.9714	2.9714	33.5858	6.51534	110.05218	283.701	283.701	25.2006	1500.47	1482.60	6	0.0000e+00
301.685516	22.000	21.837	13.4833	3.994106	3.7085	1.2335	73.4647	1.2157	17.0357	5.0000	100.00	2.9711	2.9712	33.5859	6.51618	110.06240	283.737	283.737	25.2011	1500.48	1500.46	10	0.0000e+00
301.685547	23.000	22.829	13.4737	3.993257	3.7066	1.2356	73.4248	1.0353	14.3288	5.0000	100.00	2.9674	2.9674	33.5859	6.49479	109.67968	282.806	282.806	25.2031	1500.47	1500.46	9	0.0000e+00
301.685577	24.000	23.822	13.4671	3.992758	3.7287	1.2115	73.8700	0.9997	13.7957	5.0000	100.00	2.9589	2.9590	33.5867	6.46587	109.17690	281.547	281.547	25.2051	1500.47	1500.46	7	0.0000e+00
301.685608	25.000	24.814	13.4312	3.989485	3.7538	1.1842	74.3751	0.7243	9.6652	5.0000	100.00	2.9448	2.9449	33.5871	6.40041	107.99272	278.697	278.697	25.2127	1500.36	1500.46	7	0.0000e+00
301.685608	26.000	25.807	13.3867	3.985491	3.7924	1.1428	75.1500	0.6861	9.0922	5.0000	100.00	2.9118	2.9118	33.5884	6.28806	106.00128	273.805	273.805	25.2228	1500.23	1500.45	8	0.0000e+00
301.685638	27.000	26.799	13.3703	3.984240	3.7641	1.1731	74.5825	0.6761	8.9411	5.0000	100.00	2.8689	2.8690	33.5908	6.20224	104.52058	270.068	270.068	25.2279	1500.20	1500.44	9	0.0000e+00
301.685669	28.000	27.792	13.3013	3.977919	3.8480	1.0837	76.2683	0.4810	6.0148	5.0000	100.00	2.8454	2.8454	33.5917	6.13620	103.26255	267.193	267.193	25.2426	1499.99	1500.43	7	0.0000e+00
301.685699	29.000	28.784	13.2522	3.973672	3.8196	1.1137	75.6987	0.5208	6.6126	5.0000	100.00	2.8004	2.8004	33.5946	6.00184	100.90122	261.343	261.343	25.2547	1499.85	1500.41	10	0.0000e+00
301.685730	30.000	29.777	13.1794	3.966976	3.8362	1.0962	76.0316	0.4762	5.9434	5.0000	100.00	2.7630	2.7630	33.5954	5.92679	99.49137	258.076	258.076	25.2699	1499.62	1500.39	7	0.0000e+00
301.685730	31.000	30.769	13.0811	3.957927	3.9304	0.9977	77.9255	0.4388	5.3816	5.0000	100.00	2.7264	2.7264	33.5964	5.79695	97.11531	252.423	252.423	25.2904	1499.31	1500.36	6	0.0000e+00
301.685760	32.000	31.761	13.0738	3.957604	3.9160	1.0125	77.6366	0.5194	6.5913	5.0000	100.00	2.6818	2.6817	33.5995	5.72003	95.81395	249.073	249.073	25.2942	1499.31	1500.32	10	0.0000e+00
301.685791	33.000	32.754	13.0792	3.958403	3.9138	1.0148	77.5926	0.4546	5.6194	4.9961	99.92	2.6584	2.6584	33.6018	5.70908	95.64273	248.596	248.596	25.2950	1499.35	1500.30	9	0.0000e+00
301.685822	34.000	33.746	12.9395	3.944916	3.9546	0.9728	78.4124	0.3961	4.7415	5.0000	100.00	2.6380	2.6379	33.5975	5.60565	93.63769	244.095	244.095	25.3193	1498.89	1500.26	7	0.0000e+00
301.685822	35.000	34.739	12.8696	3.938372	3.9711	0.9559	78.7436	0.3876	4.6134	5.0000	100.00	2.5961	2.5960	33.5970	5.48594	91.50491	238.884	238.884	25.3328	1498.67	1500.22	7	0.0000e+00
301.685852	36.000	35.731	12.8116	3.932884	3.9923	0.9342	79.1714	0.4269	5.2039	5.0000	100.00	2.5584	2.5583	33.5959	5.41196	90.16224	235.663	235.663	25.3433	1498.49	1500.17	8	0.0000e+00
301.685883	37.000	36.724	12.7502	3.927237	3.9975	0.9290	79.2758	0.3584	4.1763	5.0000	100.00	2.5220	2.5219	33.5963	5.32862	88.66104	232.035	232.035	25.3557	1498.30	1500.12	9	0.0000e+00
301.685913	38.000	37.716	12.7157	3.924373	4.0190	0.9073	79.7065	0.3405	3.9080	5.0000	100.00	2.4935	2.4935	33.5993	5.27594	87.72334	229.741	229.741	25.3648	1498.21	1500.07	8	0.0000e+00
301.685913	39.000	38.709	12.6748	3.920873	4.0204	0.9058	79.7353	0.3636	4.2545	5.0000	100.00	2.4716	2.4715	33.6019	5.22936	86.87653	227.713	227.713	25.3748	1498.09	1500.02	9	0.0000e+00
301.685944	40.000	39.701	12.5994	3.914148	4.0425	0.8836	80.1793	0.3086	3.4290	4.6694	93.39	2.4535	2.4534	33.6045	5.17452	85.83250	225.326	225.326	25.3916	1497.86	1499.97	6	0.0000e+00
301.685974	41.000	40.694	12.5058	3.905826	4.0536	0.8725	80.4032	0.3006	3.3094	4.9888	99.78	2.4280	2.4279	33.6079	5.08666	84.21314	221.501	221.501	25.4124	1497.56	1499.92	7	0.0000e+00
301.686005	42.000	41.686	12.4977	3.905761	4.0445	0.8815	80.2211	0.3334	3.8012	5.0000	100.00	2.3887	2.3886	33.6141	5.00378	82.82985	217.891	217.891	25.4188	1497.56	1499.86	11	0.0000e+00
301.686005	43.000	42.678	12.3288	3.890854	4.0453	0.8808	80.2352	0.3164	3.5461	5.0000	100.00	2.3624	2.3623	33.6217	4.92268	81.20642	214.361	214.361	25.4571	1497.01	1499.80	7	0.0000e+00
301.686035	44.000	43.671	12.1577	3.875784	4.0477	0.8784	80.2835	0.3132	3.4987	5.0000	100.00	2.3102	2.3100	33.6296	4.71962	77.58157	205.520	205.520	25.4960	1496.45	1499.72	7	0.0000e+00
301.686066	45.000	44.663	12.1026	3.871087	4.0467	0.8794	80.2635	0.2970	3.2552	5.0000	100.00	2.2523	2.2522	33.6332	4.60718	75.64723	200.624	200.624	25.5093	1496.29	1499.65	7	0.0000e+00
301.686096	46.000	45.656	12.0704	3.868297	4.0499	0.8762	80.3279	0.3097	3.4448	5.0000	100.00	2.2152	2.2151	33.6348	4.56463	74.89868	198.772	198.772	25.5167	1496.19	1499.58	9	0.0000e+00
301.686096	47.000	46.648	12.0961	3.871285	4.0468	0.8793	80.2669	0.3206	3.6085	5.0000	100.00	2.1936	2.1935	33.6402	4.55438	74.77330	198.324	198.324	25.5160	1496.30	1499.50	10	0.0000e+00
301.686127	48.000	47.640	12.0298	3.864822	4.0555	0.8706	80.4403	0.2700	2.8506	5.0000	100.00	2.1878	2.1877	33.6369	4.53091	74.28297	197.304	197.304	25.5260	1496.09	1499.43	7	0.0000e+00
301.686157	49.000	48.633	11.9919	3.861633	4.0602	0.8659	80.5362	0.2943	3.2151	5.0000	100.00	2.1727	2.1726	33.6397	4.47895	73.37397	195.041	195.041	25.5354	1495.98	1499.36	7	0.0000e+00
301.686188	50.000	49.625	11.9298	3.855754	4.0401	0.8860	80.1318	0.2376	2.3635	5.0000	100.00	2.1565	2.1563	33.6382	4.43495	72.55784	193.126	193.126	25.5459	1495.78	1499.30	7	0.0000e+00
301.686188	51.000	50.618	11.9230	3.855558	4.0439	0.8822	80.2085	0.2774	2.9613	5.0000	100.00	2.1355	2.1353	33.6420	4.39125	71.83426	191.223	191.223	25.5501	1495.78	1499.22	11	0.0000e+00
301.686218	52.000	51.610	11.8747	3.851183	4.0242	0.9020	79.8126	0.2344	2.3167	5.0000	100.00	2.1219	2.1218	33.6426	4.35996	71.25051	189.861	189.861	25.5597	1495.63	1499.16	8	0.0000e+00
301.686249	53.000	52.602	11.8003	3.844273	3.9596	0.9677	78.5126	0.2095	1.9432	4.9897	99.79	2.1036	2.1034	33.6422	4.28497	69.91510	186.597	186.597	25.5733	1495.39	1499.08	6	0.0000e+00
301.686279	54.000	53.595	11.7836	3.843096	3.9491	0.9784	78.3025	0.2304	2.2560	5.0002	100.00	2.0780	2.0778	33.6454	4.22798	68.96234	184.115	184.115	25.5789	1495.35	1499.02	9	0.0000e+00
301.686279	55.000	54.587	11.7417	3.839463	3.9024	1.0268	77.3631	0.2184	2.0758	5.0000	100.00	2.0609	2.0607	33.6475	4.20152	68.47111	182.963	182.963	25.5883	1495.23	1498.95	8	0.0000e+00
301.686310	56.000	55.579	11.7090	3.836748	3.8495	1.0821	76.2988	0.2149	2.0235	5.0000	100.00	2.0463	2.0462	33.6502	4.16258	67.79084	181.268	181.268	25.5966	1495.14	1498.88	7	0.0000e+00
301.686371	57.000	56.572	11.7084	3.836908	3.8334	1.0991	75.9752	0.2262	2.1929	5.0000	100.00	2.0366	2.0364	33.6518	4.15192	67.61723	180.803	180.803	25.5980	1495.15	1498.81	13	0.0000e+00
301.686462	58.000	57.564	11.6807	3.834757	3.8132	1.1206	75.5693	0.2181	2.0709	5.0000	100.00	2.0254	2.0252	33.6555	4.10925	66.88483	178.945	178.945	25.6060	1495.08	1498.75	10	0.0000e+00
301.686462	59.000	58.556	11.6119	3.828665	3.7622	1.1752	74.5428	0.2105	1.9572	5.0000	100.00	2.0078	2.0076	33.6579	4.05369	65.88557	176.526	176.526	25.6206	1494.86	1498.69	8	0.0000e+00
301.686493	60.000	59.549	11.5737	3.825592	3.7828	1.1530	74.9575	0.2192	2.0883	5.0000	100.00	1.9826	1.9824	33.6621	3.99305	64.84914	173.886	173.886	25.6309	1494.75	1498.62	11	0.0000e+00
301.686523	61.000	60.541	11.5279	3.821611	3.7166	1.2247	73.6273	0.1995	1.7928	5.0000	100.00	1.9669	1.9667	33.6642	3.95461	64.16354	172.212	172.212	25.6411	1494.61	1498.56	7	0.0000e+00
301.686554	62.000	61.533	11.5040	3.819704	3.7088	1.2332	73.4697	0.2096	1.9443	5.0000	100.00	1.9503	1.9501	33.6668	3.90935	63.39812	170.241	170.241	25.6474	1494.55	1498.49	7	0.0000e+00
301.686554	63.000	62.526	11.4927	3.818863	3.6527	1.2952	72.3415	0.1965	1.7478	5.0000	100.00	1.9365	1.9363	33.6684	3.88293	62.95521	169.091	169.091	25.6508	1494.52	1498.43	7	0.0000e+00
301.686584	64.000	63.518	11.4879	3.818594	3.6233	1.3279	71.7507	0.1955	1.7327	5.0000	100.00	1.9283	1.9281	33.6697	3.87442	62.81139	168.720	168.720	25.6527	1494.53	1498.37	8	0.0000e+00
301.686615	65.000	64.510	11.4847	3.818455	3.6348	1.3151	71.9818	0.2056	1.8837	5.0000	100.00	1.9227	1.9225	33.6707	3.86715	62.68985	168.404	168.404	25.6541	1494.53	1498.31	11	0.0000e+00
301.686646	66.000	65.503	11.4807	3.818234	3.6462	1.3024	72.2109	0.1990	1.7857	5.0000	100.00	1.9187	1.9185	33.6718	3.86000	62.56903	168.092	168.092	25.6557	1494.54	1498.25	8	0.0000e+00
301.686676	67.000	66.495	11.4666	3.817021	3.6065	1.3468	71.4134	0.1868	1.6014	5.0000	100.00	1.9165	1.9163	33.6724	3.85289	62.43515	167.782	167.782	25.6588	1494.50	1498.19	6	0.0000e+00
301.686676	68.000	67.487	11.4573	3.816303	3.6026	1.3512	71.3339	0.2065	1.8972	5.0000	100.00	1.9129	1.9127	33.6733	3.84047	62.22219	167.242	167.242	25.6612	1494.49	1498.14	7	0.0000e+00
301.686707	69.000	68.480	11.4404	3.814872	3.6126	1.3399	71.5362	0.2423	2.4352	5.0000	100.00	1.9075	1.9072	33.6742	3.82483	61.94691	166.561	166.561	25.6650	1494.45	1498.09	8	0.0000e+00
301.686737	70.000	69.472	11.4190	3.813061	3.6092	1.3437	71.4674	0.2045	1.8673	5.0000	100.00	1.9002	1.9000	33.6754	3.80418	61.58495	165.662	165.662	25.6699	1494.39	1498.04	10	0.0000e+00
301.686768	71.000	70.464	11.3999	3.811528	3.6137	1.3387	71.5572	0.1956	1.7343	5.0000	100.00	1.8923	1.8921	33.6773	3.78403	61.23466	164.784	164.784	25.6749	1494.34	1497.98	8	0.0000e+00
301.686768	72.000	71.456	11.3665	3.808705	3.6293	1.3212	71.8715	0.1930	1.6943	5.0000	100.00	1.8833	1.8831	33.6795	3.74832	60.61470	163.230	163.230	25.6827	1494.25	1497.93	8	0.0000e+00
301.686798	73.000	72.449	11.2754	3.801173	3.6311	1.3191	71.9079	0.1771	1.4566	5.0000	100.00	1.8701	1.8698	33.6879	3.69270	59.60330	160.808	160.808	25.7058	1493.96	1497.88	6	0.0000e+00
301.686829	74.000	73.441	11.1216	3.787530	3.6514	1.2965	72.3154	0.1663	1.2950	5.0000	100.00	1.8483	1.8481	33.6932	3.59758	57.88071	156.668	156.668	25.7378	1493.44	1497.82	6	0.0000e+00
301.686829	75.000	74.433	11.1748	3.792840	3.6465	1.3020	72.2165	0.1836	1.5537	5.0000	100.00	1.8044	1.8042	33.6968	3.52346	56.75283	153.438	153.438	25.7309	1493.65	1497.76	14	0.0000e+00
301.686890	76.000	75.425	11.0628	3.783377	3.6647	1.2819	72.5826	0.1777	1.4658	5.0000	100.00	1.7923	1.7920	33.7051	3.50656	56.34960	152.703	152.703	25.7576	1493.28	1497.70	7	0.0000e+00
301.686890	77.000	76.418	10.9164	3.771090	3.7602	1.1773	74.5040	0.1599	1.1989	5.0000	100.00	1.7705	1.7702	33.7169	3.38999	54.30982	147.628	147.628	25.7930	1492.80	1497.64	5	0.0000e+00
301.686920	78.000	77.410	10.8810	3.768538	3.7598	1.1778	74.4945	0.1646	1.2696	5.0000	100.00	1.7376	1.7373	33.7237	3.30540	52.91661	143.944	143.944	25.8045	1492.70	1497.58	7	0.0000e+00
301.686951	79.000	78.402	10.8685	3.767822	3.7143	1.2272	73.5801	0.1630	1.2449	5.0000	100.00	1.7061	1.7058	33.7276	3.26888	52.31927	142.354	142.354	25.8098	1492.68	1497.52	12	0.0000e+00
301.686981	80.000	79.394	10.8198	3.763945	3.7499	1.1885	74.2953	0.1627	1.2405	5.0000	100.00	1.6882	1.6879	33.7333	3.23976	51.80105	141.085	141.085	25.8229	1492.53	1497.46	8	0.0000e+00
301.686981	81.000	80.387	10.7733	3.760287	3.8061	1.1281	75.4256	0.1557	1.1349	5.0000	100.00	1.6766	1.6763	33.7393	3.19824	51.08796	139.277	139.277	25.8358	1492.39	1497.39	6	0.0000e+00
301.687012	82.000	81.379	10.7617	3.759548	3.7991	1.1355	75.2862	0.1577	1.1662	5.0000	100.00	1.6635	1.6631	33.7421	3.16902	50.60960	138.005	138.005	25.8400	1492.37	1497.33	9	0.0000e+00
301.687042	83.000	82.371	10.7622	3.759815	3.7869	1.1486	75.0395	0.1569	1.1537	5.0000	100.00	1.6526	1.6522	33.7438	3.15754	50.42743	137.505	137.505	25.8413	1492.39	1497.27	8	0.0000e+00
301.687042	84.000	83.363	10.7519	3.759094	3.8013	1.1331	75.3308	0.1613	1.2188	5.0000	100.00	1.6486	1.6483	33.7457	3.15331	50.34936	137.321	137.321	25.8446	1492.37	1497.21	9	0.0000e+00
301.687073	85.000	84.356	10.7466	3.758799	3.8075	1.1266	75.4539	0.1560	1.1403	5.0000	100.00	1.6450	1.6447	33.7472	3.14436	50.20118	136.931	136.931	25.8467	1492.37	1497.16	7	0.0000e+00
301.687103	86.000	85.348	10.7398	3.758370	3.8170	1.1164	75.6458	0.1595	1.1925	5.0000	100.00	1.6417	1.6414	33.7488	3.13682	50.07401	136.602	136.602	25.8492	1492.36	1497.10	9	0.0000e+00
301.687134	87.000	86.340	10.7329	3.757895	3.8159	1.1176	75.6233	0.1600	1.1999	5.0000	100.00	1.6394	1.6391	33.7499	3.13311	50.00780	136.441	136.441	25.8513	1492.36	1497.04	9	0.0000e+00
301.687164	88.000	87.332	10.7216	3.757029	3.8340	1.0984	75.9878	0.1579	1.1680	5.0000	100.00	1.6368	1.6364	33.7513	3.12317	49.83746	136.008	136.008	25.8544	1492.33	1496.99	7	0.0000e+00
301.687164	89.000	88.324	10.7030	3.755517	3.8578	1.0733	76.4662	0.1582	1.1724	5.0000	100.00	1.6335	1.6331	33.7529	3.11355	49.66460	135.589	135.589	25.8589	1492.29	1496.94	7	0.0000e+00
301.687195	90.000	89.317	10.6905	3.754585	3.8564	1.0748	76.4375	0.1566	1.1490	5.0000	100.00	1.6288	1.6285	33.7546	3.09995	49.43497	134.997	134.997	25.8625	1492.26	1496.89	8	0.0000e+00
301.687225	91.000	90.309	10.6863	3.754323	3.8675	1.0631	76.6610	0.1601	1.2010	5.0000	100.00	1.6248	1.6244	33.7555	3.09283	49.31721	134.687	134.687	25.8639	1492.26	1496.83	10	0.0000e+00
301.687256	92.000	91.301	10.6877	3.754563	3.8613	1.0697	76.5354	0.1629	1.2435	5.0000	100.00	1.6212	1.6208	33.7561	3.08558	49.20325	134.371	134.371	25.8642	1492.29	1496.79	10	0.0000e+00
301.687286	93.000	92.293	10.6841	3.754330	3.8784	1.0517	76.8796	0.1504	1.0561	5.0000	100.00	1.6197	1.6193	33.7567	3.08658	49.21561	134.415	134.415	25.8653	1492.29	1496.73	6	0.0000e+00
301.687286	94.000	93.285	10.6704	3.753211	3.9016	1.0275	77.3473	0.1503	1.0549	5.0000	100.00	1.6192	1.6188	33.7577	3.08238	49.13450	134.232	134.232	25.8685	1492.26	1496.69	6	0.0000e+00
301.687317	95.000	94.278	10.6619	3.752561	3.9073	1.0215	77.4622	0.1572	1.1586	5.0000	100.00	1.6169	1.6166	33.7586	3.07472	49.00378	133.898	133.898	25.8707	1492.25	1496.64	8	0.0000e+00
301.687347	96.000	95.270	10.6702	3.752457	3.9026	1.0265	77.3665	0.1566	1.1483	5.0000	100.00	1.6140	1.6137	33.7494	3.06841	48.90905	133.624	133.624	25.8621	1492.28	1496.59	12	0.0000e+00
301.687378	97.000	96.262	10.6131	3.748040	3.9278	1.0003	77.8744	0.1517	1.0757	5.0000	100.00	1.6095	1.6092	33.7575	3.03996	48.39872	132.385	132.385	25.8784	1492.11	1496.55	7	0.0000e+00
301.687378	98.000	97.254	10.5180	3.735445	3.9729	0.9541	78.7802	0.1549	1.1238	5.0000	100.00	1.5944	1.5941	33.7186	2.96912	47.16248	129.305	129.305	25.8647	1491.74	1496.50	8	0.0000e+00
301.687408	99.000	98.246	10.4817	3.737619	3.9655	0.9616	78.6314	0.1478	1.0164	5.0000	100.00	1.5701	1.5698	33.7736	2.90236	46.08208	126.394	126.394	25.9139	1491.69	1496.45	7	0.0000e+00
301.687439	100.000	99.238	10.4206	3.733225	4.0008	0.9256	79.3416	0.1534	1.1007	5.0000	100.00	1.5518	1.5514	33.7856	2.85894	45.33638	124.503	124.503	25.9339	1491.51	1496.40	8	0.0000e+00
301.687469	101.000	100.230	10.4053	3.732299	3.9728	0.9542	78.7774	0.1474	1.0109	5.0000	100.00	1.5318	1.5314	33.7900	2.81660	44.65147	122.658	122.658	25.9400	1491.47	1496.36	10	0.0000e+00
301.687469	102.000	101.223	10.3629	3.728911	4.0009	0.9256	79.3438	0.1507	1.0607	5.0000	100.00	1.5184	1.5181	33.7948	2.78648	44.13486	121.347	121.347	25.9510	1491.34	1496.31	7	0.0000e+00
301.687500	103.000	102.215	10.3188	3.725540	4.0164	0.9099	79.6546	0.1452	0.9774	5.0000	100.00	1.5039	1.5035	33.8014	2.73808	43.32867	119.239	119.239	25.9638	1491.21	1496.26	8	0.0000e+00
301.687531	104.000	103.207	10.2832	3.722862	4.0233	0.9029	79.7934	0.1440	0.9607	5.0000	100.00	1.4893	1.4889	33.8070	2.70033	42.70000	117.595	117.595	25.9743	1491.11	1496.21	7	0.0000e+00
301.687561	105.000	104.199	10.2438	3.719946	4.0295	0.8967	79.9175	0.1463	0.9952	5.0000	100.00	1.4748	1.4744	33.8137	2.66332	42.08079	115.984	115.984	25.9863	1490.99	1496.16	10	0.0000e+00
301.687561	106.000	105.191	10.1680	3.714169	3.9992	0.9277	79.3089	0.1458	0.9864	5.0000	100.00	1.4579	1.4575	33.8255	2.61180	41.20230	113.740	113.740	26.0084	1490.75	1496.11	8	0.0000e+00
301.687592	107.000	106.183	10.0422	3.704403	4.0328	0.8933	79.9856	0.1522	1.0827	5.0000	100.00	1.4377	1.4372	33.8434	2.53488	39.88431	110.391	110.391	26.0437	1490.34	1496.05	7	0.0000e+00
301.687622	108.000	107.175	9.9903	3.700643	4.0174	0.9088	79.6757	0.1511	1.0664	5.0000	100.00	1.4134	1.4130	33.8533	2.47929	38.96795	107.970	107.970	26.0603	1490.18	1496.00	8	0.0000e+00
301.687653	109.000	108.167	9.9815	3.700321	4.0180	0.9082	79.6876	0.1528	1.0924	5.0000	100.00	1.3970	1.3965	33.8577	2.46293	38.70461	107.257	107.257	26.0652	1490.17	1495.95	9	0.0000e+00
301.687683	110.000	109.159	9.9752	3.700108	3.9701	0.9579	78.7241	0.1560	1.1400	5.0000	100.00	1.3894	1.3890	33.8610	2.46045	38.66105	107.149	107.149	26.0689	1490.17	1495.90	9	0.0000e+00
301.687683	111.000	110.152	9.9624	3.699192	3.9819	0.9449	78.9609	0.1526	1.0896	5.0000	100.00	1.3867	1.3862	33.8632	2.45518	38.56817	106.920	106.920	26.0728	1490.14	1495.84	7	0.0000e+00
301.687714	112.000	111.144	9.9429	3.697695	3.9648	0.9623	78.6179	0.1543	1.1144	5.0000	100.00	1.3829	1.3825	33.8658	2.43778	38.27910	106.162	106.162	26.0781	1490.09	1495.79	7	0.0000e+00
301.687744	113.000	112.136	9.9410	3.697733	3.9774	0.9495	78.8706	0.1541	1.1113	5.0000	100.00	1.3767	1.3762	33.8676	2.42446	38.06890	105.582	105.582	26.0798	1490.10	1495.74	10	0.0000e+00
301.687775	114.000	113.128	9.9357	3.697397	3.9637	0.9634	78.5955	0.1525	1.0877	5.0000	100.00	1.3739	1.3734	33.8687	2.42237	38.03185	105.490	105.490	26.0816	1490.10	1495.69	7	0.0000e+00
301.687775	115.000	114.120	9.9302	3.697054	3.9682	0.9588	78.6862	0.1514	1.0708	5.0000	100.00	1.3715	1.3710	33.8699	2.41512	37.91387	105.175	105.175	26.0834	1490.10	1495.64	8	0.0000e+00
301.687805	116.000	115.112	9.9247	3.696728	3.9654	0.9617	78.6291	0.1567	1.1502	5.0000	100.00	1.3685	1.3680	33.8713	2.40626	37.77053	104.789	104.789	26.0855	1490.09	1495.59	11	0.0000e+00
301.687836	117.000	116.104	9.8758	3.692750	3.9688	0.9582	78.6986	0.1524	1.0855	5.0000	100.00	1.3640	1.3636	33.8761	2.38375	37.37866	103.809	103.809	26.0974	1489.94	1495.55	7	0.0000e+00
301.687866	118.000	117.096	9.7836	3.685262	3.9501	0.9774	78.3214	0.1478	1.0176	5.0000	100.00	1.3549	1.3544	33.8857	2.33265	36.50615	101.584	101.584	26.1203	1489.64	1495.50	6	0.0000e+00
301.687866	119.000	118.088	9.7343	3.681414	3.9522	0.9753	78.3633	0.1469	1.0037	5.0000	100.00	1.3401	1.3396	33.8923	2.28120	35.66410	99.344	99.344	26.1337	1489.48	1495.45	6	0.0000e+00
