TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
293.937561	24.000	23.822	11.8214	3.847854	4.0658	0.8603	80.6488	0.3446	3.9696	3.3574	67.15	2.2034	2.2033	33.6704	4.57262	74.65502	199.119	199.119	25.5906	1495.02	1495.99	11	0.0000e+00
293.937561	25.000	24.814	11.7128	3.838392	4.1041	0.8223	81.4185	0.3088	3.4326	3.3332	66.66	2.1816	2.1815	33.6760	4.50411	73.37096	196.136	196.136	25.6152	1494.67	1495.93	10	0.0000e+00
293.937592	26.000	25.807	11.5639	3.824966	4.1191	0.8076	81.7206	0.2684	2.8264	3.3129	66.26	2.1515	2.1514	33.6794	4.40982	71.61182	192.033	192.033	25.6454	1494.17	1495.88	8	0.0000e+00
293.937622	27.000	26.799	11.3778	3.807734	4.1616	0.7659	82.5741	0.2151	2.0266	3.1950	63.90	2.0965	2.0964	33.6791	4.21608	68.19594	183.599	183.599	25.6793	1493.54	1495.80	11	0.0000e+00
293.937653	28.000	27.792	11.2700	3.798191	4.1969	0.7317	83.2840	0.2693	2.8391	3.3143	66.29	2.0206	2.0205	33.6829	4.07262	65.72531	177.353	177.353	25.7020	1493.19	1495.71	13	0.0000e+00
293.937683	29.000	28.784	11.1761	3.789384	4.2129	0.7162	83.6071	0.2464	2.4955	3.1053	62.11	1.9837	1.9836	33.6814	3.98103	64.11855	173.367	173.367	25.7177	1492.88	1495.62	10	0.0000e+00
293.937714	30.000	29.777	11.1342	3.786199	4.2070	0.7219	83.4873	0.1834	1.5511	3.0692	61.38	1.9544	1.9543	33.6877	3.92093	63.09668	170.749	170.749	25.7302	1492.75	1495.52	7	0.0000e+00
293.937744	31.000	30.769	11.1212	3.785643	4.2124	0.7166	83.5972	0.1966	1.7493	2.9969	59.94	1.9383	1.9382	33.6936	3.89629	62.68513	169.676	169.676	25.7372	1492.73	1495.43	9	0.0000e+00
293.937775	32.000	31.761	11.0957	3.783840	4.2218	0.7077	83.7849	0.2062	1.8924	2.9542	59.08	1.9249	1.9248	33.6987	3.87325	62.28275	168.672	168.672	25.7458	1492.67	1495.34	11	0.0000e+00
293.937836	33.000	32.754	11.0579	3.780993	4.2269	0.7028	83.8876	0.2032	1.8484	2.9284	58.57	1.9035	1.9033	33.7047	3.81726	61.33510	166.234	166.234	25.7572	1492.56	1495.26	9	0.0000e+00
293.937836	34.000	33.746	11.0206	3.777928	4.2263	0.7033	83.8757	0.1704	1.3564	2.9092	58.18	1.8936	1.8935	33.7081	3.78115	60.70781	164.662	164.662	25.7666	1492.45	1495.18	6	0.0000e+00
293.937866	35.000	34.739	10.9966	3.775931	4.1899	0.7385	83.1428	0.1708	1.3622	2.8182	56.36	1.8836	1.8835	33.7099	3.74768	60.14029	163.204	163.204	25.7723	1492.38	1495.09	5	0.0000e+00
293.937897	36.000	35.731	10.9934	3.775917	4.2025	0.7263	83.3964	0.1816	1.5234	2.7441	54.88	1.8689	1.8687	33.7122	3.71443	59.60358	161.756	161.756	25.7747	1492.39	1495.02	11	0.0000e+00
293.937927	37.000	36.724	10.9877	3.775647	4.1868	0.7414	83.0823	0.1825	1.5379	2.7175	54.35	1.8539	1.8538	33.7143	3.69818	59.33629	161.048	161.048	25.7773	1492.39	1494.96	8	0.0000e+00
293.937958	38.000	37.716	10.9765	3.774834	4.1827	0.7454	82.9993	0.1948	1.7221	2.6657	53.31	1.8495	1.8493	33.7161	3.68212	59.06516	160.349	160.349	25.7808	1492.37	1494.88	6	0.0000e+00
293.937988	39.000	38.709	10.9738	3.774814	4.1761	0.7518	82.8663	0.1772	1.4587	2.6032	52.06	1.8442	1.8441	33.7179	3.66711	58.82178	159.695	159.695	25.7826	1492.38	1494.82	8	0.0000e+00
293.937988	40.000	39.701	10.9666	3.774516	4.1652	0.7624	82.6462	0.1975	1.7628	2.5456	50.91	1.8376	1.8375	33.7211	3.64996	58.53877	158.948	158.948	25.7865	1492.37	1494.76	11	0.0000e+00
293.938019	41.000	40.693	10.9456	3.773313	4.1332	0.7937	82.0027	0.1762	1.4429	2.4990	49.98	1.8293	1.8291	33.7280	3.62347	58.09041	157.794	157.794	25.7957	1492.32	1494.70	11	0.0000e+00
293.938049	42.000	41.686	10.9312	3.772681	4.1061	0.8203	81.4579	0.1714	1.3712	2.4600	49.20	1.8170	1.8168	33.7345	3.58909	57.52388	156.296	156.296	25.8033	1492.30	1494.64	10	0.0000e+00
293.938080	43.000	42.678	10.9294	3.772725	4.0916	0.8347	81.1668	0.1685	1.3277	2.4016	48.03	1.8104	1.8102	33.7362	3.57770	57.33982	155.800	155.800	25.8049	1492.31	1494.58	8	0.0000e+00
293.938110	44.000	43.671	10.9371	3.773469	4.1022	0.8242	81.3795	0.1750	1.4245	2.5296	50.59	1.8057	1.8056	33.7361	3.57507	57.30704	155.686	155.686	25.8035	1492.35	1494.53	15	0.0000e+00
293.938171	45.000	44.663	10.9305	3.773122	4.0875	0.8387	81.0854	0.1710	1.3649	2.3065	46.13	1.8041	1.8040	33.7383	3.57031	57.22338	155.478	155.478	25.8064	1492.35	1494.48	12	0.0000e+00
293.938202	46.000	45.656	10.9292	3.773129	4.0847	0.8415	81.0287	0.1697	1.3458	2.2562	45.12	1.8021	1.8019	33.7391	3.56531	57.14209	155.260	155.260	25.8072	1492.36	1494.44	12	0.0000e+00
293.938232	47.000	46.648	10.9292	3.773197	4.0845	0.8417	81.0235	0.1748	1.4225	2.2116	44.23	1.7997	1.7996	33.7394	3.56093	57.07182	155.069	155.069	25.8075	1492.38	1494.40	11	0.0000e+00
293.938263	48.000	47.640	10.9263	3.773148	4.0772	0.8489	80.8778	0.1614	1.2208	2.1494	42.99	1.7980	1.7978	33.7411	3.55387	56.95580	154.762	154.762	25.8094	1492.39	1494.35	13	0.0000e+00
293.938324	49.000	48.633	10.9186	3.772908	4.0767	0.8495	80.8672	0.1609	1.2131	2.0990	41.98	1.7935	1.7934	33.7453	3.54006	56.72672	154.160	154.160	25.8140	1492.38	1494.31	14	0.0000e+00
293.938354	50.000	49.625	10.9173	3.772895	4.0724	0.8537	80.7806	0.1658	1.2876	2.0532	41.06	1.7903	1.7902	33.7459	3.53501	56.64453	153.940	153.940	25.8148	1492.39	1494.27	10	0.0000e+00
293.938507	51.000	50.618	10.9097	3.772662	4.0680	0.8581	80.6917	0.1560	1.1397	1.9847	39.69	1.7801	1.7799	33.7502	3.50729	56.19265	152.733	152.733	25.8195	1492.39	1494.21	2	0.0000e+00
