TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
281.844971	12.000	11.911	13.1504	3.965400	4.0108	0.9156	79.5417	0.8191	11.0861	3.1532	63.06	2.9615	2.9616	33.6136	6.48915	108.87859	282.560	282.560	25.2893	1499.25	0.00	9	0.0000e+00
281.845001	13.000	12.904	13.0296	3.954992	3.9832	0.9436	78.9873	1.1581	16.1720	3.0977	61.95	2.9466	2.9467	33.6218	6.47398	108.35946	281.900	281.900	25.3197	1498.87	0.00	8	0.0000e+00
281.845032	14.000	13.896	12.8825	3.942573	3.9811	0.9456	78.9461	1.0920	15.1800	3.0468	60.94	2.9372	2.9373	33.6342	6.48054	108.14848	282.186	282.186	25.3585	1498.41	0.00	9	0.0000e+00
281.845062	15.000	14.889	12.7233	3.929579	3.8983	1.0311	77.2808	1.5487	22.0299	3.0017	60.03	2.9397	2.9397	33.6519	6.54816	108.92902	285.130	285.130	25.4035	1497.92	0.00	8	0.0000e+00
281.845062	16.000	15.881	12.6273	3.921803	3.8494	1.0823	76.2963	1.9790	28.4848	2.9437	58.87	2.9576	2.9576	33.6629	6.60393	109.64624	287.558	287.558	25.4308	1497.62	0.00	8	0.0000e+00
281.845093	17.000	16.874	12.5159	3.911577	3.7813	1.1546	74.9284	1.8815	27.0227	2.9063	58.13	2.9483	2.9484	33.6642	6.48932	107.49609	282.569	282.569	25.4535	1497.26	0.00	8	0.0000e+00
281.845123	18.000	17.866	12.2655	3.887363	3.7637	1.1735	74.5748	1.6921	24.1818	2.8473	56.95	2.8668	2.8668	33.6555	6.10957	100.67786	266.040	266.040	25.4949	1496.42	0.00	9	0.0000e+00
281.845154	19.000	18.859	12.0254	3.864976	3.8671	1.0638	76.6538	1.3386	18.8795	2.8054	56.11	2.7038	2.7038	33.6546	5.60697	91.92675	244.159	244.159	25.5399	1495.62	0.00	8	0.0000e+00
281.845184	20.000	19.851	11.9418	3.857995	4.0277	0.8986	79.8825	0.9039	12.3578	3.0264	60.53	2.5836	2.5836	33.6619	5.41678	88.65694	235.878	235.878	25.5614	1495.36	729.23	8	0.0000e+00
281.845184	21.000	20.844	11.8898	3.853711	4.0742	0.8520	80.8164	0.9379	12.8689	2.9842	59.68	2.5155	2.5155	33.6668	5.33481	87.22244	232.308	232.308	25.5749	1495.20	1449.53	8	0.0000e+00
281.845215	22.000	21.836	11.8262	3.848193	4.1051	0.8214	81.4382	0.6356	8.3347	2.6598	53.20	2.4709	2.4709	33.6702	5.26426	85.95578	229.237	229.237	25.5895	1495.00	1495.32	9	0.0000e+00
281.845245	23.000	22.829	11.7736	3.843756	4.1537	0.7736	82.4150	0.5391	6.8869	2.5997	51.99	2.4383	2.4383	33.6742	5.19291	84.69888	226.130	226.130	25.6024	1494.84	1495.30	8	0.0000e+00
281.845276	24.000	23.822	11.7235	3.839411	4.1660	0.7616	82.6640	0.6428	8.4427	2.5442	50.88	2.4105	2.4105	33.6767	5.12402	83.48833	223.131	223.131	25.6137	1494.69	1495.28	8	0.0000e+00
281.845306	25.000	24.814	11.6692	3.834559	4.1802	0.7478	82.9482	0.4505	5.5572	2.7778	55.56	2.3809	2.3808	33.6781	5.04939	82.17885	219.882	219.882	25.6249	1494.52	1495.25	9	0.0000e+00
281.845306	26.000	25.807	11.6188	3.830068	4.1980	0.7306	83.3056	0.4960	6.2400	2.8198	56.40	2.3543	2.3543	33.6796	4.98179	80.99306	216.939	216.939	25.6354	1494.36	1495.22	7	0.0000e+00
281.845337	27.000	26.799	11.5528	3.824289	4.2193	0.7101	83.7349	0.4239	5.1578	2.4078	48.16	2.3272	2.3272	33.6825	4.90840	79.69022	213.744	213.744	25.6499	1494.16	1495.18	9	0.0000e+00
281.845367	28.000	27.791	11.4604	3.816354	4.2316	0.6982	83.9829	0.5205	6.6081	2.3501	47.00	2.2936	2.2936	33.6882	4.81555	78.03291	209.702	209.702	25.6713	1493.86	1495.14	9	0.0000e+00
281.845398	29.000	28.784	11.4356	3.814897	4.2374	0.6927	84.0989	0.3563	4.1452	2.6088	52.18	2.2598	2.2598	33.6960	4.75110	76.95149	206.894	206.894	25.6820	1493.80	1495.09	9	0.0000e+00
281.845428	30.000	29.776	11.4229	3.814379	4.2290	0.7008	83.9299	0.5226	6.6392	2.2508	45.02	2.2442	2.2442	33.7022	4.72975	76.58796	205.964	205.964	25.6891	1493.78	1495.05	7	0.0000e+00
281.845428	31.000	30.769	11.4077	3.813463	4.2204	0.7090	83.7564	0.5581	7.1715	2.5720	51.44	2.2330	2.2329	33.7065	4.70393	76.14762	204.839	204.839	25.6953	1493.75	1495.01	8	0.0000e+00
281.845459	32.000	31.761	11.4011	3.813217	4.1818	0.7463	82.9809	0.6035	7.8521	2.1521	43.04	2.2233	2.2232	33.7097	4.68386	75.81350	203.965	203.965	25.6990	1493.74	1494.97	8	0.0000e+00
281.845490	33.000	32.754	11.3991	3.813305	4.1615	0.7660	82.5733	0.6056	7.8841	2.4247	48.49	2.2161	2.2160	33.7120	4.67172	75.61497	203.436	203.436	25.7011	1493.76	1494.93	9	0.0000e+00
281.845520	34.000	33.746	11.4023	3.813990	4.1682	0.7595	82.7068	0.6766	8.9496	2.3611	47.22	2.2113	2.2112	33.7153	4.66488	75.51105	203.138	203.138	25.7032	1493.79	1494.90	10	0.0000e+00
281.845551	35.000	34.739	11.4008	3.814000	4.1501	0.7771	82.3429	0.6056	7.8835	2.0385	40.77	2.2087	2.2087	33.7164	4.66009	75.43153	202.929	202.929	25.7043	1493.80	1494.86	7	0.0000e+00
281.845551	36.000	35.731	11.4030	3.814472	4.1405	0.7865	82.1509	0.6678	8.8164	1.9615	39.23	2.2069	2.2069	33.7186	4.65733	75.39143	202.809	202.809	25.7057	1493.83	1494.84	7	0.0000e+00
281.845581	37.000	36.724	11.4035	3.814714	4.1232	0.8035	81.8028	0.7130	9.4953	1.9034	38.07	2.2059	2.2059	33.7201	4.65518	75.35809	202.714	202.714	25.7067	1493.85	1494.81	8	0.0000e+00
281.845612	38.000	37.716	11.4024	3.814743	4.1126	0.8139	81.5898	0.8652	11.7785	1.8635	37.27	2.2037	2.2036	33.7209	4.64765	75.23489	202.386	202.386	25.7076	1493.86	1494.78	9	0.0000e+00
281.845642	39.000	38.709	11.3981	3.814613	4.1192	0.8074	81.7218	0.8358	11.3377	1.8225	36.45	2.2012	2.2011	33.7232	4.63967	75.09990	202.039	202.039	25.7102	1493.87	1494.76	9	0.0000e+00
281.845642	40.000	39.701	11.3490	3.810706	4.0972	0.8291	81.2803	0.7670	10.3048	1.7685	35.37	2.1960	2.1959	33.7291	4.60601	74.48029	200.573	200.573	25.7238	1493.72	1494.74	6	0.0000e+00
281.845673	41.000	40.693	11.1876	3.795585	4.0715	0.8546	80.7639	0.7029	9.3442	1.7074	34.15	2.1745	2.1745	33.7269	4.48333	72.24803	195.234	195.234	25.7513	1493.17	1494.70	7	0.0000e+00
281.845703	42.000	41.686	11.0464	3.782912	4.0821	0.8441	80.9756	0.6280	8.2203	1.6573	33.15	2.1167	2.1167	33.7304	4.27043	68.61167	185.966	185.966	25.7795	1492.70	1494.66	8	0.0000e+00
281.845703	43.000	42.678	10.9745	3.776669	4.1286	0.7981	81.9117	0.4948	6.2214	1.9875	39.75	2.0505	2.0504	33.7339	4.14429	66.48376	180.473	180.473	25.7951	1492.46	1494.61	9	0.0000e+00
281.845734	44.000	43.671	10.9338	3.773370	4.1643	0.7633	82.6282	0.4481	5.5220	1.5493	30.99	2.0081	2.0080	33.7381	4.08106	65.41415	177.720	177.720	25.8057	1492.34	1494.56	9	0.0000e+00
281.845764	45.000	44.663	10.8742	3.768376	4.1843	0.7438	83.0318	0.3882	4.6226	1.5233	30.47	1.9831	1.9830	33.7428	4.00343	64.09022	174.340	174.340	25.8199	1492.15	1494.51	7	0.0000e+00
281.845795	46.000	45.655	10.7887	3.760868	4.1991	0.7295	83.3294	0.3804	4.5062	1.4635	29.27	1.9519	1.9518	33.7462	3.89531	62.24678	169.633	169.633	25.8377	1491.87	1494.45	7	0.0000e+00
281.845795	47.000	46.648	10.7452	3.757308	4.2093	0.7196	83.5349	0.4496	5.5435	1.4150	28.30	1.9081	1.9080	33.7504	3.78924	60.49644	165.014	165.014	25.8487	1491.74	1494.39	9	0.0000e+00
281.845825	48.000	47.640	10.7261	3.755838	4.2147	0.7145	83.6415	0.4669	5.8042	1.3666	27.33	1.8745	1.8744	33.7528	3.75069	59.85734	163.335	163.335	25.8539	1491.69	1494.34	10	0.0000e+00
281.845856	49.000	48.633	10.7113	3.754579	4.2290	0.7007	83.9305	0.3102	3.4527	1.3214	26.43	1.8638	1.8637	33.7534	3.74468	59.74271	163.074	163.074	25.8570	1491.66	1494.29	7	0.0000e+00
281.845886	50.000	49.625	10.6959	3.753242	4.2371	0.6930	84.0935	0.3244	3.6664	1.2543	25.09	1.8594	1.8593	33.7538	3.73616	59.58719	162.703	162.703	25.8601	1491.62	1494.23	8	0.0000e+00
281.845947	51.000	50.617	10.6817	3.752264	4.2354	0.6946	84.0589	0.4284	5.2257	1.2116	24.23	1.8469	1.8468	33.7568	3.70732	59.11018	161.447	161.447	25.8649	1491.59	1494.18	13	0.0000e+00
281.846039	52.000	51.610	10.6504	3.749732	4.2441	0.6863	84.2331	0.2453	2.4788	1.1634	23.27	1.8331	1.8330	33.7599	3.66154	58.34206	159.453	159.453	25.8728	1491.50	1494.13	7	0.0000e+00
