TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
279.895905	1.000	0.993	14.6527	4.122306	3.1625	1.8792	62.4855	1.1752	16.4282	0.9881	19.76	3.5907	3.5907	33.7595	8.04529	139.28078	350.259	350.259	25.0918	1504.15	0.00	1	0.0000e+00
279.895966	2.000	1.985	14.0264	4.059274	3.2290	1.7977	63.8230	1.2867	18.1002	0.9188	18.38	3.5573	3.5573	33.7244	7.92755	135.51010	345.151	345.151	25.1957	1502.09	0.00	14	0.0000e+00
279.895996	3.000	2.978	13.7840	4.036032	3.3911	1.5975	67.0811	1.1984	16.7756	0.8446	16.89	3.5079	3.5079	33.7210	7.83131	133.20229	340.965	340.965	25.2436	1501.32	0.00	11	0.0000e+00
279.896027	4.000	3.970	13.7306	4.031170	3.3848	1.6047	66.9544	1.1956	16.7333	1.8196	36.39	3.4590	3.4590	33.7223	7.68634	130.59503	334.653	334.653	25.2556	1501.16	0.00	13	0.0000e+00
279.896088	5.000	4.963	13.6672	4.025331	3.4383	1.5409	68.0317	1.0467	14.5002	1.0202	20.40	3.3901	3.3901	33.7232	7.50609	127.36875	326.806	326.806	25.2693	1500.97	0.00	15	0.0000e+00
279.896118	6.000	5.956	13.6111	4.020218	3.4891	1.4812	69.0527	1.1930	16.6943	0.7004	14.01	3.3257	3.3257	33.7245	7.34976	124.57455	320.001	320.001	25.2818	1500.80	0.00	14	0.0000e+00
279.896149	7.000	6.948	13.4870	4.008505	3.5039	1.4640	69.3505	1.2894	18.1412	0.9422	18.84	3.2383	3.2383	33.7238	7.06918	119.51645	307.787	307.787	25.3066	1500.41	0.00	14	0.0000e+00
279.896210	8.000	7.941	13.3953	4.000178	3.4840	1.4872	68.9494	1.3656	19.2845	0.5919	11.84	3.1143	3.1143	33.7264	6.77723	114.36587	295.076	295.076	25.3272	1500.13	0.00	14	0.0000e+00
279.896240	9.000	8.933	13.3104	3.992566	3.4451	1.5328	68.1685	1.3676	19.3147	0.5554	11.11	3.0120	3.0120	33.7295	6.49451	109.40718	282.768	282.768	25.3468	1499.87	0.00	14	0.0000e+00
279.896271	10.000	9.926	13.1939	3.981538	3.3502	1.6466	66.2590	1.4378	20.3670	0.5059	10.12	2.9155	2.9155	33.7284	6.27872	105.51923	273.374	273.374	25.3694	1499.50	0.00	11	0.0000e+00
279.896332	11.000	10.918	13.0691	3.969978	3.3153	1.6891	65.5566	1.6626	23.7384	0.4539	9.08	2.8159	2.8159	33.7296	6.03333	101.13435	262.692	262.692	25.3953	1499.10	0.00	16	0.0000e+00
279.896362	12.000	11.911	12.9714	3.960756	3.2909	1.7190	65.0671	1.5765	22.4471	0.4006	8.01	2.7529	2.7528	33.7287	5.89258	98.57646	256.565	256.565	25.4140	1498.79	0.00	12	0.0000e+00
279.896393	13.000	12.904	12.7413	3.938809	3.2744	1.7395	64.7343	1.5892	22.6387	1.3908	27.82	2.6780	2.6780	33.7246	5.68025	94.57524	247.325	247.325	25.4561	1498.03	0.00	14	0.0000e+00
279.896423	14.000	13.896	12.0900	3.876091	3.3140	1.6907	65.5316	1.5847	22.5703	0.7503	15.01	2.5001	2.5001	33.7062	5.11819	84.06090	222.866	222.866	25.5675	1495.82	0.00	11	0.0000e+00
279.896484	15.000	14.889	11.8824	3.857878	3.3091	1.6968	65.4336	1.4494	20.5403	0.6991	13.98	2.3280	2.3279	33.7167	4.76063	77.84934	207.298	207.298	25.6149	1495.14	0.00	11	0.0000e+00
279.896515	16.000	15.881	11.8321	3.854423	3.2914	1.7186	65.0769	1.6153	23.0301	1.9917	39.83	2.2278	2.2277	33.7282	4.58843	74.95722	199.799	199.799	25.6333	1494.99	0.00	16	0.0000e+00
279.896576	17.000	16.874	11.8097	3.852978	3.1716	1.8695	62.6679	1.6320	23.2793	3.2700	65.40	2.1952	2.1952	33.7340	4.55668	74.40626	198.416	198.416	25.6420	1494.94	0.00	11	0.0000e+00
279.896912	18.000	17.866	11.8077	3.854476	3.0548	2.0207	60.3191	1.6586	23.6785	3.4233	68.47	2.1594	2.1593	33.7501	4.49857	73.46171	195.884	195.884	25.6549	1494.97	0.00	3	0.0000e+00
