TimeJ	PrdM	DepSM	Tv290C	C0S/m	V0	Bat	Xmiss	V1	WetStar	V2	AltM	V3	Sbeox0V	Sal00	Sbeox0ML/L	Sbeox0PS	Sbeox0Mm/Kg	Sbeox0Mm/Kg	Sigma-é00	SvCM	AvgsvCM	Nbin	Flag
291.808411	2.000	1.985	14.1975	4.062977	3.6768	1.2684	72.8255	0.6217	8.1251	1.2592	25.18	3.1665	3.1666	33.6092	6.93082	118.79599	301.778	301.778	25.0712	1502.52	0.00	9	0.0000e+00
291.808502	3.000	2.978	14.1922	4.062547	3.6683	1.2778	72.6551	0.7137	9.5058	1.2150	24.30	3.1690	3.1690	33.6095	6.94100	118.95786	302.221	302.221	25.0726	1502.52	0.00	12	0.0000e+00
291.808594	4.000	3.970	14.1258	4.056190	3.6413	1.3079	72.1120	1.0458	14.4875	1.1672	23.34	3.1889	3.1889	33.6083	7.01390	120.04507	305.396	305.396	25.0856	1502.32	0.00	5	0.0000e+00
291.808685	5.000	4.963	14.0597	4.050092	3.5867	1.3692	71.0149	1.3178	18.5672	1.4642	29.28	3.2107	3.2107	33.6092	7.07672	120.95864	308.132	308.132	25.1001	1502.12	0.00	11	0.0000e+00
291.808777	6.000	5.956	14.0049	4.045213	3.6005	1.3536	71.2913	1.2550	17.6250	1.0274	20.55	3.2239	3.2240	33.6114	7.11041	121.40172	309.599	309.599	25.1132	1501.96	0.00	4	0.0000e+00
291.808868	7.000	6.948	13.9256	4.037955	3.6622	1.2849	72.5320	0.9693	13.3393	1.0233	20.47	3.2294	3.2294	33.6130	7.13152	121.56724	310.519	310.519	25.1310	1501.72	0.00	13	0.0000e+00
291.808960	8.000	7.941	13.9134	4.037237	3.7258	1.2147	73.8121	0.8383	11.3739	1.3364	26.73	3.2200	3.2201	33.6166	7.10595	121.10414	309.405	309.405	25.1363	1501.70	0.00	11	0.0000e+00
291.809052	9.000	8.933	13.8926	4.035289	3.8082	1.1258	75.4686	0.7435	9.9518	0.8183	16.37	3.2082	3.2082	33.6163	7.06399	120.33838	307.578	307.578	25.1404	1501.65	0.00	10	0.0000e+00
291.809143	10.000	9.926	13.7635	4.023964	3.9691	0.9580	78.7037	0.4935	6.2027	1.3033	26.07	3.0957	3.0957	33.6237	6.72744	114.31054	292.924	292.924	25.1728	1501.25	0.00	10	0.0000e+00
291.809235	11.000	10.918	13.7406	3.965575	4.0532	0.8729	80.3951	0.3740	4.4094	0.8161	16.32	2.7296	2.7296	33.1001	5.55348	94.03937	241.891	241.891	24.7729	1500.58	0.00	13	0.0000e+00
291.809326	12.000	11.911	13.7639	3.814183	4.0987	0.8276	81.3107	0.3581	4.1710	1.1663	23.33	2.2412	2.2412	31.6751	4.43061	74.38256	193.186	193.186	23.6673	1499.00	0.00	11	0.0000e+00
291.809418	13.000	12.904	13.7701	3.776316	4.1125	0.8140	81.5865	0.4138	5.0070	0.7895	15.79	2.0870	2.0870	31.3199	4.14067	69.36833	180.591	180.591	23.3918	1498.61	0.00	8	0.0000e+00
291.809509	14.000	13.896	13.7694	3.741170	4.1253	0.8014	81.8453	0.3739	4.4082	1.1049	22.10	2.0442	2.0441	30.9959	4.08332	68.26671	178.132	178.132	23.1419	1498.25	0.00	9	0.0000e+00
291.809601	15.000	14.889	13.7615	3.705942	4.1248	0.8019	81.8340	0.3428	3.9426	1.3532	27.06	2.0558	2.0557	30.6775	4.10636	68.50515	179.178	179.178	22.8976	1497.86	0.00	12	0.0000e+00
291.809692	16.000	15.881	13.7449	3.684114	4.1351	0.7918	82.0420	0.3333	3.8001	1.3889	27.78	2.0360	2.0359	30.4895	4.06389	67.69419	177.349	177.349	22.7559	1497.61	0.00	11	0.0000e+00
291.809784	17.000	16.874	13.7224	3.667462	4.1407	0.7863	82.1553	0.3685	4.3279	0.8664	17.33	2.0517	2.0516	30.3539	4.13812	68.84100	180.607	180.607	22.6557	1497.39	0.00	14	0.0000e+00
291.809875	18.000	17.866	13.6972	3.653034	3.8248	1.3143	75.8025	0.3567	4.1509	0.8678	17.36	2.0501	2.0501	30.2407	4.10106	68.14141	179.004	179.004	22.5734	1497.19	0.00	12	0.0000e+00
291.809967	19.000	18.859	13.6694	3.644686	4.1471	0.7792	82.2833	0.3243	3.6643	1.6895	33.79	2.0249	2.0248	30.1855	4.03655	67.00809	176.196	176.196	22.5363	1497.05	0.00	11	0.0000e+00
291.810028	20.000	19.851	13.6371	3.639126	4.1301	0.7967	81.9411	0.3214	3.6208	0.5333	10.67	1.9729	1.9728	30.1593	3.87763	64.31729	169.262	169.262	22.5225	1496.93	738.34	9	0.0000e+00
291.810120	21.000	20.844	13.5998	3.635462	4.0462	0.8799	80.2543	0.3077	3.4149	0.3475	6.95	1.9043	1.9042	30.1546	3.68958	61.14923	161.054	161.054	22.5263	1496.81	1484.52	11	0.0000e+00
291.810211	22.000	21.836	13.5550	3.628530	3.8000	1.1800	75.3037	0.2903	3.1542	0.2976	5.95	1.8374	1.8373	30.1256	3.51639	58.21482	153.498	153.498	22.5127	1496.65	1496.91	13	0.0000e+00
291.810272	23.000	22.829	13.5064	3.618656	3.9929	0.9297	79.1818	0.3043	3.3651	0.2469	4.94	1.7832	1.7831	30.0724	3.38082	55.89528	147.586	147.586	22.4813	1496.44	1496.90	11	0.0000e+00
291.811005	24.000	23.821	13.1630	3.575256	3.9465	0.9812	78.2496	0.2906	3.1587	0.6594	13.19	1.7022	1.7022	29.9382	3.19913	52.48902	139.669	139.669	22.4434	1495.14	1496.87	19	0.0000e+00
